id,cem011_prgrm,cem301_attendees_total,cem009_country,month,year
,Lugari,12,1,5,2014
,Lugari,11,1,5,2014
,Lugari,11,1,5,2014
,Lugari,23,1,5,2014
,Lugari,17,1,5,2014
,Lugari,18,1,5,2014
,Lugari,23,1,5,2014
,Lugari,15,1,5,2014
,Lugari,14,1,5,2014
,Lugari,10,1,5,2014
,Lugari,17,1,5,2014
,Lugari,14,1,5,2014
,Lugari,24,1,5,2014
,Lugari,19,1,5,2014
,Lugari,22,1,5,2014
,Lugari,15,1,5,2014
,Lugari,30,1,5,2014
,Lugari,21,1,5,2014
,Lugari,13,1,5,2014
,Lugari,17,1,5,2014
,Lugari,16,1,5,2014
,Lugari,12,1,5,2014
,Lugari,16,1,5,2014
,Lugari,14,1,5,2014
,Lugari,36,1,5,2014
,Lugari,12,1,5,2014
,Lugari,12,1,5,2014
,Lugari,9,1,5,2014
,Lugari,16,1,5,2014
,Lugari,12,1,5,2014
,Lugari,12,1,5,2014
,Lugari,11,1,5,2014
,Lugari,11,1,5,2014
,Lugari,17,1,5,2014
,Lugari,32,1,5,2014
,Lugari,12,1,5,2014
,Lugari,19,1,5,2014
,Lugari,21,1,5,2014
,Lugari,23,1,5,2014
,Lugari,12,1,5,2014
,Lugari,12,1,5,2014
,Lugari,17,1,5,2014
,Lugari,17,1,5,2014
,Lugari,16,1,5,2014
,Lugari,11,1,5,2014
,Lugari,15,1,5,2014
,Lugari,19,1,5,2014
,Lugari,8,1,5,2014
,Lugari,13,1,6,2014
,Lugari,17,1,5,2014
,Lugari,12,1,5,2014
,Lugari,11,1,5,2014
,Lugari,15,1,5,2014
,Lugari,13,1,5,2014
,Lugari,19,1,5,2014
,Lugari,20,1,5,2014
,Lugari,11,1,5,2014
,Lugari,19,1,5,2014
,Lugari,18,1,5,2014
,Lugari,45,1,4,2014
,Lugari,20,1,4,2014
,Lugari,15,1,4,2014
,Lugari,24,1,4,2014
,Lugari,18,1,4,2014
,Lugari,21,1,4,2014
,Lugari,18,1,4,2014
,Lugari,16,1,5,2014
,Lugari,21,1,4,2014
,Lugari,23,1,4,2014
,Lugari,39,1,4,2014
,Lugari,17,1,4,2014
,Lugari,26,1,5,2014
,Lugari,19,1,5,2014
,Lugari,22,1,4,2014
,Lugari,33,1,4,2014
,Lugari,18,1,4,2014
,Lugari,16,1,4,2014
,Lugari,14,1,4,2014
,Lugari,13,1,4,2014
,Lugari,38,1,4,2014
,Lugari,28,1,4,2014
,Lugari,12,1,4,2014
,Lugari,15,1,4,2014
,Lugari,31,1,4,2014
,Lugari,20,1,5,2014
,Lugari,32,1,4,2014
,Lugari,16,1,4,2014
,Lugari,23,1,4,2014
,Lugari,17,1,4,2014
,Lugari,22,1,4,2014
,Lugari,22,1,4,2014
,Lugari,12,1,4,2014
,Lugari,18,1,5,2014
,Lugari,19,1,5,2014
,Lugari,19,1,5,2014
,Lugari,22,1,5,2014
,Lugari,26,1,4,2014
,Lugari,21,1,4,2014
,Lugari,19,1,4,2014
,Lugari,20,1,4,2014
,Lugari,15,1,5,2014
,Lugari,41,1,5,2014
,Lugari,24,1,5,2014
,Lugari,20,1,4,2014
,Lugari,21,1,4,2014
,Lugari,21,1,4,2014
,Lugari,36,1,4,2014
,Lugari,25,1,4,2014
,Lugari,30,1,4,2014
,Lugari,25,1,4,2014
,Lugari,21,1,4,2014
,Lugari,15,1,4,2014
,Lugari,16,1,4,2014
,Lugari,13,1,5,2014
,Lugari,20,1,4,2014
,Lugari,22,1,4,2014
,Lugari,33,1,4,2014
,Lugari,17,1,4,2014
,Lugari,20,1,4,2014
,Lugari,23,1,4,2014
,Lugari,17,1,4,2014
,Lugari,21,1,4,2014
,Lugari,19,1,4,2014
,Lugari,41,1,4,2014
,Lugari,21,1,5,2014
,Lugari,35,1,4,2014
,Lugari,17,1,5,2014
,Lugari,27,1,5,2014
,Lugari,14,1,5,2014
,Lugari,15,1,5,2014
,Lugari,35,1,5,2014
,Lugari,18,1,5,2014
,Lugari,13,1,5,2014
,Lugari,16,1,5,2014
,Lugari,14,1,4,2014
,Lugari,19,1,4,2014
,Lugari,18,1,4,2014
,Lugari,18,1,4,2014
,Lugari,15,1,4,2014
,Lugari,17,1,4,2014
,Lugari,11,1,4,2014
,Lugari,12,1,4,2014
,Lugari,16,1,5,2014
,Lugari,12,1,6,2014
,Lugari,16,1,5,2014
,Lugari,15,1,5,2014
,Lugari,18,1,5,2014
,Lugari,17,1,4,2014
,Lugari,21,1,4,2014
,Lugari,29,1,4,2014
,Lugari,19,1,5,2014
,Lugari,12,1,4,2014
,Lugari,43,1,4,2014
,Lugari,19,1,4,2014
,Lugari,20,1,4,2014
,Lugari,14,1,4,2014
,Lugari,15,1,4,2014
,Lugari,11,1,4,2014
,Lugari,16,1,5,2014
,Lugari,11,1,5,2014
,Lugari,15,1,4,2014
,Lugari,21,1,4,2014
,Lugari,17,1,4,2014
,Lugari,23,1,4,2014
,Lugari,38,1,4,2014
,Lugari,33,1,4,2014
,Lugari,12,1,5,2014
,Lugari,26,1,5,2014
,Lugari,19,1,4,2014
,Lugari,32,1,4,2014
,Lugari,13,1,4,2014
,Lugari,23,1,4,2014
,Lugari,29,1,4,2014
,Lugari,24,1,4,2014
,Lugari,57,1,4,2014
,Lugari,24,1,4,2014
,Lugari,25,1,4,2014
,Lugari,54,1,4,2014
,Lugari,11,1,4,2014
,Lugari,28,1,4,2014
,Lugari,40,1,4,2014
,Lugari,23,1,4,2014
,Lugari,22,1,4,2014
,Lugari,13,1,4,2014
,Lugari,24,1,4,2014
,Lugari,26,1,4,2014
,Lugari,29,1,4,2014
,Lugari,24,1,4,2014
,Lugari,21,1,4,2014
,Lugari,17,1,4,2014
,Lugari,22,1,4,2014
,Lugari,14,1,4,2014
,Lugari,35,1,4,2014
,Lugari,24,1,4,2014
,Lugari,34,1,4,2014
,Lugari,21,1,4,2014
,Lugari,34,1,4,2014
,Lugari,29,1,5,2014
,Lugari,14,1,5,2014
,Lugari,12,1,5,2014
,Lugari,19,1,5,2014
,Lugari,11,1,5,2014
,Lugari,12,1,5,2014
,Lugari,12,1,5,2014
,Lugari,23,1,5,2014
,Lugari,21,1,5,2014
,Lugari,37,1,4,2014
,Lugari,24,1,4,2014
,Lugari,14,1,5,2014
,Lugari,40,1,5,2014
,Lugari,12,1,5,2014
,Lugari,12,1,5,2014
,Lugari,21,1,5,2014
,Lugari,16,1,5,2014
,Lugari,11,1,5,2014
,Lugari,21,1,5,2014
,Lugari,26,1,4,2014
,Lugari,20,1,4,2014
,KLF,70,1,4,2014
,KLF,32,1,4,2014
,KLF,22,1,4,2014
,KLF,21,1,4,2014
,KLF,57,1,4,2014
,KLF,51,1,4,2014
,KLF,44,1,4,2014
,KLF,49,1,4,2014
,KLF,23,1,4,2014
,KLF,72,1,4,2014
,KLF,30,1,4,2014
,KLF,36,1,4,2014
,KLF,62,1,4,2014
,KLF,84,1,4,2014
,KLF,48,1,4,2014
,KLF,44,1,4,2014
,KLF,73,1,4,2014
,KLF,36,1,4,2014
,KLF,23,1,4,2014
,KLF,25,1,4,2014
,KLF,20,1,4,2014
,KLF,17,1,4,2014
,KLF,45,1,4,2014
,KLF,42,1,4,2014
,KLF,54,1,4,2014
,KLF,40,1,4,2014
,KLF,35,1,4,2014
,KLF,46,1,4,2014
,KLF,37,1,4,2014
,KLF,95,1,4,2014
,KLF,20,1,4,2014
,KLF,31,1,4,2014
,KLF,34,1,4,2014
,KLF,22,1,4,2014
,KLF,30,1,4,2014
,KLF,30,1,4,2014
,KLF,30,1,4,2014
,KLF,67,1,4,2014
,KLF,24,1,4,2014
,KLF,32,1,4,2014
,KLF,46,1,4,2014
,KLF,41,1,4,2014
,KLF,48,1,4,2014
,KLF,18,1,4,2014
,KLF,63,1,4,2014
,KLF,42,1,4,2014
,KLF,107,1,4,2014
,KLF,72,1,4,2014
,KLF,61,1,3,2014
,KLF,25,1,4,2014
,KLF,45,1,4,2014
,KLF,40,1,4,2014
,KLF,50,1,4,2014
,KLF,29,1,4,2014
,KLF,24,1,4,2014
,KLF,88,1,4,2014
,KLF,68,1,4,2014
,KLF,33,1,4,2014
,KLF,31,1,4,2014
,KLF,49,1,4,2014
,KLF,30,1,4,2014
,KLF,24,1,4,2014
,KLF,42,1,4,2014
,KLF,34,1,3,2014
,KLF,32,1,4,2014
,KLF,32,1,3,2014
,KLF,30,1,4,2014
,KLF,41,1,4,2014
,KLF,30,1,4,2014
,KLF,38,1,4,2014
,KLF,60,1,4,2014
,KLF,38,1,4,2014
,KLF,40,1,4,2014
,KLF,28,1,4,2014
,KLF,25,1,4,2014
,KLF,58,1,4,2014
,Vihiga,10,1,7,2014
,Vihiga,20,1,5,2014
,Vihiga,21,1,5,2014
,Vihiga,23,1,6,2014
,Vihiga,23,1,5,2014
,Vihiga,20,1,7,2014
,Vihiga,16,1,7,2014
,Vihiga,14,1,5,2014
,Vihiga,29,1,5,2014
,Vihiga,18,1,7,2014
,Vihiga,52,1,5,2014
,Vihiga,23,1,5,2014
,Vihiga,17,1,5,2014
,Vihiga,18,1,5,2014
,Vihiga,25,1,5,2014
,Vihiga,23,1,5,2014
,Vihiga,26,1,5,2014
,Vihiga,32,1,5,2014
,Vihiga,19,1,5,2014
,Vihiga,18,1,5,2014
,Vihiga,11,1,5,2014
,Vihiga,15,1,5,2014
,Vihiga,19,1,5,2014
,Vihiga,21,1,5,2014
,Vihiga,13,1,5,2014
,Vihiga,24,1,6,2014
,Vihiga,35,1,5,2014
,Vihiga,10,1,5,2014
,Vihiga,17,1,5,2014
,Vihiga,11,1,5,2014
,Vihiga,26,1,6,2014
,Vihiga,20,1,7,2014
,Vihiga,25,1,6,2014
,Vihiga,24,1,5,2014
,Vihiga,9,1,6,2014
,Vihiga,16,1,5,2014
,Vihiga,12,1,6,2014
,Vihiga,21,1,6,2014
,Vihiga,53,1,5,2014
,Vihiga,16,1,5,2014
,Vihiga,20,1,5,2014
,Vihiga,20,1,5,2014
,Vihiga,33,1,5,2014
,Vihiga,28,1,5,2014
,Vihiga,16,1,5,2014
,Vihiga,15,1,5,2014
,Vihiga,10,1,7,2014
,Vihiga,20,1,5,2014
,Vihiga,27,1,5,2014
,Vihiga,24,1,5,2014
,Vihiga,51,1,5,2014
,Vihiga,67,1,5,2014
,Vihiga,15,1,5,2014
,Vihiga,17,1,5,2014
,Vihiga,11,1,6,2014
,Vihiga,20,1,6,2014
,Vihiga,25,1,5,2014
,Vihiga,13,1,5,2014
,Vihiga,22,1,6,2014
,Vihiga,20,1,6,2014
,Vihiga,18,1,5,2014
,Vihiga,23,1,5,2014
,Vihiga,45,1,5,2014
,Vihiga,19,1,6,2014
,Vihiga,15,1,6,2014
,Vihiga,18,1,6,2014
,Vihiga,41,1,6,2014
,Vihiga,13,1,6,2014
,Vihiga,11,1,6,2014
,Vihiga,25,1,6,2014
,Vihiga,10,1,6,2014
,Vihiga,22,1,6,2014
,Vihiga,19,1,5,2014
,Vihiga,15,1,6,2014
,Vihiga,20,1,5,2014
,Vihiga,13,1,6,2014
,Vihiga,22,1,7,2014
,Vihiga,27,1,6,2014
,Vihiga,36,1,6,2014
,Vihiga,39,1,6,2014
,Vihiga,14,1,6,2014
,Vihiga,24,1,6,2014
,Vihiga,27,1,6,2014
,Vihiga,12,1,6,2014
,Vihiga,20,1,5,2014
,Vihiga,17,1,5,2014
,Vihiga,35,1,5,2014
,Vihiga,27,1,5,2014
,Vihiga,17,1,5,2014
,Vihiga,48,1,6,2014
,Vihiga,9,1,6,2014
,Vihiga,56,1,6,2014
,Vihiga,14,1,5,2014
,Vihiga,15,1,5,2014
,Vihiga,27,1,5,2014
,Vihiga,44,1,5,2014
,Vihiga,20,1,6,2014
,Vihiga,40,1,6,2014
,Vihiga,19,1,7,2014
,Vihiga,14,1,5,2014
,Vihiga,20,1,5,2014
,Vihiga,13,1,7,2014
,Vihiga,11,1,7,2014
,Vihiga,32,1,5,2014
,Vihiga,14,1,7,2014
,Vihiga,27,1,6,2014
,Vihiga,14,1,6,2014
,Vihiga,30,1,6,2014
,Vihiga,30,1,5,2014
,Vihiga,13,1,6,2014
,Vihiga,17,1,5,2014
,Vihiga,16,1,5,2014
,Vihiga,16,1,5,2014
,Vihiga,11,1,5,2014
,Vihiga,16,1,5,2014
,Vihiga,25,1,6,2014
,Vihiga,19,1,6,2014
,Vihiga,11,1,7,2014
,Vihiga,20,1,5,2014
,Vihiga,16,1,6,2014
,Vihiga,12,1,6,2014
,Vihiga,16,1,7,2014
,Vihiga,19,1,7,2014
,Vihiga,17,1,5,2014
,Vihiga,46,1,5,2014
,Vihiga,11,1,7,2014
,Vihiga,14,1,6,2014
,Vihiga,15,1,6,2014
,Vihiga,14,1,6,2014
,Vihiga,14,1,6,2014
,Vihiga,15,1,6,2014
,Vihiga,11,1,5,2014
,Vihiga,11,1,5,2014
,Vihiga,11,1,6,2014
,Vihiga,17,1,6,2014
,Vihiga,23,1,6,2014
,Vihiga,15,1,6,2014
,Vihiga,10,1,6,2014
,Vihiga,10,1,6,2014
,Vihiga,13,1,6,2014
,Vihiga,10,1,6,2014
,Vihiga,16,1,6,2014
,Vihiga,13,1,6,2014
,Vihiga,14,1,6,2014
,Vihiga,17,1,7,2014
,Vihiga,13,1,7,2014
,Vihiga,19,1,7,2014
,Vihiga,20,1,7,2014
,Vihiga,15,1,7,2014
,Vihiga,21,1,6,2014
,Vihiga,13,1,7,2014
,Vihiga,25,1,6,2014
,Vihiga,10,1,5,2014
,Vihiga,13,1,5,2014
,Vihiga,17,1,5,2014
,Vihiga,15,1,5,2014
,Vihiga,14,1,5,2014
,Vihiga,12,1,5,2014
,Vihiga,23,1,5,2014
,Vihiga,16,1,5,2014
,Vihiga,15,1,6,2014
,Vihiga,30,1,5,2014
,Vihiga,36,1,5,2014
,Vihiga,13,1,5,2014
,Vihiga,10,1,5,2014
,Vihiga,15,1,5,2014
,Vihiga,25,1,7,2014
,Vihiga,18,1,5,2014
,Vihiga,23,1,7,2014
,Vihiga,16,1,6,2014
,Vihiga,13,1,5,2014
,Vihiga,41,1,5,2014
,Vihiga,46,1,5,2014
,Vihiga,34,1,5,2014
,Vihiga,48,1,5,2014
,Vihiga,23,1,5,2014
,Vihiga,21,1,5,2014
,Vihiga,17,1,5,2014
,Vihiga,13,1,5,2014
,Vihiga,16,1,5,2014
,Vihiga,24,1,5,2014
,Vihiga,21,1,6,2014
,Vihiga,11,1,6,2014
,Vihiga,25,1,6,2014
,Vihiga,29,1,6,2014
,Vihiga,23,1,5,2014
,Vihiga,31,1,5,2014
,Vihiga,29,1,6,2014
,Vihiga,17,1,6,2014
,Vihiga,11,1,7,2014
,Vihiga,22,1,7,2014
,Vihiga,16,1,6,2014
,Vihiga,29,1,5,2014
,Vihiga,36,1,5,2014
,Vihiga,26,1,5,2014
,Vihiga,13,1,5,2014
,Vihiga,26,1,5,2014
,Vihiga,28,1,5,2014
,Vihiga,20,1,6,2014
,Vihiga,30,1,6,2014
,Vihiga,15,1,6,2014
,Vihiga,20,1,6,2014
,Vihiga,14,1,6,2014
,Vihiga,44,1,5,2014
,Vihiga,21,1,7,2014
,Vihiga,11,1,6,2014
,Vihiga,18,1,6,2014
,Vihiga,12,1,6,2014
,Vihiga,70,1,5,2014
,Vihiga,12,1,5,2014
,Vihiga,29,1,6,2014
,Vihiga,10,1,6,2014
,Vihiga,20,1,5,2014
,Vihiga,19,1,5,2014
,Vihiga,52,1,7,2014
,Vihiga,18,1,5,2014
,Vihiga,21,1,5,2014
,Vihiga,18,1,7,2014
,Vihiga,41,1,5,2014
,Vihiga,66,1,5,2014
,Vihiga,63,1,5,2014
,Vihiga,26,1,5,2014
,Vihiga,12,1,5,2014
,Vihiga,21,1,5,2014
,Vihiga,20,1,5,2014
,Vihiga,23,1,5,2014
,Vihiga,19,1,5,2014
,Vihiga,12,1,5,2014
,Vihiga,23,1,5,2014
,Vihiga,21,1,5,2014
,Vihiga,24,1,5,2014
,Vihiga,26,1,5,2014
,Vihiga,29,1,5,2014
,Vihiga,45,1,5,2014
,Vihiga,33,1,5,2014
,Vihiga,16,1,7,2014
,Vihiga,19,1,7,2014
,Vihiga,28,1,5,2014
,Vihiga,35,1,5,2014
,Vihiga,11,1,5,2014
,Vihiga,35,1,5,2014
,Vihiga,11,1,6,2014
,Vihiga,11,1,5,2014
,Vihiga,32,1,5,2014
,Vihiga,13,1,5,2014
,Vihiga,25,1,5,2014
,Vihiga,18,1,6,2014
,Vihiga,16,1,5,2014
,Vihiga,32,1,5,2014
,Vihiga,14,1,5,2014
,Vihiga,63,1,5,2014
,Vihiga,10,1,5,2014
,Vihiga,39,1,5,2014
,Vihiga,53,1,5,2014
,Vihiga,32,1,5,2014
,Vihiga,48,1,5,2014
,Vihiga,14,1,5,2014
,Vihiga,25,1,5,2014
,Vihiga,20,1,5,2014
,Vihiga,29,1,5,2014
,Vihiga,20,1,5,2014
,Vihiga,56,1,5,2014
,Vihiga,20,1,5,2014
,Vihiga,36,1,5,2014
,Vihiga,51,1,5,2014
,Vihiga,15,1,5,2014
,Vihiga,17,1,5,2014
,Vihiga,26,1,6,2014
,Vihiga,18,1,5,2014
,Vihiga,30,1,5,2014
,Vihiga,23,1,5,2014
,Vihiga,55,1,5,2014
,Vihiga,28,1,5,2014
,Vihiga,20,1,5,2014
,Vihiga,24,1,5,2014
,Vihiga,20,1,6,2014
,Vihiga,34,1,5,2014
,Vihiga,24,1,5,2014
,Vihiga,50,1,5,2014
,Vihiga,24,1,5,2014
,Vihiga,13,1,7,2014
,Vihiga,11,1,5,2014
,Vihiga,15,1,5,2014
,Vihiga,13,1,5,2014
,Vihiga,23,1,5,2014
,Vihiga,15,1,5,2014
,Vihiga,32,1,5,2014
,Vihiga,35,1,5,2014
,Vihiga,21,1,6,2014
,Vihiga,24,1,6,2014
,Vihiga,24,1,6,2014
,Vihiga,20,1,6,2014
,Vihiga,9,1,6,2014
,Vihiga,15,1,6,2014
,Vihiga,27,1,7,2014
,Vihiga,42,1,6,2014
,Vihiga,19,1,6,2014
,Vihiga,16,1,6,2014
,Vihiga,22,1,6,2014
,Vihiga,21,1,6,2014
,Vihiga,19,1,6,2014
,Vihiga,12,1,6,2014
,Vihiga,13,1,6,2014
,Vihiga,22,1,6,2014
,Vihiga,20,1,7,2014
,Vihiga,12,1,6,2014
,Vihiga,13,1,6,2014
,Vihiga,16,1,6,2014
,Vihiga,14,1,6,2014
,Vihiga,13,1,6,2014
,Vihiga,29,1,6,2014
,Vihiga,37,1,7,2014
,Vihiga,29,1,6,2014
,Vihiga,26,1,6,2014
,Vihiga,23,1,6,2014
,Vihiga,28,1,6,2014
,Vihiga,25,1,6,2014
,Vihiga,18,1,6,2014
,Vihiga,22,1,6,2014
,Vihiga,18,1,6,2014
,Vihiga,31,1,6,2014
,Vihiga,24,1,6,2014
,Vihiga,31,1,6,2014
,Vihiga,18,1,6,2014
,Vihiga,11,1,6,2014
,Vihiga,27,1,6,2014
,Vihiga,42,1,6,2014
,Vihiga,63,1,6,2014
,Vihiga,40,1,6,2014
,Vihiga,21,1,6,2014
,Vihiga,15,1,6,2014
,Vihiga,12,1,6,2014
,Vihiga,26,1,6,2014
,Vihiga,20,1,6,2014
,Vihiga,28,1,6,2014
,Vihiga,17,1,6,2014
,Vihiga,30,1,6,2014
,Vihiga,29,1,6,2014
,Vihiga,24,1,7,2014
,Vihiga,32,1,5,2014
,Vihiga,47,1,5,2014
,Vihiga,38,1,5,2014
,Vihiga,17,1,5,2014
,Vihiga,12,1,7,2014
,Vihiga,15,1,7,2014
,Vihiga,10,1,7,2014
,Vihiga,28,1,6,2014
,Vihiga,20,1,6,2014
,Vihiga,61,1,5,2014
,Vihiga,15,1,5,2014
,Vihiga,20,1,6,2014
,Vihiga,18,1,6,2014
,Vihiga,24,1,6,2014
,Vihiga,17,1,6,2014
,Vihiga,25,1,6,2014
,Vihiga,27,1,6,2014
,Vihiga,24,1,5,2014
,Vihiga,13,1,6,2014
,Vihiga,16,1,6,2014
,Vihiga,21,1,7,2014
,Vihiga,32,1,5,2014
,Vihiga,47,1,6,2014
,Vihiga,19,1,6,2014
,Vihiga,20,1,6,2014
,Vihiga,13,1,6,2014
,Vihiga,20,1,6,2014
,Vihiga,13,1,6,2014
,Vihiga,19,1,6,2014
,Vihiga,23,1,6,2014
,Vihiga,17,1,7,2014
,Vihiga,14,1,6,2014
,Vihiga,12,1,6,2014
,Vihiga,21,1,7,2014
,Vihiga,17,1,5,2014
,Vihiga,16,1,5,2014
,Vihiga,11,1,5,2014
,Vihiga,12,1,5,2014
,Vihiga,10,1,6,2014
,Vihiga,20,1,6,2014
,Vihiga,12,1,5,2014
,Vihiga,9,1,5,2014
,Vihiga,18,1,6,2014
,Vihiga,9,1,6,2014
,Vihiga,21,1,5,2014
,Vihiga,36,1,5,2014
,Vihiga,19,1,6,2014
,Vihiga,10,1,6,2014
,Vihiga,23,1,7,2014
,Vihiga,17,1,6,2014
,Vihiga,18,1,6,2014
,Vihiga,15,1,6,2014
,Vihiga,18,1,6,2014
,Vihiga,23,1,6,2014
,Vihiga,31,1,6,2014
,Vihiga,10,1,6,2014
,Vihiga,20,1,5,2014
,Vihiga,34,1,7,2014
,Vihiga,18,1,6,2014
,Vihiga,13,1,6,2014
,Vihiga,20,1,6,2014
,Vihiga,35,1,5,2014
,Vihiga,15,1,6,2014
,Vihiga,35,1,5,2014
,Vihiga,23,1,6,2014
,Vihiga,15,1,6,2014
,Vihiga,33,1,6,2014
,Vihiga,28,1,6,2014
,Vihiga,31,1,6,2014
,Vihiga,16,1,6,2014
,Vihiga,20,1,6,2014
,Vihiga,24,1,6,2014
,Vihiga,30,1,6,2014
,Vihiga,24,1,6,2014
,Vihiga,40,1,6,2014
,Vihiga,30,1,6,2014
,Vihiga,20,1,6,2014
,Vihiga,15,1,6,2014
,Vihiga,17,1,6,2014
,Vihiga,23,1,6,2014
,Vihiga,21,1,6,2014
,Vihiga,21,1,6,2014
,Vihiga,29,1,6,2014
,Vihiga,26,1,6,2014
,Vihiga,25,1,6,2014
,Vihiga,21,1,6,2014
,Vihiga,18,1,6,2014
,Vihiga,15,1,6,2014
,Vihiga,32,1,6,2014
,Vihiga,26,1,6,2014
,Vihiga,24,1,6,2014
,Vihiga,13,1,6,2014
,Vihiga,11,1,6,2014
,Vihiga,24,1,6,2014
,Vihiga,13,1,6,2014
,Vihiga,23,1,6,2014
,Vihiga,13,1,6,2014
,Vihiga,20,1,6,2014
,Vihiga,25,1,6,2014
,Vihiga,20,1,6,2014
,Vihiga,14,1,6,2014
,Vihiga,37,1,6,2014
,Vihiga,31,1,6,2014
,Vihiga,32,1,6,2014
,Vihiga,25,1,6,2014
,Vihiga,9,1,6,2014
,Vihiga,14,1,6,2014
,Vihiga,22,1,6,2014
,Vihiga,62,1,6,2014
,Vihiga,13,1,6,2014
,Vihiga,17,1,6,2014
,Vihiga,15,1,6,2014
,Vihiga,23,1,6,2014
,Vihiga,22,1,6,2014
,Vihiga,39,1,6,2014
,Vihiga,20,1,6,2014
,Vihiga,20,1,6,2014
,Vihiga,18,1,6,2014
,Vihiga,12,1,5,2014
,Vihiga,9,1,5,2014
,Vihiga,11,1,5,2014
,Vihiga,11,1,5,2014
,Vihiga,13,1,5,2014
,Vihiga,10,1,7,2014
,Vihiga,23,1,7,2014
,Vihiga,12,1,7,2014
,Vihiga,17,1,7,2014
,Vihiga,14,1,7,2014
,Vihiga,14,1,7,2014
,Vihiga,12,1,7,2014
,Vihiga,15,1,7,2014
,Lugari,9,1,6,2014
,Lugari,12,1,6,2014
,Lugari,12,1,7,2014
,Lugari,12,1,7,2014
,Lugari,12,1,7,2014
,Lugari,13,1,7,2014
,Lugari,15,1,7,2014
,Lugari,12,1,7,2014
,Lugari,15,1,7,2014
,Lugari,22,1,7,2014
,Lugari,14,1,7,2014
,Lugari,13,1,7,2014
,Lugari,22,1,7,2014
,Lugari,17,1,7,2014
,Lugari,33,1,7,2014
,Lugari,13,1,7,2014
,Lugari,19,1,7,2014
,Lugari,22,1,7,2014
,Lugari,17,1,7,2014
,Lugari,17,1,7,2014
,Lugari,12,1,7,2014
,Lugari,11,1,7,2014
,Lugari,16,1,7,2014
,Lugari,9,1,7,2014
,Lugari,30,1,7,2014
,Lugari,14,1,7,2014
,Lugari,12,1,7,2014
,Lugari,10,1,7,2014
,Lugari,10,1,7,2014
,Lugari,12,1,7,2014
,Lugari,30,1,7,2014
,Lugari,23,1,7,2014
,Lugari,25,1,7,2014
,Lugari,33,1,6,2014
,Lugari,13,1,7,2014
,Lugari,20,1,7,2014
,Lugari,18,1,7,2014
,Lugari,19,1,7,2014
,Lugari,13,1,7,2014
,Lugari,13,1,7,2014
,Lugari,18,1,7,2014
,Lugari,11,1,7,2014
,Lugari,16,1,7,2014
,Lugari,15,1,7,2014
,Lugari,20,1,6,2014
,Lugari,15,1,6,2014
,Lugari,16,1,7,2014
,Lugari,18,1,7,2014
,Lugari,33,1,7,2014
,Lugari,25,1,7,2014
,Lugari,14,1,7,2014
,Lugari,20,1,7,2014
,Lugari,18,1,7,2014
,Lugari,28,1,7,2014
,Lugari,10,1,7,2014
,Lugari,19,1,7,2014
,Lugari,12,1,7,2014
,Lugari,11,1,7,2014
,Lugari,13,1,7,2014
,Lugari,17,1,7,2014
,Lugari,14,1,7,2014
,Lugari,20,1,6,2014
,Lugari,19,1,7,2014
,Lugari,22,1,7,2014
,Lugari,10,1,7,2014
,Lugari,14,1,7,2014
,Lugari,15,1,7,2014
,Lugari,10,1,7,2014
,Lugari,12,1,7,2014
,Lugari,21,1,7,2014
,Lugari,20,1,7,2014
,Lugari,16,1,7,2014
,Lugari,14,1,7,2014
,Lugari,11,1,7,2014
,Lugari,12,1,7,2014
,Lugari,8,1,7,2014
,Lugari,13,1,7,2014
,Lugari,25,1,7,2014
,Lugari,11,1,7,2014
,Lugari,15,1,7,2014
,Lugari,12,1,7,2014
,Lugari,18,1,7,2014
,Lugari,18,1,7,2014
,Lugari,11,1,7,2014
,Lugari,12,1,7,2014
,Lugari,21,1,7,2014
,Lugari,15,1,7,2014
,Lugari,19,1,7,2014
,Lugari,32,1,7,2014
,Lugari,17,1,7,2014
,Lugari,11,1,7,2014
,Lugari,14,1,7,2014
,Lugari,21,1,7,2014
,Lugari,13,1,7,2014
,Lugari,20,1,7,2014
,Lugari,34,1,7,2014
,Lugari,15,1,7,2014
,Lugari,21,1,7,2014
,Lugari,13,1,7,2014
,Lugari,12,1,7,2014
,Lugari,24,1,7,2014
,Lugari,15,1,7,2014
,Lugari,25,1,6,2014
,Lugari,20,1,6,2014
,Lugari,28,1,7,2014
,Lugari,21,1,7,2014
,Lugari,15,1,7,2014
,Lugari,18,1,7,2014
,Lugari,20,1,7,2014
,Lugari,25,1,7,2014
,Lugari,13,1,7,2014
,Lugari,12,1,7,2014
,Lugari,18,1,7,2014
,Lugari,15,1,7,2014
,Lugari,13,1,7,2014
,Lugari,24,1,7,2014
,Lugari,20,1,7,2014
,Lugari,22,1,7,2014
,Lugari,22,1,7,2014
,Lugari,17,1,7,2014
,Lugari,41,1,7,2014
,Lugari,21,1,7,2014
,Lugari,17,1,7,2014
,Lugari,18,1,7,2014
,Lugari,13,1,7,2014
,Lugari,20,1,7,2014
,Lugari,25,1,7,2014
,Lugari,22,1,7,2014
,Lugari,24,1,7,2014
,Lugari,27,1,7,2014
,Lugari,25,1,7,2014
,Lugari,19,1,7,2014
,Lugari,26,1,7,2014
,Lugari,31,1,7,2014
,Lugari,15,1,7,2014
,Lugari,20,1,7,2014
,Lugari,11,1,7,2014
,Lugari,12,1,6,2014
,Lugari,23,1,6,2014
,Lugari,27,1,6,2014
,Lugari,21,1,6,2014
