id,cem011_prgrm,cem301_attendees_total,month,year,cem009_country
,Vihiga,20,5,2014,1
,Vihiga,13,6,2014,1
,Vihiga,22,7,2014,1
,Vihiga,27,6,2014,1
,Vihiga,36,6,2014,1
,Vihiga,39,6,2014,1
,Vihiga,14,6,2014,1
,Vihiga,24,6,2014,1
,Vihiga,27,6,2014,1
,Vihiga,12,6,2014,1
,Vihiga,20,5,2014,1
,Vihiga,17,5,2014,1
,Vihiga,35,5,2014,1
,Vihiga,27,5,2014,1
,Vihiga,17,5,2014,1
,Vihiga,48,6,2014,1
,Vihiga,9,6,2014,1
,Vihiga,56,6,2014,1
,Vihiga,14,5,2014,1
,Vihiga,15,5,2014,1
,Vihiga,27,5,2014,1
,Vihiga,44,5,2014,1
,Vihiga,20,6,2014,1
,Vihiga,40,6,2014,1
,Vihiga,19,7,2014,1
,Vihiga,14,5,2014,1
,Vihiga,20,5,2014,1
,Vihiga,13,7,2014,1
,Vihiga,11,7,2014,1
,Vihiga,32,5,2014,1
,Vihiga,14,7,2014,1
,Vihiga,27,6,2014,1
,Vihiga,14,6,2014,1
,Vihiga,30,6,2014,1
,Vihiga,30,5,2014,1
,Vihiga,13,6,2014,1
,Vihiga,17,5,2014,1
,Vihiga,16,5,2014,1
,Vihiga,16,5,2014,1
,Vihiga,11,5,2014,1
,Vihiga,16,5,2014,1
,Vihiga,25,6,2014,1
,Vihiga,19,6,2014,1
,Vihiga,11,7,2014,1
,Vihiga,20,5,2014,1
,Vihiga,16,6,2014,1
,Vihiga,12,6,2014,1
,Vihiga,16,7,2014,1
,Vihiga,19,7,2014,1
,Vihiga,17,5,2014,1
,Vihiga,46,5,2014,1
,Vihiga,11,7,2014,1
,Vihiga,14,6,2014,1
,Vihiga,15,6,2014,1
,Vihiga,14,6,2014,1
,Vihiga,14,6,2014,1
,Vihiga,15,6,2014,1
,Vihiga,11,5,2014,1
,Vihiga,11,5,2014,1
,Vihiga,11,6,2014,1
,Vihiga,17,6,2014,1
,Vihiga,23,6,2014,1
,Vihiga,15,6,2014,1
,Vihiga,10,6,2014,1
,Vihiga,10,6,2014,1
,Vihiga,13,6,2014,1
,Vihiga,10,6,2014,1
,Vihiga,16,6,2014,1
,Vihiga,13,6,2014,1
,Vihiga,14,6,2014,1
,Vihiga,17,7,2014,1
,Vihiga,13,7,2014,1
,Vihiga,19,7,2014,1
,Vihiga,20,7,2014,1
,Vihiga,15,7,2014,1
,Vihiga,21,6,2014,1
,Vihiga,13,7,2014,1
,Vihiga,25,6,2014,1
,Vihiga,10,5,2014,1
,Vihiga,13,5,2014,1
,Vihiga,17,5,2014,1
,Vihiga,15,5,2014,1
,Vihiga,14,5,2014,1
,Vihiga,12,5,2014,1
,Vihiga,23,5,2014,1
,Vihiga,16,5,2014,1
,Vihiga,15,6,2014,1
,Vihiga,30,5,2014,1
,Vihiga,36,5,2014,1
,Vihiga,13,5,2014,1
,Vihiga,10,5,2014,1
,Vihiga,15,5,2014,1
,Vihiga,25,7,2014,1
,Vihiga,18,5,2014,1
,Vihiga,23,7,2014,1
,Vihiga,16,6,2014,1
,Vihiga,13,5,2014,1
,Vihiga,41,5,2014,1
,Vihiga,46,5,2014,1
,Vihiga,34,5,2014,1
,Vihiga,48,5,2014,1
,Vihiga,23,5,2014,1
,Vihiga,21,5,2014,1
,Vihiga,17,5,2014,1
,Vihiga,13,5,2014,1
,Vihiga,16,5,2014,1
,Vihiga,24,5,2014,1
,Vihiga,21,6,2014,1
,Vihiga,11,6,2014,1
,Vihiga,25,6,2014,1
,Vihiga,29,6,2014,1
,Vihiga,23,5,2014,1
,Vihiga,31,5,2014,1
,Vihiga,29,6,2014,1
,Vihiga,17,6,2014,1
,Vihiga,11,7,2014,1
,Vihiga,22,7,2014,1
,Vihiga,16,6,2014,1
,Vihiga,29,5,2014,1
,Vihiga,36,5,2014,1
,Vihiga,26,5,2014,1
,Vihiga,13,5,2014,1
,Vihiga,26,5,2014,1
,Vihiga,28,5,2014,1
,Vihiga,20,6,2014,1
,Vihiga,30,6,2014,1
,Vihiga,15,6,2014,1
,Vihiga,20,6,2014,1
,Vihiga,14,6,2014,1
,Vihiga,44,5,2014,1
,Vihiga,21,7,2014,1
,Vihiga,11,6,2014,1
,Vihiga,18,6,2014,1
,Vihiga,12,6,2014,1
,Vihiga,70,5,2014,1
,Vihiga,12,5,2014,1
,Vihiga,29,6,2014,1
,Vihiga,10,6,2014,1
,Vihiga,20,5,2014,1
,Vihiga,19,5,2014,1
,Vihiga,52,7,2014,1
,Vihiga,18,5,2014,1
,Vihiga,21,5,2014,1
,Vihiga,18,7,2014,1
,Vihiga,41,5,2014,1
,Vihiga,66,5,2014,1
,Vihiga,63,5,2014,1
,Vihiga,26,5,2014,1
,Vihiga,12,5,2014,1
,Vihiga,21,5,2014,1
,Vihiga,20,5,2014,1
,Vihiga,23,5,2014,1
,Vihiga,19,5,2014,1
,Vihiga,12,5,2014,1
,Vihiga,23,5,2014,1
,Vihiga,21,5,2014,1
,Vihiga,24,5,2014,1
,Vihiga,26,5,2014,1
,Vihiga,29,5,2014,1
,Vihiga,45,5,2014,1
,Vihiga,33,5,2014,1
,Vihiga,16,7,2014,1
,Vihiga,19,7,2014,1
,Vihiga,28,5,2014,1
,Vihiga,35,5,2014,1
,Vihiga,11,5,2014,1
,Vihiga,35,5,2014,1
,Vihiga,11,6,2014,1
,Vihiga,11,5,2014,1
,Vihiga,32,5,2014,1
,Vihiga,13,5,2014,1
,Vihiga,25,5,2014,1
,Vihiga,18,6,2014,1
,Vihiga,16,5,2014,1
,Vihiga,32,5,2014,1
,Vihiga,14,5,2014,1
,Vihiga,63,5,2014,1
,Vihiga,10,5,2014,1
,Vihiga,39,5,2014,1
,Vihiga,53,5,2014,1
,Vihiga,32,5,2014,1
,Vihiga,48,5,2014,1
,Vihiga,14,5,2014,1
,Vihiga,25,5,2014,1
,Vihiga,20,5,2014,1
,Vihiga,29,5,2014,1
,Vihiga,20,5,2014,1
,Vihiga,56,5,2014,1
,Vihiga,20,5,2014,1
,Vihiga,36,5,2014,1
,Vihiga,51,5,2014,1
,Vihiga,15,5,2014,1
,Vihiga,17,5,2014,1
,Vihiga,26,6,2014,1
,Vihiga,18,5,2014,1
,Vihiga,30,5,2014,1
,Vihiga,23,5,2014,1
,Vihiga,55,5,2014,1
,Vihiga,28,5,2014,1
,Vihiga,20,5,2014,1
,Vihiga,24,5,2014,1
,Vihiga,20,6,2014,1
,Vihiga,34,5,2014,1
,Vihiga,24,5,2014,1
,Vihiga,50,5,2014,1
,Vihiga,24,5,2014,1
,Vihiga,13,7,2014,1
,Vihiga,11,5,2014,1
,Vihiga,15,5,2014,1
,Vihiga,13,5,2014,1
,Vihiga,23,5,2014,1
,Vihiga,15,5,2014,1
,Vihiga,32,5,2014,1
,Vihiga,35,5,2014,1
,Vihiga,21,6,2014,1
,Vihiga,24,6,2014,1
,Vihiga,24,6,2014,1
,Vihiga,20,6,2014,1
,Vihiga,9,6,2014,1
,Vihiga,15,6,2014,1
,Vihiga,27,7,2014,1
,Vihiga,42,6,2014,1
,Vihiga,19,6,2014,1
,Vihiga,16,6,2014,1
,Vihiga,22,6,2014,1
,Vihiga,21,6,2014,1
,Vihiga,19,6,2014,1
,Vihiga,12,6,2014,1
,Vihiga,13,6,2014,1
,Vihiga,22,6,2014,1
,Vihiga,20,7,2014,1
,Vihiga,12,6,2014,1
,Vihiga,13,6,2014,1
,Vihiga,16,6,2014,1
,Vihiga,14,6,2014,1
,Vihiga,13,6,2014,1
,Vihiga,29,6,2014,1
,Vihiga,37,7,2014,1
,Vihiga,29,6,2014,1
,Vihiga,26,6,2014,1
,Vihiga,23,6,2014,1
,Vihiga,28,6,2014,1
,Vihiga,25,6,2014,1
,Vihiga,18,6,2014,1
,Vihiga,22,6,2014,1
,Vihiga,18,6,2014,1
,Vihiga,31,6,2014,1
,Vihiga,24,6,2014,1
,Vihiga,31,6,2014,1
,Vihiga,18,6,2014,1
,Vihiga,11,6,2014,1
,Vihiga,27,6,2014,1
,Vihiga,42,6,2014,1
,Vihiga,63,6,2014,1
,Vihiga,40,6,2014,1
,Vihiga,21,6,2014,1
,Vihiga,15,6,2014,1
,Vihiga,12,6,2014,1
,Vihiga,26,6,2014,1
,Vihiga,20,6,2014,1
,Vihiga,28,6,2014,1
,Vihiga,17,6,2014,1
,Vihiga,30,6,2014,1
,Vihiga,29,6,2014,1
,Vihiga,24,7,2014,1
,Vihiga,32,5,2014,1
,Vihiga,47,5,2014,1
,Vihiga,38,5,2014,1
,Vihiga,17,5,2014,1
,Vihiga,12,7,2014,1
,Vihiga,15,7,2014,1
,Vihiga,10,7,2014,1
,Vihiga,28,6,2014,1
,Vihiga,20,6,2014,1
,Vihiga,61,5,2014,1
,Vihiga,15,5,2014,1
,Vihiga,20,6,2014,1
,Vihiga,18,6,2014,1
,Vihiga,24,6,2014,1
,Vihiga,17,6,2014,1
,Vihiga,25,6,2014,1
,Vihiga,27,6,2014,1
,Vihiga,24,5,2014,1
,Vihiga,13,6,2014,1
,Vihiga,16,6,2014,1
,Vihiga,21,7,2014,1
,Vihiga,32,5,2014,1
,Vihiga,47,6,2014,1
,Vihiga,19,6,2014,1
,Vihiga,20,6,2014,1
,Vihiga,13,6,2014,1
,Vihiga,20,6,2014,1
,Vihiga,13,6,2014,1
,Vihiga,19,6,2014,1
,Vihiga,23,6,2014,1
,Vihiga,17,7,2014,1
,Vihiga,14,6,2014,1
,Vihiga,12,6,2014,1
,Vihiga,21,7,2014,1
,Vihiga,17,5,2014,1
,Vihiga,16,5,2014,1
,Vihiga,11,5,2014,1
,Vihiga,12,5,2014,1
,Vihiga,10,6,2014,1
,Vihiga,20,6,2014,1
,Vihiga,12,5,2014,1
,Vihiga,9,5,2014,1
,Vihiga,18,6,2014,1
,Vihiga,9,6,2014,1
,Vihiga,21,5,2014,1
,Vihiga,36,5,2014,1
,Vihiga,19,6,2014,1
,Vihiga,10,6,2014,1
,Vihiga,23,7,2014,1
,Vihiga,17,6,2014,1
,Vihiga,18,6,2014,1
,Vihiga,15,6,2014,1
,Vihiga,18,6,2014,1
,Vihiga,23,6,2014,1
,Vihiga,31,6,2014,1
,Vihiga,10,6,2014,1
,Vihiga,20,5,2014,1
,Vihiga,34,7,2014,1
,Vihiga,18,6,2014,1
,Vihiga,13,6,2014,1
,Vihiga,20,6,2014,1
,Vihiga,35,5,2014,1
,Vihiga,15,6,2014,1
,Vihiga,35,5,2014,1
,Vihiga,23,6,2014,1
,Vihiga,15,6,2014,1
,Vihiga,33,6,2014,1
,Vihiga,28,6,2014,1
,Vihiga,31,6,2014,1
,Vihiga,16,6,2014,1
,Vihiga,20,6,2014,1
,Vihiga,24,6,2014,1
,Vihiga,30,6,2014,1
,Vihiga,24,6,2014,1
,Vihiga,40,6,2014,1
,Vihiga,30,6,2014,1
,Vihiga,20,6,2014,1
,Vihiga,15,6,2014,1
,Vihiga,17,6,2014,1
,Vihiga,23,6,2014,1
,Vihiga,21,6,2014,1
,Vihiga,21,6,2014,1
,Vihiga,29,6,2014,1
,Vihiga,26,6,2014,1
,Vihiga,25,6,2014,1
,Vihiga,21,6,2014,1
,Vihiga,18,6,2014,1
,Vihiga,15,6,2014,1
,Vihiga,32,6,2014,1
,Vihiga,26,6,2014,1
,Vihiga,24,6,2014,1
,Vihiga,13,6,2014,1
,Vihiga,11,6,2014,1
,Vihiga,24,6,2014,1
,Vihiga,13,6,2014,1
,Vihiga,23,6,2014,1
,Vihiga,13,6,2014,1
,Vihiga,20,6,2014,1
,Vihiga,25,6,2014,1
,Vihiga,20,6,2014,1
,Vihiga,14,6,2014,1
,Vihiga,37,6,2014,1
,Vihiga,31,6,2014,1
,Vihiga,32,6,2014,1
,Vihiga,25,6,2014,1
,Vihiga,9,6,2014,1
,Vihiga,14,6,2014,1
,Vihiga,22,6,2014,1
,Vihiga,62,6,2014,1
,Vihiga,13,6,2014,1
,Vihiga,17,6,2014,1
,Vihiga,15,6,2014,1
,Vihiga,23,6,2014,1
,Vihiga,22,6,2014,1
,Vihiga,39,6,2014,1
,Vihiga,20,6,2014,1
,Vihiga,20,6,2014,1
,Vihiga,18,6,2014,1
,Vihiga,12,5,2014,1
,Vihiga,9,5,2014,1
,Vihiga,11,5,2014,1
,Vihiga,11,5,2014,1
,Vihiga,13,5,2014,1
,Vihiga,10,7,2014,1
,Vihiga,23,7,2014,1
,Vihiga,12,7,2014,1
,Vihiga,17,7,2014,1
,Vihiga,14,7,2014,1
,Vihiga,14,7,2014,1
,Vihiga,12,7,2014,1
,Vihiga,15,7,2014,1
,Lugari,9,6,2014,1
,Lugari,12,6,2014,1
,Lugari,12,7,2014,1
,Lugari,12,7,2014,1
,Lugari,12,7,2014,1
,Lugari,13,7,2014,1
,Lugari,15,7,2014,1
,Lugari,12,7,2014,1
,Lugari,15,7,2014,1
,Lugari,22,7,2014,1
,Lugari,14,7,2014,1
,Lugari,13,7,2014,1
,Lugari,22,7,2014,1
,Lugari,17,7,2014,1
,Lugari,33,7,2014,1
,Lugari,13,7,2014,1
,Lugari,19,7,2014,1
,Lugari,22,7,2014,1
,Lugari,17,7,2014,1
,Lugari,17,7,2014,1
,Lugari,12,7,2014,1
,Lugari,11,7,2014,1
,Lugari,16,7,2014,1
,Lugari,9,7,2014,1
,Lugari,30,7,2014,1
,Lugari,14,7,2014,1
,Lugari,12,7,2014,1
,Lugari,10,7,2014,1
,Lugari,10,7,2014,1
,Lugari,12,7,2014,1
,Lugari,30,7,2014,1
,Lugari,23,7,2014,1
,Lugari,25,7,2014,1
,Lugari,33,6,2014,1
,Lugari,13,7,2014,1
,Lugari,20,7,2014,1
,Lugari,18,7,2014,1
,Lugari,19,7,2014,1
,Lugari,13,7,2014,1
,Lugari,13,7,2014,1
,Lugari,18,7,2014,1
,Lugari,11,7,2014,1
,Lugari,16,7,2014,1
,Lugari,15,7,2014,1
,Lugari,20,6,2014,1
,Lugari,15,6,2014,1
,Lugari,16,7,2014,1
,Lugari,18,7,2014,1
,Lugari,33,7,2014,1
,Lugari,25,7,2014,1
,Lugari,14,7,2014,1
,Lugari,20,7,2014,1
,Lugari,18,7,2014,1
,Lugari,28,7,2014,1
,Lugari,10,7,2014,1
,Lugari,19,7,2014,1
,Lugari,12,7,2014,1
,Lugari,11,7,2014,1
,Lugari,13,7,2014,1
,Lugari,17,7,2014,1
,Lugari,14,7,2014,1
,Lugari,20,6,2014,1
,Lugari,19,7,2014,1
,Lugari,22,7,2014,1
,Lugari,10,7,2014,1
,Lugari,14,7,2014,1
,Lugari,15,7,2014,1
,Lugari,10,7,2014,1
,Lugari,12,7,2014,1
,Lugari,21,7,2014,1
,Lugari,20,7,2014,1
,Lugari,16,7,2014,1
,Lugari,14,7,2014,1
,Lugari,11,7,2014,1
,Lugari,12,7,2014,1
,Lugari,8,7,2014,1
,Lugari,13,7,2014,1
,Lugari,25,7,2014,1
,Lugari,11,7,2014,1
,Lugari,15,7,2014,1
,Lugari,12,7,2014,1
,Lugari,18,7,2014,1
,Lugari,18,7,2014,1
,Lugari,11,7,2014,1
,Lugari,12,7,2014,1
,Lugari,21,7,2014,1
,Lugari,15,7,2014,1
,Lugari,19,7,2014,1
,Lugari,32,7,2014,1
,Lugari,17,7,2014,1
,Lugari,11,7,2014,1
,Lugari,14,7,2014,1
,Lugari,21,7,2014,1
,Lugari,13,7,2014,1
,Lugari,20,7,2014,1
,Lugari,34,7,2014,1
,Lugari,15,7,2014,1
,Lugari,21,7,2014,1
,Lugari,13,7,2014,1
,Lugari,12,7,2014,1
,Lugari,24,7,2014,1
,Lugari,15,7,2014,1
,Lugari,25,6,2014,1
,Lugari,20,6,2014,1
,Lugari,28,7,2014,1
,Lugari,21,7,2014,1
,Lugari,15,7,2014,1
,Lugari,18,7,2014,1
,Lugari,20,7,2014,1
,Lugari,25,7,2014,1
,Lugari,13,7,2014,1
,Lugari,12,7,2014,1
,Lugari,18,7,2014,1
,Lugari,15,7,2014,1
,Lugari,13,7,2014,1
,Lugari,24,7,2014,1
,Lugari,20,7,2014,1
,Lugari,22,7,2014,1
,Lugari,22,7,2014,1
,Lugari,17,7,2014,1
,Lugari,41,7,2014,1
,Lugari,21,7,2014,1
,Lugari,17,7,2014,1
,Lugari,18,7,2014,1
,Lugari,13,7,2014,1
,Lugari,20,7,2014,1
,Lugari,25,7,2014,1
,Lugari,22,7,2014,1
,Lugari,24,7,2014,1
,Lugari,27,7,2014,1
,Lugari,25,7,2014,1
,Lugari,19,7,2014,1
,Lugari,26,7,2014,1
,Lugari,31,7,2014,1
,Lugari,15,7,2014,1
,Lugari,20,7,2014,1
,Lugari,11,7,2014,1
,Lugari,12,6,2014,1
,Lugari,23,6,2014,1
,Lugari,27,6,2014,1
,Lugari,21,6,2014,1
,Lugari,20,6,2014,1
,Lugari,19,7,2014,1
,Lugari,11,7,2014,1
,Lugari,16,7,2014,1
,Lugari,11,6,2014,1
,Lugari,13,7,2014,1
,Lugari,20,7,2014,1
,Lugari,16,7,2014,1
,Lugari,21,7,2014,1
,Lugari,25,7,2014,1
,Lugari,21,7,2014,1
,Lugari,9,7,2014,1
,Lugari,12,7,2014,1
,Lugari,10,7,2014,1
,Lugari,14,7,2014,1
,Lugari,16,6,2014,1
,Lugari,18,7,2014,1
,Lugari,16,7,2014,1
,Lugari,14,7,2014,1
,Lugari,15,6,2014,1
,Lugari,20,7,2014,1
,Lugari,16,7,2014,1
,Lugari,23,6,2014,1
,Lugari,30,6,2014,1
,Lugari,15,6,2014,1
,Lugari,11,6,2014,1
,Lugari,19,6,2014,1
,Lugari,15,6,2014,1
,Lugari,31,6,2014,1
,Lugari,13,6,2014,1
,Lugari,17,6,2014,1
,Lugari,9,6,2014,1
,Lugari,18,6,2014,1
,Lugari,18,6,2014,1
,Lugari,15,6,2014,1
,Lugari,14,6,2014,1
,Lugari,19,6,2014,1
,Lugari,17,6,2014,1
,Lugari,33,6,2014,1
,Lugari,18,6,2014,1
,Lugari,15,6,2014,1
,Lugari,31,6,2014,1
,Lugari,17,6,2014,1
,Lugari,11,6,2014,1
,Lugari,24,6,2014,1
,Lugari,19,6,2014,1
,Lugari,19,6,2014,1
,Lugari,10,6,2014,1
,Lugari,25,6,2014,1
,Lugari,15,6,2014,1
,Lugari,15,6,2014,1
,Lugari,23,6,2014,1
,Lugari,27,6,2014,1
,Lugari,22,6,2014,1
,Lugari,20,6,2014,1
,Lugari,24,6,2014,1
,Lugari,20,6,2014,1
,Lugari,16,6,2014,1
,Lugari,10,6,2014,1
,Lugari,22,6,2014,1
,Lugari,20,6,2014,1
,Lugari,12,6,2014,1
,Lugari,19,6,2014,1
,Lugari,19,6,2014,1
,Lugari,19,6,2014,1
,Lugari,11,6,2014,1
,Lugari,20,6,2014,1
,Lugari,14,6,2014,1
,Lugari,24,6,2014,1
,Lugari,14,6,2014,1
,Lugari,24,6,2014,1
,Lugari,21,6,2014,1
,Lugari,25,6,2014,1
,Lugari,16,7,2014,1
,Lugari,21,6,2014,1
,Lugari,31,6,2014,1
,Lugari,21,6,2014,1
,Lugari,15,6,2014,1
,Lugari,20,6,2014,1
,Lugari,14,6,2014,1
,Lugari,19,6,2014,1
,Lugari,13,6,2014,1
,Lugari,20,6,2014,1
,Lugari,26,6,2014,1
,Lugari,18,6,2014,1
,Lugari,11,6,2014,1
,Lugari,32,6,2014,1
,Lugari,39,6,2014,1
,Lugari,33,6,2014,1
,Lugari,12,6,2014,1
,Lugari,20,6,2014,1
,Lugari,21,6,2014,1
,Lugari,16,6,2014,1
,Lugari,13,6,2014,1
,Lugari,16,6,2014,1
,Lugari,24,6,2014,1
,Lugari,19,6,2014,1
,Lugari,21,6,2014,1
,Lugari,40,6,2014,1
,Lugari,17,6,2014,1
,Lugari,24,6,2014,1
,Lugari,18,6,2014,1
,Lugari,27,6,2014,1
,Lugari,17,6,2014,1
,Lugari,42,6,2014,1
,Lugari,16,6,2014,1
,Lugari,23,6,2014,1
,Lugari,13,6,2014,1
,Lugari,17,6,2014,1
,Lugari,11,6,2014,1
,Lugari,14,6,2014,1
,Lugari,20,6,2014,1
,Lugari,19,6,2014,1
,Lugari,12,6,2014,1
,Lugari,11,6,2014,1
,Lugari,20,6,2014,1
,Lugari,14,6,2014,1
,Lugari,15,6,2014,1
,Lugari,33,6,2014,1
,Lugari,24,6,2014,1
,Lugari,15,6,2014,1
,Lugari,32,6,2014,1
,Lugari,12,6,2014,1
,Lugari,17,6,2014,1
,Lugari,17,6,2014,1
,Lugari,12,6,2014,1
,Lugari,18,6,2014,1
,Lugari,16,6,2014,1
,Lugari,17,6,2014,1
,Lugari,11,6,2014,1
,Lugari,17,6,2014,1
,Lugari,22,6,2014,1
,Lugari,16,6,2014,1
,Lugari,23,6,2014,1
,Lugari,19,6,2014,1
,Lugari,18,6,2014,1
,Lugari,22,7,2014,1
,Lugari,11,6,2014,1
,Lugari,12,7,2014,1
,Lugari,12,7,2014,1
,Lugari,17,6,2014,1
,Lugari,15,6,2014,1
,Lugari,16,6,2014,1
,Lugari,20,6,2014,1
,Lugari,15,6,2014,1
,Lugari,12,6,2014,1
,Lugari,18,6,2014,1
,Lugari,18,6,2014,1
,Lugari,15,6,2014,1
,Lugari,23,6,2014,1
,Lugari,19,6,2014,1
,Lugari,16,7,2014,1
,Lugari,25,7,2014,1
,Lugari,14,7,2014,1
,Lugari,12,7,2014,1
,Lugari,14,7,2014,1
,Lugari,20,7,2014,1
,Lugari,14,6,2014,1
,Lugari,15,6,2014,1
,Lugari,17,7,2014,1
,Lugari,14,7,2014,1
,Lugari,12,7,2014,1
,Lugari,22,7,2014,1
,Lugari,11,7,2014,1
,Lugari,19,7,2014,1
,Lugari,15,7,2014,1
,Lugari,16,7,2014,1
,Lugari,15,6,2014,1
,Lugari,12,7,2014,1
,Lugari,16,7,2014,1
,Lugari,17,7,2014,1
,Lugari,17,7,2014,1
,Lugari,15,7,2014,1
,Lugari,23,7,2014,1
,Lugari,32,7,2014,1
,Lugari,16,7,2014,1
,Lugari,10,7,2014,1
,Lugari,19,7,2014,1
,Lugari,17,7,2014,1
,Lugari,13,7,2014,1
,Lugari,18,7,2014,1
,Lugari,37,7,2014,1
,Lugari,24,7,2014,1
,Lugari,9,7,2014,1
,Lugari,13,7,2014,1
,Lugari,20,7,2014,1
,Lugari,11,7,2014,1
,Lugari,13,7,2014,1
,Lugari,14,7,2014,1
,Lugari,14,7,2014,1
,Lugari,19,7,2014,1
,Lugari,26,7,2014,1
,Lugari,19,7,2014,1
,Lugari,14,7,2014,1
,Lugari,11,7,2014,1
,Lugari,10,7,2014,1
,Lugari,13,7,2014,1
,Lugari,34,6,2014,1
,Lugari,11,6,2014,1
,Lugari,18,6,2014,1
,Lugari,17,6,2014,1
,Lugari,28,6,2014,1
,Lugari,17,6,2014,1
,Lugari,18,6,2014,1
,Lugari,20,6,2014,1
,Lugari,15,6,2014,1
,Lugari,11,6,2014,1
,Lugari,13,6,2014,1
,Lugari,12,6,2014,1
,Lugari,11,6,2014,1
,Lugari,35,6,2014,1
,Lugari,19,6,2014,1
,Lugari,10,6,2014,1
,Lugari,13,7,2014,1
,Lugari,12,7,2014,1
,Lugari,19,7,2014,1
,Lugari,25,7,2014,1
,Lugari,20,7,2014,1
,Lugari,13,7,2014,1
,Lugari,21,7,2014,1
,Lugari,15,7,2014,1
,Lugari,14,7,2014,1
,Lugari,15,7,2014,1
,Lugari,29,7,2014,1
,Lugari,24,7,2014,1
,Lugari,23,7,2014,1
,Lugari,15,7,2014,1
,Lugari,22,7,2014,1
,Lugari,26,7,2014,1
,Lugari,24,7,2014,1
,Lugari,11,7,2014,1
,Lugari,15,7,2014,1
,Lugari,17,7,2014,1
,Lugari,19,7,2014,1
,Lugari,20,7,2014,1
,Lugari,14,7,2014,1
,Lugari,22,7,2014,1
,Lugari,13,7,2014,1
,Lugari,16,7,2014,1
,Lugari,21,7,2014,1
,Lugari,14,7,2014,1
,Lugari,37,6,2014,1
,Lugari,31,6,2014,1
,Lugari,24,6,2014,1
,Lugari,26,6,2014,1
,Lugari,22,6,2014,1
,Lugari,15,6,2014,1
,Lugari,13,6,2014,1
,Lugari,39,6,2014,1
,Lugari,21,6,2014,1
,Lugari,19,6,2014,1
,Lugari,22,6,2014,1
,Lugari,17,6,2014,1
,Lugari,15,6,2014,1
,Lugari,20,6,2014,1
,Lugari,16,6,2014,1
,Lugari,16,6,2014,1
,Lugari,22,6,2014,1
,Lugari,15,6,2014,1
,Lugari,16,6,2014,1
,Lugari,14,7,2014,1
,Lugari,18,7,2014,1
,Lugari,10,6,2014,1
,Lugari,17,6,2014,1
,Lugari,11,6,2014,1
,Lugari,12,7,2014,1
,Lugari,16,7,2014,1
,Lugari,18,6,2014,1
,Lugari,18,7,2014,1
,Lugari,21,6,2014,1
,Lugari,15,7,2014,1
,Lugari,14,7,2014,1
,Lugari,21,7,2014,1
,Lugari,16,7,2014,1
,Lugari,12,7,2014,1
,Lugari,22,7,2014,1
,Lugari,11,6,2014,1
,Lugari,19,6,2014,1
,Lugari,17,6,2014,1
,Lugari,13,7,2014,1
,Lugari,18,7,2014,1
,Lugari,14,7,2014,1
,Lugari,13,7,2014,1
,Lugari,11,7,2014,1
,Lugari,18,7,2014,1
,Lugari,14,7,2014,1
,Lugari,15,7,2014,1
,Lugari,11,7,2014,1
,Lugari,15,7,2014,1
,Lugari,16,7,2014,1
,Lugari,12,7,2014,1
,Lugari,15,7,2014,1
,Lugari,11,7,2014,1
,Lugari,11,7,2014,1
,Lugari,13,7,2014,1
,Lugari,15,7,2014,1
,Lugari,11,7,2014,1
,Lugari,15,7,2014,1
,Lugari,16,7,2014,1
,Lugari,13,7,2014,1
,Lugari,14,7,2014,1
,Lugari,12,7,2014,1
,Lugari,13,7,2014,1
,Lugari,20,7,2014,1
,Lugari,10,7,2014,1
,Lugari,12,6,2014,1
,Lugari,17,6,2014,1
,Lugari,13,6,2014,1
,Lugari,14,6,2014,1
,Lugari,12,6,2014,1
,Lugari,21,6,2014,1
,Lugari,14,6,2014,1
,Lugari,20,6,2014,1
,Lugari,12,6,2014,1
,Lugari,14,6,2014,1
,Lugari,21,6,2014,1
,Lugari,15,6,2014,1
,Rongo,17,6,2014,1
,Rongo,20,6,2014,1
,Rongo,14,6,2014,1
,Rongo,19,6,2014,1
,Rongo,19,6,2014,1
,Rongo,21,6,2014,1
,Rongo,15,6,2014,1
,Rongo,14,6,2014,1
,Rongo,23,6,2014,1
,Rongo,20,6,2014,1
,Rongo,17,6,2014,1
,Rongo,19,6,2014,1
,Rongo,19,6,2014,1
,Rongo,28,7,2014,1
,Rongo,18,7,2014,1
,Rongo,19,7,2014,1
,Rongo,22,6,2014,1
,Rongo,17,7,2014,1
,Rongo,22,7,2014,1
,Rongo,31,7,2014,1
,Rongo,20,7,2014,1
,Rongo,13,7,2014,1
,Rongo,26,7,2014,1
,Rongo,20,7,2014,1
,Rongo,22,7,2014,1
,Rongo,23,7,2014,1
,Rongo,17,7,2014,1
,Rongo,21,7,2014,1
,Rongo,21,7,2014,1
,Rongo,19,7,2014,1
,Rongo,19,7,2014,1
,Rongo,21,7,2014,1
,Rongo,22,7,2014,1
,Rongo,17,7,2014,1
,Rongo,25,7,2014,1
,Rongo,24,7,2014,1
,Rongo,24,7,2014,1
,Rongo,21,7,2014,1
,Rongo,17,7,2014,1
,Rongo,17,7,2014,1
,Rongo,18,7,2014,1
,Rongo,20,7,2014,1
,Rongo,23,7,2014,1
,Rongo,20,7,2014,1
,Rongo,28,6,2014,1
,Rongo,41,6,2014,1
,Rongo,19,6,2014,1
,Rongo,30,6,2014,1
,Rongo,14,6,2014,1
,Rongo,16,6,2014,1
