id,cr011_prgrm,cr102_wpt_id,total_chl_used,total_period_day,total_period_30day,avrg_30day_usage,avrg_30day_usage_litres,num_of_Deliveries,Jerrican_delivered,date_of_first_delivery,date_of_last_delivery,month,year,country
,KBK3,7020229,16,588,19.6,0.8163265,4.081633,5,19,25-Jun-14,03-Feb-16,2,2016,2
,KBK3,7020230,20,626,20.86667,0.9584665,4.792332,6,24,24-Jun-14,11-Mar-16,3,2016,2
,KBK3,7020231,16,595,19.83333,0.8067226,4.033613,5,19,25-Jun-14,10-Feb-16,2,2016,2
,KBK3,7020232,15,588,19.6,0.7653061,3.82653,6,19,26-Jun-14,04-Feb-16,2,2016,2
,KBK3,7020233,12,541,18.03333,0.6654344,3.327172,5,14,27-Jun-14,04-Feb-16,2,2016,2
,KBK3,7020234,16,588,19.6,0.8163265,4.081633,5,20,25-Jun-14,03-Feb-16,2,2016,2
,KBK3,7020235,13,589,19.63333,0.6621392,3.310696,6,17,24-Jun-14,05-Apr-16,4,2016,2
,KBK3,7020236,18,589,19.63333,0.9168081,4.584041,6,19,24-Jun-14,03-Feb-16,2,2016,2
,KBK3,7020237,16,590,19.66667,0.8135594,4.067797,5,19,24-Jun-14,04-Feb-16,2,2016,2
,KBK3,7020238,12,587,19.56667,0.6132879,3.066439,5,16,26-Jun-14,10-Feb-16,2,2016,2
,KBK3,7020239,16,589,19.63333,0.8149406,4.074703,6,20,24-Jun-14,05-Apr-16,4,2016,2
,KBK3,7020240,11.2,587,19.56667,0.572402,2.86201,4,16,27-Jun-14,04-Feb-16,2,2016,2
,KBK3,7020241,16,588,19.6,0.8163265,4.081633,5,20,27-Jun-14,05-Feb-16,2,2016,2
,KBK3,7020242,20,588,19.6,1.020408,5.102041,6,24,27-Jun-14,05-Feb-16,2,2016,2
,KBK3,7020243,16,587,19.56667,0.8177172,4.088586,5,19,27-Jun-14,04-Feb-16,2,2016,2
,KBK3,7020244,16,587,19.56667,0.8177172,4.088586,5,20,27-Jun-14,04-Feb-16,2,2016,2
,KBK3,7020245,16,588,19.6,0.8163265,4.081633,6,20,26-Jun-14,04-Feb-16,2,2016,2
,KBK3,7020246,7.2,332,11.06667,0.6506024,3.253012,3,12,10-Mar-15,05-Feb-16,2,2016,2
,KBK3,7020247,11,274,9.133333,1.20438,6.021898,4,15,06-Mei-15,04-Feb-16,2,2016,2
,KBK3,7020248,11,274,9.133333,1.20438,6.021898,4,15,06-Mei-15,04-Feb-16,2,2016,2
,KBK3,7020249,15,332,11.06667,1.355422,6.777108,5,17,10-Mar-15,05-Feb-16,2,2016,2
,KBK3,7020250,14,613,20.43333,0.685155,3.425775,5,16,02-Jul-14,06-Mar-16,3,2016,2
,KBK3,7020251,16,613,20.43333,0.7830343,3.915171,5,20,02-Jul-14,06-Mar-16,3,2016,2
,KBK3,7020252,12,337,11.23333,1.068249,5.341246,4,16,05-Mar-15,05-Feb-16,2,2016,2
,KBK3,7020253,20,580,19.33333,1.034483,5.172414,6,23,04-Jul-14,04-Feb-16,2,2016,2
,KBK3,7020254,15,583,19.43333,0.7718697,3.859348,5,19,01-Jul-14,04-Feb-16,2,2016,2
,KBK3,7020257,16,611,20.36667,0.7855974,3.927987,5,20,04-Jul-14,06-Mar-16,3,2016,2
,KBK3,7020258,12,588,19.6,0.6122449,3.061224,4,16,02-Jul-14,10-Feb-16,2,2016,2
,KBK3,7020259,12,611,20.36667,0.5891981,2.94599,4,15,04-Jul-14,06-Mar-16,3,2016,2
,KBK3,7020261,15,613,20.43333,0.7340946,3.670473,5,19,02-Jul-14,06-Mar-16,3,2016,2
,KBK3,7020262,12,584,19.46667,0.6164383,3.082192,4,16,01-Jul-14,05-Feb-16,2,2016,2
,KBK3,7020263,15,613,20.43333,0.7340946,3.670473,5,18,02-Jul-14,06-Mar-16,3,2016,2
,KBK3,7020264,15,585,19.5,0.7692308,3.846154,5,18,01-Jul-14,06-Feb-16,2,2016,2
,KBK3,7020266,12,585,19.5,0.6153846,3.076923,4,16,01-Jul-14,06-Feb-16,2,2016,2
,KBK3,7020267,8,336,11.2,0.7142857,3.571429,3,11,07-Mar-15,06-Feb-16,2,2016,2
,KBK3,7020268,11,585,19.5,0.5641026,2.820513,4,12,01-Jul-14,06-Feb-16,2,2016,2
,KBK3,7020269,12,590,19.66667,0.6101695,3.050848,4,15,01-Jul-14,11-Feb-16,2,2016,2
,KBK3,7020270,11,585,19.5,0.5641026,2.820513,4,13,01-Jul-14,06-Feb-16,2,2016,2
,KBK3,7020271,12,590,19.66667,0.6101695,3.050848,4,13,01-Jul-14,11-Feb-16,2,2016,2
,KBK3,7020272,10,589,19.63333,0.5093378,2.546689,4,11,02-Jul-14,11-Feb-16,2,2016,2
,KBK3,7020273,8,585,19.5,0.4102564,2.051282,3,11,01-Jul-14,06-Feb-16,2,2016,2
,KBK3,7020274,11,484,16.13333,0.6818182,3.409091,6,18,30-Jun-14,11-Feb-16,2,2016,2
,KBK3,7020276,16,589,19.63333,0.8149406,4.074703,5,20,02-Jul-14,11-Feb-16,2,2016,2
,KBK3,7020277,16,591,19.7,0.8121827,4.060914,5,20,30-Jun-14,11-Feb-16,2,2016,2
,KBK3,7020279,16,590,19.66667,0.8135594,4.067797,6,19,02-Jul-14,13-Feb-16,2,2016,2
,KBK3,7020280,13,591,19.7,0.6598985,3.299492,5,15,30-Jun-14,11-Feb-16,2,2016,2
,KBK3,7020281,8,479,15.96667,0.5010439,2.505219,6,16,30-Jun-14,13-Feb-16,2,2016,2
,KBK3,7020282,15,590,19.66667,0.7627119,3.81356,5,19,01-Jul-14,11-Feb-16,2,2016,2
,KBK3,7020283,12,479,15.96667,0.7515658,3.757829,6,20,01-Jul-14,11-Feb-16,2,2016,2
,KBK3,7020284,16,562,18.73333,0.8540925,4.270463,5,17,02-Jul-14,15-Jan-16,1,2016,2
