ID,cem301_attendees_total,cem011_prgrm,month,year,cem009_country,cem005_today
,34,Kibuku 4,8,2013,2,16-Aug-13
,20,Kibuku 4,8,2013,2,16-Aug-13
,25,Kibuku 4,8,2013,2,16-Aug-13
,46,Kibuku 4,8,2013,2,16-Aug-13
,37,Kibuku 4,8,2013,2,18-Aug-13
,17,Kibuku 4,8,2013,2,18-Aug-13
,58,Kibuku 4,8,2013,2,19-Aug-13
,30,Kibuku 4,8,2013,2,19-Aug-13
,48,Kibuku 4,8,2013,2,19-Aug-13
,39,Kibuku 4,8,2013,2,19-Aug-13
,52,Kibuku 4,8,2013,2,19-Aug-13
,46,Kibuku 4,8,2013,2,19-Aug-13
,42,Kibuku 4,8,2013,2,19-Aug-13
