id,s102_wpt_id,s206_cl_dispensed,s208_dispprob,s209_dispprob_cas_padlk,s210_dispprob_tnk_vlv,s211_dispprob_stker_tag_paint,s212_nut,month_survey,year_survey,s009_country,s011_prgrm
,10460203,1,0,,,,,2,2016,1,TNZ3
,10460203,,,,,,,7,2015,1,TNZ3
,10460204,1,0,,,,,2,2016,1,TNZ3
,10460204,,,,,,,7,2015,1,TNZ3
,10460205,,,,,,,7,2015,1,TNZ3
,10460205,1,0,,,,,3,2016,1,TNZ3
,10460206,,,,,,,7,2015,1,TNZ3
,10460206,1,0,,,,,3,2016,1,TNZ3
,10460207,1,0,,,,,2,2016,1,TNZ3
,10460207,1,0,,,,,3,2016,1,TNZ3
,10460210,1,0,,,,,1,2016,1,TNZ3
,10460210,,,,,,,7,2015,1,TNZ3
,10460210,1,0,,,,,2,2016,1,TNZ3
,10460211,1,0,,,,,2,2016,1,TNZ3
,10460211,,,,,,,7,2015,1,TNZ3
,10460212,,,,,,,7,2015,1,TNZ3
,10460212,1,0,,,,,2,2016,1,TNZ3
,10460213,1,0,,,,,2,2016,1,TNZ3
,10460213,,,,,,,7,2015,1,TNZ3
,10460214,1,0,,,,,1,2016,1,TNZ3
,10460214,,,,,,,7,2015,1,TNZ3
,10460214,1,0,,,,,2,2016,1,TNZ3
,10460215,1,0,,,,,8,2015,1,TNZ3
,10460215,1,0,,,,,1,2016,1,TNZ3
,10460215,1,0,,,,,2,2016,1,TNZ3
,10460216,,,,,,,7,2015,1,TNZ3
,10460216,1,0,,,,,2,2016,1,TNZ3
,10460217,,,,,,,7,2015,1,TNZ3
,10460217,,0,,,,,3,2016,1,TNZ3
,10460218,1,0,,,,,3,2016,1,TNZ3
,10460218,,,,,,,7,2015,1,TNZ3
,10460219,,,,,,,7,2015,1,TNZ3
,10460219,1,0,,,,,3,2016,1,TNZ3
,10460220,1,0,,,,,3,2016,1,TNZ3
,10460221,1,0,,,,,3,2016,1,TNZ3
,10460221,,,,,,,7,2015,1,TNZ3
,10460221,1,0,,,,,10,2015,1,TNZ3
,10460221,1,0,,,,,1,2016,1,TNZ3
,10460222,,,,,,,7,2015,1,TNZ3
,10460224,1,0,,,,,3,2016,1,TNZ3
,10460225,1,0,,,,,2,2016,1,TNZ3
,10460225,1,0,,,,,11,2015,1,TNZ3
,10460225,,,,,,,7,2015,1,TNZ3
,10460226,1,0,,,,,10,2015,1,TNZ3
,10460226,1,0,,,,,8,2015,1,TNZ3
,10460226,1,0,,,,,2,2016,1,TNZ3
,10460226,,,,,,,7,2015,1,TNZ3
,10460227,1,0,,,,,2,2016,1,TNZ3
,10460228,1,0,,,,,3,2016,1,TNZ3
,10460228,,,,,,,7,2015,1,TNZ3
,10460228,,,,,,,7,2015,1,TNZ3
,10460229,1,0,,,,,2,2016,1,TNZ3
,10460229,,,,,,,7,2015,1,TNZ3
,10460230,,,,,,,7,2015,1,TNZ3
,10460230,1,0,,,,,2,2016,1,TNZ3
,10460230,1,0,,,,,3,2016,1,TNZ3
,10460231,,,,,,,7,2015,1,TNZ3
,10460231,1,0,,,,,11,2015,1,TNZ3
,10460232,,,,,,,8,2015,1,TNZ3
,10460232,1,0,,,,,10,2015,1,TNZ3
,10460232,1,0,,,,,3,2016,1,TNZ3
,10460233,1,0,,,,,3,2016,1,TNZ3
,10460234,1,1,1,0,0,0,3,2016,1,TNZ3
,10460234,,,,,,,8,2015,1,TNZ3
,10460235,1,1,1,0,0,0,3,2016,1,TNZ3
,10460236,1,1,1,0,0,0,3,2016,1,TNZ3
,10460237,1,0,,,,,11,2015,1,TNZ3
,10460237,,,,,,,7,2015,1,TNZ3
,10460237,1,1,0,0,0,0,2,2016,1,TNZ3
,10460238,,,,,,,8,2015,1,TNZ3
,10460238,1,1,1,0,0,0,3,2016,1,TNZ3
,10460239,1,1,1,0,0,0,11,2015,1,TNZ3
,10460239,1,0,,,,,4,2016,1,TNZ3
,10460240,1,0,,,,,4,2016,1,TNZ3
,10460241,1,0,,,,,4,2016,1,TNZ3
,10460241,1,0,,,,,10,2015,1,TNZ3
,10460242,1,0,,,,,10,2015,1,TNZ3
,10460242,1,0,,,,,4,2016,1,TNZ3
,10460243,1,0,,,,,3,2016,1,TNZ3
,10460243,,,,,,,8,2015,1,TNZ3
,10460243,,0,,,,,1,2016,1,TNZ3
,10460243,1,0,,,,,12,2015,1,TNZ3
,10460243,,1,0,1,0,0,1,2016,1,TNZ3
,10460244,1,0,,,,,1,2016,1,TNZ3
,10460244,1,0,,,,,12,2015,1,TNZ3
,10460244,,,,,,,8,2015,1,TNZ3
,10460244,1,0,,,,,3,2016,1,TNZ3
,10460245,1,0,,,,,11,2015,1,TNZ3
,10460245,1,0,,,,,3,2016,1,TNZ3
,10460245,,,,,,,8,2015,1,TNZ3
,10460246,1,0,,,,,4,2016,1,TNZ3
,10460247,1,0,,,,,4,2016,1,TNZ3
,10460248,1,0,,,,,1,2016,1,TNZ3
,10460248,1,0,,,,,11,2015,1,TNZ3
,10460248,1,0,,,,,4,2016,1,TNZ3
,10460249,1,0,,,,,4,2016,1,TNZ3
,10460250,,,,,,,8,2015,1,TNZ3
,10460250,1,0,,,,,4,2016,1,TNZ3
,10460251,1,0,,,,,11,2015,1,TNZ3
,10460251,1,0,,,,,4,2016,1,TNZ3
,10460252,,,,,,,8,2015,1,TNZ3
,10460252,1,0,,,,,3,2016,1,TNZ3
,10460252,1,0,,,,,2,2016,1,TNZ3
,10460253,1,1,1,0,0,0,2,2016,1,TNZ3
,10460254,1,0,,,,,4,2016,1,TNZ3
,10460255,1,0,,,,,4,2016,1,TNZ3
,10460256,1,0,,,,,4,2016,1,TNZ3
,10460257,,,,,,,8,2015,1,TNZ3
,10460257,1,1,1,0,0,0,10,2015,1,TNZ3
,10460257,1,0,,,,,1,2016,1,TNZ3
,10460257,1,0,,,,,10,2015,1,TNZ3
,10460257,1,0,,,,,3,2016,1,TNZ3
,10460258,,,,,,,8,2015,1,TNZ3
,10460258,1,0,,,,,10,2015,1,TNZ3
,10460258,1,0,,,,,10,2015,1,TNZ3
,10460258,1,0,,,,,1,2016,1,TNZ3
,10460258,1,0,,,,,5,2016,1,TNZ3
,10460258,1,0,,,,,3,2016,1,TNZ3
,10460259,,,,,,,8,2015,1,TNZ3
,10460261,1,0,,,,,9,2015,1,TNZ3
,10460261,1,1,1,0,0,0,3,2016,1,TNZ3
,10460262,,,,,,,8,2015,1,TNZ3
,10460263,,,,,,,8,2015,1,TNZ3
,10460263,1,0,,,,,4,2016,1,TNZ3
,10460264,1,0,,,,,1,2016,1,TNZ3
,10460264,1,0,,,,,4,2016,1,TNZ3
,10460265,1,0,,,,,4,2016,1,TNZ3
,10460265,1,0,,,,,11,2015,1,TNZ3
,10460267,1,0,,,,,10,2015,1,TNZ3
,10460267,1,0,,,,,3,2016,1,TNZ3
,10460269,1,0,,,,,3,2016,1,TNZ3
,10460270,1,1,1,0,0,0,2,2016,1,TNZ3
,10460271,1,0,,,,,12,2015,1,TNZ3
,10460271,1,1,0,0,0,0,2,2016,1,TNZ3
,10460272,1,0,,,,,4,2016,1,TNZ3
,10460273,,,,,,,8,2015,1,TNZ3
,10460273,1,0,,,,,4,2016,1,TNZ3
,10460274,1,0,,,,,2,2016,1,TNZ3
,10460274,1,0,,,,,4,2016,1,TNZ3
,10460274,,,,,,,8,2015,1,TNZ3
,10460275,1,0,,,,,10,2015,1,TNZ3
,10460276,1,0,,,,,3,2016,1,TNZ3
,10460276,,,,,,,8,2015,1,TNZ3
,10460277,,,,,,,8,2015,1,TNZ3
,10460277,1,0,,,,,3,2016,1,TNZ3
,10460277,1,0,,,,,5,2016,1,TNZ3
,10460279,,,,,,,7,2015,1,TNZ3
,10460279,1,0,,,,,11,2015,1,TNZ3
,10460279,1,0,,,,,3,2016,1,TNZ3
,10460280,,,,,,,7,2015,1,TNZ3
,10460280,1,1,1,0,0,0,3,2016,1,TNZ3
,10460280,1,0,,,,,9,2015,1,TNZ3
,10460280,1,0,,,,,3,2016,1,TNZ3
,10460282,1,0,,,,,3,2016,1,TNZ3
,10460283,1,0,,,,,3,2016,1,TNZ3
,10460283,1,0,,,,,9,2015,1,TNZ3
,10460284,1,0,,,,,11,2015,1,TNZ3
,10460284,1,0,,,,,4,2016,1,TNZ3
,10460285,1,0,,,,,9,2015,1,TNZ3
,10460285,1,0,,,,,3,2016,1,TNZ3
,10460286,,,,,,,8,2015,1,TNZ3
,10460286,1,1,1,0,0,0,2,2016,1,TNZ3
,10460287,,,,,,,4,2016,1,TNZ3
,10460288,1,1,1,0,0,0,2,2016,1,TNZ3
,10460290,1,0,,,,,10,2015,1,TNZ3
,10460290,,,,,,,8,2015,1,TNZ3
,10460290,1,0,,,,,3,2016,1,TNZ3
,10460291,,,,,,,8,2015,1,TNZ3
,10460291,1,0,,,,,10,2015,1,TNZ3
,10460291,1,0,,,,,3,2016,1,TNZ3
,10460292,,,,,,,8,2015,1,TNZ3
,10460292,1,0,,,,,3,2016,1,TNZ3
,10460293,1,0,,,,,3,2016,1,TNZ3
,10460293,1,0,,,,,10,2015,1,TNZ3
,10460293,1,0,,,,,5,2016,1,TNZ3
,10460294,1,0,,,,,10,2015,1,TNZ3
,10460294,1,0,,,,,3,2016,1,TNZ3
,10460295,1,0,,,,,12,2015,1,TNZ3
,10460295,1,0,,,,,3,2016,1,TNZ3
,10460296,1,0,,,,,3,2016,1,TNZ3
,10460298,,,,,,,8,2015,1,TNZ3
,10460298,1,0,,,,,12,2015,1,TNZ3
,10460298,1,0,,,,,4,2016,1,TNZ3
,10460299,1,0,,,,,12,2015,1,TNZ3
,10460299,1,0,,,,,4,2016,1,TNZ3
,10460299,,,,,,,8,2015,1,TNZ3
,10460300,1,0,,,,,11,2015,1,TNZ3
,10460300,1,0,,,,,4,2016,1,TNZ3
,10460301,1,0,,,,,4,2016,1,TNZ3
,10460302,1,0,,,,,4,2016,1,TNZ3
,10460302,1,0,,,,,3,2016,1,TNZ3
,10460304,1,0,,,,,4,2016,1,TNZ3
,10460304,1,0,,,,,10,2015,1,TNZ3
,10460304,,,,,,,8,2015,1,TNZ3
,10460306,1,0,,,,,1,2016,1,TNZ3
,10460306,1,0,,,,,4,2016,1,TNZ3
,10460307,1,0,,,,,4,2016,1,TNZ3
,10460307,1,0,,,,,1,2016,1,TNZ3
,10460308,1,0,,,,,4,2016,1,TNZ3
,10460308,,,,,,,8,2015,1,TNZ3
,10460309,,,,,,,8,2015,1,TNZ3
,10460309,1,0,,,,,12,2015,1,TNZ3
,10460309,1,0,,,,,3,2016,1,TNZ3
,10460310,1,0,,,,,3,2016,1,TNZ3
,10460310,,,,,,,8,2015,1,TNZ3
,10460310,1,0,,,,,12,2015,1,TNZ3
,10460311,1,0,,,,,3,2016,1,TNZ3
,10460313,1,0,,,,,3,2016,1,TNZ3
,10460314,1,0,,,,,10,2015,1,TNZ3
,10460314,1,0,,,,,3,2016,1,TNZ3
,10460314,,,,,,,10,2015,1,TNZ3
,10460314,1,0,,,,,4,2016,1,TNZ3
,10460315,1,0,,,,,3,2016,1,TNZ3
,10460316,1,0,,,,,3,2016,1,TNZ3
,10460316,,,,,,,7,2015,1,TNZ3
,10460317,1,0,,,,,3,2016,1,TNZ3
,10460318,1,0,,,,,12,2015,1,TNZ3
,10460318,,,,,,,7,2015,1,TNZ3
,10460319,,,,,,,7,2015,1,TNZ3
,10460319,1,0,,,,,12,2015,1,TNZ3
,10460319,1,0,,,,,3,2016,1,TNZ3
,10460320,1,0,,,,,12,2015,1,TNZ3
,10460320,,,,,,,8,2015,1,TNZ3
,10460320,1,0,,,,,3,2016,1,TNZ3
,10460321,1,0,,,,,12,2015,1,TNZ3
,10460321,1,0,,,,,3,2016,1,TNZ3
,10460321,,,,,,,8,2015,1,TNZ3
,10460322,1,0,,,,,12,2015,1,TNZ3
,10460323,1,0,,,,,1,2016,1,TNZ3
,10460323,1,0,,,,,4,2016,1,TNZ3
,10460323,1,0,,,,,3,2016,1,TNZ3
,10460324,,,,,,,8,2015,1,TNZ3
,10460325,,,,,,,8,2015,1,TNZ3
,10460325,1,0,,,,,3,2016,1,TNZ3
,10460326,0,1,0,1,0,0,1,2016,1,TNZ3
,10460326,,,,,,,8,2015,1,TNZ3
,10460328,1,1,1,0,0,0,3,2016,1,TNZ3
,10460331,1,0,,,,,5,2016,1,TNZ3
,10460331,,,,,,,8,2015,1,TNZ3
,10460332,,,,,,,8,2015,1,TNZ3
,10460332,1,0,,,,,3,2016,1,TNZ3
,10460333,1,0,,,,,3,2016,1,TNZ3
,10460333,,,,,,,8,2015,1,TNZ3
,10460335,,,,,,,7,2015,1,TNZ3
,10460335,1,0,,,,,3,2016,1,TNZ3
,10460336,,,,,,,8,2015,1,TNZ3
,10460336,1,0,,,,,3,2016,1,TNZ3
,10460337,1,0,,,,,3,2016,1,TNZ3
,10460337,,,,,,,7,2015,1,TNZ3
,10460339,1,0,,,,,10,2015,1,TNZ3
,10460339,,,,,,,7,2015,1,TNZ3
,10460339,1,0,,,,,4,2016,1,TNZ3
,10460340,1,0,,,,,1,2016,1,TNZ3
,10460340,1,0,,,,,3,2016,1,TNZ3
,10460340,,,,,,,7,2015,1,TNZ3
,10460341,,,,,,,7,2015,1,TNZ3
,10460341,1,0,,,,,4,2016,1,TNZ3
,10460342,1,0,,,,,3,2016,1,TNZ3
,10460342,1,0,,,,,4,2016,1,TNZ3
,10460342,,,,,,,7,2015,1,TNZ3
,10460343,1,0,,,,,1,2016,1,TNZ3
,10460343,,,,,,,7,2015,1,TNZ3
,10460343,1,0,,,,,3,2016,1,TNZ3
,10460344,1,0,,,,,4,2016,1,TNZ3
,10460344,1,0,,,,,4,2016,1,TNZ3
,10460345,1,0,,,,,11,2015,1,TNZ3
,10460346,1,0,,,,,4,2016,1,TNZ3
,10460346,1,0,,,,,10,2015,1,TNZ3
,10460346,1,0,,,,,12,2015,1,TNZ3
,10460346,,,,,,,7,2015,1,TNZ3
,10460347,1,0,,,,,4,2016,1,TNZ3
,10460347,,,,,,,7,2015,1,TNZ3
,10460348,1,0,,,,,12,2015,1,TNZ3
,10460348,1,0,,,,,4,2016,1,TNZ3
,10460348,1,0,,,,,10,2015,1,TNZ3
,10460349,1,0,,,,,4,2016,1,TNZ3
,10460349,,,,,,,7,2015,1,TNZ3
,10460350,,,,,,,7,2015,1,TNZ3
,10460350,1,0,,,,,2,2016,1,TNZ3
,10460350,1,0,,,,,12,2015,1,TNZ3
,10460351,,,,,,,7,2015,1,TNZ3
,10460351,1,0,,,,,11,2015,1,TNZ3
,10460352,1,0,,,,,2,2016,1,TNZ3
,10460353,1,0,,,,,3,2016,1,TNZ3
,10460353,,,,,,,7,2015,1,TNZ3
,10460354,,,,,,,7,2015,1,TNZ3
,10460356,1,0,,,,,1,2016,1,TNZ3
,10460356,1,0,,,,,4,2016,1,TNZ3
,10460356,,,,,,,7,2015,1,TNZ3
,10460357,1,0,,,,,4,2016,1,TNZ3
,10460357,,,,,,,7,2015,1,TNZ3
,10460357,1,0,,,,,1,2016,1,TNZ3
,10460357,1,0,,,,,12,2015,1,TNZ3
,10460358,1,0,,,,,4,2016,1,TNZ3
,10460358,1,0,,,,,11,2015,1,TNZ3
,10460358,1,0,,,,,12,2015,1,TNZ3
,10460359,,,,,,,7,2015,1,TNZ3
,10460359,1,0,,,,,4,2016,1,TNZ3
,10460360,1,0,,,,,4,2016,1,TNZ3
,10460360,,,,,,,8,2015,1,TNZ3
,10460361,1,0,,,,,3,2016,1,TNZ3
,10460361,1,0,,,,,1,2016,1,TNZ3
,10460361,,,,,,,7,2015,1,TNZ3
,10460362,1,0,,,,,4,2016,1,TNZ3
,10460362,,,,,,,7,2015,1,TNZ3
,10460363,,,,,,,7,2015,1,TNZ3
,10460363,1,0,,,,,4,2016,1,TNZ3
,10460365,1,0,,,,,1,2016,1,TNZ3
,10460365,,,,,,,7,2015,1,TNZ3
,10460365,1,0,,,,,12,2015,1,TNZ3
,10460366,1,0,,,,,3,2016,1,TNZ3
,10460367,1,0,,,,,3,2016,1,TNZ3
,10460367,,,,,,,7,2015,1,TNZ3
,10460368,,,,,,,7,2015,1,TNZ3
,10460368,1,0,,,,,3,2016,1,TNZ3
,10460369,1,0,,,,,3,2016,1,TNZ3
,10460369,1,0,,,,,12,2015,1,TNZ3
,10460369,,,,,,,7,2015,1,TNZ3
,10460370,1,0,,,,,10,2015,1,TNZ3
,10460370,,,,,,,7,2015,1,TNZ3
,10460371,1,0,,,,,4,2016,1,TNZ3
,10460372,,,,,,,7,2015,1,TNZ3
,10460372,1,0,,,,,4,2016,1,TNZ3
,10460373,,,,,,,7,2015,1,TNZ3
,10460374,1,0,,,,,4,2016,1,TNZ3
,10460375,1,0,,,,,4,2016,1,TNZ3
,10460375,1,0,,,,,4,2016,1,TNZ3
,10460376,1,0,,,,,4,2016,1,TNZ3
,10460376,1,0,,,,,12,2015,1,TNZ3
,10460378,1,0,,,,,4,2016,1,TNZ3
,10460378,,,,,,,7,2015,1,TNZ3
,10460379,1,0,,,,,3,2016,1,TNZ3
,10460380,,,,,,,7,2015,1,TNZ3
,10460380,1,0,,,,,4,2016,1,TNZ3
,10460381,1,0,,,,,2,2016,1,TNZ3
,10460381,1,0,,,,,4,2016,1,TNZ3
,10460381,,,,,,,7,2015,1,TNZ3
,10460381,1,0,,,,,11,2015,1,TNZ3
,10460382,1,0,,,,,1,2016,1,TNZ3
,10460382,,,,,,,7,2015,1,TNZ3
,10460382,1,0,,,,,8,2015,1,TNZ3
,10460383,1,0,,,,,4,2016,1,TNZ3
,10460385,,0,,,,,9,2015,1,TNZ3
,10460386,1,0,,,,,4,2016,1,TNZ3
,10460387,1,0,,,,,3,2016,1,TNZ3
,10460387,,,,,,,7,2015,1,TNZ3
,10460388,,,,,,,7,2015,1,TNZ3
,10460388,1,0,,,,,4,2016,1,TNZ3
,10460389,,,,,,,7,2015,1,TNZ3
,10460389,1,0,,,,,3,2016,1,TNZ3
,10460390,1,0,,,,,1,2016,1,TNZ3
,10460390,,,,,,,7,2015,1,TNZ3
,10460390,1,0,,,,,3,2016,1,TNZ3
,10460390,1,0,,,,,5,2016,1,TNZ3
,10460391,1,0,,,,,1,2016,1,TNZ3
,10460391,1,0,,,,,3,2016,1,TNZ3
,10460391,,,,,,,7,2015,1,TNZ3
,10460392,1,0,,,,,1,2016,1,TNZ3
,10460392,1,0,,,,,3,2016,1,TNZ3
,10460392,1,0,,,,,3,2016,1,TNZ3
,10460392,1,0,,,,,12,2015,1,TNZ3
,10460393,1,0,,,,,3,2016,1,TNZ3
,10460394,,,,,,,7,2015,1,TNZ3
,10460394,1,0,,,,,3,2016,1,TNZ3
,10460395,1,0,,,,,2,2016,1,TNZ3
,10460395,1,0,,,,,1,2016,1,TNZ3
,10460396,1,0,,,,,11,2015,1,TNZ3
,10460396,1,0,,,,,4,2016,1,TNZ3
,10460397,1,0,,,,,12,2015,1,TNZ3
,10460397,1,0,,,,,4,2016,1,TNZ3
,10460399,1,0,,,,,3,2016,1,TNZ3
,10460400,1,0,,,,,3,2016,1,TNZ3
,10460401,1,0,,,,,1,2016,1,TNZ3
,10460401,,,,,,,7,2015,1,TNZ3
,10460401,1,0,,,,,3,2016,1,TNZ3
,10460402,1,0,,,,,3,2016,1,TNZ3
,10460402,1,0,,,,,12,2015,1,TNZ3
,10460403,1,0,,,,,3,2016,1,TNZ3
,10460403,1,0,,,,,12,2015,1,TNZ3
,10460404,,,,,,,7,2015,1,TNZ3
,10460404,1,0,,,,,3,2016,1,TNZ3
,10460404,1,0,,,,,12,2015,1,TNZ3
,10460405,1,0,,,,,12,2015,1,TNZ3
,10460405,1,0,,,,,2,2016,1,TNZ3
,10460405,1,0,,,,,4,2016,1,TNZ3
,10460405,,,,,,,7,2015,1,TNZ3
,10460405,1,0,,,,,11,2015,1,TNZ3
,10460406,,,,,,,7,2015,1,TNZ3
,10460406,1,0,,,,,4,2016,1,TNZ3
,10460407,,,,,,,7,2015,1,TNZ3
,10460407,1,0,,,,,4,2016,1,TNZ3
,10460408,,,,,,,7,2015,1,TNZ3
,10460408,1,0,,,,,4,2016,1,TNZ3
,10460409,,,,,,,7,2015,1,TNZ3
,10460409,1,0,,,,,3,2016,1,TNZ3
,10460410,,,,,,,7,2015,1,TNZ3
,10460410,1,0,,,,,3,2016,1,TNZ3
,10460411,1,0,,,,,3,2016,1,TNZ3
,10460411,,,,,,,7,2015,1,TNZ3
,10460412,1,0,,,,,2,2016,1,TNZ3
,10460412,1,0,,,,,3,2016,1,TNZ3
,10460413,,,,,,,8,2015,1,TNZ3
,10460413,1,0,,,,,3,2016,1,TNZ3
,10460413,1,0,,,,,12,2015,1,TNZ3
,10460414,1,0,,,,,1,2016,1,TNZ3
,10460414,1,0,,,,,11,2015,1,TNZ3
,10460414,,,,,,,8,2015,1,TNZ3
,10460415,1,0,,,,,2,2016,1,TNZ3
,10460416,1,0,,,,,4,2016,1,TNZ3
,10460416,,,,,,,8,2015,1,TNZ3
,10460417,1,0,,,,,3,2016,1,TNZ3
,10460417,1,0,,,,,1,2016,1,TNZ3
,10460418,1,0,,,,,4,2016,1,TNZ3
,10460419,1,0,,,,,4,2016,1,TNZ3
,10460419,1,0,,,,,4,2016,1,TNZ3
,10460419,,,,,,,8,2015,1,TNZ3
,10460420,,,,,,,8,2015,1,TNZ3
,10460420,1,0,,,,,11,2015,1,TNZ3
,10460421,1,0,,,,,11,2015,1,TNZ3
,10460421,,,,,,,8,2015,1,TNZ3
,10460421,1,0,,,,,4,2016,1,TNZ3
,10460421,1,1,1,0,0,0,1,2016,1,TNZ3
,10460422,1,0,,,,,4,2016,1,TNZ3
,10460422,,,,,,,8,2015,1,TNZ3
,10460423,1,0,,,,,10,2015,1,TNZ3
,10460423,1,0,,,,,1,2016,1,TNZ3
,10460423,1,0,,,,,4,2016,1,TNZ3
,10460423,,,,,,,8,2015,1,TNZ3
,10460424,1,0,,,,,10,2015,1,TNZ3
,10460424,,,,,,,8,2015,1,TNZ3
,10460425,,,,,,,8,2015,1,TNZ3
,10460425,1,0,,,,,4,2016,1,TNZ3
,10460426,1,0,,,,,4,2016,1,TNZ3
,10460426,,,,,,,8,2015,1,TNZ3
,10460427,1,0,,,,,10,2015,1,TNZ3
,10460427,,,,,,,8,2015,1,TNZ3
,10460427,1,0,,,,,3,2016,1,TNZ3
,10460428,,,,,,,8,2015,1,TNZ3
,10460428,1,0,,,,,4,2016,1,TNZ3
,10460428,1,0,,,,,10,2015,1,TNZ3
,10460429,,,,,,,8,2015,1,TNZ3
,10460429,1,0,,,,,4,2016,1,TNZ3
,10460429,1,0,,,,,10,2015,1,TNZ3
,10460430,1,0,,,,,4,2016,1,TNZ3
,10460430,,,,,,,8,2015,1,TNZ3
,10460430,1,0,,,,,10,2015,1,TNZ3
,10460431,1,0,,,,,4,2016,1,TNZ3
,10460431,1,0,,,,,10,2015,1,TNZ3
,10460431,,,,,,,8,2015,1,TNZ3
,10460432,1,0,,,,,10,2015,1,TNZ3
,10460432,1,1,1,0,0,0,10,2015,1,TNZ3
,10460432,,,,,,,8,2015,1,TNZ3
,10460432,1,0,,,,,4,2016,1,TNZ3
,10460433,,,,,,,8,2015,1,TNZ3
,10460433,1,0,,,,,3,2016,1,TNZ3
,10460436,,,,,,,8,2015,1,TNZ3
,10460436,1,0,,,,,2,2016,1,TNZ3
,10460436,1,0,,,,,4,2016,1,TNZ3
,10460437,1,0,,,,,3,2016,1,TNZ3
,10460437,1,0,,,,,2,2016,1,TNZ3
,10460437,1,0,,,,,10,2015,1,TNZ3
,10460437,,,,,,,8,2015,1,TNZ3
,10460437,1,0,,,,,4,2016,1,TNZ3
,10460438,1,0,,,,,10,2015,1,TNZ3
,10460438,,,,,,,8,2015,1,TNZ3
,10460438,1,0,,,,,2,2016,1,TNZ3
,10460439,,,,,,,8,2015,1,TNZ3
,10460440,1,0,,,,,10,2015,1,TNZ3
,10460440,,,,,,,8,2015,1,TNZ3
,10460440,1,0,,,,,1,2016,1,TNZ3
,10460441,1,0,,,,,12,2015,1,TNZ3
,10460441,,,,,,,8,2015,1,TNZ3
,10460441,1,0,,,,,3,2016,1,TNZ3
,10460441,1,0,,,,,11,2015,1,TNZ3
,10460442,,,,,,,8,2015,1,TNZ3
,10460442,1,0,,,,,3,2016,1,TNZ3
,10460443,1,0,,,,,12,2015,1,TNZ3
,10460443,1,0,,,,,3,2016,1,TNZ3
,10460443,,,,,,,8,2015,1,TNZ3
,10460444,1,0,,,,,3,2016,1,TNZ3
,10460444,,,,,,,8,2015,1,TNZ3
,10460444,1,0,,,,,11,2015,1,TNZ3
,10460445,,,,,,,8,2015,1,TNZ3
,10460445,1,0,,,,,3,2016,1,TNZ3
,10460446,1,0,,,,,3,2016,1,TNZ3
,10460447,,,,,,,8,2015,1,TNZ3
,10460447,1,0,,,,,3,2016,1,TNZ3
,10460448,,,,,,,8,2015,1,TNZ3
,10460448,1,0,,,,,4,2016,1,TNZ3
,10460448,1,0,,,,,11,2015,1,TNZ3
,10460449,1,0,,,,,12,2015,1,TNZ3
,10460449,,,,,,,8,2015,1,TNZ3
,10460449,1,0,,,,,3,2016,1,TNZ3
,10460450,1,0,,,,,3,2016,1,TNZ3
,10460450,,,,,,,8,2015,1,TNZ3
,10460450,1,0,,,,,9,2015,1,TNZ3
,10460452,1,0,,,,,12,2015,1,TNZ3
,10460452,,,,,,,8,2015,1,TNZ3
,10460452,1,0,,,,,3,2016,1,TNZ3
,10460453,,,,,,,8,2015,1,TNZ3
,10460453,1,0,,,,,3,2016,1,TNZ3
,10460453,1,0,,,,,9,2015,1,TNZ3
,10460453,1,0,,,,,12,2015,1,TNZ3
,10460454,1,0,,,,,1,2016,1,TNZ3
,10460454,,,,,,,8,2015,1,TNZ3
,10460454,1,0,,,,,3,2016,1,TNZ3
,10460455,,,,,,,8,2015,1,TNZ3
,10460455,1,0,,,,,11,2015,1,TNZ3
,10460457,,,,,,,8,2015,1,TNZ3
,10460457,1,0,,,,,3,2016,1,TNZ3
,10460458,,,,,,,9,2015,1,TNZ3
,10460458,1,0,,,,,3,2016,1,TNZ3
,10460460,1,0,,,,,11,2015,1,TNZ3
,10460460,,,,,,,10,2015,1,TNZ3
,10460461,,,,,,,10,2015,1,TNZ3
,10460461,1,0,,,,,3,2016,1,TNZ3
,10460461,1,0,,,,,4,2016,1,TNZ3
,10460461,1,0,,,,,11,2015,1,TNZ3
,10460463,1,0,,,,,10,2015,1,TNZ3
,10460463,1,0,,,,,10,2015,1,TNZ3
,10460463,,,,,,,8,2015,1,TNZ3
,10460464,1,0,,,,,4,2016,1,TNZ3
,10460464,,,,,,,9,2015,1,TNZ3
,10460465,,,,,,,8,2015,1,TNZ3
,10460465,1,0,,,,,4,2016,1,TNZ3
,10460465,,0,,,,,1,2016,1,TNZ3
,10460465,1,1,1,0,1,0,9,2015,1,TNZ3
,10460466,,,,,,,8,2015,1,TNZ3
,10460466,1,0,,,,,1,2016,1,TNZ3
,10460466,1,0,,,,,4,2016,1,TNZ3
,10460467,1,0,,,,,1,2016,1,TNZ3
,10460467,1,0,,,,,4,2016,1,TNZ3
,10460467,,,,,,,8,2015,1,TNZ3
,10460468,,,,,,,8,2015,1,TNZ3
,10460468,1,0,,,,,11,2015,1,TNZ3
,10460469,,,,,,,8,2015,1,TNZ3
,10460469,1,0,,,,,10,2015,1,TNZ3
,10460470,1,0,,,,,3,2016,1,TNZ3
,10460470,1,0,,,,,10,2015,1,TNZ3
,10460470,,,,,,,9,2015,1,TNZ3
,10460471,1,0,,,,,3,2016,1,TNZ3
,10460471,,,,,,,9,2015,1,TNZ3
,10460473,,,,,,,9,2015,1,TNZ3
,10460473,1,0,,,,,2,2016,1,TNZ3
