id,vcs201_attendees_total,vcs011_prgrm,month,year,vcs009_country
,54,Zomba 1,2,2014,3
,43,Zomba 1,2,2014,3
,56,Zomba 1,2,2014,3
,55,Zomba 1,2,2014,3
,55,Zomba 1,2,2014,3
,57,Zomba 1,2,2014,3
,68,Zomba 1,2,2014,3
,51,Zomba 1,2,2014,3
,66,Zomba 1,2,2014,3
,51,Zomba 1,2,2014,3
,54,Zomba 1,2,2014,3
,32,Zomba 1,2,2014,3
,70,Zomba 1,2,2014,3
,47,Zomba 1,2,2014,3
,63,Zomba 1,2,2014,3
,50,Zomba 1,2,2014,3
,58,Zomba 1,2,2014,3
,59,Zomba 1,2,2014,3
,73,Zomba 1,2,2014,3
,70,Zomba 1,2,2014,3
,65,Zomba 1,2,2014,3
,23,Zomba 1,2,2014,3
,56,Zomba 1,2,2014,3
,15,Zomba 1,2,2014,3
,211,Zomba 1,2,2014,3
,54,Zomba 1,2,2014,3
,36,Zomba 1,2,2014,3
,125,Zomba 1,2,2014,3
,47,Zomba 1,2,2014,3
,290,Zomba 1,2,2014,3
,100,Zomba 1,3,2014,3
,385,Zomba 3,10,2014,3
,700,Zomba 3,10,2014,3
,110,Zomba 3,10,2014,3
,505,Zomba 3,10,2014,3
,80,Zomba 3,10,2014,3
,60,Zomba 3,10,2014,3
,97,Zomba 3,10,2014,3
,110,Zomba 3,10,2014,3
,400,Zomba 3,10,2014,3
,102,Zomba 3,10,2014,3
,90,Zomba 3,10,2014,3
,200,Zomba 3,10,2014,3
,90,Zomba 3,10,2014,3
,82,Zomba 3,10,2014,3
,500,Zomba 3,10,2014,3
,230,Zomba 3,10,2014,3
,41,Zomba 3,10,2014,3
,300,Zomba 3,10,2014,3
,500,Zomba 3,10,2014,3
,80,Zomba 3,10,2014,3
,90,Zomba 3,10,2014,3
,148,Zomba 3,10,2014,3
,207,Zomba 3,10,2014,3
,126,Zomba 3,10,2014,3
,200,Zomba 3,10,2014,3
,200,Zomba 3,10,2014,3
,600,Zomba 3,10,2014,3
,82,Zomba 3,10,2014,3
,95,Zomba 3,10,2014,3
,95,Zomba 3,10,2014,3
,89,Zomba 3,10,2014,3
,106,Zomba 3,10,2014,3
,89,Zomba 3,10,2014,3
,102,Zomba 3,10,2014,3
,1011,Zomba 3,10,2014,3
,50,Zomba 3,10,2014,3
,100,Zomba 3,10,2014,3
,152,Zomba 3,10,2014,3
,150,Zomba 3,10,2014,3
,280,Zomba 3,10,2014,3
,130,Zomba 3,10,2014,3
,130,Zomba 3,10,2014,3
