id,cr011_prgrm,cr102_wpt_id,total_chl_used,total_period_day,total_period_30day,avrg_30day_usage,avrg_30day_usage_litres,num_of_Deliveries,Jerrican_delivered,date_of_first_delivery,date_of_last_delivery,month,year,country
,MGR,10340447,9,306,10.2,0.8823529,4.411765,5,13,11-Mei-15,13-Apr-16,4,2016,1
,MGR,10340448,5,151,5.033333,0.9933775,4.966887,6,13,24-Apr-15,05-Apr-16,4,2016,1
,MGR,10340449,9,304,10.13333,0.8881579,4.44079,6,12,24-Apr-15,05-Apr-16,4,2016,1
,MGR,10340451,9,200,6.666667,1.35,6.75,4,13,20-Jul-15,05-Feb-16,2,2016,1
,MGR,10340452,9,260,8.666667,1.038461,5.192307,6,10,06-Mei-15,05-Apr-16,4,2016,1
,MGR,10340453,11,260,8.666667,1.269231,6.346154,6,13,06-Mei-15,05-Apr-16,4,2016,1
,MGR,10340454,10,274,9.133333,1.09489,5.474452,4,13,11-Mei-15,09-Feb-16,2,2016,1
,MGR,10340455,8,164,5.466667,1.463415,7.317073,4,10,11-Mei-15,22-Okt-15,10,2015,1
,MGR,10340456,7,203,6.766667,1.034483,5.172414,4,8,21-Jul-15,09-Feb-16,2,2016,1
,MGR,10340458,14,264,8.8,1.590909,7.954545,5,18,16-Jul-15,05-Apr-16,4,2016,1
,MGR,10340459,7,208,6.933333,1.009615,5.048077,4,9,16-Jul-15,05-Apr-16,4,2016,1
,MGR,10340460,15,285,9.5,1.578947,7.894737,6,17,21-Apr-15,17-Mar-16,3,2016,1
,MGR,10340461,8,285,9.5,0.8421053,4.210526,5,11,21-Apr-15,17-Mar-16,3,2016,1
,MGR,10340463,7,282,9.4,0.7446809,3.723404,4,10,21-Apr-15,17-Mar-16,3,2016,1
,MGR,10340464,12,283,9.433333,1.272085,6.360424,5,14,21-Apr-15,18-Mar-16,3,2016,1
,MGR,10340465,6,146,4.866667,1.232877,6.164383,3,9,23-Okt-15,17-Mar-16,3,2016,1
,MGR,10340466,11,276,9.2,1.195652,5.978261,5,14,24-Apr-15,17-Mar-16,3,2016,1
,MGR,10340467,7,277,9.233334,0.7581227,3.790614,5,9,24-Apr-15,18-Mar-16,3,2016,1
,MGR,10340468,15,302,10.06667,1.490066,7.450332,6,17,02-Mei-15,05-Apr-16,4,2016,1
,MGR,10340469,11,241,8.033334,1.369295,6.846473,6,17,29-Apr-15,05-Feb-16,2,2016,1
,MGR,10340470,15,302,10.06667,1.490066,7.450332,6,16,29-Apr-15,05-Apr-16,4,2016,1
,MGR,10340471,13,302,10.06667,1.291391,6.456954,6,15,29-Mei-15,05-Apr-16,4,2016,1
,MGR,10340472,15,302,10.06667,1.490066,7.450332,6,19,29-Apr-15,05-Apr-16,4,2016,1
,MGR,10340474,12,302,10.06667,1.192053,5.960265,5,13,29-Apr-15,05-Apr-16,4,2016,1
,MGR,10340475,12,242,8.066667,1.487603,7.438016,5,14,29-Apr-15,05-Feb-16,2,2016,1
,MGR,10340476,17,336,11.2,1.517857,7.589286,7,21,29-Apr-15,11-Apr-16,4,2016,1
,MGR,10340478,14,306,10.2,1.372549,6.862745,6,15,29-Apr-15,11-Apr-16,4,2016,1
,MGR,10340479,6,167,5.566667,1.077844,5.389222,5,7,29-Mei-15,10-Feb-16,2,2016,1
,MGR,10340481,14,302,10.06667,1.390728,6.953642,6,17,04-Mei-15,05-Apr-16,4,2016,1
,MGR,10340482,9,264,8.8,1.022727,5.113636,6,13,04-Mei-15,05-Apr-16,4,2016,1
,MGR,10340483,15,264,8.8,1.704545,8.522727,6,19,04-Mei-15,05-Apr-16,4,2016,1
,MGR,10340485,11,267,8.9,1.235955,6.179776,6,15,04-Mei-15,13-Apr-16,4,2016,1
,MGR,10340486,5,200,6.666667,0.75,3.75,4,9,04-Mei-15,05-Feb-16,2,2016,1
,MGR,10340487,5,200,6.666667,0.75,3.75,4,7,04-Mei-15,05-Feb-16,2,2016,1
,MGR,10340507,4,88,2.933333,1.363636,6.818182,2,8,05-Nov-15,01-Feb-16,2,2016,1
,MGR,10340508,7,126,4.2,1.666667,8.333334,3,11,20-Apr-15,24-Aug-15,8,2015,1
,MGR,10340509,16,346,11.53333,1.387283,6.936416,6,19,20-Apr-15,31-Mar-16,3,2016,1
,MGR,10340512,11,333,11.1,0.9909909,4.954955,6,13,17-Feb-15,18-Mar-16,3,2016,1
,MGR,10340513,10,345,11.5,0.8695652,4.347826,5,12,20-Apr-15,30-Mar-16,3,2016,1
,MGR,10340514,17,339,11.3,1.504425,7.522124,6,20,20-Apr-15,24-Mar-16,3,2016,1
,MGR,10340515,18,333,11.1,1.621622,8.108109,6,20,20-Apr-15,18-Mar-16,3,2016,1
,MGR,10340516,2,54,1.8,1.111111,5.555556,5,8,20-Apr-15,01-Feb-16,2,2016,1
,MGR,10340517,9,287,9.566667,0.9407666,4.703833,5,12,20-Apr-15,01-Feb-16,2,2016,1
,MGR,10340518,15,333,11.1,1.351351,6.756756,6,19,17-Feb-15,18-Mar-16,3,2016,1
,MGR,10340521,4,122,4.066667,0.9836066,4.918033,5,8,20-Apr-15,30-Mar-16,3,2016,1
,MGR,10340523,14,345,11.5,1.217391,6.086956,6,17,20-Apr-15,30-Mar-16,3,2016,1
,MGR,10340524,12,346,11.53333,1.040462,5.202312,5,14,20-Apr-15,31-Mar-16,3,2016,1
,MGR,10340525,10,329,10.96667,0.9118541,4.559271,6,14,06-Mei-15,30-Mar-16,3,2016,1
,MGR,10340526,10,345,11.5,0.8695652,4.347826,5,13,20-Apr-15,30-Mar-16,3,2016,1
,MGR,10340527,12,339,11.3,1.061947,5.309734,7,14,17-Feb-15,24-Mar-16,3,2016,1
,MGR,10340528,14,339,11.3,1.238938,6.19469,7,18,17-Feb-15,24-Mar-16,3,2016,1
,MGR,10340529,10,282,9.4,1.06383,5.319149,4,12,20-Apr-15,27-Jan-16,1,2016,1
,MGR,10340530,7,122,4.066667,1.721311,8.606557,4,11,21-Apr-15,27-Jan-16,1,2016,1
,MGR,10340531,8,281,9.366667,0.8540925,4.270463,4,10,21-Apr-15,27-Jan-16,1,2016,1
,MGR,10340532,9,329,10.96667,0.8206687,4.103343,6,13,17-Feb-15,24-Mar-16,3,2016,1
,MGR,10340533,17,344,11.46667,1.482558,7.412791,7,20,17-Feb-15,30-Mar-16,3,2016,1
,MGR,10340534,11,283,9.433333,1.166078,5.830389,5,12,17-Feb-15,24-Mar-16,3,2016,1
,MGR,10340537,14,286,9.533334,1.468531,7.342657,6,19,17-Jun-15,30-Mar-16,3,2016,1
,MGR,10340539,9,317,10.56667,0.851735,4.258675,5,11,11-Mei-15,23-Mar-16,3,2016,1
,MGR,10340540,6,169,5.633333,1.065089,5.325444,6,13,30-Apr-15,24-Mar-16,3,2016,1
,MGR,10340541,16,328,10.93333,1.463415,7.317073,6,19,30-Apr-15,23-Mar-16,3,2016,1
,MGR,10340542,14,276,9.2,1.521739,7.608696,5,18,22-Jun-15,24-Mar-16,3,2016,1
,MGR,10340543,17,328,10.93333,1.554878,7.77439,6,21,30-Apr-15,23-Mar-16,3,2016,1
,MGR,10340544,17,328,10.93333,1.554878,7.77439,6,20,30-Apr-15,23-Mar-16,3,2016,1
,MGR,10340545,8,216,7.2,1.111111,5.555556,5,10,17-Jun-15,23-Mar-16,3,2016,1
,MGR,10340546,11,280,9.333333,1.178571,5.892858,5,13,17-Jun-15,23-Mar-16,3,2016,1
