ID,vcs201_attendees_total,vcs011_prgrm,month,year,vcs009_country
,48,Mbl1,10,2014,2
,43,Mfw,10,2014,2
,26,Srk,10,2014,2
,97,Mfw,10,2014,2
,41,Mfw,10,2014,2
,70,Mbl1,10,2014,2
,33,Mbl1,10,2014,2
,88,Mfw,10,2014,2
,63,Mfw,10,2014,2
,24,Mbl1,10,2014,2
,26,Mfw,10,2014,2
,36,Mfw,10,2014,2
,31,Srk,10,2014,2
,74,Mfw,10,2014,2
,60,Mfw,10,2014,2
,63,Mbl1,10,2014,2
,34,Srk,10,2014,2
,24,Srk,10,2014,2
,30,Srk,10,2014,2
,49,Mfw,10,2014,2
,26,Srk,10,2014,2
,20,Srk,10,2014,2
,32,Mbl1,10,2014,2
,76,Mfw,10,2014,2
,35,Mfw,10,2014,2
,159,Mfw,10,2014,2
,19,Mbl1,10,2014,2
,19,Srk,10,2014,2
,28,Srk,10,2014,2
,37,Mfw,10,2014,2
,37,Mfw,10,2014,2
,56,Mfw,10,2014,2
,30,Srk,10,2014,2
,56,Mfw,10,2014,2
,43,Srk,10,2014,2
,36,Mfw,10,2014,2
,27,Mfw,10,2014,2
,41,Srk,10,2014,2
,24,Mfw,10,2014,2
,25,Srk,10,2014,2
,69,Srk,10,2014,2
,46,Mbl1,10,2014,2
,78,Mfw,10,2014,2
,23,Srk,10,2014,2
,24,Srk,10,2014,2
,43,Mbl1,10,2014,2
,21,Mbl1,10,2014,2
,33,Mfw,10,2014,2
,65,Mfw,10,2014,2
,26,Srk,10,2014,2
,40,Mfw,10,2014,2
,52,Mfw,10,2014,2
,40,Mfw,10,2014,2
,53,Srk,10,2014,2
,26,Mfw,10,2014,2
,25,Srk,10,2014,2
,32,Mfw,10,2014,2
,46,Mbl1,10,2014,2
,62,Srk,10,2014,2
,74,Mfw,10,2014,2
,40,Mfw,10,2014,2
,29,Mbl1,10,2014,2
,38,Srk,10,2014,2
,21,Mfw,10,2014,2
,63,Srk,10,2014,2
,31,Srk,10,2014,2
,29,Mbl1,10,2014,2
,40,Mfw,10,2014,2
,27,Srk,10,2014,2
,33,Srk,10,2014,2
,41,Mfw,10,2014,2
,73,Mfw,10,2014,2
,21,Srk,10,2014,2
,30,Srk,10,2014,2
,26,Srk,10,2014,2
,30,Mfw,10,2014,2
,41,Srk,10,2014,2
,50,Mfw,10,2014,2
,55,Mfw,10,2014,2
,35,Mbl1,10,2014,2
,54,Srk,10,2014,2
,25,Srk,10,2014,2
,42,Mfw,10,2014,2
,46,Mbl1,10,2014,2
,74,Mfw,10,2014,2
,24,Srk,10,2014,2
,55,Mfw,10,2014,2
,96,Mfw,10,2014,2
,119,Mfw,10,2014,2
,80,Mfw,10,2014,2
,49,Mfw,10,2014,2
,34,Srk,10,2014,2
,28,Srk,10,2014,2
,70,Mfw,10,2014,2
,38,Srk,10,2014,2
,27,Mfw,10,2014,2
,32,Mbl1,10,2014,2
,55,Mbl1,10,2014,2
,46,Mbl1,10,2014,2
,31,Srk,10,2014,2
,72,Mfw,10,2014,2
,42,Mfw,10,2014,2
,33,Mbl1,10,2014,2
,73,Mfw,10,2014,2
,38,Srk,10,2014,2
,30,Srk,10,2014,2
,37,Mbl1,10,2014,2
,108,Mfw,10,2014,2
,35,Mfw,10,2014,2
,28,Mbl1,10,2014,2
,26,Mfw,10,2014,2
,40,Mbl1,10,2014,2
,66,Mfw,10,2014,2
,44,Mbl1,10,2014,2
,40,Srk,10,2014,2
,33,Srk,10,2014,2
,48,Mfw,10,2014,2
,39,Mfw,10,2014,2
,49,Mfw,10,2014,2
,53,Mfw,10,2014,2
,62,Mbl1,10,2014,2
,88,Mfw,10,2014,2
,22,Mbl1,10,2014,2
,35,Srk,10,2014,2
,54,Mbl1,10,2014,2
,37,Mbl1,10,2014,2
,25,Srk,10,2014,2
,40,Mfw,10,2014,2
,29,Srk,10,2014,2
,52,Mfw,10,2014,2
,24,Srk,10,2014,2
,33,Srk,10,2014,2
,54,Mfw,10,2014,2
,52,Mfw,10,2014,2
,53,Mbl1,10,2014,2
,27,Mbl1,10,2014,2
,49,Srk,10,2014,2
,79,Mfw,10,2014,2
,34,Mfw,10,2014,2
,45,Srk,10,2014,2
,32,Srk,10,2014,2
,44,Srk,10,2014,2
,33,Srk,10,2014,2
,31,Mbl1,10,2014,2
,58,Mbl1,10,2014,2
,61,Srk,10,2014,2
,40,Mbl1,10,2014,2
,66,Srk,10,2014,2
,42,Mbl1,10,2014,2
,73,Mfw,10,2014,2
,34,Mfw,10,2014,2
,59,Mfw,10,2014,2
,43,Mfw,10,2014,2
,19,Srk,10,2014,2
,38,Mbl1,10,2014,2
,30,Mbl1,10,2014,2
,25,Srk,10,2014,2
,73,Mfw,10,2014,2
,36,Mfw,10,2014,2
,36,Mbl1,10,2014,2
,59,Mfw,10,2014,2
,49,Mfw,10,2014,2
,45,Mfw,10,2014,2
,45,Srk,10,2014,2
,31,Srk,10,2014,2
,22,Srk,10,2014,2
,41,Srk,10,2014,2
,43,Mfw,10,2014,2
,41,Mfw,10,2014,2
,22,Srk,10,2014,2
,42,Mbl1,10,2014,2
,35,Mfw,10,2014,2
,54,Mbl1,10,2014,2
,35,Srk,10,2014,2
,86,Mbl1,10,2014,2
,45,Mfw,10,2014,2
,37,Srk,10,2014,2
,38,Mfw,10,2014,2
,31,Srk,10,2014,2
,83,Mfw,10,2014,2
,37,Srk,10,2014,2
,43,Mbl1,10,2014,2
,66,Mfw,10,2014,2
,52,Mfw,10,2014,2
,49,Mbl1,10,2014,2
,49,Mfw,10,2014,2
,31,Mbl1,10,2014,2
,44,Mfw,10,2014,2
,27,Srk,10,2014,2
,42,Mfw,10,2014,2
,49,Srk,10,2014,2
,46,Srk,10,2014,2
,73,Srk,10,2014,2
,27,Mfw,10,2014,2
,38,Mfw,10,2014,2
,38,Srk,10,2014,2
,26,Srk,10,2014,2
,35,Mfw,10,2014,2
,38,Mfw,10,2014,2
,32,Mfw,10,2014,2
,39,Mbl1,10,2014,2
,51,Srk,10,2014,2
,25,Srk,10,2014,2
,41,Mfw,10,2014,2
,49,Srk,10,2014,2
,58,Mfw,10,2014,2
,36,Srk,10,2014,2
,49,Mbl1,10,2014,2
,38,Srk,10,2014,2
,40,Mbl1,10,2014,2
,47,Srk,10,2014,2
,28,Srk,10,2014,2
,71,Mfw,10,2014,2
,46,Mbl1,10,2014,2
,71,Mfw,10,2014,2
,33,Srk,10,2014,2
,31,Srk,10,2014,2
,41,Mbl1,10,2014,2
,44,Mfw,10,2014,2
,28,Srk,10,2014,2
,35,Srk,10,2014,2
,49,Srk,10,2014,2
,37,Mbl1,10,2014,2
,41,Srk,10,2014,2
,36,Srk,10,2014,2
,25,Srk,10,2014,2
,24,Mbl1,10,2014,2
,30,Mbl1,10,2014,2
,34,Mfw,10,2014,2
,28,Srk,10,2014,2
,23,Srk,10,2014,2
,35,Mfw,10,2014,2
,39,Mbl1,10,2014,2
,41,Srk,10,2014,2
,38,Mfw,10,2014,2
,26,Mfw,10,2014,2
,48,Mfw,10,2014,2
,52,Mfw,10,2014,2
,37,Mbl1,10,2014,2
,28,Srk,10,2014,2
