id,cem102_wpt_id,cem011_prgrm,cem301_attendees_total,cem009_country,month,year,cem005_today
,10300400,Lugari,13,1,7,2014,15-Jul-14
,10300534,Lugari,11,1,7,2014,15-Jul-14
,10300090,Lugari,15,1,7,2014,15-Jul-14
,10320141,Migori,16,1,7,2014,15-Jul-14
,10300017,Lugari,15,1,7,2014,15-Jul-14
,10300544,Lugari,15,1,7,2014,17-Jul-14
,10300546,Lugari,13,1,7,2014,17-Jul-14
,10310754,Rongo,15,1,7,2014,15-Jul-14
,10300449,Lugari,20,1,7,2014,15-Jul-14
,10310195,Rongo,18,1,7,2014,22-Jul-14
,10310324,Rongo,30,1,7,2014,21-Jul-14
,10320191,Migori,14,1,7,2014,15-Jul-14
,10320416,Migori,16,1,7,2014,15-Jul-14
,10310194,Rongo,25,1,7,2014,23-Jul-14
,10310140,Rongo,19,1,7,2014,15-Jul-14
,10320467,Migori,18,1,7,2014,15-Jul-14
,10310724,Rongo,17,1,7,2014,15-Jul-14
,10320441,Migori,13,1,7,2014,15-Jul-14
,10320015,Migori,30,1,7,2014,15-Jul-14
,10320091,Migori,17,1,7,2014,16-Jul-14
,10310753,Rongo,21,1,7,2014,16-Jul-14
,10290522,Vihiga,14,1,7,2014,16-Jul-14
,10290387,Vihiga,10,1,7,2014,16-Jul-14
,10310780,Rongo,28,1,7,2014,16-Jul-14
,10320257,Migori,10,1,7,2014,03-Aug-14
,10320357,Migori,15,1,7,2014,16-Jul-14
,10320482,Migori,13,1,7,2014,16-Jul-14
,10320363,Migori,44,1,7,2014,16-Jul-14
,10310757,Rongo,20,1,7,2014,22-Jul-14
,10310827,Rongo,22,1,7,2014,16-Jul-14
,10300190,Lugari,16,1,7,2014,16-Jul-14
,10310781,Rongo,18,1,7,2014,16-Jul-14
,10290190,Vihiga,25,1,7,2014,15-Jul-14
,10300425,Lugari,13,1,7,2014,16-Jul-14
,10310817,Rongo,15,1,7,2014,16-Jul-14
,10310821,Rongo,18,1,7,2014,16-Jul-14
,10300104,Lugari,8,1,7,2014,17-Jul-14
,10310820,Rongo,17,1,7,2014,16-Jul-14
,10320355,Migori,21,1,7,2014,17-Jul-14
,10300082,Lugari,13,1,7,2014,16-Jul-14
,10300081,Lugari,11,1,7,2014,16-Jul-14
,10300408,Lugari,20,1,7,2014,17-Jul-14
,10320356,Migori,15,1,7,2014,17-Jul-14
,10310863,Rongo,24,1,7,2014,16-Jul-14
,10290444,Vihiga,34,1,7,2014,16-Jul-14
,10320483,Migori,30,1,7,2014,16-Jul-14
,10300123,Lugari,11,1,7,2014,17-Jul-14
,10310758,Rongo,18,1,7,2014,22-Jul-14
,10310822,Rongo,20,1,7,2014,16-Jul-14
,10320352,Migori,15,1,7,2014,17-Jul-14
,10320481,Migori,14,1,7,2014,16-Jul-14
,10300401,Lugari,18,1,7,2014,16-Jul-14
,10300193,Lugari,25,1,7,2014,16-Jul-14
,10300404,Lugari,9,1,7,2014,17-Jul-14
,10320120,Migori,24,1,7,2014,16-Jul-14
,10310818,Rongo,21,1,7,2014,16-Jul-14
,10310739,Rongo,15,1,7,2014,16-Jul-14
,10290317,Vihiga,13,1,7,2014,16-Jul-14
,10320291,Migori,17,1,7,2014,17-Jul-14
,10290519,Vihiga,17,1,7,2014,16-Jul-14
,10300122,Lugari,17,1,7,2014,17-Jul-14
,10320450,Migori,20,1,7,2014,17-Jul-14
,10320213,Migori,16,1,7,2014,17-Jul-14
,10320256,Migori,13,1,7,2014,03-Aug-14
,10310736,Rongo,16,1,7,2014,17-Jul-14
,10320265,Migori,15,1,7,2014,17-Jul-14
,10320088,Migori,13,1,7,2014,22-Jul-14
,10300540,Lugari,11,1,7,2014,17-Jul-14
,10310474,Rongo,19,1,7,2014,17-Jul-14
,10310769,Rongo,15,1,7,2014,15-Jul-14
,10320114,Migori,17,1,7,2014,17-Jul-14
,10310604,Rongo,19,1,7,2014,04-Aug-14
,10320277,Migori,16,1,7,2014,17-Jul-14
,10320241,Migori,17,1,7,2014,17-Jul-14
,10310766,Rongo,16,1,7,2014,22-Jul-14
,10310975,Rongo,21,1,7,2014,17-Jul-14
,10310764,Rongo,18,1,7,2014,17-Jul-14
,10310742,Rongo,17,1,7,2014,17-Jul-14
,10320423,Migori,21,1,7,2014,17-Jul-14
,10310618,Rongo,20,1,7,2014,17-Jul-14
,10310612,Rongo,19,1,7,2014,17-Jul-14
,10320270,Migori,17,1,7,2014,18-Jul-14
,10310617,Rongo,21,1,7,2014,17-Jul-14
,10300420,Lugari,14,1,7,2014,17-Jul-14
,10320255,Migori,21,1,7,2014,17-Jul-14
,10300195,Lugari,9,1,7,2014,17-Jul-14
,10310973,Rongo,20,1,7,2014,17-Jul-14
,10310468,Rongo,17,1,7,2014,17-Jul-14
,10310798,Rongo,20,1,7,2014,17-Jul-14
,10310767,Rongo,24,1,7,2014,22-Jul-14
,10320318,Migori,13,1,7,2014,17-Jul-14
,10310958,Rongo,19,1,7,2014,17-Jul-14
,10310842,Rongo,20,1,7,2014,17-Jul-14
,10310784,Rongo,14,1,7,2014,21-Jul-14
,10310960,Rongo,15,1,7,2014,17-Jul-14
,10300537,Lugari,12,1,7,2014,17-Jul-14
,10310883,Rongo,11,1,7,2014,21-Jul-14
,10320187,Migori,16,1,7,2014,17-Jul-14
,10320513,Migori,24,1,7,2014,17-Jul-14
,10310606,Rongo,25,1,7,2014,17-Jul-14
,10310843,Rongo,23,1,7,2014,17-Jul-14
,10320082,Migori,21,1,7,2014,17-Jul-14
,10320216,Migori,20,1,7,2014,17-Jul-14
,10310832,Rongo,22,1,7,2014,17-Jul-14
,10310605,Rongo,30,1,7,2014,04-Aug-14
,10310765,Rongo,23,1,7,2014,17-Jul-14
,10300470,Lugari,16,1,7,2014,20-Jul-14
,10310790,Rongo,20,1,7,2014,18-Jul-14
,10310888,Rongo,21,1,7,2014,04-Aug-14
,10320124,Migori,18,1,7,2014,18-Jul-14
,10310884,Rongo,26,1,7,2014,18-Jul-14
,10310768,Rongo,14,1,7,2014,21-Jul-14
,10310614,Rongo,19,1,7,2014,18-Jul-14
,10310890,Rongo,19,1,7,2014,22-Jul-14
,10310885,Rongo,15,1,7,2014,22-Jul-14
,10310613,Rongo,21,1,7,2014,18-Jul-14
,10310654,Rongo,21,1,7,2014,17-Jun-14
,10320128,Migori,18,1,7,2014,18-Jul-14
,10320034,Migori,22,1,7,2014,18-Jul-14
,10320394,Migori,25,1,7,2014,18-Jul-14
,10310675,Rongo,26,1,7,2014,18-Jul-14
,10320131,Migori,16,1,7,2014,21-Jul-14
,10300346,Lugari,22,1,7,2014,18-Jul-14
,10310891,Rongo,22,1,7,2014,18-Jul-14
,10320350,Migori,22,1,7,2014,18-Jul-14
,10310770,Rongo,15,1,7,2014,21-Jul-14
,10320235,Migori,16,1,7,2014,18-Jul-14
,10310676,Rongo,17,1,7,2014,18-Jul-14
,10320230,Migori,17,1,7,2014,19-Jul-14
,10310830,Rongo,24,1,7,2014,18-Jul-14
,10300277,Lugari,16,1,7,2014,21-Jul-14
,10310786,Rongo,25,1,7,2014,22-Jul-14
,10300548,Lugari,14,1,7,2014,18-Jul-14
,10320220,Migori,15,1,7,2014,19-Jul-14
,10320512,Migori,18,1,7,2014,18-Jul-14
,10300403,Lugari,24,1,7,2014,18-Jul-14
,10320125,Migori,15,1,7,2014,21-Jul-14
,10300402,Lugari,37,1,7,2014,18-Jul-14
,10310791,Rongo,17,1,7,2014,18-Jul-14
,10320446,Migori,17,1,7,2014,18-Jul-14
,10310788,Rongo,16,1,7,2014,18-Jul-14
,10310829,Rongo,23,1,7,2014,18-Jul-14
,10310887,Rongo,16,1,7,2014,04-Aug-14
,10310789,Rongo,24,1,7,2014,18-Jul-14
,10310787,Rongo,19,1,7,2014,22-Jul-14
,10310977,Rongo,16,1,7,2014,19-Jul-14
,10310673,Rongo,15,1,7,2014,19-Jul-14
,10310677,Rongo,15,1,7,2014,19-Jul-14
,10310845,Rongo,24,1,7,2014,19-Jul-14
,10310846,Rongo,20,1,7,2014,19-Jul-14
,10310681,Rongo,21,1,7,2014,19-Jul-14
,10310067,Rongo,19,1,7,2014,25-Jun-14
,10290407,Vihiga,19,1,7,2014,26-Jun-14
,10310690,Rongo,15,1,7,2014,21-Jul-14
,10310875,Rongo,15,1,7,2014,21-Jul-14
,10320224,Migori,13,1,7,2014,22-Jul-14
,10310689,Rongo,16,1,7,2014,21-Jul-14
,10320222,Migori,13,1,7,2014,22-Jul-14
,10320301,Migori,15,1,7,2014,21-Jul-14
,10320107,Migori,17,1,7,2014,23-Jul-14
,10320143,Migori,16,1,7,2014,21-Jul-14
,10310778,Rongo,16,1,7,2014,21-Jul-14
,10310971,Rongo,18,1,7,2014,21-Jul-14
,10310881,Rongo,21,1,7,2014,21-Jul-14
,10320053,Migori,25,1,7,2014,22-Jul-14
,10310889,Rongo,21,1,7,2014,21-Jul-14
,10310772,Rongo,20,1,7,2014,21-Jul-14
,10320378,Migori,16,1,7,2014,22-Jul-14
,10310655,Rongo,22,1,7,2014,21-Jul-14
,10320303,Migori,15,1,7,2014,20-Jul-14
,10300412,Lugari,14,1,7,2014,21-Jul-14
,10310694,Rongo,34,1,7,2014,21-Jul-14
,10310777,Rongo,20,1,7,2014,21-Jul-14
,10310679,Rongo,15,1,7,2014,22-Jul-14
,10310691,Rongo,18,1,7,2014,21-Jul-14
,10320403,Migori,11,1,7,2014,23-Jul-14
,10320305,Migori,13,1,7,2014,21-Jul-14
,10320123,Migori,17,1,7,2014,21-Jul-14
,10310773,Rongo,18,1,7,2014,21-Jul-14
,10310878,Rongo,21,1,7,2014,21-Jul-14
,10310886,Rongo,25,1,7,2014,21-Jul-14
,10310692,Rongo,18,1,7,2014,21-Jul-14
,10310680,Rongo,19,1,7,2014,22-Jul-14
,10320404,Migori,15,1,7,2014,21-Jul-14
,10320461,Migori,18,1,7,2014,21-Jul-14
,10310882,Rongo,12,1,7,2014,21-Jul-14
,10310656,Rongo,21,1,7,2014,21-Jul-14
,10320028,Migori,15,1,7,2014,22-Jul-14
,10310771,Rongo,17,1,7,2014,21-Jul-14
,10320158,Migori,13,1,7,2014,20-Jul-14
,10320038,Migori,33,1,7,2014,21-Jul-14
,10310879,Rongo,18,1,7,2014,21-Jul-14
,10320001,Migori,19,1,7,2014,21-Jul-14
,10310774,Rongo,24,1,7,2014,21-Jul-14
,10310872,Rongo,20,1,7,2014,22-Jul-14
,10310665,Rongo,23,1,7,2014,22-Jul-14
,10310775,Rongo,14,1,7,2014,22-Jul-14
,10320229,Migori,17,1,7,2014,22-Jul-14
,10310548,Rongo,19,1,7,2014,22-Jul-14
,10310792,Rongo,17,1,7,2014,22-Jul-14
,10310793,Rongo,15,1,7,2014,22-Jul-14
,10320468,Migori,15,1,7,2014,23-Jul-14
,10310953,Rongo,20,1,7,2014,22-Jul-14
,10310725,Rongo,14,1,7,2014,22-Jul-14
,10310779,Rongo,17,1,7,2014,22-Jul-14
,10310869,Rongo,19,1,7,2014,22-Jul-14
,10310685,Rongo,17,1,7,2014,22-Jul-14
,10310738,Rongo,17,1,7,2014,22-Jul-14
,10310776,Rongo,15,1,7,2014,22-Jul-14
,10310684,Rongo,17,1,7,2014,22-Jul-14
,10310876,Rongo,18,1,7,2014,22-Jul-14
,10310874,Rongo,27,1,7,2014,22-Jul-14
,10310659,Rongo,19,1,7,2014,22-Jul-14
,10310547,Rongo,25,1,7,2014,22-Jul-14
,10310795,Rongo,30,1,7,2014,22-Jul-14
,10310877,Rongo,26,1,7,2014,22-Jul-14
,10310868,Rongo,22,1,7,2014,22-Jul-14
,10320243,Migori,27,1,7,2014,22-Jul-14
,10320104,Migori,13,1,7,2014,21-Jul-14
,10310954,Rongo,14,1,7,2014,22-Jul-14
,10320502,Migori,18,1,7,2014,22-Jul-14
,10310660,Rongo,17,1,7,2014,22-Jul-14
,10310686,Rongo,16,1,7,2014,22-Jul-14
,10310683,Rongo,32,1,7,2014,22-Jul-14
,10320081,Migori,35,1,7,2014,22-Jul-14
,10300377,Lugari,11,1,7,2014,22-Jul-14
,10310797,Rongo,23,1,7,2014,22-Jul-14
,10320506,Migori,24,1,7,2014,22-Jul-14
,10310796,Rongo,16,1,7,2014,22-Jul-14
,10310662,Rongo,24,1,7,2014,23-Jul-14
,10320279,Migori,16,1,7,2014,24-Jul-14
,10310666,Rongo,20,1,7,2014,23-Jul-14
,10310695,Rongo,19,1,7,2014,23-Jul-14
,10310537,Rongo,19,1,7,2014,23-Jul-14
,10310698,Rongo,16,1,7,2014,23-Jul-14
,10310999,Rongo,17,1,7,2014,23-Jul-14
,10320097,Migori,10,1,7,2014,24-Jul-14
,10310669,Rongo,18,1,7,2014,23-Jul-14
,10320031,Migori,19,1,7,2014,23-Jul-14
,10311003,Rongo,15,1,7,2014,23-Jul-14
,10310539,Rongo,20,1,7,2014,23-Jul-14
,10310699,Rongo,12,1,7,2014,25-Jul-14
,10311000,Rongo,15,1,7,2014,23-Jul-14
,10310549,Rongo,23,1,7,2014,23-Jul-14
,10310701,Rongo,14,1,7,2014,23-Jul-14
,10310538,Rongo,21,1,7,2014,23-Jul-14
,10310670,Rongo,23,1,7,2014,23-Jul-14
,10300500,Lugari,12,1,7,2014,23-Jul-14
,10310707,Rongo,16,1,7,2014,23-Jul-14
,10310544,Rongo,16,1,7,2014,23-Jul-14
,10311001,Rongo,18,1,7,2014,23-Jul-14
,10311004,Rongo,18,1,7,2014,23-Jul-14
,10310542,Rongo,15,1,7,2014,23-Jul-14
,10311005,Rongo,14,1,7,2014,23-Jul-14
,10310983,Rongo,17,1,7,2014,24-Jul-14
,10310705,Rongo,18,1,7,2014,24-Jul-14
,10310608,Rongo,22,1,7,2014,24-Jul-14
,10310981,Rongo,24,1,7,2014,24-Jul-14
,10310667,Rongo,13,1,7,2014,24-Jul-14
,10310668,Rongo,18,1,7,2014,24-Jul-14
,10310991,Rongo,21,1,7,2014,24-Jul-14
,10310711,Rongo,13,1,7,2014,25-Jul-14
,10310647,Rongo,14,1,7,2014,24-Jul-14
,10310645,Rongo,16,1,7,2014,24-Jul-14
,10310642,Rongo,25,1,7,2014,24-Jul-14
,10310988,Rongo,20,1,7,2014,24-Jul-14
,10310609,Rongo,28,1,7,2014,24-Jul-14
,10310941,Rongo,25,1,7,2014,24-Jul-14
,10310712,Rongo,16,1,7,2014,24-Jul-14
,10310702,Rongo,15,1,7,2014,24-Jul-14
,10310929,Rongo,20,1,7,2014,24-Jul-14
,10310704,Rongo,11,1,7,2014,24-Jul-14
,10310990,Rongo,12,1,7,2014,24-Jul-14
,10310639,Rongo,21,1,7,2014,24-Jul-14
,10310644,Rongo,17,1,7,2014,24-Jul-14
,10310703,Rongo,22,1,7,2014,24-Jul-14
,10310984,Rongo,26,1,7,2014,24-Jul-14
,10310611,Rongo,20,1,7,2014,24-Jul-14
,10310987,Rongo,20,1,7,2014,24-Jul-14
,10310710,Rongo,14,1,7,2014,25-Jul-14
,10310610,Rongo,21,1,7,2014,24-Jul-14
,10310997,Rongo,14,1,7,2014,24-Jul-14
,10310967,Rongo,25,1,7,2014,25-Jul-14
,10311028,Rongo,20,1,7,2014,25-Jul-14
,10310993,Rongo,13,1,7,2014,25-Jul-14
,10310986,Rongo,20,1,7,2014,25-Jul-14
,10310994,Rongo,12,1,7,2014,25-Jul-14
,10320142,Migori,16,1,7,2014,29-Jul-14
,10311014,Rongo,23,1,7,2014,25-Jul-14
,10310713,Rongo,16,1,7,2014,25-Jul-14
,10310969,Rongo,15,1,7,2014,25-Jul-14
,10310992,Rongo,14,1,7,2014,25-Jul-14
,10311024,Rongo,16,1,7,2014,25-Jul-14
,10311025,Rongo,13,1,7,2014,25-Jul-14
,10310995,Rongo,12,1,7,2014,25-Jul-14
,10310646,Rongo,23,1,7,2014,25-Jul-14
,10311012,Rongo,18,1,7,2014,25-Jul-14
,10311013,Rongo,11,1,7,2014,04-Aug-14
,10310956,Rongo,18,1,7,2014,25-Jul-14
,10320087,Migori,21,1,7,2014,28-Jul-14
,10310966,Rongo,24,1,7,2014,25-Jul-14
,10310955,Rongo,25,1,7,2014,25-Jul-14
,10310965,Rongo,16,1,7,2014,25-Jul-14
,10310587,Rongo,15,1,7,2014,25-Jul-14
,10310588,Rongo,18,1,7,2014,25-Jul-14
,10310998,Rongo,23,1,7,2014,25-Jul-14
,10310964,Rongo,15,1,7,2014,26-Jul-14
,10310963,Rongo,25,1,7,2014,26-Jul-14
,10310132,Rongo,27,1,7,2014,29-Jun-14
,10290316,Vihiga,24,1,7,2014,08-Jul-14
,10290171,Vihiga,13,1,7,2014,28-Jul-14
,10310852,Rongo,22,1,7,2014,28-Jul-14
,10290169,Vihiga,15,1,7,2014,28-Jul-14
,10290012,Vihiga,18,1,7,2014,28-Jul-14
,10290221,Vihiga,29,1,7,2014,22may2014
,10311031,Rongo,20,1,7,2014,28-Jul-14
,10310978,Rongo,22,1,7,2014,30-Jul-14
,10310648,Rongo,21,1,7,2014,28-Jul-14
,10310985,Rongo,22,1,7,2014,28-Jul-14
,10310980,Rongo,18,1,7,2014,28-Jul-14
,10310839,Rongo,11,1,7,2014,28-Jul-14
,10310649,Rongo,22,1,7,2014,28-Jul-14
,10310586,Rongo,20,1,7,2014,04-Aug-14
,10290247,Vihiga,18,1,7,2014,28-Jul-14
,10310652,Rongo,13,1,7,2014,28-Jul-14
,10290064,Vihiga,18,1,7,2014,22may2014
,10310595,Rongo,20,1,7,2014,28-Jul-14
,10290245,Vihiga,18,1,7,2014,20may2014
,10311018,Rongo,28,1,7,2014,28-Jul-14
,10290166,Vihiga,13,1,7,2014,28-Jul-14
,10290433,Vihiga,23,1,7,2014,28-Jul-14
,10310837,Rongo,21,1,7,2014,28-Jul-14
,10290009,Vihiga,16,1,7,2014,28-Jul-14
,10311032,Rongo,15,1,7,2014,28-Jul-14
,10290086,Vihiga,22,1,7,2014,28-Jul-14
,10290218,Vihiga,22,1,7,2014,28-Jul-14
,10310838,Rongo,20,1,7,2014,28-Jul-14
,10290428,Vihiga,21,1,7,2014,30may2014
,10311009,Rongo,31,1,7,2014,28-Jul-14
,10310584,Rongo,14,1,7,2014,28-Jul-14
,10310594,Rongo,16,1,7,2014,28-Jul-14
,10310591,Rongo,24,1,7,2014,28-Jul-14
,10290217,Vihiga,11,1,7,2014,28-Jul-14
,10290405,Vihiga,32,1,7,2014,23may2014
,10310585,Rongo,25,1,7,2014,04-Aug-14
,10310840,Rongo,14,1,7,2014,29-Jul-14
,10311042,Rongo,19,1,7,2014,31-Jul-14
,10311011,Rongo,18,1,7,2014,30-Jul-14
,10310621,Rongo,30,1,7,2014,30-Jul-14
,10310630,Rongo,20,1,7,2014,30-Jul-14
,10310628,Rongo,12,1,7,2014,30-Jul-14
,10310600,Rongo,16,1,7,2014,30-Jul-14
,10310841,Rongo,20,1,7,2014,30-Jul-14
,10310601,Rongo,17,1,7,2014,30-Jul-14
,10311020,Rongo,15,1,7,2014,30-Jul-14
,10311015,Rongo,15,1,7,2014,30-Jul-14
,10310979,Rongo,17,1,7,2014,30-Jul-14
,10310603,Rongo,16,1,7,2014,30-Jul-14
,10310564,Rongo,17,1,7,2014,31-Jul-14
,10311041,Rongo,28,1,7,2014,04-Aug-14
,10310557,Rongo,16,1,7,2014,31-Jul-14
,10310589,Rongo,17,1,7,2014,31-Jul-14
,10310583,Rongo,16,1,7,2014,31-Jul-14
,10310573,Rongo,19,1,7,2014,31-Jul-14
,10310634,Rongo,17,1,7,2014,01-Aug-14
,10310590,Rongo,21,1,7,2014,31-Jul-14
,10310808,Rongo,16,1,7,2014,31-Jul-14
,10310633,Rongo,13,1,7,2014,01-Aug-14
,10310810,Rongo,21,1,7,2014,31-Jul-14
,10310569,Rongo,15,1,7,2014,31-Jul-14
,10310568,Rongo,21,1,7,2014,31-Jul-14
,10311040,Rongo,17,1,7,2014,31-Jul-14
,10310571,Rongo,20,1,7,2014,31-Jul-14
,10310575,Rongo,15,1,7,2014,31-Jul-14
,10311029,Rongo,18,1,7,2014,31-Jul-14
,10310570,Rongo,15,1,7,2014,31-Jul-14
,10311010,Rongo,21,1,7,2014,31-Jul-14
,10311043,Rongo,15,1,7,2014,31-Jul-14
,10310563,Rongo,21,1,7,2014,31-Jul-14
,10310536,Rongo,16,1,8,2014,04-Aug-14
,10310535,Rongo,15,1,8,2014,03-Aug-14
,10310561,Rongo,17,1,8,2014,07-Aug-14
,10310546,Rongo,32,1,8,2014,01-Aug-14
,10310576,Rongo,18,1,8,2014,01-Aug-14
,10310596,Rongo,15,1,8,2014,01-Aug-14
,10310578,Rongo,10,1,8,2014,01-Aug-14
,10310968,Rongo,14,1,8,2014,01-Aug-14
,10310555,Rongo,16,1,8,2014,01-Aug-14
,10311023,Rongo,21,1,8,2014,01-Aug-14
,10310577,Rongo,14,1,8,2014,01-Aug-14
,10311039,Rongo,16,1,8,2014,01-Aug-14
,10310626,Rongo,18,1,8,2014,01-Aug-14
,10310625,Rongo,15,1,8,2014,01-Aug-14
,10310582,Rongo,22,1,8,2014,01-Aug-14
,10310597,Rongo,14,1,8,2014,01-Aug-14
,10310560,Rongo,24,1,8,2014,01-Aug-14
,10310949,Rongo,20,1,8,2014,01-Aug-14
,10310581,Rongo,25,1,8,2014,01-Aug-14
,10320106,Migori,11,1,8,2014,01-Aug-14
,10310550,Rongo,24,1,8,2014,01-Aug-14
,10310580,Rongo,12,1,8,2014,01-Aug-14
,10310937,Rongo,23,1,8,2014,03-Aug-14
,10310936,Rongo,24,1,8,2014,03-Aug-14
,10311022,Rongo,20,1,8,2014,04-Aug-14
,10310623,Rongo,11,1,8,2014,04-Aug-14
,10310746,Rongo,13,1,8,2014,05-Aug-14
,10310734,Rongo,18,1,8,2014,04-Aug-14
,10310811,Rongo,24,1,8,2014,06-Aug-14
,10310801,Rongo,20,1,8,2014,06-Aug-14
,10311017,Rongo,16,1,8,2014,04-Aug-14
,10310939,Rongo,20,1,8,2014,04-Aug-14
,10310671,Rongo,23,1,8,2014,04-Aug-14
,10311045,Rongo,14,1,8,2014,04-Aug-14
,10311046,Rongo,16,1,8,2014,04-Aug-14
,10310624,Rongo,10,1,8,2014,04-Aug-14
,10310835,Rongo,24,1,8,2014,04-Aug-14
,10310629,Rongo,13,1,8,2014,04-Aug-14
,10310556,Rongo,18,1,8,2014,04-Aug-14
,10310562,Rongo,50,1,8,2014,05-Aug-14
,10310933,Rongo,24,1,8,2014,04-Aug-14
,10310836,Rongo,17,1,8,2014,04-Aug-14
,10310565,Rongo,23,1,8,2014,07-Aug-14
,10311021,Rongo,19,1,8,2014,04-Aug-14
,10310697,Rongo,19,1,8,2014,04-Aug-14
,10310599,Rongo,18,1,8,2014,04-Aug-14
,10310825,Rongo,20,1,8,2014,05-Aug-14
,10310737,Rongo,11,1,8,2014,05-Aug-14
,10310272,Rongo,23,1,8,2014,05-Aug-14
,10310579,Rongo,15,1,8,2014,05-Aug-14
,10310265,Rongo,19,1,8,2014,06-Aug-14
,10310948,Rongo,11,1,8,2014,05-Aug-14
,10310909,Rongo,20,1,8,2014,05-Aug-14
,10310814,Rongo,20,1,8,2014,05-Aug-14
,10311038,Rongo,21,1,8,2014,05-Aug-14
,10310264,Rongo,14,1,8,2014,06-Aug-14
,10310259,Rongo,17,1,8,2014,05-Aug-14
,10310598,Rongo,23,1,8,2014,06-Aug-14
,10310637,Rongo,15,1,8,2014,05-Aug-14
,10310638,Rongo,17,1,8,2014,05-Aug-14
,10310828,Rongo,17,1,8,2014,05-Aug-14
,10310815,Rongo,17,1,8,2014,05-Aug-14
,10310551,Rongo,13,1,8,2014,05-Aug-14
,10310826,Rongo,23,1,8,2014,05-Aug-14
,10310931,Rongo,17,1,8,2014,05-Aug-14
,10310805,Rongo,17,1,8,2014,05-Aug-14
,10310809,Rongo,15,1,8,2014,05-Aug-14
,10310813,Rongo,15,1,8,2014,06-Aug-14
,10310959,Rongo,15,1,8,2014,05-Aug-14
,10310643,Rongo,17,1,8,2014,05-Aug-14
,10310176,Rongo,13,1,8,2014,05-Aug-14
,10310942,Rongo,18,1,8,2014,06-Aug-14
,10310745,Rongo,20,1,8,2014,06-Aug-14
,10310799,Rongo,24,1,8,2014,06-Aug-14
,10310744,Rongo,17,1,8,2014,06-Aug-14
,10310743,Rongo,20,1,8,2014,07-Aug-14
,10310567,Rongo,20,1,8,2014,07-Aug-14
,10310802,Rongo,18,1,8,2014,30-Jul-14
,10500656,Busia,44,1,10,2014,15oct2014
,10500056,Busia,15,1,10,2014,16oct2014
,10500055,Busia,17,1,10,2014,16oct2014
,10500492,Busia,14,1,10,2014,16oct2014
,10500495,Busia,15,1,10,2014,16oct2014
,10500489,Busia,19,1,10,2014,16oct2014
,10500490,Busia,21,1,10,2014,16oct2014
,10500494,Busia,22,1,10,2014,16oct2014
,10500486,Busia,20,1,10,2014,16oct2014
,10500057,Busia,17,1,10,2014,16oct2014
,10500491,Busia,24,1,10,2014,16oct2014
,10500488,Busia,15,1,10,2014,16oct2014
,10500493,Busia,18,1,10,2014,16oct2014
,10500487,Busia,15,1,10,2014,16oct2014
,10500715,Busia,11,1,10,2014,17oct2014
,10500403,Busia,34,1,10,2014,17oct2014
,10500712,Busia,17,1,10,2014,17oct2014
,10500394,Busia,16,1,10,2014,17oct2014
,10500407,Busia,15,1,10,2014,21oct2014
,10500384,Busia,15,1,10,2014,17oct2014
,10500410,Busia,19,1,10,2014,17oct2014
,10500408,Busia,25,1,10,2014,17oct2014
,10500713,Busia,15,1,10,2014,17oct2014
,10500392,Busia,14,1,10,2014,17oct2014
,10500393,Busia,21,1,10,2014,17oct2014
,10500406,Busia,15,1,10,2014,21oct2014
,10500409,Busia,13,1,10,2014,17oct2014
,10500018,Busia,14,1,10,2014,18oct2014
,10500027,Busia,13,1,10,2014,18oct2014
,10500025,Busia,21,1,10,2014,18oct2014
,10500023,Busia,26,1,10,2014,18oct2014
,10500017,Busia,21,1,10,2014,18oct2014
,10500024,Busia,23,1,10,2014,18oct2014
,10500026,Busia,11,1,10,2014,20oct2014
,10500716,Busia,20,1,10,2014,21oct2014
,10340263,Migori,28,1,10,2014,21oct2014
,10500401,Busia,26,1,10,2014,21oct2014
,10340269,Migori,12,1,10,2014,11dec2014
,10500128,Busia,17,1,10,2014,21oct2014
,10500711,Busia,25,1,10,2014,21oct2014
,10500102,Busia,20,1,10,2014,21oct2014
,10500400,Busia,10,1,10,2014,21oct2014
,10500130,Busia,30,1,10,2014,21oct2014
,10500021,Busia,22,1,10,2014,21oct2014
,10500404,Busia,23,1,10,2014,21oct2014
,10500131,Busia,21,1,10,2014,21oct2014
,10500402,Busia,19,1,10,2014,21oct2014
,10500388,Busia,29,1,10,2014,21oct2014
,10340268,Migori,12,1,10,2014,11dec2014
,10500386,Busia,15,1,10,2014,21oct2014
,10500022,Busia,23,1,10,2014,21oct2014
,10340262,Migori,21,1,10,2014,23oct2014
,10340265,Migori,40,1,10,2014,22oct2014
,10500387,Busia,18,1,10,2014,21oct2014
,10340261,Migori,14,1,10,2014,21oct2014
,10500132,Busia,18,1,10,2014,21oct2014
,10500405,Busia,17,1,10,2014,21oct2014
,10340266,Migori,40,1,10,2014,22oct2014
,10500668,Busia,19,1,10,2014,22oct2014
,10340325,Migori,30,1,10,2014,22oct2014
,10500029,Busia,25,1,10,2014,22oct2014
,10500028,Busia,19,1,10,2014,22oct2014
,10500109,Busia,13,1,10,2014,22oct2014
,10500136,Busia,19,1,10,2014,22oct2014
,10340320,Migori,32,1,10,2014,28-Jan-15
,10500129,Busia,26,1,10,2014,22oct2014
,10340321,Migori,21,1,10,2014,11dec2014
,10500385,Busia,25,1,10,2014,22oct2014
,10500139,Busia,15,1,10,2014,22oct2014
,10340328,Migori,23,1,10,2014,23oct2014
