id,t011_program,t313_wpt_fail,t301b_wpt_flow_rate_slow,t302_landowner_personality,t302a_rep_WSB_talkedto,t302b_rep_WSB_accepted_disp,t310_wpt_drinking_water,t303b_turbitube_100ntu,t303_turbidity_wet,t304_turbidity_dry,t305b_flow_how_many_months,avg_users,t311_wpt_pass,t008_country,month,year,t005_today
,Zomba 6,,1,,1,1,1,,3,3,,,1,3,4,2015,27-Apr-15
,Zomba 6,,,,0,,1,,3,3,,,1,3,4,2015,18-Apr-15
,Zomba 6,,,1,,,1,,3,3,,,1,3,4,2015,03-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,15-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,16-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,17-Apr-15
,Zomba 6,,,,0,,1,,3,3,,,1,3,4,2015,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,24-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,20-Apr-15
,Zomba 6,,,,0,,1,,3,3,,,1,3,4,2015,05-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,20-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,06-Apr-15
,Zomba 6,,,,1,1,1,,3,3,10,,1,3,4,2015,15-Apr-15
,Zomba 6,,,1,,,1,,3,3,,,1,3,4,2015,21-Apr-15
,Zomba 6,0,0,,,,,,,,,,,3,4,2015,13-Apr-15
,Zomba 6,,,,0,,1,,3,3,,,1,3,4,2015,06-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,27-Apr-15
,Zomba 6,,,1,,,1,,3,3,,,1,3,4,2015,16-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,17-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,18-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,21-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,27-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,29-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,04-Apr-15
,Zomba 6,,,,0,,1,,3,3,,,1,3,4,2015,16-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,10-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,19-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,29-Apr-15
,Zomba 6,,,,1,1,1,,3,3,11,,1,3,4,2015,15-Apr-15
,Zomba 6,0,,,0,,1,,1,3,,,,3,4,2015,26-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,19-Apr-15
,Zomba 6,,,1,,,1,,3,3,,,1,3,4,2015,18-Apr-15
,Zomba 6,,,,0,,1,,3,3,,,1,3,4,2015,29-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,29-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,20-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,21-Apr-15
,Zomba 6,,,,1,1,1,,3,3,9,,1,3,4,2015,15-Apr-15
,Zomba 6,,1,,1,1,1,,3,3,12,,1,3,4,2015,21-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,14-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,18-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,19-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,17-Apr-15
,Zomba 6,,,,0,,1,,3,3,,,1,3,4,2015,21-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,18-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,29-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,21-Apr-15
,Zomba 6,,,1,,,1,,3,3,,,1,3,4,2015,14-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,13-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,16-Apr-15
,Zomba 6,,,,0,,1,,3,3,,,1,3,4,2015,17-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,14-Apr-15
,Zomba 6,,,1,,,1,,3,3,,,1,3,4,2015,01-Apr-15
,Zomba 6,,,1,,,1,,3,3,,,1,3,4,2015,02-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,16-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,21-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,29-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,20-Apr-15
,Zomba 6,,,1,,,1,,3,3,,,1,3,4,2015,18-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,18-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,19-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,27-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,15-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,16-Apr-15
,Zomba 6,,,1,,,1,,3,3,,,1,3,4,2015,22-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,22-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,18-Apr-15
,Zomba 6,,,1,,,1,,3,3,,,1,3,4,2015,01-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,13-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,20-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,18-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,16-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,14-Apr-15
,Zomba 6,,,,0,,1,,3,3,,,1,3,4,2015,22-Apr-15
,Zomba 6,,1,,1,1,1,,3,3,,,1,3,4,2015,17-Apr-15
,Zomba 6,0,,,1,1,1,,1,1,,,,3,4,2015,22-Apr-15
,Zomba 6,,,,1,1,1,,2,2,,,1,3,4,2015,22-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,18-Apr-15
,Zomba 6,,,,0,,1,,3,3,,,1,3,4,2015,22-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,17-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,29-Apr-15
,Zomba 6,,,,0,,1,,3,3,,,1,3,4,2015,17-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,18-Apr-15
,Zomba 6,,,1,,,1,,3,3,,,1,3,4,2015,14-Apr-15
,Zomba 6,,,1,,,1,,3,3,,,1,3,4,2015,22-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,18-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,16-Apr-15
,Zomba 6,,,1,,,1,,3,3,,,1,3,4,2015,03-Apr-15
,Zomba 6,,,,0,,1,,3,3,,,1,3,4,2015,17-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,29-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,21-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,16-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,08-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,14-Apr-15
,Zomba 6,,,,1,1,1,,3,3,9,,1,3,4,2015,14-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,16-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,25-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,15-Apr-15
,Zomba 6,,,,0,,1,,3,3,,,1,3,4,2015,22-Apr-15
,Zomba 6,,,1,,,1,,3,3,,,1,3,4,2015,05-Apr-15
,Zomba 6,,1,,1,1,1,,3,3,,,1,3,4,2015,16-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,27-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,16-Apr-15
,Zomba 6,,,1,,,1,,3,3,,,1,3,4,2015,22-Apr-15
,Zomba 6,,,1,,,1,,3,3,,,1,3,4,2015,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,17-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,16-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,28-Apr-15
,Zomba 6,,,,1,1,1,,3,3,10,,1,3,4,2015,18-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,26-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,20-Apr-15
,Zomba 6,,,,1,1,1,,3,2,,,1,3,4,2015,19-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,27-Apr-15
,Zomba 6,,,1,,,1,,2,2,,,1,3,4,2015,21-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,06-Apr-15
,Zomba 6,1,0,,,,,,,,,,,3,4,2015,27-Apr-15
,Zomba 6,,,,0,,1,,3,3,,,1,3,4,2015,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,06-Apr-15
,Zomba 6,,,1,,,1,,3,3,,,1,3,4,2015,13-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,20-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,27-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,14-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,22-Apr-15
,Zomba 6,,1,,1,1,1,,3,3,,,1,3,4,2015,19-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,11-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,27-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,14-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,18-Apr-15
,Zomba 6,,,1,,,1,,3,3,,,0,3,4,2015,19-Apr-15
,Zomba 6,,,,0,,1,,2,3,,,1,3,4,2015,18-Apr-15
,Zomba 6,,,1,,,1,,3,3,,,1,3,4,2015,19-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,19-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,14-Apr-15
,Zomba 6,,,1,,,1,,3,3,,,1,3,4,2015,01-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,16-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,13-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,22-Apr-15
,Zomba 6,,,,0,,1,,3,3,,,0,3,4,2015,17-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,16-Apr-15
,Zomba 6,,,1,,,1,,3,3,,,1,3,4,2015,01-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,30-Apr-15
,Zomba 6,,,,0,,1,,3,3,,,1,3,4,2015,21-Apr-15
,Zomba 6,,1,,1,1,1,,3,3,,,1,3,4,2015,17-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,18-Apr-15
,Zomba 6,,,1,,,1,,3,3,,,1,3,4,2015,18-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,29-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,23-Apr-15
,Zomba 6,,1,,1,1,1,,3,3,,,1,3,4,2015,27-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,29-Apr-15
,Zomba 6,,,1,,,1,,3,3,,,1,3,4,2015,27-Apr-15
,Zomba 6,,1,,0,,1,,3,3,,,1,3,4,2015,15-Apr-15
,Zomba 6,,,,0,,1,,3,3,,,1,3,4,2015,15-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,15-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,18-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,14-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,06-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,20-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,22-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,29-Apr-15
,Zomba 6,,,,0,,1,,3,3,,,1,3,4,2015,27-Apr-15
,Zomba 6,,,,1,1,1,,2,2,,,1,3,4,2015,22-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,27-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,08-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,27-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,27-Apr-15
,Zomba 6,,,,0,,1,,3,3,,,1,3,4,2015,21-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,11-Apr-15
,Zomba 6,0,0,,,,,,,,,,,3,4,2015,07-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,29-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,21-Apr-15
,Zomba 6,,,,0,,1,,3,3,,,1,3,4,2015,22-Apr-15
,Zomba 6,,,,1,1,1,,3,3,9,,1,3,4,2015,14-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,22-Apr-15
,Zomba 6,,1,1,,,1,,3,3,,,1,3,4,2015,13-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,17-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,24-Apr-15
,Zomba 6,,,1,,,1,,3,3,,,1,3,4,2015,01-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,28-Apr-15
,Zomba 6,,,1,,,1,,3,3,,,1,3,4,2015,05-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,18-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,0,3,4,2015,29-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,10-Apr-15
,Zomba 6,,,,1,1,1,1,,,,,1,3,4,2015,27-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,21-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,18-Apr-15
,Zomba 6,,,,1,1,1,,3,3,12,,1,3,4,2015,18-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,26-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,13-Apr-15
,Zomba 6,,,,1,1,1,,2,2,,,1,3,4,2015,26-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,06-Apr-15
,Zomba 6,1,,,0,,1,,1,3,,,,3,4,2015,30-Apr-15
,Zomba 6,,,,0,,1,,3,3,,,1,3,4,2015,18-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,19-Apr-15
,Zomba 6,0,,,1,1,1,,3,3,12,,,3,4,2015,17-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,16-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,21-Apr-15
,Zomba 6,,,,0,,1,,3,3,,,1,3,4,2015,18-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,14-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,18-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,19-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,27-Apr-15
,Zomba 6,,,,1,1,1,,2,2,,,1,3,4,2015,21-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,17-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,13-Apr-15
,Zomba 6,,,1,,,1,,3,3,,,1,3,4,2015,21-Apr-15
,Zomba 6,,,,1,1,1,,3,2,,,1,3,4,2015,19-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,29-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,19-Apr-15
,Zomba 6,,,1,,,1,,3,3,10,,1,3,4,2015,13-Apr-15
,Zomba 6,,1,,1,1,1,,3,3,,,1,3,4,2015,29-Apr-15
,Zomba 6,,,1,,,1,,3,3,,,1,3,4,2015,19-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,19-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,27-Apr-15
,Zomba 6,,1,,1,1,1,,3,3,,,1,3,4,2015,29-Apr-15
,Zomba 6,,,,0,,1,,3,3,,,1,3,4,2015,05-Apr-15
,Zomba 6,,,,1,1,1,,3,3,10,,1,3,4,2015,29-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,18-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,26-Apr-15
,Zomba 6,,1,,1,1,1,,3,2,,,1,3,4,2015,19-Apr-15
,Zomba 6,,,1,,,1,,3,3,,,1,3,4,2015,21-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,24-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,04-Apr-15
,Zomba 6,,1,,1,1,1,,3,3,,,1,3,4,2015,14-Apr-15
,Zomba 6,1,,1,,,1,,3,3,8,,,3,4,2015,28-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,27-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,12-Apr-15
,Zomba 6,,,1,,,1,,3,3,,,1,3,4,2015,19-Apr-15
,Zomba 6,,,,0,,1,,3,3,,,1,3,4,2015,02-Apr-15
,Zomba 6,1,0,,,,,,,,,,,3,4,2015,29-Apr-15
,Zomba 6,,,,0,,1,,3,3,,,1,3,4,2015,19-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,15-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,15-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,23-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,21-Apr-15
,Zomba 6,0,0,,,,,,,,,,,3,4,2015,07-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,12-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,21-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,29-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,15-Apr-15
,Zomba 6,,,,0,,1,,3,3,,,1,3,4,2015,17-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,13-Apr-15
,Zomba 6,,,,0,,1,,3,3,,,1,3,4,2015,17-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,17-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,04-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,15-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,13-Apr-15
,Zomba 6,,,,0,,1,,3,3,,,1,3,4,2015,17-Apr-15
,Zomba 6,,,,0,,1,,3,3,,,1,3,4,2015,15-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,29-Apr-15
,Zomba 6,,,,0,,1,,3,3,,,1,3,4,2015,08-Apr-15
,Zomba 6,,,,0,,1,,3,3,,,1,3,4,2015,29-Apr-15
,Zomba 6,,,1,,,1,,3,3,,,1,3,4,2015,02-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,04-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,22-Apr-15
,Zomba 6,,,,0,,1,,3,3,,,1,3,4,2015,20-Apr-15
,Zomba 6,,,1,,,1,,3,3,,,1,3,4,2015,01-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,27-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,17-Apr-15
,Zomba 6,,,,0,,1,,3,3,,,1,3,4,2015,06-Apr-15
,Zomba 6,,,,1,1,1,,3,3,10,,1,3,4,2015,16-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,22-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,17-Apr-15
,Zomba 6,,,,1,1,1,,3,3,9,,1,3,4,2015,28-Apr-15
,Zomba 6,,1,,1,1,1,,3,3,,,1,3,4,2015,18-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,21-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,15-Apr-15
,Zomba 6,,,1,,,1,,3,3,,,1,3,4,2015,03-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,17-Apr-15
,Zomba 6,,,,0,,1,,2,3,,,1,3,4,2015,29-Apr-15
,Zomba 6,,,,0,,1,,3,3,,,1,3,4,2015,15-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,17-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,16-Apr-15
,Zomba 6,,,,0,,1,,3,3,,,1,3,4,2015,18-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,27-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,26-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,16-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,22-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,20-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,27-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,20-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,16-Apr-15
,Zomba 6,,1,,0,,1,,3,3,,,1,3,4,2015,17-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,20-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,27-Apr-15
,Zomba 6,,,,1,1,1,,3,3,12,,1,3,4,2015,15-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,21-Apr-15
,Zomba 6,,,,0,,1,,3,3,,,1,3,4,2015,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,12,,1,3,4,2015,07-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,14-Apr-15
,Zomba 6,,1,,0,,1,,3,3,,,1,3,4,2015,17-Apr-15
,Zomba 6,,,,0,,1,,3,3,,,1,3,4,2015,22-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,14-Apr-15
,Zomba 6,,,1,,,1,,3,2,,,1,3,4,2015,15-Apr-15
,Zomba 6,,1,,1,1,1,,3,3,,,1,3,4,2015,14-Apr-15
,Zomba 6,,,,0,,1,,3,3,,,1,3,4,2015,08-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,18-Apr-15
,Zomba 6,,,,0,,1,,3,3,,,1,3,4,2015,18-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,17-Apr-15
,Zomba 6,,,,0,,1,,3,3,,,1,3,4,2015,18-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,16-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,03-Apr-15
,Zomba 6,,,1,,,1,,3,3,,,1,3,4,2015,02-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,27-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,05-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,29-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,19-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,15-Apr-15
,Zomba 6,,1,,0,,1,,3,3,,,1,3,4,2015,15-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,14-Apr-15
,Zomba 6,0,,,1,1,1,,3,3,6,,,3,4,2015,15-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,21-Apr-15
,Zomba 6,0,,,1,1,1,,3,3,8,,,3,4,2015,26-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,27-Apr-15
,Zomba 6,,,1,,,1,,3,3,,,1,3,4,2015,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,18-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,18-Apr-15
,Zomba 6,1,0,,,,,,,,,,,3,4,2015,19-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,18-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,18-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,15-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,17-Apr-15
,Zomba 6,,,,1,1,1,,2,2,,,1,3,4,2015,14-Apr-15
