id,cem011_prgrm,cem301_attendees_total,cem009_country,month,year
,RNG,21,1,7,2014
,RNG,18,1,7,2014
,RNG,18,1,7,2014
,RNG,11,1,7,2014
,RNG,23,1,7,2014
,RNG,15,1,7,2014
,RNG,15,1,7,2014
,RNG,16,1,7,2014
,RNG,28,1,7,2014
,RNG,15,1,7,2014
,RNG,19,1,8,2014
,RNG,20,1,8,2014
,RNG,21,1,8,2014
,RNG,16,1,7,2014
,RNG,13,1,7,2014
,RNG,20,1,7,2014
,RNG,18,1,7,2014
,RNG,10,1,7,2014
,RNG,20,1,7,2014
,RNG,15,1,7,2014
,RNG,10,1,7,2014
,RNG,15,1,8,2014
,RNG,15,1,7,2014
,RNG,21,1,8,2014
,RNG,16,1,8,2014
,RNG,17,1,7,2014
,RNG,28,1,7,2014
,RNG,19,1,8,2014
,RNG,15,1,7,2014
,RNG,14,1,8,2014
,RNG,16,1,8,2014
,MGR,19,1,7,2014
,MGR,20,1,6,2014
,MGR,19,1,6,2014
,MGR,16,1,6,2014
,MGR,20,1,6,2014
,MGR,13,1,6,2014
,MGR,12,1,6,2014
,MGR,24,1,6,2014
,MGR,27,1,6,2014
,MGR,22,1,6,2014
,MGR,15,1,7,2014
,MGR,30,1,7,2014
,MGR,26,1,6,2014
,MGR,27,1,7,2014
,MGR,18,1,7,2014
,MGR,26,1,7,2014
,MGR,21,1,7,2014
,MGR,13,1,6,2014
,MGR,56,1,7,2014
,MGR,15,1,7,2014
,MGR,19,1,7,2014
,MGR,11,1,6,2014
,MGR,19,1,7,2014
,MGR,18,1,6,2014
,MGR,16,1,6,2014
,MGR,22,1,7,2014
,MGR,21,1,6,2014
,MGR,9,1,7,2014
,MGR,37,1,7,2014
,MGR,33,1,7,2014
,MGR,22,1,6,2014
,MGR,14,1,6,2014
,MGR,26,1,6,2014
,MGR,31,1,6,2014
,MGR,17,1,6,2014
,MGR,21,1,6,2014
,MGR,24,1,6,2014
,MGR,21,1,6,2014
,MGR,40,1,6,2014
,MGR,14,1,6,2014
,MGR,45,1,6,2014
,MGR,25,1,7,2014
,MGR,37,1,6,2014
,MGR,21,1,6,2014
,MGR,17,1,6,2014
,MGR,34,1,6,2014
,MGR,15,1,6,2014
,MGR,23,1,6,2014
,MGR,27,1,6,2014
,MGR,14,1,6,2014
,MGR,21,1,6,2014
,MGR,19,1,6,2014
,MGR,22,1,6,2014
,MGR,38,1,6,2014
,MGR,20,1,6,2014
,MGR,20,1,7,2014
,MGR,23,1,7,2014
,MGR,40,1,7,2014
,MGR,16,1,7,2014
,MGR,22,1,6,2014
,MGR,15,1,7,2014
,MGR,29,1,7,2014
,MGR,21,1,7,2014
,MGR,21,1,7,2014
,MGR,35,1,7,2014
,MGR,21,1,7,2014
,MGR,22,1,7,2014
,MGR,21,1,7,2014
,MGR,13,1,7,2014
,MGR,31,1,7,2014
,MGR,61,1,7,2014
,MGR,17,1,7,2014
,MGR,32,1,6,2014
,MGR,14,1,6,2014
,MGR,18,1,6,2014
,MGR,30,1,7,2014
,MGR,19,1,7,2014
,MGR,10,1,7,2014
,MGR,17,1,7,2014
,MGR,16,1,7,2014
,MGR,24,1,7,2014
,MGR,18,1,7,2014
,MGR,22,1,7,2014
,MGR,13,1,7,2014
,MGR,17,1,7,2014
,MGR,11,1,7,2014
,MGR,17,1,7,2014
,MGR,33,1,6,2014
,MGR,16,1,6,2014
,MGR,14,1,6,2014
,MGR,20,1,6,2014
,MGR,14,1,6,2014
,MGR,17,1,7,2014
,MGR,26,1,6,2014
,MGR,20,1,6,2014
,MGR,30,1,6,2014
,MGR,24,1,7,2014
,MGR,12,1,6,2014
,MGR,17,1,7,2014
,MGR,18,1,7,2014
,MGR,15,1,7,2014
,MGR,23,1,6,2014
,MGR,18,1,7,2014
,MGR,14,1,6,2014
,MGR,24,1,6,2014
,MGR,16,1,7,2014
,MGR,19,1,6,2014
,MGR,23,1,6,2014
,MGR,31,1,6,2014
,MGR,30,1,7,2014
,MGR,18,1,6,2014
,MGR,27,1,6,2014
,MGR,13,1,6,2014
,MGR,21,1,7,2014
,MGR,24,1,7,2014
,MGR,16,1,7,2014
,MGR,16,1,7,2014
,MGR,16,1,7,2014
,MGR,16,1,7,2014
,MGR,15,1,7,2014
,MGR,24,1,7,2014
,MGR,18,1,7,2014
,MGR,20,1,7,2014
,MGR,14,1,6,2014
,MGR,20,1,6,2014
,MGR,10,1,6,2014
,MGR,31,1,7,2014
,MGR,31,1,6,2014
,MGR,21,1,7,2014
,MGR,15,1,7,2014
,MGR,13,1,7,2014
,MGR,22,1,6,2014
,MGR,10,1,7,2014
,MGR,17,1,7,2014
,MGR,13,1,6,2014
,MGR,21,1,6,2014
,MGR,35,1,6,2014
,MGR,29,1,7,2014
,MGR,20,1,7,2014
,MGR,16,1,7,2014
,MGR,13,1,7,2014
,MGR,18,1,7,2014
,MGR,13,1,7,2014
,MGR,18,1,7,2014
,MGR,44,1,7,2014
,MGR,21,1,7,2014
,MGR,24,1,7,2014
,MGR,16,1,7,2014
,MGR,16,1,7,2014
,MGR,20,1,7,2014
,MGR,15,1,7,2014
,MGR,21,1,7,2014
,MGR,14,1,7,2014
,MGR,19,1,7,2014
,MGR,18,1,7,2014
,MGR,22,1,7,2014
,MGR,28,1,7,2014
,MGR,24,1,7,2014
,MGR,29,1,7,2014
,MGR,25,1,7,2014
,MGR,18,1,7,2014
,MGR,32,1,7,2014
,MGR,20,1,7,2014
,MGR,25,1,7,2014
,MGR,15,1,7,2014
,MGR,24,1,7,2014
,MGR,30,1,7,2014
,MGR,22,1,7,2014
,MGR,16,1,7,2014
,MGR,20,1,7,2014
,MGR,20,1,7,2014
,MGR,46,1,6,2014
,MGR,18,1,6,2014
,MGR,13,1,6,2014
,MGR,15,1,7,2014
,MGR,13,1,7,2014
,MGR,13,1,7,2014
,MGR,19,1,6,2014
,MGR,18,1,6,2014
,MGR,23,1,6,2014
,MGR,17,1,7,2014
,MGR,17,1,7,2014
,MGR,13,1,6,2014
,MGR,16,1,7,2014
,MGR,17,1,6,2014
,MGR,22,1,6,2014
,MGR,30,1,6,2014
,MGR,24,1,6,2014
,MGR,17,1,7,2014
,MGR,16,1,6,2014
,MGR,27,1,7,2014
,MGR,13,1,6,2014
,MGR,31,1,6,2014
,MGR,14,1,6,2014
,MGR,18,1,6,2014
,MGR,13,1,7,2014
,MGR,27,1,7,2014
,MGR,17,1,7,2014
,MGR,20,1,7,2014
,MGR,21,1,7,2014
,MGR,13,1,7,2014
,MGR,10,1,7,2014
,MGR,34,1,6,2014
,MGR,38,1,6,2014
,MGR,16,1,6,2014
,MGR,20,1,6,2014
,MGR,23,1,6,2014
,MGR,11,1,6,2014
,MGR,32,1,6,2014
,MGR,15,1,7,2014
,MGR,19,1,6,2014
,MGR,10,1,6,2014
,MGR,13,1,6,2014
,MGR,21,1,6,2014
,MGR,17,1,7,2014
,MGR,18,1,6,2014
,MGR,24,1,6,2014
,MGR,16,1,6,2014
,MGR,17,1,6,2014
,MGR,16,1,6,2014
,MGR,22,1,6,2014
,MGR,16,1,7,2014
,MGR,21,1,6,2014
,MGR,16,1,7,2014
,MGR,26,1,7,2014
,MGR,28,1,7,2014
,MGR,20,1,7,2014
,MGR,18,1,7,2014
,MGR,25,1,7,2014
,MGR,18,1,6,2014
,MGR,13,1,7,2014
,MGR,18,1,7,2014
,MGR,15,1,7,2014
,MGR,16,1,7,2014
,MGR,17,1,7,2014
,MGR,21,1,6,2014
,MGR,18,1,6,2014
,MGR,18,1,7,2014
,MGR,22,1,7,2014
,MGR,23,1,7,2014
,MGR,18,1,7,2014
,MGR,50,1,7,2014
,MGR,13,1,7,2014
,MGR,15,1,7,2014
,MGR,15,1,7,2014
,MGR,22,1,7,2014
,MGR,13,1,7,2014
,MGR,17,1,7,2014
,MGR,17,1,7,2014
,MGR,24,1,7,2014
,MGR,22,1,7,2014
,MGR,15,1,7,2014
,MGR,26,1,6,2014
,MGR,14,1,6,2014
,MGR,25,1,6,2014
,MGR,16,1,6,2014
,MGR,35,1,6,2014
,MGR,16,1,6,2014
,MGR,36,1,6,2014
,MGR,13,1,7,2014
,MGR,12,1,7,2014
,MGR,14,1,7,2014
,MGR,13,1,7,2014
,MGR,16,1,6,2014
,MGR,21,1,6,2014
,MGR,15,1,6,2014
,MGR,10,1,6,2014
,MGR,16,1,6,2014
,MGR,15,1,6,2014
,MGR,10,1,6,2014
,MGR,17,1,7,2014
,MGR,19,1,7,2014
,MGR,18,1,6,2014
,MGR,23,1,6,2014
,MGR,21,1,6,2014
,MGR,15,1,6,2014
,MGR,18,1,6,2014
,MGR,25,1,6,2014
,MGR,11,1,6,2014
,MGR,19,1,6,2014
,MGR,13,1,6,2014
,MGR,15,1,6,2014
,MGR,20,1,7,2014
,MGR,20,1,6,2014
,MGR,20,1,6,2014
,MGR,23,1,6,2014
,MGR,11,1,6,2014
,MGR,22,1,7,2014
,MGR,12,1,7,2014
,MGR,15,1,7,2014
,MGR,29,1,7,2014
,MGR,35,1,7,2014
,MGR,21,1,7,2014
,MGR,15,1,7,2014
,MGR,15,1,7,2014
,MGR,19,1,7,2014
,MGR,13,1,7,2014
,MGR,18,1,7,2014
,MGR,12,1,7,2014
,MGR,15,1,7,2014
,MGR,30,1,7,2014
,MGR,25,1,7,2014
,MGR,12,1,7,2014
,MGR,12,1,7,2014
,MGR,15,1,7,2014
,MGR,17,1,7,2014
,MGR,16,1,7,2014
,MGR,28,1,7,2014
,MGR,15,1,7,2014
,MGR,20,1,7,2014
,MGR,14,1,7,2014
,MGR,14,1,6,2014
,MGR,21,1,6,2014
,MGR,16,1,7,2014
,MGR,31,1,6,2014
,MGR,52,1,6,2014
,MGR,28,1,6,2014
,MGR,13,1,6,2014
,MGR,16,1,6,2014
,MGR,20,1,6,2014
,MGR,18,1,7,2014
,MGR,11,1,7,2014
,MGR,13,1,7,2014
,MGR,19,1,7,2014
,MGR,15,1,6,2014
,MGR,16,1,6,2014
,MGR,25,1,7,2014
,MGR,15,1,6,2014
,MGR,17,1,6,2014
,MGR,12,1,6,2014
,MGR,31,1,7,2014
,MGR,20,1,6,2014
,MGR,16,1,6,2014
,MGR,15,1,6,2014
,MGR,11,1,7,2014
,MGR,15,1,7,2014
,MGR,43,1,6,2014
,MGR,19,1,7,2014
,MGR,21,1,7,2014
,MGR,31,1,7,2014
,MGR,21,1,7,2014
,MGR,23,1,7,2014
,MGR,16,1,7,2014
,MGR,20,1,7,2014
,MGR,15,1,6,2014
,MGR,21,1,6,2014
,MGR,13,1,6,2014
,MGR,10,1,6,2014
,MGR,21,1,7,2014
,MGR,14,1,6,2014
,MGR,24,1,7,2014
,MGR,22,1,6,2014
,MGR,17,1,6,2014
,MGR,33,1,6,2014
,MGR,23,1,6,2014
,MGR,30,1,6,2014
,MGR,21,1,6,2014
,MGR,21,1,6,2014
,MGR,18,1,6,2014
,MGR,12,1,6,2014
,MGR,20,1,6,2014
,MGR,27,1,6,2014
,MGR,33,1,6,2014
,MGR,13,1,7,2014
,MGR,14,1,7,2014
,MGR,10,1,6,2014
,MGR,18,1,6,2014
,MGR,11,1,6,2014
,MGR,17,1,7,2014
,MGR,18,1,6,2014
,MGR,24,1,6,2014
,MGR,25,1,6,2014
,MGR,20,1,7,2014
,MGR,19,1,6,2014
,MGR,15,1,7,2014
,MGR,25,1,7,2014
,MGR,24,1,7,2014
,MGR,19,1,7,2014
,MGR,17,1,7,2014
,MGR,20,1,6,2014
,MGR,18,1,7,2014
,MGR,30,1,6,2014
,MGR,18,1,6,2014
,MGR,16,1,6,2014
,MGR,18,1,7,2014
,MGR,15,1,7,2014
,MGR,17,1,6,2014
,MGR,28,1,6,2014
,MGR,26,1,7,2014
,MGR,15,1,6,2014
,MGR,21,1,7,2014
,MGR,22,1,7,2014
,MGR,20,1,7,2014
,MGR,12,1,6,2014
,MGR,19,1,6,2014
,MGR,12,1,6,2014
,MGR,17,1,6,2014
,MGR,14,1,7,2014
,MGR,13,1,7,2014
,MGR,30,1,7,2014
,MGR,31,1,7,2014
,MGR,17,1,7,2014
,MGR,13,1,6,2014
,MGR,20,1,6,2014
,MGR,14,1,6,2014
,MGR,31,1,7,2014
,MGR,18,1,7,2014
,MGR,22,1,7,2014
,MGR,30,1,7,2014
,MGR,20,1,7,2014
,MGR,22,1,7,2014
,MGR,12,1,7,2014
,MGR,28,1,7,2014
,MGR,17,1,6,2014
,MGR,21,1,7,2014
,MGR,20,1,7,2014
,MGR,18,1,7,2014
,MGR,13,1,7,2014
,MGR,33,1,7,2014
,MGR,24,1,7,2014
,MGR,18,1,6,2014
,MGR,33,1,7,2014
,MGR,27,1,7,2014
,MGR,18,1,7,2014
,MGR,24,1,7,2014
,MGR,18,1,7,2014
,MGR,20,1,6,2014
,MGR,17,1,7,2014
,MGR,21,1,7,2014
,MGR,17,1,7,2014
,MGR,15,1,7,2014
,MGR,22,1,7,2014
,MGR,14,1,7,2014
,MGR,18,1,7,2014
,MGR,17,1,7,2014
,MGR,11,1,7,2014
,MGR,18,1,7,2014
,MGR,24,1,7,2014
,MGR,25,1,7,2014
,MGR,20,1,7,2014
,MGR,18,1,6,2014
,MGR,20,1,6,2014
,MGR,17,1,6,2014
,MGR,19,1,6,2014
,MGR,24,1,6,2014
,KRA,19,1,11,2014
,KRA,31,1,11,2014
,KRA,33,1,11,2014
,KRA,32,1,11,2014
,KRA,34,1,11,2014
,KRA,22,1,12,2014
,KRA,14,1,12,2014
,KRA,21,1,12,2014
,KRA,26,1,12,2014
,KRA,27,1,11,2014
,KRA,27,1,11,2014
,KRA,17,1,11,2014
,KRA,15,1,11,2014
,KRA,21,1,12,2014
,KRA,19,1,12,2014
,KRA,24,1,12,2014
,KRA,12,1,12,2014
,KRA,10,1,12,2014
,KRA,27,1,12,2014
,KRA,26,1,1,2015
,KRA,22,1,11,2014
,KRA,29,1,11,2014
,KRA,20,1,12,2014
,KRA,19,1,12,2014
,KRA,24,1,12,2014
,KRA,22,1,12,2014
,KRA,25,1,12,2014
,KRA,13,1,12,2014
,KRA,21,1,11,2014
,KRA,41,1,11,2014
,KRA,25,1,11,2014
,KRA,30,1,11,2014
,KRA,22,1,11,2014
,KRA,19,1,11,2014
,KRA,16,1,11,2014
,KRA,29,1,11,2014
,KRA,15,1,11,2014
,KRA,21,1,12,2014
,KRA,28,1,12,2014
,KRA,18,1,12,2014
,KRA,38,1,10,2014
,KRA,26,1,10,2014
,KRA,39,1,10,2014
,KRA,34,1,10,2014
,KRA,14,1,10,2014
,KRA,28,1,10,2014
,KRA,18,1,10,2014
,KRA,13,1,10,2014
,KRA,36,1,11,2014
,KRA,18,1,11,2014
,KRA,16,1,12,2014
,KRA,25,1,1,2015
,KRA,23,1,12,2014
,KRA,19,1,12,2014
,KRA,22,1,12,2014
,KRA,40,1,12,2014
,KRA,31,1,12,2014
,KRA,31,1,12,2014
,KRA,29,1,12,2014
,KRA,17,1,1,2015
,KRA,18,1,1,2015
,KRA,30,1,1,2015
,KRA,17,1,1,2015
,KRA,26,1,1,2015
,KRA,36,1,1,2015
,KRA,36,1,1,2015
,KRA,24,1,11,2014
,KRA,19,1,11,2014
,KRA,21,1,11,2014
,KRA,22,1,11,2014
,KRA,22,1,11,2014
,KRA,26,1,11,2014
,KRA,30,1,11,2014
,KRA,22,1,11,2014
,KRA,41,1,1,2015
,KRA,25,1,11,2014
,KRA,41,1,11,2014
,KRA,17,1,11,2014
,KRA,32,1,11,2014
,KRA,18,1,11,2014
,KRA,30,1,11,2014
,KRA,19,1,11,2014
,KRA,25,1,11,2014
,KRA,23,1,11,2014
,KRA,19,1,11,2014
,KRA,18,1,12,2014
,KRA,23,1,11,2014
,KRA,20,1,11,2014
,KRA,15,1,11,2014
,KRA,26,1,10,2014
,KRA,15,1,12,2014
,KRA,18,1,10,2014
,KRA,56,1,10,2014
,KRA,50,1,12,2014
,KRA,22,1,12,2014
,KRA,24,1,12,2014
,KRA,26,1,12,2014
,KRA,18,1,12,2014
,KRA,18,1,12,2014
,KRA,24,1,10,2014
,KRA,21,1,10,2014
,KRA,24,1,10,2014
,KRA,23,1,10,2014
,KRA,28,1,10,2014
,KRA,20,1,10,2014
,KRA,24,1,11,2014
,KRA,31,1,10,2014
,KRA,22,1,10,2014
,KRA,17,1,11,2014
,KRA,16,1,12,2014
,KRA,25,1,10,2014
,KRA,18,1,10,2014
,KRA,19,1,10,2014
,KRA,39,1,10,2014
,KRA,25,1,10,2014
,KRA,30,1,10,2014
,KRA,22,1,10,2014
,KRA,16,1,10,2014
,KRA,20,1,10,2014
,KRA,18,1,11,2014
,KRA,11,1,12,2014
,KRA,24,1,12,2014
,KRA,21,1,12,2014
,KRA,23,1,12,2014
,KRA,24,1,12,2014
,KRA,20,1,12,2014
,KRA,17,1,12,2014
,KRA,17,1,12,2014
,KRA,20,1,12,2014
,KRA,12,1,12,2014
,KRA,22,1,12,2014
,KRA,13,1,12,2014
,KRA,15,1,12,2014
,KRA,18,1,11,2014
,KRA,19,1,11,2014
,KRA,20,1,11,2014
,KRA,14,1,11,2014
,KRA,16,1,11,2014
,KRA,25,1,11,2014
,KRA,16,1,11,2014
,KRA,16,1,11,2014
,KRA,27,1,11,2014
,KRA,17,1,11,2014
,KRA,15,1,11,2014
,KRA,19,1,11,2014
,KRA,21,1,11,2014
,KRA,46,1,11,2014
,KRA,30,1,11,2014
,KRA,18,1,11,2014
,KRA,18,1,11,2014
,KRA,15,1,11,2014
,KRA,21,1,11,2014
,KRA,30,1,11,2014
,KRA,20,1,11,2014
,KRA,25,1,11,2014
,KRA,37,1,11,2014
,KRA,41,1,11,2014
,KRA,28,1,11,2014
,KRA,19,1,11,2014
,KRA,20,1,12,2014
,KRA,18,1,12,2014
,KRA,21,1,12,2014
,KRA,18,1,12,2014
,KRA,33,1,11,2014
,KRA,24,1,11,2014
,KRA,13,1,12,2014
,KRA,18,1,11,2014
,KRA,16,1,12,2014
,KRA,20,1,12,2014
,KRA,23,1,12,2014
,KRA,20,1,12,2014
,KRA,18,1,12,2014
,KRA,36,1,10,2014
,KRA,22,1,11,2014
,KRA,24,1,11,2014
,KRA,13,1,12,2014
,KRA,15,1,12,2014
,KRA,24,1,12,2014
,KRA,21,1,12,2014
,KRA,40,1,12,2014
,KRA,18,1,12,2014
,KRA,17,1,12,2014
,KRA,25,1,12,2014
,KRA,22,1,12,2014
,KRA,19,1,12,2014
,KRA,20,1,12,2014
,KRA,18,1,12,2014
,KRA,22,1,12,2014
,KRA,21,1,12,2014
,KRA,18,1,12,2014
,KRA,17,1,12,2014
,KRA,35,1,12,2014
,KRA,25,1,12,2014
,KRA,36,1,12,2014
,KRA,23,1,12,2014
,KRA,17,1,12,2014
,KRA,27,1,12,2014
,KRA,18,1,12,2014
,KRA,26,1,12,2014
,KRA,19,1,12,2014
,KRA,23,1,12,2014
,KRA,14,1,12,2014
,KRA,16,1,12,2014
,KRA,50,1,12,2014
,KRA,15,1,12,2014
,KRA,40,1,11,2014
,KRA,23,1,1,2015
,KRA,20,1,11,2014
,KRA,25,1,11,2014
,KRA,23,1,11,2014
,KRA,24,1,11,2014
,KRA,29,1,12,2014
,KRA,21,1,12,2014
,KRA,17,1,12,2014
,KRA,20,1,12,2014
,KRA,18,1,1,2015
,KRA,24,1,1,2015
,KRA,33,1,12,2014
,KRA,24,1,12,2014
,KRA,20,1,12,2014
,KRA,21,1,12,2014
,KRA,24,1,12,2014
,KRA,21,1,12,2014
,KRA,35,1,12,2014
,KRA,13,1,12,2014
,KRA,33,1,12,2014
,KRA,30,1,12,2014
,KRA,22,1,12,2014
,KRA,18,1,12,2014
,KRA,16,1,12,2014
,KRA,15,1,12,2014
,KRA,24,1,12,2014
,KRA,23,1,12,2014
,KRA,13,1,12,2014
,KRA,19,1,12,2014
,KRA,23,1,12,2014
,KRA,24,1,12,2014
,KRA,16,1,1,2015
,KRA,30,1,1,2015
,KRA,21,1,1,2015
,KRA,24,1,1,2015
,KRA,31,1,1,2015
,KRA,13,1,1,2015
,KRA,16,1,1,2015
,KRA,33,1,1,2015
,KRA,32,1,11,2014
,KRA,21,1,11,2014
,KRA,19,1,11,2014
,KRA,23,1,11,2014
,KRA,28,1,11,2014
,KRA,17,1,11,2014
,KRA,24,1,11,2014
,KRA,18,1,11,2014
,KRA,15,1,11,2014
,KRA,32,1,11,2014
,KRA,26,1,11,2014
,KRA,24,1,11,2014
,KRA,24,1,11,2014
,KRA,15,1,11,2014
,KRA,15,1,11,2014
,KRA,34,1,11,2014
,KRA,22,1,11,2014
,KRA,24,1,11,2014
,KRA,18,1,11,2014
,KRA,16,1,12,2014
,KRA,13,1,12,2014
,KRA,29,1,12,2014
,KRA,49,1,11,2014
,KRA,27,1,11,2014
,KRA,20,1,11,2014
,KRA,21,1,11,2014
,KRA,20,1,12,2014
,KRA,20,1,12,2014
,KRA,15,1,12,2014
,KRA,24,1,12,2014
,KRA,20,1,12,2014
,KRA,21,1,11,2014
,KRA,25,1,11,2014
,KRA,20,1,11,2014
,KRA,19,1,11,2014
,KRA,19,1,11,2014
,KRA,20,1,11,2014
,KRA,19,1,12,2014
,KRA,14,1,12,2014
,KRA,24,1,11,2014
,KRA,21,1,11,2014
,KRA,24,1,12,2014
,KRA,30,1,12,2014
,KRA,16,1,11,2014
,KRA,20,1,12,2014
,KRA,38,1,11,2014
,KRA,15,1,12,2014
,KRA,24,1,1,2015
,KRA,20,1,12,2014
,KRA,33,1,11,2014
,KRA,30,1,11,2014
,KRA,17,1,11,2014
,KRA,26,1,11,2014
,KRA,24,1,11,2014
,KRA,16,1,11,2014
,KRA,25,1,11,2014
,KRA,17,1,11,2014
,KRA,23,1,12,2014
,KRA,17,1,12,2014
,KRA,25,1,12,2014
,KRA,24,1,12,2014
,KRA,21,1,12,2014
,KRA,19,1,12,2014
,KRA,20,1,11,2014
,KRA,12,1,11,2014
,KRA,20,1,12,2014
,KRA,11,1,12,2014
,KRA,26,1,12,2014
,KRA,18,1,12,2014
,KRA,21,1,12,2014
,KRA,19,1,12,2014
,KRA,13,1,12,2014
,KRA,19,1,12,2014
,KRA,21,1,12,2014
,KRA,21,1,1,2015
,KRA,22,1,1,2015
,KRA,10,1,12,2014
,KRA,14,1,12,2014
,KRA,19,1,12,2014
,KRA,17,1,12,2014
,KRA,14,1,12,2014
,KRA,16,1,12,2014
,KRA,19,1,12,2014
,KRA,19,1,11,2014
,KRA,23,1,11,2014
,KRA,17,1,11,2014
,KRA,22,1,11,2014
,KRA,16,1,11,2014
,KRA,16,1,11,2014
,KRA,23,1,1,2015
,KRA,24,1,1,2015
,KRA,17,1,1,2015
,KRA,23,1,1,2015
,KRA,31,1,1,2015
,KRA,29,1,1,2015
,KRA,22,1,1,2015
,KRA,21,1,1,2015
,KRA,18,1,1,2015
,KRA,26,1,1,2015
,KRA,32,1,1,2015
,KRA,22,1,1,2015
,KRA,25,1,1,2015
,KRA,22,1,1,2015
,KRA,19,1,1,2015
,KRA,24,1,1,2015
,KRA,27,1,11,2014
,KRA,15,1,11,2014
,KRA,24,1,11,2014
,KRA,21,1,11,2014
,KRA,43,1,1,2015
,KRA,32,1,11,2014
,KRA,27,1,11,2014
,KRA,30,1,11,2014
,KRA,28,1,1,2015
,KRA,29,1,1,2015
,KRA,37,1,1,2015
,KRA,21,1,1,2015
,KRA,20,1,12,2014
,KRA,37,1,12,2014
,KRA,11,1,12,2014
,KRA,15,1,12,2014
,KRA,32,1,12,2014
,KRA,14,1,12,2014
,KRA,23,1,12,2014
,KRA,15,1,12,2014
,KRA,25,1,12,2014
,KRA,24,1,12,2014
,KRA,24,1,12,2014
,KRA,21,1,12,2014
,KRA,18,1,12,2014
,KRA,22,1,12,2014
,KRA,27,1,1,2015
,KRA,23,1,11,2014
,KRA,47,1,11,2014
,KRA,22,1,1,2015
,KRA,24,1,11,2014
,KRA,24,1,11,2014
,KRA,24,1,11,2014
,KRA,22,1,1,2015
,KRA,22,1,1,2015
,KRA,27,1,11,2014
,KRA,23,1,11,2014
,KRA,27,1,11,2014
,KRA,21,1,11,2014
,KRA,30,1,10,2014
,KRA,20,1,11,2014
,KRA,20,1,10,2014
,KRA,17,1,11,2014
,KRA,16,1,11,2014
,KRA,16,1,11,2014
,KRA,34,1,10,2014
,KRA,27,1,10,2014
,KRA,14,1,10,2014
,KRA,17,1,10,2014
,KRA,18,1,10,2014
,KRA,24,1,10,2014
,KRA,30,1,11,2014
,KRA,22,1,11,2014
,KRA,23,1,10,2014
,KRA,20,1,10,2014
,KRA,21,1,10,2014
,KRA,23,1,10,2014
,KRA,30,1,10,2014
,KRA,46,1,10,2014
,KRA,21,1,10,2014
,KRA,21,1,11,2014
,KRA,18,1,11,2014
,KRA,12,1,12,2014
,KRA,24,1,11,2014
,KRA,24,1,10,2014
,KRA,31,1,10,2014
,KRA,25,1,10,2014
,KRA,21,1,10,2014
,KRA,26,1,11,2014
,KRA,22,1,1,2015
,KRA,23,1,10,2014
,KRA,28,1,11,2014
,KRA,14,1,11,2014
,KRA,18,1,11,2014
,KRA,29,1,11,2014
,KRA,33,1,11,2014
,KRA,21,1,11,2014
,KRA,19,1,11,2014
,KRA,14,1,11,2014
,KRA,21,1,1,2015
,KRA,16,1,10,2014
,KRA,15,1,11,2014
,KRA,31,1,11,2014
,KRA,23,1,11,2014
,KRA,15,1,11,2014
,KRA,15,1,11,2014
,KRA,16,1,1,2015
,KRA,18,1,12,2014
,KRA,20,1,12,2014
,KRA,18,1,12,2014
,KRA,22,1,12,2014
,KRA,21,1,12,2014
,KRA,17,1,12,2014
,KRA,16,1,12,2014
,KRA,37,1,11,2014
,KRA,23,1,11,2014
,KRA,28,1,11,2014
,KRA,40,1,11,2014
,KRA,20,1,11,2014
,KRA,35,1,11,2014
,KRA,21,1,1,2015
,KRA,17,1,12,2014
,KRA,13,1,12,2014
,KRA,33,1,12,2014
,KRA,25,1,12,2014
,KRA,20,1,12,2014
,KRA,27,1,12,2014
,KRA,30,1,12,2014
,KRA,21,1,12,2014
,KRA,12,1,12,2014
,KRA,10,1,12,2014
,KRA,29,1,12,2014
,KRA,19,1,12,2014
,KRA,23,1,12,2014
,KRA,18,1,12,2014
,KRA,15,1,12,2014
,KRA,21,1,11,2014
,KRA,30,1,11,2014
,KRA,30,1,11,2014
,KRA,31,1,11,2014
,KRA,22,1,11,2014
,KRA,29,1,11,2014
,KRA,17,1,12,2014
,KRA,11,1,12,2014
,KRA,33,1,12,2014
,KRA,23,1,12,2014
,KRA,21,1,12,2014
,KRA,36,1,1,2015
,KRA,33,1,1,2015
,KRA,17,1,1,2015
,KRA,18,1,1,2015
,KRA,23,1,1,2015
,KRA,17,1,11,2014
,KRA,18,1,11,2014
,KRA,25,1,11,2014
,KRA,15,1,11,2014
,KRA,25,1,11,2014
,KRA,18,1,11,2014
,KRA,18,1,11,2014
,KRA,25,1,10,2014
,KRA,18,1,12,2014
,KRA,23,1,12,2014
,KRA,37,1,10,2014
,KRA,35,1,10,2014
,KRA,20,1,11,2014
,KRA,18,1,11,2014
,KRA,21,1,11,2014
,KRA,26,1,11,2014
,KRA,16,1,11,2014
,KRA,29,1,11,2014
,KRA,18,1,11,2014
,KRA,19,1,11,2014
,KRA,30,1,11,2014
,KRA,20,1,10,2014
,KRA,13,1,10,2014
,KRA,28,1,10,2014
,KRA,30,1,10,2014
,KRA,31,1,10,2014
,KRA,24,1,11,2014
,KRA,42,1,11,2014
,KRA,18,1,1,2015
,KRA,29,1,1,2015
,KRA,37,1,1,2015
,KRA,22,1,1,2015
,KRA,18,1,1,2015
,KRA,35,1,1,2015
,KRA,22,1,1,2015
,KRA,36,1,1,2015
,KRA,24,1,1,2015
,KRA,25,1,1,2015
,KRA,10,1,1,2015
