ID,cem301_attendees_total,cem0_prgrm,month,year,country
,18,SRK,10,2014,2
,48,MBL,10,2014,2
,25,SRK,10,2014,2
,42,MBL,10,2014,2
,20,MBL,10,2014,2
,20,SRK,10,2014,2
,52,MBL,10,2014,2
,20,SRK,10,2014,2
,18,MBL,10,2014,2
,25,SRK,10,2014,2
,44,SRK,10,2014,2
,27,MBL,10,2014,2
,45,SRK,10,2014,2
,30,MBL,10,2014,2
,30,MBL,10,2014,2
,48,MBL,10,2014,2
,37,MBL,10,2014,2
,80,MBL,10,2014,2
,32,MBL,10,2014,2
,20,SRK,10,2014,2
,36,MBL,10,2014,2
,12,MBL,10,2014,2
,24,MBL,10,2014,2
,23,SRK,10,2014,2
,21,SRK,10,2014,2
,31,MBL,10,2014,2
,55,MBL,10,2014,2
,49,MBL,10,2014,2
,34,MBL,10,2014,2
,44,MBL,10,2014,2
,32,SRK,10,2014,2
,22,SRK,10,2014,2
,45,MBL,10,2014,2
,22,SRK,10,2014,2
,20,SRK,10,2014,2
,31,MBL,10,2014,2
,33,MBL,10,2014,2
,18,MBL,10,2014,2
,56,MBL,10,2014,2
,14,SRK,10,2014,2
,34,SRK,10,2014,2
,18,MBL,10,2014,2
,24,MBL,10,2014,2
,21,SRK,10,2014,2
,41,MBL,10,2014,2
,44,MBL,10,2014,2
,22,SRK,10,2014,2
,30,SRK,10,2014,2
,23,MBL,10,2014,2
,19,MBL,10,2014,2
,29,SRK,10,2014,2
,31,MBL,10,2014,2
,59,MBL,10,2014,2
,57,MBL,10,2014,2
,42,SRK,10,2014,2
,35,MBL,10,2014,2
,15,MBL,10,2014,2
,20,SRK,10,2014,2
,24,MBL,10,2014,2
,14,MBL,10,2014,2
,31,MBL,10,2014,2
,32,SRK,10,2014,2
,39,MBL,10,2014,2
,38,MBL,10,2014,2
,25,MBL,10,2014,2
,14,MBL,10,2014,2
,34,MBL,10,2014,2
,24,MBL,10,2014,2
,36,MBL,10,2014,2
,32,MBL,10,2014,2
,24,MBL,10,2014,2
,28,MBL,10,2014,2
,29,MBL,10,2014,2
,27,MBL,10,2014,2
,35,MBL,10,2014,2
,31,MBL,10,2014,2
,31,MBL,10,2014,2
,38,MBL,10,2014,2
,29,MBL,10,2014,2
,43,MBL,10,2014,2
,18,MBL,10,2014,2
,8,MBL,10,2014,2
,20,MBL,10,2014,2
,14,MBL,10,2014,2
,36,MBL,10,2014,2
,23,MBL,10,2014,2
,18,MBL,10,2014,2
,25,MBL,10,2014,2
,24,SRK,10,2014,2
,30,MBL,10,2014,2
,35,MBL,10,2014,2
,33,MBL,10,2014,2
,28,MBL,10,2014,2
,25,MBL,10,2014,2
,30,MBL,10,2014,2
,19,MBL,10,2014,2
,30,MBL,10,2014,2
,31,MBL,10,2014,2
,30,MBL,10,2014,2
,46,MBL,10,2014,2
,52,MBL,10,2014,2
,40,MBL,10,2014,2
,69,MBL,10,2014,2
,46,MBL,10,2014,2
,40,MBL,10,2014,2
,33,MBL,10,2014,2
,22,MBL,10,2014,2
,30,SRK,10,2014,2
,39,MBL,10,2014,2
,70,MBL,10,2014,2
,85,MBL,10,2014,2
,23,MBL,10,2014,2
,20,MBL,10,2014,2
,31,MBL,10,2014,2
,39,MBL,10,2014,2
,42,MBL,10,2014,2
,32,MBL,10,2014,2
,54,MBL,10,2014,2
,36,MBL,10,2014,2
,44,SRK,10,2014,2
,30,MBL,10,2014,2
,36,MBL,10,2014,2
,67,MBL,10,2014,2
,20,MBL,10,2014,2
,58,MBL,10,2014,2
,18,MBL,10,2014,2
,17,MBL,10,2014,2
,18,MBL,10,2014,2
,17,MBL,10,2014,2
,25,MBL,10,2014,2
,26,MBL,10,2014,2
,26,MBL,10,2014,2
,29,MBL,10,2014,2
,35,MBL,10,2014,2
,12,MBL,10,2014,2
,25,MBL,10,2014,2
,16,SRK,10,2014,2
,12,MBL,10,2014,2
,21,MBL,10,2014,2
,21,SRK,10,2014,2
,21,MBL,10,2014,2
,22,MBL,10,2014,2
,22,MBL,10,2014,2
,48,MBL,10,2014,2
,20,MBL,10,2014,2
,31,MBL,10,2014,2
,35,MBL,10,2014,2
,99,MBL,10,2014,2
,26,SRK,10,2014,2
,30,SRK,10,2014,2
,75,MBL,10,2014,2
,17,MBL,11,2014,2
,24,MBL,11,2014,2
,18,MBL,11,2014,2
,24,MBL,11,2014,2
,36,MBL,11,2014,2
,43,MBL,11,2014,2
,39,SRK,11,2014,2
,27,SRK,11,2014,2
,33,BTJ,12,2014,2
,41,BTJ,12,2014,2
,39,BTJ,12,2014,2
,39,NTB,12,2014,2
,40,BTJ,12,2014,2
,49,BTJ,12,2014,2
,45,NTB,12,2014,2
,41,NTB,12,2014,2
,62,BTJ,12,2014,2
,59,BTJ,12,2014,2
,38,NTB,12,2014,2
,31,BTJ,12,2014,2
,29,BTJ,12,2014,2
,34,NTB,12,2014,2
,52,NTB,12,2014,2
,66,NTB,12,2014,2
,73,BTJ,12,2014,2
,32,BTJ,12,2014,2
,65,BTJ,12,2014,2
,27,NTB,12,2014,2
,40,NTB,12,2014,2
,64,NTB,12,2014,2
,31,NTB,12,2014,2
,30,BTJ,12,2014,2
,85,BTJ,12,2014,2
,21,NTB,12,2014,2
,55,NTB,12,2014,2
,30,BTJ,12,2014,2
,33,NTB,12,2014,2
,33,BTJ,12,2014,2
,43,NTB,12,2014,2
,54,NTB,12,2014,2
,31,BTJ,12,2014,2
,68,NTB,12,2014,2
,50,BTJ,12,2014,2
,42,NTB,12,2014,2
,39,BTJ,12,2014,2
,68,BTJ,12,2014,2
,40,BTJ,12,2014,2
,72,BTJ,12,2014,2
,51,NTB,12,2014,2
,27,BTJ,12,2014,2
,28,BTJ,12,2014,2
,52,NTB,12,2014,2
,24,BTJ,12,2014,2
,42,NTB,12,2014,2
,25,BTJ,12,2014,2
,73,NTB,12,2014,2
,53,NTB,12,2014,2
,34,BTJ,12,2014,2
,42,NTB,12,2014,2
,46,NTB,12,2014,2
,39,NTB,12,2014,2
,18,BTJ,12,2014,2
,72,BTJ,12,2014,2
,47,NTB,12,2014,2
,34,BTJ,12,2014,2
,44,NTB,12,2014,2
,64,NTB,12,2014,2
,49,BTJ,12,2014,2
,45,NTB,12,2014,2
,52,NTB,12,2014,2
,45,BTJ,12,2014,2
,26,BTJ,12,2014,2
,48,NTB,12,2014,2
,42,BTJ,12,2014,2
,41,BTJ,12,2014,2
,26,BTJ,12,2014,2
,34,BTJ,12,2014,2
,80,BTJ,12,2014,2
,26,BTJ,12,2014,2
,45,NTB,12,2014,2
,28,BTJ,12,2014,2
,34,BTJ,12,2014,2
,41,BTJ,12,2014,2
,43,NTB,12,2014,2
,47,BTJ,12,2014,2
,34,BTJ,12,2014,2
,60,NTB,12,2014,2
,65,NTB,12,2014,2
,38,BTJ,12,2014,2
,27,NTB,12,2014,2
,47,BTJ,12,2014,2
,49,NTB,12,2014,2
,42,BTJ,12,2014,2
,34,BTJ,12,2014,2
,29,BTJ,12,2014,2
,73,BTJ,12,2014,2
,53,BTJ,12,2014,2
,33,NTB,12,2014,2
,66,NTB,12,2014,2
,72,BTJ,12,2014,2
,17,BTJ,12,2014,2
,30,NTB,12,2014,2
,38,NTB,12,2014,2
,37,NTB,12,2014,2
,48,NTB,12,2014,2
,35,NTB,12,2014,2
,29,BTJ,12,2014,2
,50,NTB,12,2014,2
,34,BTJ,12,2014,2
,56,NTB,12,2014,2
,48,NTB,12,2014,2
,42,BTJ,12,2014,2
,54,NTB,12,2014,2
,45,BTJ,12,2014,2
,34,BTJ,12,2014,2
,28,BTJ,12,2014,2
,39,BTJ,12,2014,2
,56,NTB,12,2014,2
,40,NTB,12,2014,2
,52,BTJ,12,2014,2
,41,NTB,12,2014,2
,40,BTJ,12,2014,2
,29,BTJ,12,2014,2
,72,NTB,12,2014,2
,28,NTB,12,2014,2
,49,BTJ,12,2014,2
,48,BTJ,12,2014,2
,40,BTJ,12,2014,2
,55,BTJ,12,2014,2
,45,NTB,12,2014,2
,50,BTJ,12,2014,2
,53,NTB,12,2014,2
,29,NTB,12,2014,2
,43,BTJ,12,2014,2
,48,NTB,12,2014,2
,57,BTJ,12,2014,2
,43,BTJ,12,2014,2
,42,BTJ,12,2014,2
,46,BTJ,12,2014,2
,43,NTB,12,2014,2
,34,BTJ,12,2014,2
,18,BTJ,12,2014,2
,68,NTB,12,2014,2
,53,BTJ,12,2014,2
,55,BTJ,12,2014,2
,32,NTB,12,2014,2
,26,NTB,12,2014,2
,49,BTJ,12,2014,2
,27,BTJ,12,2014,2
,35,BTJ,12,2014,2
,38,BTJ,12,2014,2
,23,NTB,12,2014,2
,34,NTB,12,2014,2
,31,NTB,12,2014,2
,44,NTB,12,2014,2
,45,BTJ,12,2014,2
,42,BTJ,12,2014,2
,45,NTB,12,2014,2
,74,BTJ,12,2014,2
,60,NTB,12,2014,2
,34,NTB,12,2014,2
,31,BTJ,12,2014,2
,34,BTJ,12,2014,2
,59,BTJ,12,2014,2
,24,NTB,12,2014,2
,40,NTB,12,2014,2
,41,NTB,12,2014,2
,34,BTJ,12,2014,2
,40,BTJ,12,2014,2
,32,BTJ,12,2014,2
,45,BTJ,12,2014,2
,60,BTJ,12,2014,2
,45,NTB,12,2014,2
,64,NTB,12,2014,2
,27,NTB,12,2014,2
,61,BTJ,12,2014,2
,58,NTB,12,2014,2
,20,BTJ,12,2014,2
,60,BTJ,12,2014,2
,80,NTB,12,2014,2
,46,NTB,12,2014,2
,47,BTJ,12,2014,2
,36,BTJ,12,2014,2
,34,BTJ,12,2014,2
,29,BTJ,12,2014,2
,53,NTB,12,2014,2
,48,NTB,12,2014,2
,42,NTB,12,2014,2
,26,NTB,12,2014,2
,33,BTJ,12,2014,2
,68,NTB,12,2014,2
,59,NTB,12,2014,2
,42,BTJ,12,2014,2
,42,BTJ,12,2014,2
,56,NTB,12,2014,2
,35,BTJ,12,2014,2
,32,NTB,12,2014,2
,44,BTJ,12,2014,2
,70,BTJ,12,2014,2
,52,NTB,12,2014,2
,56,BTJ,12,2014,2
,63,NTB,12,2014,2
,40,NTB,12,2014,2
,24,NTB,12,2014,2
,25,BTJ,12,2014,2
,42,BTJ,12,2014,2
,49,NTB,12,2014,2
,26,NTB,12,2014,2
,43,BTJ,12,2014,2
,32,NTB,12,2014,2
,35,BTJ,12,2014,2
,57,BTJ,12,2014,2
,25,BTJ,12,2014,2
,20,BTJ,12,2014,2
,38,NTB,12,2014,2
,29,BTJ,12,2014,2
,40,BTJ,12,2014,2
,34,NTB,12,2014,2
,74,NTB,12,2014,2
,27,NTB,12,2014,2
,32,BTJ,12,2014,2
,35,NTB,12,2014,2
,23,BTJ,12,2014,2
,35,NTB,12,2014,2
,46,BTJ,12,2014,2
,72,NTB,12,2014,2
,46,NTB,12,2014,2
,28,BTJ,12,2014,2
,34,NTB,12,2014,2
,52,BTJ,12,2014,2
,55,BTJ,12,2014,2
,26,BTJ,12,2014,2
,39,NTB,12,2014,2
,47,BTJ,12,2014,2
,44,BTJ,12,2014,2
,24,BTJ,12,2014,2
,34,BTJ,12,2014,2
,45,BTJ,12,2014,2
,30,BTJ,12,2014,2
,44,NTB,12,2014,2
,31,NTB,12,2014,2
,44,BTJ,12,2014,2
,42,BTJ,12,2014,2
,38,NTB,12,2014,2
,51,NTB,12,2014,2
,58,NTB,12,2014,2
,36,BTJ,12,2014,2
,70,BTJ,12,2014,2
,32,BTJ,12,2014,2
,41,BTJ,12,2014,2
,28,BTJ,12,2014,2
,46,BTJ,12,2014,2
,25,NTB,12,2014,2
,53,NTB,12,2014,2
,33,BTJ,12,2014,2
,55,NTB,12,2014,2
,24,NTB,12,2014,2
,34,BTJ,12,2014,2
,70,NTB,12,2014,2
,45,NTB,12,2014,2
,44,NTB,12,2014,2
,50,BTJ,12,2014,2
,44,NTB,12,2014,2
,41,BTJ,12,2014,2
,68,BTJ,12,2014,2
,22,BTJ,12,2014,2
,24,NTB,12,2014,2
,34,BTJ,12,2014,2
,48,NTB,12,2014,2
,29,NTB,12,2014,2
,50,BTJ,12,2014,2
,52,BTJ,12,2014,2
,51,BTJ,12,2014,2
,44,NTB,12,2014,2
,45,BTJ,12,2014,2
,30,NTB,12,2014,2
,44,NTB,12,2014,2
,47,NTB,12,2014,2
,31,NTB,12,2014,2
,41,BTJ,12,2014,2
,50,BTJ,12,2014,2
,108,BTJ,1,2015,2
,26,BTJ,1,2015,2
,46,BTJ,1,2015,2
,81,NTB,1,2015,2
,25,NTB,1,2015,2
,59,BTJ,1,2015,2
,50,BTJ,1,2015,2
,32,BTJ,1,2015,2
,40,NTB,1,2015,2
,61,NTB,1,2015,2
,47,BTJ,1,2015,2
,16,NTB,1,2015,2
,40,BTJ,1,2015,2
,45,NTB,1,2015,2
,45,BTJ,1,2015,2
,65,NTB,1,2015,2
,46,BTJ,1,2015,2
,43,BTJ,1,2015,2
,27,BTJ,1,2015,2
,53,BTJ,1,2015,2
,51,NTB,1,2015,2
,33,NTB,1,2015,2
,50,BTJ,1,2015,2
,95,NTB,1,2015,2
,49,BTJ,1,2015,2
,34,NTB,1,2015,2
,30,NTB,1,2015,2
,61,NTB,1,2015,2
,25,BTJ,1,2015,2
,37,NTB,1,2015,2
,33,BTJ,1,2015,2
,40,NTB,1,2015,2
,50,BTJ,1,2015,2
,39,NTB,1,2015,2
,33,BTJ,1,2015,2
,47,NTB,1,2015,2
,63,BTJ,1,2015,2
,36,NTB,1,2015,2
,37,BTJ,1,2015,2
,53,NTB,1,2015,2
,64,NTB,1,2015,2
,39,NTB,1,2015,2
,54,NTB,1,2015,2
,34,NTB,1,2015,2
,117,NTB,1,2015,2
,50,BTJ,1,2015,2
,44,BTJ,1,2015,2
,42,NTB,1,2015,2
,62,BTJ,1,2015,2
,42,NTB,1,2015,2
,76,BTJ,1,2015,2
,51,BTJ,1,2015,2
,41,NTB,1,2015,2
,35,BTJ,1,2015,2
,34,NTB,1,2015,2
,70,NTB,1,2015,2
,39,NTB,1,2015,2
,39,NTB,1,2015,2
,47,NTB,1,2015,2
,51,NTB,1,2015,2
,52,NTB,1,2015,2
,35,NTB,1,2015,2
,31,NTB,1,2015,2
,27,BTJ,1,2015,2
,34,BTJ,1,2015,2
,35,NTB,1,2015,2
,29,BTJ,1,2015,2
,35,BTJ,1,2015,2
,28,BTJ,1,2015,2
,48,NTB,1,2015,2
,38,NTB,1,2015,2
,61,BTJ,1,2015,2
,67,BTJ,1,2015,2
,52,NTB,1,2015,2
,51,BTJ,1,2015,2
,29,BTJ,1,2015,2
,55,NTB,1,2015,2
,34,BTJ,1,2015,2
,40,NTB,1,2015,2
,34,BTJ,1,2015,2
,43,NTB,1,2015,2
,36,NTB,1,2015,2
,48,BTJ,1,2015,2
,30,BTJ,1,2015,2
,27,BTJ,1,2015,2
,31,BTJ,1,2015,2
,34,BTJ,1,2015,2
,50,NTB,1,2015,2
,61,NTB,1,2015,2
,48,BTJ,1,2015,2
,65,NTB,1,2015,2
,36,BTJ,1,2015,2
,31,BTJ,1,2015,2
,58,NTB,1,2015,2
,40,NTB,1,2015,2
,52,NTB,1,2015,2
,54,BTJ,1,2015,2
,32,NTB,1,2015,2
,32,NTB,1,2015,2
,39,BTJ,1,2015,2
,47,NTB,1,2015,2
,39,BTJ,1,2015,2
,62,BTJ,1,2015,2
,37,NTB,1,2015,2
,38,NTB,1,2015,2
,72,NTB,1,2015,2
,40,BTJ,1,2015,2
,22,BTJ,1,2015,2
,72,NTB,1,2015,2
,28,NTB,1,2015,2
,42,BTJ,1,2015,2
,60,BTJ,1,2015,2
,32,NTB,1,2015,2
,50,BTJ,1,2015,2
,91,NTB,1,2015,2
,43,BTJ,1,2015,2
,44,BTJ,1,2015,2
,46,BTJ,1,2015,2
,31,BTJ,1,2015,2
,96,NTB,1,2015,2
,43,NTB,1,2015,2
,48,NTB,1,2015,2
,59,NTB,1,2015,2
,35,BTJ,1,2015,2
,41,NTB,1,2015,2
,30,BTJ,1,2015,2
,53,BTJ,1,2015,2
,37,BTJ,1,2015,2
,40,NTB,1,2015,2
,37,BTJ,1,2015,2
,43,NTB,1,2015,2
,41,BTJ,1,2015,2
,64,BTJ,1,2015,2
,32,BTJ,1,2015,2
,31,NTB,1,2015,2
,32,BTJ,1,2015,2
,47,NTB,1,2015,2
,54,BTJ,1,2015,2
,51,BTJ,1,2015,2
,102,NTB,1,2015,2
,40,NTB,1,2015,2
,59,NTB,1,2015,2
,28,BTJ,1,2015,2
,43,NTB,1,2015,2
,26,BTJ,1,2015,2
,85,BTJ,1,2015,2
,30,NTB,1,2015,2
,81,NTB,1,2015,2
,37,BTJ,1,2015,2
,22,BTJ,1,2015,2
,37,BTJ,1,2015,2
,49,NTB,1,2015,2
,46,NTB,1,2015,2
,30,BTJ,1,2015,2
,37,NTB,1,2015,2
,41,BTJ,1,2015,2
,26,BTJ,1,2015,2
,34,BTJ,1,2015,2
,45,BTJ,1,2015,2
,38,BTJ,1,2015,2
,84,NTB,1,2015,2
,41,NTB,1,2015,2
,30,BTJ,1,2015,2
,34,BTJ,1,2015,2
,42,NTB,1,2015,2
,29,NTB,1,2015,2
,39,BTJ,1,2015,2
,62,NTB,1,2015,2
,43,NTB,1,2015,2
,47,NTB,1,2015,2
,35,NTB,1,2015,2
,59,NTB,1,2015,2
,56,BTJ,1,2015,2
,47,BTJ,1,2015,2
,25,BTJ,1,2015,2
,55,BTJ,1,2015,2
,46,NTB,1,2015,2
,44,BTJ,1,2015,2
,40,BTJ,1,2015,2
,34,BTJ,1,2015,2
,55,NTB,1,2015,2
,72,NTB,1,2015,2
,38,NTB,1,2015,2
,35,BTJ,1,2015,2
,31,NTB,1,2015,2
,34,BTJ,1,2015,2
,35,NTB,1,2015,2
,45,NTB,1,2015,2
,41,BTJ,1,2015,2
,44,BTJ,1,2015,2
,37,BTJ,1,2015,2
,53,BTJ,1,2015,2
,28,BTJ,1,2015,2
,56,BTJ,1,2015,2
,37,BTJ,1,2015,2
,40,BTJ,1,2015,2
,34,BTJ,1,2015,2
,24,BTJ,1,2015,2
,47,BTJ,1,2015,2
,42,BTJ,1,2015,2
,38,BTJ,1,2015,2
,51,BTJ,1,2015,2
,36,BTJ,1,2015,2
,45,BTJ,1,2015,2
,60,BTJ,1,2015,2
,55,BTJ,1,2015,2
,51,BTJ,1,2015,2
,44,BTJ,1,2015,2
,37,BTJ,1,2015,2
,36,BTJ,1,2015,2
,31,BTJ,1,2015,2
,38,BTJ,1,2015,2
,30,BTJ,1,2015,2
,43,BTJ,1,2015,2
,35,BTJ,1,2015,2
,21,BTJ,1,2015,2
,46,BTJ,1,2015,2
,20,BTJ,1,2015,2
,38,BTJ,1,2015,2
,34,BTJ,1,2015,2
,36,BTJ,1,2015,2
,70,BTJ,1,2015,2
,36,BTJ,1,2015,2
,25,BTJ,1,2015,2
,31,BTJ,1,2015,2
,43,BTJ,1,2015,2
,57,BTJ,1,2015,2
,46,BTJ,1,2015,2
,34,BTJ,1,2015,2
,18,BTJ,1,2015,2
,50,BTJ,1,2015,2
,32,BTJ,1,2015,2
,33,BTJ,1,2015,2
,40,BTJ,1,2015,2
,37,BTJ,1,2015,2
,34,BTJ,1,2015,2
,23,BTJ,1,2015,2
,32,BTJ,1,2015,2
,33,NTB,2,2015,2
,34,NTB,2,2015,2
,36,BTJ,2,2015,2
,30,BTJ,2,2015,2
,34,BTJ,2,2015,2
,18,BTJ,2,2015,2
,48,NTB,2,2015,2
,40,NTB,2,2015,2
,53,NTB,2,2015,2
,60,NTB,2,2015,2
,27,BTJ,2,2015,2
,30,NTB,2,2015,2
,23,NTB,2,2015,2
,46,NTB,2,2015,2
,42,NTB,2,2015,2
,35,NTB,2,2015,2
,41,BTJ,2,2015,2
,54,NTB,2,2015,2
,34,NTB,2,2015,2
,25,NTB,2,2015,2
,31,NTB,2,2015,2
,62,NTB,2,2015,2
,22,BTJ,2,2015,2
,51,NTB,2,2015,2
,46,BTJ,2,2015,2
,32,BTJ,2,2015,2
,23,BTJ,2,2015,2
,40,BTJ,2,2015,2
,34,NTB,2,2015,2
,48,BTJ,2,2015,2
,42,BTJ,2,2015,2
,31,BTJ,2,2015,2
,32,NTB,2,2015,2
,18,BTJ,2,2015,2
,31,BTJ,2,2015,2
,33,BTJ,2,2015,2
,65,NTB,2,2015,2
,41,BTJ,2,2015,2
,51,BTJ,2,2015,2
,27,NTB,2,2015,2
,48,NTB,2,2015,2
,43,BTJ,2,2015,2
,19,NTB,2,2015,2
,50,NTB,2,2015,2
,27,NTB,2,2015,2
,34,BTJ,2,2015,2
,58,BTJ,2,2015,2
,41,NTB,2,2015,2
,39,NTB,2,2015,2
,34,BTJ,2,2015,2
,24,NTB,2,2015,2
,40,NTB,2,2015,2
,47,BTJ,2,2015,2
,36,BTJ,2,2015,2
,40,NTB,2,2015,2
,52,NTB,2,2015,2
,27,BTJ,2,2015,2
,25,NTB,2,2015,2
,27,NTB,2,2015,2
,36,NTB,2,2015,2
,26,NTB,2,2015,2
,24,BTJ,2,2015,2
,38,BTJ,2,2015,2
,34,BTJ,2,2015,2
,30,NTB,2,2015,2
,34,NTB,2,2015,2
,47,NTB,2,2015,2
,52,NTB,2,2015,2
,28,BTJ,2,2015,2
,53,NTB,2,2015,2
,34,BTJ,2,2015,2
,36,BTJ,2,2015,2
,52,NTB,2,2015,2
,36,NTB,2,2015,2
,43,NTB,2,2015,2
,56,NTB,2,2015,2
,31,BTJ,2,2015,2
,39,NTB,2,2015,2
,47,BTJ,2,2015,2
,47,BTJ,2,2015,2
,27,NTB,2,2015,2
,44,NTB,2,2015,2
,30,NTB,2,2015,2
,54,NTB,2,2015,2
,151,BTJ,2,2015,2
,24,NTB,2,2015,2
,21,BTJ,2,2015,2
,35,NTB,2,2015,2
,36,BTJ,2,2015,2
,32,NTB,2,2015,2
,53,NTB,2,2015,2
,42,NTB,2,2015,2
,45,BTJ,2,2015,2
,56,BTJ,2,2015,2
,27,NTB,2,2015,2
,60,NTB,2,2015,2
,27,BTJ,2,2015,2
,35,NTB,2,2015,2
,48,NTB,2,2015,2
,30,NTB,2,2015,2
,53,NTB,2,2015,2
,50,NTB,2,2015,2
,38,NTB,2,2015,2
,18,BTJ,2,2015,2
,24,NTB,2,2015,2
,33,NTB,2,2015,2
,23,BTJ,2,2015,2
,33,BTJ,2,2015,2
,41,NTB,2,2015,2
,51,NTB,2,2015,2
,40,NTB,2,2015,2
,46,NTB,2,2015,2
,64,NTB,2,2015,2
,35,NTB,2,2015,2
,47,NTB,2,2015,2
,37,BTJ,2,2015,2
,33,NTB,2,2015,2
,40,NTB,2,2015,2
,28,NTB,2,2015,2
,44,NTB,2,2015,2
,35,NTB,2,2015,2
,34,NTB,2,2015,2
,31,NTB,2,2015,2
,55,NTB,2,2015,2
,31,NTB,2,2015,2
,27,NTB,2,2015,2
,34,NTB,2,2015,2
,72,NTB,2,2015,2
,50,NTB,2,2015,2
,66,NTB,2,2015,2
,21,NTB,2,2015,2
,38,NTB,2,2015,2
,40,NTB,2,2015,2
,34,NTB,2,2015,2
,47,NTB,2,2015,2
,44,NTB,2,2015,2
,52,NTB,2,2015,2
,37,NTB,2,2015,2
,35,NTB,2,2015,2
,47,NTB,2,2015,2
,46,NTB,2,2015,2
,36,NTB,2,2015,2
,59,NTB,2,2015,2
,34,NTB,2,2015,2
,42,NTB,2,2015,2
,34,BTJ,2,2015,2
,48,NTB,2,2015,2
,34,NTB,2,2015,2
,26,NTB,2,2015,2
,23,NTB,2,2015,2
,50,NTB,2,2015,2
,34,NTB,2,2015,2
,42,BTJ,2,2015,2
,41,NTB,2,2015,2
,68,BTJ,2,2015,2
,25,BTJ,2,2015,2
,20,BTJ,2,2015,2
,47,NTB,2,2015,2
,54,NTB,2,2015,2
,40,BTJ,2,2015,2
,36,NTB,2,2015,2
,20,BTJ,2,2015,2
,40,NTB,2,2015,2
,30,NTB,2,2015,2
,22,NTB,2,2015,2
,27,BTJ,2,2015,2
,36,NTB,2,2015,2
,36,BTJ,2,2015,2
,51,NTB,2,2015,2
,36,NTB,2,2015,2
,27,BTJ,2,2015,2
,52,BTJ,2,2015,2
,46,NTB,2,2015,2
,37,BTJ,2,2015,2
,38,BTJ,2,2015,2
,43,BTJ,2,2015,2
,26,BTJ,2,2015,2
,41,BTJ,2,2015,2
,35,BTJ,2,2015,2
,34,NTB,2,2015,2
,41,NTB,2,2015,2
,46,NTB,2,2015,2
,40,BTJ,2,2015,2
,26,BTJ,2,2015,2
,21,NTB,2,2015,2
,34,BTJ,2,2015,2
,28,BTJ,2,2015,2
,32,NTB,2,2015,2
,37,NTB,2,2015,2
,26,BTJ,2,2015,2
,56,NTB,2,2015,2
,23,BTJ,2,2015,2
,37,BTJ,2,2015,2
,34,NTB,2,2015,2
,43,NTB,2,2015,2
,33,NTB,2,2015,2
,27,NTB,2,2015,2
,83,NTB,2,2015,2
,27,BTJ,2,2015,2
,15,BTJ,2,2015,2
,30,BTJ,2,2015,2
,29,BTJ,2,2015,2
,15,BTJ,2,2015,2
,45,BTJ,2,2015,2
,30,BTJ,2,2015,2
,76,NTB,2,2015,2
,40,BTJ,2,2015,2
,34,BTJ,2,2015,2
,57,NGM,2,2015,2
,40,BTJ,2,2015,2
,26,BTJ,2,2015,2
,42,NTB,2,2015,2
,37,BTJ,2,2015,2
,25,NTB,2,2015,2
,42,NTB,2,2015,2
,26,NGM,2,2015,2
,22,BTJ,2,2015,2
,30,NGM,2,2015,2
,34,BTJ,2,2015,2
,52,NTB,2,2015,2
,42,BTJ,2,2015,2
,33,BTJ,2,2015,2
,40,NTB,2,2015,2
,34,NTB,2,2015,2
,41,NTB,2,2015,2
,50,NGM,2,2015,2
,76,NTB,2,2015,2
,32,NGM,2,2015,2
,32,BTJ,2,2015,2
,36,NTB,2,2015,2
,28,BTJ,2,2015,2
,34,NTB,2,2015,2
,26,BTJ,2,2015,2
,46,BTJ,2,2015,2
,58,NTB,2,2015,2
,45,NTB,2,2015,2
,32,BTJ,2,2015,2
,44,BTJ,2,2015,2
,37,NGM,2,2015,2
,33,NTB,2,2015,2
,60,BTJ,2,2015,2
,59,NTB,2,2015,2
,36,NTB,2,2015,2
,45,BTJ,2,2015,2
,62,BTJ,2,2015,2
,55,NTB,2,2015,2
,15,NGM,2,2015,2
,22,NGM,2,2015,2
,53,NTB,2,2015,2
,38,NTB,2,2015,2
,34,NTB,2,2015,2
,16,NGM,2,2015,2
,45,NGM,2,2015,2
,42,NTB,2,2015,2
,30,NTB,2,2015,2
,62,NTB,2,2015,2
,40,NTB,2,2015,2
,27,BTJ,2,2015,2
,19,NGM,2,2015,2
,88,NTB,2,2015,2
,40,NTB,2,2015,2
,34,NTB,2,2015,2
,30,NTB,2,2015,2
,54,NTB,2,2015,2
,34,NTB,2,2015,2
,48,NTB,2,2015,2
,34,NTB,2,2015,2
,34,NTB,2,2015,2
,33,NTB,2,2015,2
,31,BTJ,2,2015,2
,27,NTB,2,2015,2
,23,BTJ,2,2015,2
,19,NTB,2,2015,2
,40,NTB,2,2015,2
,36,BTJ,2,2015,2
,43,NTB,2,2015,2
,40,NTB,2,2015,2
,52,NTB,2,2015,2
,34,NTB,2,2015,2
,25,NTB,2,2015,2
,22,NTB,2,2015,2
,41,NTB,2,2015,2
,24,NTB,2,2015,2
,50,NTB,2,2015,2
,33,NTB,2,2015,2
,26,NGM,2,2015,2
,34,NTB,2,2015,2
,25,NTB,2,2015,2
,17,NGM,2,2015,2
,33,NTB,2,2015,2
,39,NGM,2,2015,2
,38,NGM,2,2015,2
,37,NTB,2,2015,2
,19,NTB,2,2015,2
,31,NTB,2,2015,2
,46,NTB,2,2015,2
,36,NTB,2,2015,2
,38,NTB,2,2015,2
,26,NGM,2,2015,2
,39,NTB,2,2015,2
