ID,t011_prgrm,t311_wpt_pass,t301_wpt_flow_rate,t302_landowner_personality,t302a_rep_WSB_talkedto,t302b_rep_WSB_accepted_disp,t310_wpt_drinking_water,t303b_turbitube_100ntu,t303_turbidity_wet,t304_turbidity_dry,t305b_flow_how_many_months,avg_users,t311_wpt_pass,t009_country,month,year
,BGR,1,1,1,,,1,,3,3,,30,1,2,3,2015
,BGR,1,1,,0,,1,,3,3,,42.5,1,2,3,2015
,BGR,1,1,,0,,1,,3,3,,30,1,2,3,2015
,BGR,0,1,1,,,0,,,,,,,2,3,2015
,BGR,0,1,1,,,0,,,,,,,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,250,1,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,40,1,2,3,2015
,BGR,0,1,,1,1,1,,3,3,,250,0,2,3,2015
,BGR,0,0,,,,,,,,,,,2,3,2015
,BGR,0,1,0,,,,,,,,,,2,3,2015
,BGR,0,0,,,,,,,,,,,2,3,2015
,BGR,0,0,,,,,,,,,,,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,48.83333333,1,2,3,2015
,BGR,0,0,,,,,,,,,,,2,3,2015
,BGR,0,0,,,,,,,,,,,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,43.5,1,2,3,2015
,BGR,0,0,,,,,,,,,,,2,3,2015
,BGR,1,1,,0,,1,,3,3,,38.83333333,1,2,3,2015
,BGR,1,1,1,,,1,,3,3,,32.08333333,1,2,3,2015
,BGR,0,1,,1,0,,,,,,,,2,3,2015
,BGR,0,0,,,,0,,,,,,,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,108.75,1,2,3,2015
,BGR,0,1,,1,0,,,,,,,,2,3,2015
,BGR,0,1,,,,0,,,,,,,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,88.33333333,1,2,3,2015
,BGR,1,1,1,,,1,,3,3,,250,1,2,3,2015
,BGR,0,1,1,,,0,,,,,,,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,341.6666667,1,2,3,2015
,BGR,0,0,,,,,,,,,,,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,50,1,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,50,1,2,3,2015
,BGR,0,0,,,,,,,,,,,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,78.66666667,1,2,3,2015
,BGR,0,0,,,,,,,,,,,2,3,2015
,BGR,0,0,,,,,,,,,,,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,68.33333333,1,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,30,1,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,60,1,2,3,2015
,BGR,1,1,,0,,1,,3,3,,33.33333333,1,2,3,2015
,BGR,0,1,,0,,1,,3,3,,40,0,2,3,2015
,BGR,0,1,,1,1,1,,3,3,,50,0,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,300,1,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,100,1,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,40,1,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,30,1,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,55,1,2,3,2015
,BGR,1,1,,0,,1,,3,3,,30,1,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,60,1,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,55,1,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,50,1,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,50,1,2,3,2015
,BGR,0,1,,1,0,,,,,,,,2,3,2015
,BGR,0,0,,,,,,,,,,,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,30,1,2,3,2015
,BGR,0,0,,,,,,,,,,,2,3,2015
,BGR,0,0,,,,,,,,,,,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,20,1,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,50,1,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,60,1,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,30,1,2,3,2015
,BGR,0,0,,,,,,,,,,,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,25.66666667,1,2,3,2015
,BGR,0,1,,0,,0,,,,,,,2,3,2015
,BGR,1,1,,0,,1,,3,3,,86.66666667,1,2,3,2015
,BGR,1,1,,,,1,,3,3,,30,1,2,3,2015
,BGR,0,1,,1,1,1,,3,1,,,,2,3,2015
,BGR,1,1,,0,,1,,3,3,,35.83333333,1,2,3,2015
,BGR,0,0,,,,,,,,,,,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,60,1,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,55,1,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,60,1,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,270.8333333,1,2,3,2015
,BGR,1,1,1,,,1,,3,3,,45,1,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,341.6666667,1,2,3,2015
,BGR,1,1,,0,,1,,3,3,,145,1,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,100,1,2,3,2015
,BGR,0,0,,,,,,,,,,,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,300,1,2,3,2015
,BGR,0,0,,,,,,,,,,,2,3,2015
,BGR,0,1,,1,1,0,,,,,,,2,3,2015
,BGR,0,0,1,,,0,,,,,,,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,100,1,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,40,1,2,3,2015
,BGR,0,0,,,,,,,,,,,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,25,1,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,30,1,2,3,2015
,BGR,0,0,,,,,,,,,,,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,25,1,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,30,1,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,20,1,2,3,2015
,BGR,0,0,,,,,,,,,,,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,88.33333333,1,2,3,2015
,BGR,1,1,,0,,1,,3,3,,300,1,2,3,2015
,BGR,0,0,,,,,,,,,,,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,40,1,2,3,2015
,BGR,0,1,,1,1,0,,,,,,,2,3,2015
,BGR,0,0,,,,,,,,,,,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,30,1,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,60,1,2,3,2015
,BGR,0,0,,,,,,,,,,,2,3,2015
,BGR,1,1,,0,,1,,3,3,,37.08333333,1,2,3,2015
,BGR,1,1,,0,,1,,3,3,,42.08333333,1,2,3,2015
,BGR,1,1,,0,,1,,3,3,,42.08333333,1,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,60,1,2,3,2015
,BGR,1,1,,0,,1,,3,3,,40,1,2,3,2015
,BGR,1,1,,0,,1,,3,3,,15,1,2,3,2015
,BGR,1,1,,0,,1,,3,3,,20,1,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,150,1,2,3,2015
,BGR,0,0,,,,,,,,,,,2,3,2015
,BGR,0,0,1,,,0,,,,,,,2,3,2015
,BGR,0,1,1,,,0,,,,,,,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,92.5,1,2,3,2015
,BGR,0,1,1,,,1,,3,3,,5,,2,3,2015
,BGR,0,1,1,,,1,,3,3,,6,,2,3,2015
,BGR,0,1,1,,,1,,3,3,8,,,2,3,2015
,BGR,1,1,1,,,1,,3,3,,97.5,1,2,3,2015
,BGR,1,1,1,,,1,,3,3,,92.5,1,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,82.5,1,2,3,2015
,BGR,1,1,1,,,1,,2,2,,28.33333333,1,2,3,2015
,BGR,0,1,,0,,1,,1,3,,,,2,3,2015
,BGR,0,1,,,,0,,,,,,,2,3,2015
,BGR,1,1,,0,,1,,3,3,,27,1,2,3,2015
,BGR,1,1,,0,,1,,3,3,,35,1,2,3,2015
,BGR,1,1,,0,,1,,3,3,,35,1,2,3,2015
,BGR,1,1,,0,,1,,3,3,,25,1,2,3,2015
,BGR,1,1,,0,,1,,3,3,,100,1,2,3,2015
,BGR,1,1,,0,,1,,3,3,,50,1,2,3,2015
,BGR,0,1,,0,,0,,,,,,,2,3,2015
,BGR,1,1,,0,,1,,3,3,,80,1,2,3,2015
,BGR,1,1,,0,,1,,3,3,,35,1,2,3,2015
,BGR,1,1,,0,,1,,3,3,,82,1,2,3,2015
,BGR,1,1,,0,,1,,3,3,,98,1,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,30,1,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,52.5,1,2,3,2015
,BGR,0,0,,,,,,,,,,,2,3,2015
,BGR,0,0,,,,,,,,,,,2,3,2015
,BGR,0,0,,1,1,1,,3,3,8,,,2,3,2015
,BGR,0,0,,,,,,,,,,,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,70,1,2,3,2015
,BGR,0,0,,,,,,,,,,,2,3,2015
,BGR,0,0,,,,,,,,,,,2,3,2015
,BGR,0,0,,,,,,,,,,,2,3,2015
,BGR,0,0,1,,,0,,,,,,,2,3,2015
,BGR,0,1,,,,0,,,,,,,2,3,2015
,BGR,0,1,,1,1,0,,,,,,,2,3,2015
,BGR,0,1,,,,0,,,,,,,2,3,2015
,BGR,1,1,,0,,1,,3,3,,100,1,2,3,2015
,BGR,0,1,,0,,1,,3,3,,3,,2,3,2015
,BGR,0,1,,1,0,,,,,,,,2,3,2015
,BGR,1,1,,0,,1,,3,3,,100,1,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,70,1,2,3,2015
,BGR,1,1,,0,,1,,3,3,,150,1,2,3,2015
,BGR,1,1,,0,,1,,3,3,,100,1,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,53.33333333,1,2,3,2015
,BGR,1,1,,0,,1,,3,3,,63.33333333,1,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,35.83333333,1,2,3,2015
,BGR,0,0,0,,,,,,,,,,2,3,2015
,BGR,0,1,,1,1,0,,,,,,,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,180,1,2,3,2015
,BGR,1,1,,0,,1,,3,3,,62,1,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,25,1,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,20,1,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,30,1,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,40,1,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,30,1,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,25,1,2,3,2015
,BGR,1,1,,0,,1,,3,3,,78,1,2,3,2015
,BGR,1,1,,0,,1,,3,3,,45,1,2,3,2015
,BGR,1,1,,0,,1,,3,3,,60,1,2,3,2015
,BGR,1,1,,0,,1,,3,3,,50,1,2,3,2015
,BGR,1,1,,0,,1,,3,3,,70,1,2,3,2015
,BGR,0,0,,,,,,,,,,,2,3,2015
,BGR,1,1,,0,,1,,3,3,,188.3333333,1,2,3,2015
,BGR,0,0,,,,,,,,,,,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,88.33333333,1,2,3,2015
,BGR,1,1,,0,,1,,3,3,,51,1,2,3,2015
,BGR,0,1,,0,,0,,,,,,,2,3,2015
,BGR,1,1,,0,,1,,3,3,,40,1,2,3,2015
,BGR,1,1,,0,,1,,3,3,,92,1,2,3,2015
,BGR,0,1,,0,,0,,,,,,,2,3,2015
,BGR,1,1,,0,,1,,3,3,,51,1,2,3,2015
,BGR,1,1,,0,,1,,3,3,,27,1,2,3,2015
,BGR,1,1,,0,,1,,3,3,,40,1,2,3,2015
,BGR,0,0,,,,,,,,,,,2,3,2015
,BGR,0,0,,,,,,,,,,,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,30,1,2,3,2015
,BGR,0,1,,,,0,,,,,,,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,38.83333333,1,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,33.25,1,2,3,2015
,BGR,0,0,,,,,,,,,,,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,38.66666667,1,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,37.33333333,1,2,3,2015
,BGR,0,0,,,,,,,,,,,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,40.66666667,1,2,3,2015
,BGR,0,0,,,,,,,,,,,2,3,2015
,BGR,0,1,,,,0,,,,,,,2,3,2015
,BGR,1,1,,0,,1,,3,3,,62,1,2,3,2015
,BGR,0,1,,0,,0,,,,,,,2,3,2015
,BGR,1,1,,0,,1,,3,3,,98,1,2,3,2015
,BGR,0,1,1,,,0,,,,,,,2,3,2015
,BGR,1,1,,0,,1,,3,3,,120,1,2,3,2015
,BGR,1,1,,0,,1,,3,3,,45,1,2,3,2015
,BGR,1,1,,0,,1,,3,3,,35,1,2,3,2015
,BGR,1,1,,0,,1,,3,3,,100,1,2,3,2015
,BGR,1,1,,1,1,1,,3,3,,50,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,12.33333333,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,16.66666667,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,18,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,12,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,23,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,1,,,1,,3,3,,40,1,2,3,2015
,BSA,1,1,1,,,1,,3,3,,30,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,21.66666667,1,2,3,2015
,BSA,1,1,1,,,1,,3,3,,40,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,26.66666667,1,2,3,2015
,BSA,1,1,1,,,1,,3,3,,30,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,16.33333333,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,28.33333333,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,18.66666667,1,2,3,2015
,BSA,0,1,0,,,,,,,,,,2,3,2015
,BSA,1,1,1,,,1,,3,3,,27.33333333,1,2,3,2015
,BSA,1,1,,,,1,,3,3,,30,1,2,3,2015
,BSA,1,1,1,,,1,,3,3,,25,1,2,3,2015
,BSA,1,1,1,,,1,,3,3,,26.66666667,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,138.3333333,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,56,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,100,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,30,1,2,3,2015
,BSA,0,1,,,,1,,1,1,,,,2,3,2015
,BSA,0,0,,0,,1,,3,3,,9,,2,3,2015
,BSA,1,1,,0,,1,,3,3,,30,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,35,1,2,3,2015
,BSA,0,1,,0,,1,,3,3,,100,0,2,3,2015
,BSA,1,1,,0,,1,,3,3,,50,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,20,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,30,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,40,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,30,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,30,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,46,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,40,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,0,1,,0,,1,,3,3,,8,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,70,1,2,3,2015
,BSA,1,1,1,,,1,,3,3,,80,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,80,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,80,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,80,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,70,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,70,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,90,1,2,3,2015
,BSA,-999,0,,1,1,1,,3,3,,80,-999,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,0,,1,,3,3,,36,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,47,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,47,1,2,3,2015
,BSA,1,0,,0,,1,,3,3,,23,1,2,3,2015
,BSA,0,0,,0,,0,,,,,,,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,0,,1,,3,3,,43,1,2,3,2015
,BSA,1,1,,0,,1,,2,3,,35,1,2,3,2015
,BSA,1,1,,0,,1,,2,3,,28,1,2,3,2015
,BSA,0,1,,0,,0,,,,,,,2,3,2015
,BSA,1,1,,0,,1,,2,3,,25,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,36,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,52,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,0,,1,,3,3,,35,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,,,1,,3,3,,27.08333333,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,30,1,2,3,2015
,BSA,0,0,,1,1,0,,,,,,,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,47.08333333,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,42.08333333,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,180,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,80,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,150,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,60,1,2,3,2015
,BSA,1,1,,1,1,1,,2,3,,70,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,31,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,60,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,30,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,130,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,30,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,60,1,2,3,2015
,BSA,0,0,,1,0,,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,60,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,78,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,80,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,70,1,2,3,2015
,BSA,1,1,1,,,1,,3,3,,26.66666667,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,51.66666667,1,2,3,2015
,BSA,1,1,,,,1,,3,3,,21.66666667,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,,,1,,3,3,,30,1,2,3,2015
,BSA,1,1,1,,,1,,3,3,,31.66666667,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,21.66666667,1,2,3,2015
,BSA,0,1,0,,,,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,21,1,2,3,2015
,BSA,0,1,1,,,1,,2,2,,11.66666667,0,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,23.33333333,1,2,3,2015
,BSA,0,1,0,,,,,,,,,,2,3,2015
,BSA,1,1,,,,1,,3,3,,36.66666667,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,45,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,27.33333333,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,43.33333333,1,2,3,2015
,BSA,1,1,,,,1,,3,3,,30,1,2,3,2015
,BSA,1,1,1,,,1,,3,3,,20,1,2,3,2015
,BSA,1,1,,,,1,,3,3,,26.66666667,1,2,3,2015
,BSA,1,1,,,,1,,3,3,,33.33333333,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,50,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,26.66666667,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,0,,1,,3,3,,43.33333333,1,2,3,2015
,BSA,1,1,1,,,1,,3,3,,33.33333333,1,2,3,2015
,BSA,1,1,,,,1,,3,3,,36.66666667,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,,,1,,3,3,,52.08333333,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,0,,1,,2,2,,78.33333333,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,138.3333333,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,0,,0,,1,,3,3,,74.16666667,1,2,3,2015
,BSA,1,1,,,,1,,2,2,,84.16666667,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,,,1,,3,3,,54.16666667,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,84.16666667,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,47.08333333,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,0,,1,,3,3,,118.3333333,1,2,3,2015
,BSA,1,1,,0,,1,,2,2,,74.16666667,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,29,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,35,1,2,3,2015
,BSA,0,1,,,,1,,3,3,,3,,2,3,2015
,BSA,0,0,,0,,1,,3,3,8,,,2,3,2015
,BSA,1,1,,0,,1,,3,3,,25,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,45,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,27.5,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,30,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,27.5,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,37.5,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,50,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,50,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,20,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,50,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,30,1,2,2,2015
,BSA,1,1,1,,,1,,3,3,,25,1,2,2,2015
,BSA,1,1,,0,,1,,3,3,,25,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,20,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,45,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,22,1,2,2,2015
,BSA,1,1,,0,,1,,3,3,,50,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,20,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,140,1,2,3,2015
,BSA,0,1,,0,,0,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,41.5,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,28.5,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,20,1,2,2,2015
,BSA,1,1,,0,,1,,3,3,,40,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,30,1,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,1,1,,0,,1,,3,3,,70,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,15,1,2,3,2015
,BSA,1,1,1,,,1,,3,3,,15,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,40,1,2,2,2015
,BSA,0,0,,,,0,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,100,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,45,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,200,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,100,1,2,2,2015
,BSA,1,1,,0,,1,,3,3,,90,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,100,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,23,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,80,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,1,1,,0,,1,,3,3,,30,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,25,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,30,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,32,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,44,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,70,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,55,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,80,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,50,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,0,,1,,3,3,,66,1,2,2,2015
,BSA,0,1,,0,,1,,3,3,6,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,92,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,90,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,62,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,65,1,2,2,2015
,BSA,1,1,,0,,1,,3,3,,80,1,2,2,2015
,BSA,1,1,,0,,1,,3,3,,85,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,70,1,2,2,2015
,BSA,1,1,,0,,1,,3,3,,85,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,50,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,80,1,2,2,2015
,BSA,1,1,,1,-999,1,,3,3,,80,1,2,2,2015
,BSA,0,0,,,,,,,,,,,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,75,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,76,1,2,3,2015
,BSA,1,1,,0,,1,,3,3,,65,1,2,2,2015
,BSA,1,1,1,,,1,,3,3,,10,1,2,2,2015
,BSA,1,1,,0,,1,,3,3,,60,1,2,2,2015
,BSA,1,1,,1,1,1,,3,3,,60,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,70,1,2,2,2015
,BSA,1,1,,0,,1,,3,3,,80,1,2,2,2015
,BSA,1,1,,0,,1,,3,3,,65,1,2,2,2015
,BSA,1,1,1,,,1,,3,3,,90,1,2,3,2015
,BSA,1,1,1,,,1,,3,3,,90,1,2,3,2015
,BSA,1,1,1,,,1,,3,3,,50,1,2,3,2015
,BSA,1,1,1,,,1,,3,3,,60,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,85,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,85,1,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,85,1,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,0,0,,,,,,,,,,,2,3,2015
,BSA,1,1,,1,1,1,,3,3,,60,1,2,3,2015
,BSA,1,1,1,,,1,,3,3,,60,1,2,3,2015
,BSA,1,1,,,,1,,3,3,,45,1,2,3,2015
