ID,cem301_attendees_total,month,year,country
,22,9,2014,2
,23,9,2014,2
,38,9,2014,2
,23,9,2014,2
,44,9,2014,2
,40,9,2014,2
,20,9,2014,2
,48,9,2014,2
,50,9,2014,2
,30,9,2014,2
,34,9,2014,2
,28,9,2014,2
,30,9,2014,2
,18,9,2014,2
,43,9,2014,2
,41,9,2014,2
,49,9,2014,2
,33,9,2014,2
,22,9,2014,2
,45,9,2014,2
,50,9,2014,2
,22,9,2014,2
,38,9,2014,2
,70,9,2014,2
,66,9,2014,2
,42,9,2014,2
,48,9,2014,2
,38,9,2014,2
,36,9,2014,2
,50,9,2014,2
,25,9,2014,2
,19,9,2014,2
,29,9,2014,2
,35,9,2014,2
,26,9,2014,2
,19,9,2014,2
,22,9,2014,2
,25,9,2014,2
,32,9,2014,2
,19,9,2014,2
,15,9,2014,2
,45,9,2014,2
,34,9,2014,2
,22,9,2014,2
,45,9,2014,2
,40,9,2014,2
,20,9,2014,2
,28,9,2014,2
,32,9,2014,2
,40,9,2014,2
,40,9,2014,2
,18,9,2014,2
,25,9,2014,2
,29,9,2014,2
,39,9,2014,2
,36,9,2014,2
,45,9,2014,2
,45,9,2014,2
,23,9,2014,2
,27,9,2014,2
,22,9,2014,2
,30,9,2014,2
,86,9,2014,2
,31,9,2014,2
,17,9,2014,2
,38,9,2014,2
,39,9,2014,2
,23,9,2014,2
,16,9,2014,2
,23,9,2014,2
,90,9,2014,2
,27,9,2014,2
,45,9,2014,2
,15,9,2014,2
,30,10,2014,2
,32,10,2014,2
,24,10,2014,2
,16,10,2014,2
,24,10,2014,2
,45,10,2014,2
,34,10,2014,2
,25,10,2014,2
,51,10,2014,2
,19,10,2014,2
,18,10,2014,2
,20,10,2014,2
,42,10,2014,2
,38,10,2014,2
,18,10,2014,2
,36,10,2014,2
,32,10,2014,2
,37,10,2014,2
,34,10,2014,2
,28,10,2014,2
,25,10,2014,2
,30,10,2014,2
,24,10,2014,2
,16,10,2014,2
,31,10,2014,2
,36,10,2014,2
,64,10,2014,2
,30,10,2014,2
,29,10,2014,2
,52,10,2014,2
,11,10,2014,2
,36,10,2014,2
,23,10,2014,2
,20,10,2014,2
,34,10,2014,2
,36,10,2014,2
,47,10,2014,2
,19,10,2014,2
,34,10,2014,2
,28,10,2014,2
,32,10,2014,2
,38,10,2014,2
,51,10,2014,2
,42,10,2014,2
,25,10,2014,2
,26,10,2014,2
,19,10,2014,2
,19,10,2014,2
,69,10,2014,2
,18,10,2014,2
,41,10,2014,2
,30,10,2014,2
,19,10,2014,2
,45,10,2014,2
,25,10,2014,2
,38,10,2014,2
,16,10,2014,2
,60,10,2014,2
,46,10,2014,2
,15,10,2014,2
,50,10,2014,2
,23,10,2014,2
,13,10,2014,2
,35,10,2014,2
,40,10,2014,2
,46,10,2014,2
,25,10,2014,2
,38,10,2014,2
,38,10,2014,2
,33,10,2014,2
,50,10,2014,2
,14,10,2014,2
,25,10,2014,2
,45,10,2014,2
,36,10,2014,2
,41,10,2014,2
,45,10,2014,2
,18,10,2014,2
,41,10,2014,2
,48,10,2014,2
,20,10,2014,2
,52,10,2014,2
,20,10,2014,2
,42,10,2014,2
,25,10,2014,2
,20,10,2014,2
,25,10,2014,2
,18,10,2014,2
,27,10,2014,2
,45,10,2014,2
,30,10,2014,2
,44,10,2014,2
,30,10,2014,2
,37,10,2014,2
,48,10,2014,2
,22,10,2014,2
,24,10,2014,2
,20,10,2014,2
,23,10,2014,2
,80,10,2014,2
,31,10,2014,2
,31,10,2014,2
,33,10,2014,2
,34,10,2014,2
,18,10,2014,2
,45,10,2014,2
,32,10,2014,2
,18,10,2014,2
,34,10,2014,2
,56,10,2014,2
,49,10,2014,2
,21,10,2014,2
,22,10,2014,2
,55,10,2014,2
,12,10,2014,2
,14,10,2014,2
,32,10,2014,2
,20,10,2014,2
,24,10,2014,2
,36,10,2014,2
,44,10,2014,2
,21,10,2014,2
,42,10,2014,2
,41,10,2014,2
,44,10,2014,2
,30,10,2014,2
,24,10,2014,2
,59,10,2014,2
,39,10,2014,2
,35,10,2014,2
,31,10,2014,2
,32,10,2014,2
,22,10,2014,2
,31,10,2014,2
,15,10,2014,2
,29,10,2014,2
,14,10,2014,2
,19,10,2014,2
,23,10,2014,2
,57,10,2014,2
,31,10,2014,2
,38,10,2014,2
,14,10,2014,2
,31,10,2014,2
,30,10,2014,2
,29,10,2014,2
,14,10,2014,2
,20,10,2014,2
,33,10,2014,2
,35,10,2014,2
,28,10,2014,2
,31,10,2014,2
,36,10,2014,2
,28,10,2014,2
,25,10,2014,2
,36,10,2014,2
,27,10,2014,2
,18,10,2014,2
,30,10,2014,2
,23,10,2014,2
,34,10,2014,2
,24,10,2014,2
,38,10,2014,2
,24,10,2014,2
,29,10,2014,2
,8,10,2014,2
,30,10,2014,2
,18,10,2014,2
,32,10,2014,2
,24,10,2014,2
,19,10,2014,2
,25,10,2014,2
,35,10,2014,2
,43,10,2014,2
,25,10,2014,2
,40,10,2014,2
,20,10,2014,2
,22,10,2014,2
,33,10,2014,2
,58,10,2014,2
,42,10,2014,2
,40,10,2014,2
,23,10,2014,2
,67,10,2014,2
,70,10,2014,2
,85,10,2014,2
,18,10,2014,2
,69,10,2014,2
,36,10,2014,2
,44,10,2014,2
,32,10,2014,2
,36,10,2014,2
,39,10,2014,2
,30,10,2014,2
,20,10,2014,2
,30,10,2014,2
,46,10,2014,2
,52,10,2014,2
,31,10,2014,2
,46,10,2014,2
,54,10,2014,2
,39,10,2014,2
,30,10,2014,2
,21,10,2014,2
,35,10,2014,2
,18,10,2014,2
,17,10,2014,2
,25,10,2014,2
,22,10,2014,2
,35,10,2014,2
,31,10,2014,2
,26,10,2014,2
,48,10,2014,2
,21,10,2014,2
,21,10,2014,2
,20,10,2014,2
,26,10,2014,2
,25,10,2014,2
,12,10,2014,2
,22,10,2014,2
,17,10,2014,2
,29,10,2014,2
,16,10,2014,2
,12,10,2014,2
,75,10,2014,2
,30,10,2014,2
,99,10,2014,2
,26,10,2014,2
,36,11,2014,2
,18,11,2014,2
,43,11,2014,2
,17,11,2014,2
,24,11,2014,2
,24,11,2014,2
,39,11,2014,2
,27,11,2014,2
,33,12,2014,2
,21,12,2014,2
,45,12,2014,2
,31,12,2014,2
,65,12,2014,2
,34,12,2014,2
,27,12,2014,2
,39,12,2014,2
,38,12,2014,2
,66,12,2014,2
,41,12,2014,2
,40,12,2014,2
,39,12,2014,2
,64,12,2014,2
,59,12,2014,2
,31,12,2014,2
,62,12,2014,2
,30,12,2014,2
,32,12,2014,2
,73,12,2014,2
,41,12,2014,2
,49,12,2014,2
,30,12,2014,2
,85,12,2014,2
,33,12,2014,2
,52,12,2014,2
,29,12,2014,2
,55,12,2014,2
,40,12,2014,2
,45,12,2014,2
,40,12,2014,2
,52,12,2014,2
,24,12,2014,2
,33,12,2014,2
,43,12,2014,2
,28,12,2014,2
,64,12,2014,2
,18,12,2014,2
,41,12,2014,2
,26,12,2014,2
,34,12,2014,2
,46,12,2014,2
,26,12,2014,2
,52,12,2014,2
,72,12,2014,2
,48,12,2014,2
,42,12,2014,2
,45,12,2014,2
,41,12,2014,2
,47,12,2014,2
,39,12,2014,2
,42,12,2014,2
,42,12,2014,2
,27,12,2014,2
,28,12,2014,2
,50,12,2014,2
,80,12,2014,2
,25,12,2014,2
,42,12,2014,2
,43,12,2014,2
,26,12,2014,2
,44,12,2014,2
,34,12,2014,2
,34,12,2014,2
,34,12,2014,2
,68,12,2014,2
,51,12,2014,2
,68,12,2014,2
,31,12,2014,2
,39,12,2014,2
,53,12,2014,2
,54,12,2014,2
,49,12,2014,2
,45,12,2014,2
,73,12,2014,2
,72,12,2014,2
,47,12,2014,2
,35,12,2014,2
,53,12,2014,2
,53,12,2014,2
,30,12,2014,2
,47,12,2014,2
,29,12,2014,2
,48,12,2014,2
,73,12,2014,2
,37,12,2014,2
,29,12,2014,2
,48,12,2014,2
,34,12,2014,2
,34,12,2014,2
,48,12,2014,2
,41,12,2014,2
,34,12,2014,2
,40,12,2014,2
,40,12,2014,2
,66,12,2014,2
,60,12,2014,2
,65,12,2014,2
,17,12,2014,2
,45,12,2014,2
,49,12,2014,2
,39,12,2014,2
,28,12,2014,2
,27,12,2014,2
,28,12,2014,2
,50,12,2014,2
,49,12,2014,2
,40,12,2014,2
,48,12,2014,2
,34,12,2014,2
,29,12,2014,2
,56,12,2014,2
,38,12,2014,2
,55,12,2014,2
,43,12,2014,2
,52,12,2014,2
,45,12,2014,2
,54,12,2014,2
,56,12,2014,2
,42,12,2014,2
,50,12,2014,2
,72,12,2014,2
,57,12,2014,2
,72,12,2014,2
,33,12,2014,2
,38,12,2014,2
,43,12,2014,2
,29,12,2014,2
,42,12,2014,2
,42,12,2014,2
,58,12,2014,2
,35,12,2014,2
,40,12,2014,2
,68,12,2014,2
,32,12,2014,2
,53,12,2014,2
,34,12,2014,2
,36,12,2014,2
,31,12,2014,2
,68,12,2014,2
,49,12,2014,2
,45,12,2014,2
,44,12,2014,2
,41,12,2014,2
,44,12,2014,2
,29,12,2014,2
,46,12,2014,2
,26,12,2014,2
,34,12,2014,2
,20,12,2014,2
,56,12,2014,2
,64,12,2014,2
,26,12,2014,2
,48,12,2014,2
,24,12,2014,2
,59,12,2014,2
,32,12,2014,2
,80,12,2014,2
,23,12,2014,2
,60,12,2014,2
,45,12,2014,2
,60,12,2014,2
,34,12,2014,2
,61,12,2014,2
,42,12,2014,2
,38,12,2014,2
,35,12,2014,2
,70,12,2014,2
,27,12,2014,2
,53,12,2014,2
,27,12,2014,2
,34,12,2014,2
,46,12,2014,2
,74,12,2014,2
,55,12,2014,2
,31,12,2014,2
,42,12,2014,2
,32,12,2014,2
,42,12,2014,2
,34,12,2014,2
,18,12,2014,2
,33,12,2014,2
,59,12,2014,2
,47,12,2014,2
,40,12,2014,2
,43,12,2014,2
,45,12,2014,2
,34,12,2014,2
,60,12,2014,2
,42,12,2014,2
,25,12,2014,2
,26,12,2014,2
,53,12,2014,2
,38,12,2014,2
,56,12,2014,2
,50,12,2014,2
,39,12,2014,2
,42,12,2014,2
,44,12,2014,2
,28,12,2014,2
,27,12,2014,2
,42,12,2014,2
,40,12,2014,2
,25,12,2014,2
,23,12,2014,2
,41,12,2014,2
,44,12,2014,2
,44,12,2014,2
,26,12,2014,2
,36,12,2014,2
,24,12,2014,2
,25,12,2014,2
,58,12,2014,2
,24,12,2014,2
,39,12,2014,2
,51,12,2014,2
,33,12,2014,2
,55,12,2014,2
,47,12,2014,2
,63,12,2014,2
,38,12,2014,2
,20,12,2014,2
,30,12,2014,2
,35,12,2014,2
,52,12,2014,2
,44,12,2014,2
,52,12,2014,2
,34,12,2014,2
,28,12,2014,2
,70,12,2014,2
,29,12,2014,2
,34,12,2014,2
,32,12,2014,2
,31,12,2014,2
,46,12,2014,2
,74,12,2014,2
,45,12,2014,2
,43,12,2014,2
,35,12,2014,2
,35,12,2014,2
,32,12,2014,2
,70,12,2014,2
,46,12,2014,2
,32,12,2014,2
,45,12,2014,2
,34,12,2014,2
,55,12,2014,2
,34,12,2014,2
,72,12,2014,2
,40,12,2014,2
,49,12,2014,2
,57,12,2014,2
,46,12,2014,2
,24,12,2014,2
,41,12,2014,2
,51,12,2014,2
,22,12,2014,2
,68,12,2014,2
,34,12,2014,2
,41,12,2014,2
,44,12,2014,2
,31,12,2014,2
,45,12,2014,2
,24,12,2014,2
,48,12,2014,2
,50,12,2014,2
,47,12,2014,2
,30,12,2014,2
,52,12,2014,2
,29,12,2014,2
,44,12,2014,2
,50,12,2014,2
,44,12,2014,2
,108,1,2015,2
,26,1,2015,2
,46,1,2015,2
,45,1,2015,2
,43,1,2015,2
,36,1,2015,2
,47,1,2015,2
,50,1,2015,2
,65,1,2015,2
,39,1,2015,2
,34,1,2015,2
,46,1,2015,2
,53,1,2015,2
,95,1,2015,2
,117,1,2015,2
,16,1,2015,2
,54,1,2015,2
,40,1,2015,2
,62,1,2015,2
,40,1,2015,2
,43,1,2015,2
,42,1,2015,2
,50,1,2015,2
,25,1,2015,2
,32,1,2015,2
,40,1,2015,2
,33,1,2015,2
,39,1,2015,2
,63,1,2015,2
,30,1,2015,2
,61,1,2015,2
,53,1,2015,2
,51,1,2015,2
,47,1,2015,2
,50,1,2015,2
,25,1,2015,2
,37,1,2015,2
,27,1,2015,2
,42,1,2015,2
,44,1,2015,2
,50,1,2015,2
,49,1,2015,2
,61,1,2015,2
,34,1,2015,2
,33,1,2015,2
,45,1,2015,2
,59,1,2015,2
,37,1,2015,2
,33,1,2015,2
,81,1,2015,2
,48,1,2015,2
,31,1,2015,2
,34,1,2015,2
,43,1,2015,2
,51,1,2015,2
,35,1,2015,2
,70,1,2015,2
,38,1,2015,2
,34,1,2015,2
,40,1,2015,2
,31,1,2015,2
,34,1,2015,2
,29,1,2015,2
,67,1,2015,2
,27,1,2015,2
,61,1,2015,2
,48,1,2015,2
,51,1,2015,2
,34,1,2015,2
,31,1,2015,2
,39,1,2015,2
,48,1,2015,2
,65,1,2015,2
,51,1,2015,2
,29,1,2015,2
,27,1,2015,2
,35,1,2015,2
,30,1,2015,2
,50,1,2015,2
,35,1,2015,2
,36,1,2015,2
,40,1,2015,2
,36,1,2015,2
,47,1,2015,2
,39,1,2015,2
,35,1,2015,2
,52,1,2015,2
,41,1,2015,2
,48,1,2015,2
,58,1,2015,2
,34,1,2015,2
,76,1,2015,2
,52,1,2015,2
,55,1,2015,2
,61,1,2015,2
,28,1,2015,2
,40,1,2015,2
,43,1,2015,2
,64,1,2015,2
,102,1,2015,2
,40,1,2015,2
,35,1,2015,2
,39,1,2015,2
,43,1,2015,2
,26,1,2015,2
,54,1,2015,2
,53,1,2015,2
,91,1,2015,2
,41,1,2015,2
,50,1,2015,2
,37,1,2015,2
,54,1,2015,2
,96,1,2015,2
,32,1,2015,2
,32,1,2015,2
,47,1,2015,2
,31,1,2015,2
,59,1,2015,2
,30,1,2015,2
,28,1,2015,2
,31,1,2015,2
,41,1,2015,2
,32,1,2015,2
,59,1,2015,2
,30,1,2015,2
,46,1,2015,2
,32,1,2015,2
,38,1,2015,2
,72,1,2015,2
,51,1,2015,2
,43,1,2015,2
,32,1,2015,2
,28,1,2015,2
,44,1,2015,2
,48,1,2015,2
,40,1,2015,2
,85,1,2015,2
,37,1,2015,2
,47,1,2015,2
,52,1,2015,2
,42,1,2015,2
,37,1,2015,2
,39,1,2015,2
,43,1,2015,2
,60,1,2015,2
,62,1,2015,2
,22,1,2015,2
,34,1,2015,2
,47,1,2015,2
,42,1,2015,2
,34,1,2015,2
,37,1,2015,2
,40,1,2015,2
,55,1,2015,2
,39,1,2015,2
,35,1,2015,2
,59,1,2015,2
,46,1,2015,2
,49,1,2015,2
,26,1,2015,2
,55,1,2015,2
,29,1,2015,2
,45,1,2015,2
,25,1,2015,2
,35,1,2015,2
,22,1,2015,2
,81,1,2015,2
,62,1,2015,2
,34,1,2015,2
,45,1,2015,2
,38,1,2015,2
,84,1,2015,2
,41,1,2015,2
,37,1,2015,2
,34,1,2015,2
,44,1,2015,2
,72,1,2015,2
,56,1,2015,2
,38,1,2015,2
,30,1,2015,2
,43,1,2015,2
,41,1,2015,2
,46,1,2015,2
,31,1,2015,2
,47,1,2015,2
,30,1,2015,2
,37,1,2015,2
,35,1,2015,2
,41,1,2015,2
,44,1,2015,2
,34,1,2015,2
,51,1,2015,2
,57,1,2015,2
,31,1,2015,2
,46,1,2015,2
,36,1,2015,2
,43,1,2015,2
,51,1,2015,2
,25,1,2015,2
,56,1,2015,2
,53,1,2015,2
,37,1,2015,2
,32,1,2015,2
,37,1,2015,2
,43,1,2015,2
,24,1,2015,2
,33,1,2015,2
,34,1,2015,2
,30,1,2015,2
,46,1,2015,2
,20,1,2015,2
,38,1,2015,2
,18,1,2015,2
,55,1,2015,2
,47,1,2015,2
,40,1,2015,2
,21,1,2015,2
,44,1,2015,2
,42,1,2015,2
,34,1,2015,2
,34,1,2015,2
,70,1,2015,2
,23,1,2015,2
,40,1,2015,2
,36,1,2015,2
,50,1,2015,2
,32,1,2015,2
,60,1,2015,2
,35,1,2015,2
,36,1,2015,2
,28,1,2015,2
,31,1,2015,2
,38,1,2015,2
,37,1,2015,2
,36,1,2015,2
,45,1,2015,2
,37,1,2015,2
,38,1,2015,2
,33,2,2015,2
,34,2,2015,2
,53,2,2015,2
,27,2,2015,2
,41,2,2015,2
,46,2,2015,2
,23,2,2015,2
,46,2,2015,2
,36,2,2015,2
,47,2,2015,2
,51,2,2015,2
,41,2,2015,2
,34,2,2015,2
,51,2,2015,2
,62,2,2015,2
,34,2,2015,2
,52,2,2015,2
,27,2,2015,2
,54,2,2015,2
,24,2,2015,2
,39,2,2015,2
,27,2,2015,2
,40,2,2015,2
,41,2,2015,2
,35,2,2015,2
,32,2,2015,2
,22,2,2015,2
,34,2,2015,2
,32,2,2015,2
,48,2,2015,2
,34,2,2015,2
,31,2,2015,2
,43,2,2015,2
,19,2,2015,2
,31,2,2015,2
,60,2,2015,2
,34,2,2015,2
,65,2,2015,2
,42,2,2015,2
,18,2,2015,2
,25,2,2015,2
,40,2,2015,2
,36,2,2015,2
,58,2,2015,2
,30,2,2015,2
,33,2,2015,2
,30,2,2015,2
,40,2,2015,2
,48,2,2015,2
,40,2,2015,2
,18,2,2015,2
,31,2,2015,2
,48,2,2015,2
,42,2,2015,2
,23,2,2015,2
,50,2,2015,2
,48,2,2015,2
,32,2,2015,2
,44,2,2015,2
,36,2,2015,2
,56,2,2015,2
,27,2,2015,2
,25,2,2015,2
,35,2,2015,2
,151,2,2015,2
,53,2,2015,2
,45,2,2015,2
,18,2,2015,2
,52,2,2015,2
,24,2,2015,2
,28,2,2015,2
,34,2,2015,2
,54,2,2015,2
,56,2,2015,2
,50,2,2015,2
,27,2,2015,2
,38,2,2015,2
,27,2,2015,2
,60,2,2015,2
,47,2,2015,2
,53,2,2015,2
,36,2,2015,2
,36,2,2015,2
,43,2,2015,2
,34,2,2015,2
,36,2,2015,2
,42,2,2015,2
,35,2,2015,2
,38,2,2015,2
,53,2,2015,2
,30,2,2015,2
,31,2,2015,2
,26,2,2015,2
,30,2,2015,2
,21,2,2015,2
,33,2,2015,2
,47,2,2015,2
,34,2,2015,2
,47,2,2015,2
,39,2,2015,2
,27,2,2015,2
,24,2,2015,2
,30,2,2015,2
,27,2,2015,2
,23,2,2015,2
,52,2,2015,2
,24,2,2015,2
,31,2,2015,2
,33,2,2015,2
,47,2,2015,2
,40,2,2015,2
,28,2,2015,2
,44,2,2015,2
,72,2,2015,2
,34,2,2015,2
,40,2,2015,2
,41,2,2015,2
,34,2,2015,2
,64,2,2015,2
,46,2,2015,2
,55,2,2015,2
,35,2,2015,2
,27,2,2015,2
,50,2,2015,2
,31,2,2015,2
,51,2,2015,2
,33,2,2015,2
,66,2,2015,2
,37,2,2015,2
,35,2,2015,2
,38,2,2015,2
,59,2,2015,2
,34,2,2015,2
,37,2,2015,2
,21,2,2015,2
,36,2,2015,2
,34,2,2015,2
,40,2,2015,2
,35,2,2015,2
,44,2,2015,2
,47,2,2015,2
,47,2,2015,2
,46,2,2015,2
,52,2,2015,2
,48,2,2015,2
,34,2,2015,2
,34,2,2015,2
,42,2,2015,2
,23,2,2015,2
,26,2,2015,2
,34,2,2015,2
,50,2,2015,2
,46,2,2015,2
,27,2,2015,2
,20,2,2015,2
,26,2,2015,2
,46,2,2015,2
,32,2,2015,2
,56,2,2015,2
,40,2,2015,2
,36,2,2015,2
,68,2,2015,2
,51,2,2015,2
,47,2,2015,2
,35,2,2015,2
,40,2,2015,2
,37,2,2015,2
,36,2,2015,2
,52,2,2015,2
,40,2,2015,2
,41,2,2015,2
,26,2,2015,2
,25,2,2015,2
,37,2,2015,2
,43,2,2015,2
,30,2,2015,2
,30,2,2015,2
,21,2,2015,2
,27,2,2015,2
,83,2,2015,2
,38,2,2015,2
,43,2,2015,2
,22,2,2015,2
,26,2,2015,2
,42,2,2015,2
,34,2,2015,2
,36,2,2015,2
,34,2,2015,2
,37,2,2015,2
,20,2,2015,2
,15,2,2015,2
,34,2,2015,2
,29,2,2015,2
,15,2,2015,2
,28,2,2015,2
,54,2,2015,2
,27,2,2015,2
,33,2,2015,2
,41,2,2015,2
,36,2,2015,2
,41,2,2015,2
,23,2,2015,2
,27,2,2015,2
,52,2,2015,2
,40,2,2015,2
,46,2,2015,2
,41,2,2015,2
,32,2,2015,2
,26,2,2015,2
,40,2,2015,2
,50,2,2015,2
,57,2,2015,2
,32,2,2015,2
,40,2,2015,2
,36,2,2015,2
,30,2,2015,2
,42,2,2015,2
,45,2,2015,2
,60,2,2015,2
,22,2,2015,2
,37,2,2015,2
,45,2,2015,2
,32,2,2015,2
,26,2,2015,2
,42,2,2015,2
,55,2,2015,2
,37,2,2015,2
,58,2,2015,2
,34,2,2015,2
,45,2,2015,2
,36,2,2015,2
,33,2,2015,2
,30,2,2015,2
,34,2,2015,2
,76,2,2015,2
,33,2,2015,2
,34,2,2015,2
,42,2,2015,2
,34,2,2015,2
,62,2,2015,2
,26,2,2015,2
,25,2,2015,2
,59,2,2015,2
,28,2,2015,2
,44,2,2015,2
,76,2,2015,2
,53,2,2015,2
,15,2,2015,2
,22,2,2015,2
,38,2,2015,2
,43,2,2015,2
,40,2,2015,2
,22,2,2015,2
,31,2,2015,2
,19,2,2015,2
,46,2,2015,2
,41,2,2015,2
,37,2,2015,2
,50,2,2015,2
,19,2,2015,2
,40,2,2015,2
,16,2,2015,2
,45,2,2015,2
,62,2,2015,2
,38,2,2015,2
,23,2,2015,2
,26,2,2015,2
,33,2,2015,2
,34,2,2015,2
,40,2,2015,2
,48,2,2015,2
,54,2,2015,2
,30,2,2015,2
,33,2,2015,2
,34,2,2015,2
,40,2,2015,2
,27,2,2015,2
,33,2,2015,2
,42,2,2015,2
,19,2,2015,2
,34,2,2015,2
,17,2,2015,2
,25,2,2015,2
,38,2,2015,2
,39,2,2015,2
,24,2,2015,2
,27,2,2015,2
,26,2,2015,2
,34,2,2015,2
,52,2,2015,2
,88,2,2015,2
,34,2,2015,2
,36,2,2015,2
,34,2,2015,2
,36,2,2015,2
,30,2,2015,2
,25,2,2015,2
,34,2,2015,2
,31,2,2015,2
,21,2,2015,2
,39,2,2015,2
,47,2,2015,2
,34,2,2015,2
,37,2,2015,2
,42,2,2015,2
,44,2,2015,2
,35,2,2015,2
,22,2,2015,2
,34,2,2015,2
,33,2,2015,2
,27,2,2015,2
,20,2,2015,2
,31,2,2015,2
,21,2,2015,2
,39,2,2015,2
,23,2,2015,2
,50,2,2015,2
,32,2,2015,2
,28,2,2015,2
,19,2,2015,2
,28,2,2015,2
,18,2,2015,2
,30,2,2015,2
,17,2,2015,2
,34,2,2015,2
,28,2,2015,2
,21,2,2015,2
,45,2,2015,2
,19,2,2015,2
,14,2,2015,2
,39,2,2015,2
,18,2,2015,2
,26,2,2015,2
,45,2,2015,2
,23,2,2015,2
,26,2,2015,2
,43,2,2015,2
,13,2,2015,2
,50,2,2015,2
,54,2,2015,2
,22,2,2015,2
,18,2,2015,2
,14,2,2015,2
,60,2,2015,2
,20,2,2015,2
,22,2,2015,2
,34,2,2015,2
,23,2,2015,2
,30,2,2015,2
,20,2,2015,2
,40,2,2015,2
,28,2,2015,2
,22,2,2015,2
,51,2,2015,2
,17,2,2015,2
,24,2,2015,2
,29,2,2015,2
,18,2,2015,2
,34,2,2015,2
,49,2,2015,2
,38,2,2015,2
,24,2,2015,2
,34,2,2015,2
,19,2,2015,2
,40,2,2015,2
,58,2,2015,2
,19,2,2015,2
,23,2,2015,2
,52,3,2015,2
,29,3,2015,2
,61,3,2015,2
,54,3,2015,2
,33,3,2015,2
,32,3,2015,2
,38,3,2015,2
,36,3,2015,2
,42,3,2015,2
,60,3,2015,2
,45,3,2015,2
,17,3,2015,2
,13,3,2015,2
,52,3,2015,2
,32,3,2015,2
,37,3,2015,2
,70,3,2015,2
,37,3,2015,2
,64,3,2015,2
,67,3,2015,2
,61,3,2015,2
,60,3,2015,2
,37,3,2015,2
,44,3,2015,2
,33,3,2015,2
,48,3,2015,2
,28,3,2015,2
,34,3,2015,2
,30,3,2015,2
,39,3,2015,2
,34,3,2015,2
,67,3,2015,2
,46,3,2015,2
,37,3,2015,2
,14,3,2015,2
,53,3,2015,2
,82,3,2015,2
,33,3,2015,2
,20,3,2015,2
,64,3,2015,2
,64,3,2015,2
,53,3,2015,2
,56,3,2015,2
,76,3,2015,2
,66,3,2015,2
,67,3,2015,2
,44,3,2015,2
,51,3,2015,2
,61,3,2015,2
,70,3,2015,2
,52,3,2015,2
,48,3,2015,2
,27,3,2015,2
,24,3,2015,2
,73,3,2015,2
,58,3,2015,2
,55,3,2015,2
,58,3,2015,2
,67,3,2015,2
,34,3,2015,2
,25,3,2015,2
,45,3,2015,2
,55,3,2015,2
,29,3,2015,2
,23,3,2015,2
,18,3,2015,2
,35,3,2015,2
,38,3,2015,2
,26,3,2015,2
,37,3,2015,2
,40,3,2015,2
,34,3,2015,2
,34,3,2015,2
,59,3,2015,2
,33,3,2015,2
,50,3,2015,2
,61,3,2015,2
,35,3,2015,2
,43,3,2015,2
,58,3,2015,2
,36,3,2015,2
,26,3,2015,2
,48,3,2015,2
,19,3,2015,2
,31,3,2015,2
,60,3,2015,2
,81,3,2015,2
,66,3,2015,2
,68,3,2015,2
,31,3,2015,2
,52,3,2015,2
,43,3,2015,2
,37,3,2015,2
,39,3,2015,2
,36,3,2015,2
,31,3,2015,2
,45,3,2015,2
,68,3,2015,2
,60,3,2015,2
,32,3,2015,2
,27,3,2015,2
,26,3,2015,2
,41,3,2015,2
,85,3,2015,2
,33,3,2015,2
,14,3,2015,2
,40,3,2015,2
,32,3,2015,2
,34,3,2015,2
,54,3,2015,2
,98,3,2015,2
,59,3,2015,2
,47,3,2015,2
,73,3,2015,2
,60,3,2015,2
,30,3,2015,2
,60,3,2015,2
,56,3,2015,2
,50,3,2015,2
,57,3,2015,2
,72,3,2015,2
,24,3,2015,2
,32,3,2015,2
,22,3,2015,2
,104,3,2015,2
,71,3,2015,2
,39,3,2015,2
,22,3,2015,2
,30,3,2015,2
,56,3,2015,2
,39,3,2015,2
,94,3,2015,2
,27,3,2015,2
,38,3,2015,2
,33,3,2015,2
,142,3,2015,2
,41,3,2015,2
,67,3,2015,2
,41,3,2015,2
,58,3,2015,2
,32,5,2015,2
,63,5,2015,2
,55,5,2015,2
,75,5,2015,2
,58,5,2015,2
,50,5,2015,2
,45,5,2015,2
,60,5,2015,2
,38,5,2015,2
,52,5,2015,2
,30,5,2015,2
,62,5,2015,2
,70,5,2015,2
,70,5,2015,2
,66,5,2015,2
,80,5,2015,2
,42,5,2015,2
,47,5,2015,2
,38,5,2015,2
,89,5,2015,2
,38,5,2015,2
,42,5,2015,2
,30,5,2015,2
,36,5,2015,2
,84,5,2015,2
,36,5,2015,2
,62,5,2015,2
,150,5,2015,2
,49,5,2015,2
,52,5,2015,2
,33,5,2015,2
,42,5,2015,2
,58,5,2015,2
,35,5,2015,2
,56,5,2015,2
,58,5,2015,2
,30,5,2015,2
,49,5,2015,2
,73,5,2015,2
,42,5,2015,2
,36,5,2015,2
,45,5,2015,2
,72,5,2015,2
,56,5,2015,2
,33,5,2015,2
,37,5,2015,2
,42,5,2015,2
,63,5,2015,2
,50,5,2015,2
,86,5,2015,2
,37,5,2015,2
,62,5,2015,2
,49,5,2015,2
,44,5,2015,2
,73,5,2015,2
,56,5,2015,2
,45,5,2015,2
,48,5,2015,2
,63,5,2015,2
,41,5,2015,2
,42,5,2015,2
,70,5,2015,2
,76,5,2015,2
,83,5,2015,2
,38,5,2015,2
,37,5,2015,2
,33,5,2015,2
,57,5,2015,2
,31,5,2015,2
