id,cem301_attendees_total,cem011_prgrm,month,year,cem009_country
,32,Siaya,9,2013,1
,22,Siaya,9,2013,1
,31,Siaya,9,2013,1
,52,Siaya,9,2013,1
,12,Siaya,9,2013,1
,12,Siaya,9,2013,1
,56,Siaya,9,2013,1
,17,Siaya,9,2013,1
,30,Siaya,9,2013,1
,50,Siaya,9,2013,1
,26,Siaya,9,2013,1
,20,Siaya,9,2013,1
,17,Siaya,9,2013,1
,16,Siaya,9,2013,1
,15,Siaya,9,2013,1
,22,Siaya,9,2013,1
,13,Siaya,9,2013,1
,14,Siaya,9,2013,1
,24,Siaya,9,2013,1
,21,Siaya,9,2013,1
,18,Siaya,9,2013,1
,33,Siaya,9,2013,1
,25,Siaya,10,2013,1
,19,Siaya,9,2013,1
,14,Siaya,9,2013,1
,24,Siaya,9,2013,1
,21,Siaya,10,2013,1
,16,Siaya,10,2013,1
,23,Siaya,9,2013,1
,23,Siaya,9,2013,1
,16,Siaya,9,2013,1
,17,Siaya,9,2013,1
,20,Siaya,9,2013,1
,17,Siaya,9,2013,1
,16,Siaya,9,2013,1
,26,Siaya,9,2013,1
,15,Siaya,9,2013,1
,15,Siaya,9,2013,1
,10,Siaya,9,2013,1
,16,Siaya,10,2013,1
,15,Siaya,9,2013,1
,16,Siaya,9,2013,1
,21,Siaya,9,2013,1
,31,Siaya,9,2013,1
,28,Siaya,9,2013,1
,25,Siaya,10,2013,1
,19,Siaya,9,2013,1
,13,Siaya,9,2013,1
,11,Siaya,10,2013,1
,19,Siaya,9,2013,1
,25,Siaya,9,2013,1
,23,Siaya,9,2013,1
,17,Siaya,9,2013,1
,16,Siaya,9,2013,1
,22,Siaya,9,2013,1
,12,Siaya,9,2013,1
,14,Siaya,9,2013,1
,18,Siaya,9,2013,1
,22,Siaya,10,2013,1
,12,Siaya,9,2013,1
,14,Siaya,9,2013,1
,19,Siaya,10,2013,1
,33,Siaya,9,2013,1
,16,Siaya,9,2013,1
,23,Siaya,9,2013,1
,22,Siaya,10,2013,1
,18,Siaya,9,2013,1
,38,Siaya,9,2013,1
,31,Siaya,9,2013,1
,36,Siaya,9,2013,1
,28,Siaya,9,2013,1
,27,Siaya,9,2013,1
,21,Siaya,10,2013,1
,26,Siaya,9,2013,1
,16,Siaya,9,2013,1
,20,Siaya,9,2013,1
,19,Siaya,9,2013,1
,24,Siaya,9,2013,1
,26,Siaya,9,2013,1
,23,Siaya,9,2013,1
,24,Siaya,9,2013,1
,21,Siaya,9,2013,1
,12,Siaya,9,2013,1
,32,Siaya,9,2013,1
,28,Siaya,9,2013,1
,27,Siaya,9,2013,1
,16,Siaya,9,2013,1
,24,Siaya,9,2013,1
,21,Siaya,9,2013,1
,20,Siaya,9,2013,1
,18,Siaya,9,2013,1
,19,Siaya,9,2013,1
,28,Siaya,9,2013,1
,20,Siaya,9,2013,1
,34,Siaya,9,2013,1
,17,Siaya,9,2013,1
,12,Siaya,9,2013,1
,22,Siaya,9,2013,1
,21,Siaya,9,2013,1
,19,Siaya,9,2013,1
,14,Siaya,9,2013,1
,81,Siaya,9,2013,1
,13,Siaya,9,2013,1
,21,Siaya,9,2013,1
,28,Siaya,9,2013,1
,24,Siaya,9,2013,1
,17,Siaya,9,2013,1
,23,Siaya,9,2013,1
,17,Siaya,10,2013,1
,13,Siaya,9,2013,1
,32,Siaya,9,2013,1
,62,Siaya,9,2013,1
,78,Siaya,9,2013,1
,22,Siaya,9,2013,1
,41,Siaya,9,2013,1
,16,Siaya,9,2013,1
,32,Siaya,9,2013,1
,13,Siaya,9,2013,1
,38,Siaya,9,2013,1
,28,Siaya,9,2013,1
,27,Siaya,9,2013,1
,16,Siaya,9,2013,1
,44,Siaya,9,2013,1
,17,Siaya,9,2013,1
,42,Siaya,9,2013,1
,17,Siaya,10,2013,1
,23,Siaya,9,2013,1
,31,Siaya,9,2013,1
,18,Siaya,10,2013,1
,35,Siaya,9,2013,1
,18,Siaya,10,2013,1
,62,Siaya,9,2013,1
,23,Siaya,10,2013,1
,29,Siaya,10,2013,1
,30,Siaya,10,2013,1
,28,Siaya,10,2013,1
,51,Siaya,10,2013,1
,49,Siaya,10,2013,1
,30,Siaya,10,2013,1
,17,Siaya,10,2013,1
,40,Siaya,10,2013,1
,19,Siaya,10,2013,1
,11,Siaya,10,2013,1
,23,Siaya,9,2013,1
,38,Siaya,9,2013,1
,31,Siaya,10,2013,1
,18,Siaya,9,2013,1
,21,Siaya,9,2013,1
,23,Siaya,9,2013,1
,32,Siaya,9,2013,1
,16,Siaya,10,2013,1
,19,Siaya,9,2013,1
,19,Siaya,10,2013,1
,17,Siaya,9,2013,1
,19,Siaya,9,2013,1
,21,Siaya,10,2013,1
,19,Siaya,10,2013,1
,23,Vihiga,8,2013,1
,27,Vihiga,8,2013,1
,30,Vihiga,8,2013,1
,35,Vihiga,8,2013,1
,15,Vihiga,8,2013,1
,26,Vihiga,8,2013,1
,25,Vihiga,8,2013,1
,19,Vihiga,8,2013,1
,20,Vihiga,8,2013,1
,18,Vihiga,8,2013,1
,31,Vihiga,8,2013,1
,21,Vihiga,8,2013,1
,21,Vihiga,8,2013,1
,24,Vihiga,8,2013,1
,19,Vihiga,8,2013,1
,29,Vihiga,8,2013,1
,22,Vihiga,8,2013,1
,18,Vihiga,8,2013,1
,23,Vihiga,8,2013,1
,19,Vihiga,8,2013,1
,16,Vihiga,8,2013,1
,20,Vihiga,8,2013,1
,17,Vihiga,8,2013,1
,15,Vihiga,8,2013,1
,20,Vihiga,8,2013,1
,21,Vihiga,8,2013,1
,12,Vihiga,8,2013,1
,40,Vihiga,8,2013,1
,30,Vihiga,8,2013,1
,28,Vihiga,8,2013,1
,36,Vihiga,8,2013,1
,40,Vihiga,8,2013,1
,11,Vihiga,10,2013,1
,26,Vihiga,8,2013,1
,15,Vihiga,8,2013,1
,17,Vihiga,8,2013,1
,10,Vihiga,8,2013,1
,25,Vihiga,8,2013,1
,28,Vihiga,8,2013,1
,32,Vihiga,8,2013,1
,31,Vihiga,8,2013,1
,22,Vihiga,8,2013,1
,19,Vihiga,10,2013,1
,20,Vihiga,8,2013,1
,34,Vihiga,8,2013,1
,24,Vihiga,8,2013,1
,28,Vihiga,10,2013,1
,26,Vihiga,8,2013,1
,23,Vihiga,8,2013,1
,23,Vihiga,8,2013,1
,15,Vihiga,8,2013,1
,17,Vihiga,8,2013,1
,12,Vihiga,8,2013,1
,30,Vihiga,8,2013,1
,25,Vihiga,8,2013,1
,34,Vihiga,8,2013,1
,35,Vihiga,8,2013,1
,27,Vihiga,8,2013,1
,19,Vihiga,8,2013,1
,46,Vihiga,8,2013,1
,23,Vihiga,8,2013,1
,18,Vihiga,8,2013,1
,35,Vihiga,8,2013,1
,31,Vihiga,8,2013,1
,17,Vihiga,10,2013,1
,23,Vihiga,8,2013,1
,18,Vihiga,8,2013,1
,27,Vihiga,8,2013,1
,21,Vihiga,10,2013,1
,17,Vihiga,8,2013,1
,25,Vihiga,8,2013,1
,52,Vihiga,8,2013,1
,26,Vihiga,8,2013,1
,40,Vihiga,8,2013,1
,19,Vihiga,8,2013,1
,20,Vihiga,8,2013,1
,48,Vihiga,8,2013,1
,26,Vihiga,8,2013,1
,23,Vihiga,8,2013,1
,27,Vihiga,8,2013,1
,29,Vihiga,8,2013,1
,36,Vihiga,8,2013,1
,35,Vihiga,8,2013,1
,29,Vihiga,8,2013,1
,45,Vihiga,8,2013,1
,45,Vihiga,8,2013,1
,34,Vihiga,8,2013,1
,26,Vihiga,8,2013,1
,21,Vihiga,8,2013,1
,16,Vihiga,8,2013,1
,41,Vihiga,8,2013,1
,65,Vihiga,10,2013,1
,28,Vihiga,8,2013,1
,28,Vihiga,8,2013,1
,18,Vihiga,8,2013,1
,81,Vihiga,8,2013,1
,22,Vihiga,8,2013,1
,24,Vihiga,8,2013,1
,38,Vihiga,8,2013,1
,51,Vihiga,8,2013,1
,31,Vihiga,8,2013,1
,26,Vihiga,8,2013,1
,22,Vihiga,8,2013,1
,51,Vihiga,8,2013,1
,54,Vihiga,8,2013,1
,49,Vihiga,8,2013,1
,25,Vihiga,10,2013,1
,26,Vihiga,8,2013,1
,30,Vihiga,8,2013,1
,17,Vihiga,8,2013,1
,27,Vihiga,8,2013,1
,22,Vihiga,8,2013,1
,15,Vihiga,8,2013,1
,33,Vihiga,8,2013,1
,35,Vihiga,8,2013,1
,19,Vihiga,8,2013,1
,22,Vihiga,8,2013,1
,22,Vihiga,8,2013,1
,22,Vihiga,8,2013,1
,18,Vihiga,8,2013,1
,35,Vihiga,8,2013,1
,21,Vihiga,8,2013,1
,22,Vihiga,8,2013,1
,40,Vihiga,8,2013,1
,50,Vihiga,8,2013,1
,30,Vihiga,8,2013,1
,34,Vihiga,8,2013,1
,27,Vihiga,8,2013,1
,33,Vihiga,8,2013,1
,28,Vihiga,8,2013,1
,35,Vihiga,8,2013,1
,38,Vihiga,8,2013,1
,33,Vihiga,8,2013,1
,28,Vihiga,8,2013,1
,33,Vihiga,8,2013,1
,50,Vihiga,8,2013,1
,20,Vihiga,8,2013,1
,18,Vihiga,10,2013,1
,28,Vihiga,8,2013,1
,20,Vihiga,10,2013,1
,32,Vihiga,8,2013,1
,32,Vihiga,8,2013,1
,53,Vihiga,8,2013,1
,36,Vihiga,8,2013,1
,31,Vihiga,8,2013,1
,31,Vihiga,8,2013,1
,33,Vihiga,8,2013,1
,16,Vihiga,10,2013,1
,24,Vihiga,8,2013,1
,25,Vihiga,8,2013,1
,24,Vihiga,8,2013,1
,24,Vihiga,9,2013,1
,24,Vihiga,9,2013,1
,40,Vihiga,8,2013,1
,37,Vihiga,8,2013,1
,13,Vihiga,9,2013,1
,14,Vihiga,10,2013,1
,25,Vihiga,8,2013,1
,20,Vihiga,8,2013,1
,34,Vihiga,8,2013,1
,33,Vihiga,8,2013,1
,34,Vihiga,8,2013,1
,32,Vihiga,8,2013,1
,32,Vihiga,8,2013,1
,16,Vihiga,9,2013,1
,30,Vihiga,8,2013,1
,15,Vihiga,10,2013,1
,31,Vihiga,8,2013,1
,21,Vihiga,9,2013,1
,18,Vihiga,9,2013,1
,32,Vihiga,8,2013,1
,20,Vihiga,8,2013,1
,25,Vihiga,8,2013,1
,33,Vihiga,8,2013,1
,19,Vihiga,9,2013,1
,16,Vihiga,9,2013,1
,50,Vihiga,8,2013,1
,34,Vihiga,8,2013,1
,18,Vihiga,8,2013,1
,34,Vihiga,8,2013,1
,33,Vihiga,8,2013,1
,23,Vihiga,8,2013,1
,24,Vihiga,8,2013,1
,36,Vihiga,8,2013,1
,22,Vihiga,8,2013,1
,19,Vihiga,8,2013,1
,32,Vihiga,8,2013,1
,24,Vihiga,8,2013,1
,34,Vihiga,8,2013,1
,22,Vihiga,8,2013,1
,10,Vihiga,9,2013,1
,40,Vihiga,8,2013,1
,27,Vihiga,9,2013,1
,30,Vihiga,8,2013,1
,37,Vihiga,8,2013,1
,15,Vihiga,10,2013,1
,32,Vihiga,8,2013,1
,35,Vihiga,8,2013,1
,21,Vihiga,8,2013,1
,17,Vihiga,8,2013,1
,22,Vihiga,8,2013,1
,11,Vihiga,10,2013,1
,20,Vihiga,8,2013,1
,19,Vihiga,9,2013,1
,30,Vihiga,8,2013,1
,17,Vihiga,8,2013,1
,19,Vihiga,8,2013,1
,23,Vihiga,9,2013,1
,43,Vihiga,8,2013,1
,37,Vihiga,8,2013,1
,51,Vihiga,8,2013,1
,21,Vihiga,8,2013,1
,23,Vihiga,9,2013,1
,23,Vihiga,9,2013,1
,21,Vihiga,9,2013,1
,22,Vihiga,9,2013,1
,24,Vihiga,8,2013,1
,31,Vihiga,8,2013,1
,27,Vihiga,8,2013,1
,50,Vihiga,8,2013,1
,18,Vihiga,9,2013,1
,29,Vihiga,8,2013,1
,42,Vihiga,9,2013,1
,22,Vihiga,9,2013,1
,31,Vihiga,9,2013,1
,21,Vihiga,9,2013,1
,36,Vihiga,9,2013,1
,48,Vihiga,8,2013,1
,20,Vihiga,9,2013,1
,20,Vihiga,9,2013,1
,41,Vihiga,9,2013,1
,40,Vihiga,9,2013,1
,37,Vihiga,9,2013,1
,13,Vihiga,9,2013,1
,30,Vihiga,9,2013,1
,35,Vihiga,9,2013,1
,17,Vihiga,9,2013,1
,22,Vihiga,9,2013,1
,24,Vihiga,9,2013,1
,25,Vihiga,9,2013,1
,11,Vihiga,9,2013,1
,18,Vihiga,9,2013,1
,20,Vihiga,9,2013,1
,21,Vihiga,9,2013,1
,17,Vihiga,9,2013,1
,21,Vihiga,9,2013,1
,18,Vihiga,9,2013,1
,22,Vihiga,9,2013,1
,30,Vihiga,9,2013,1
,23,Vihiga,9,2013,1
,29,Vihiga,9,2013,1
,16,Vihiga,9,2013,1
,16,Vihiga,9,2013,1
,35,Vihiga,9,2013,1
,24,Vihiga,9,2013,1
,18,Vihiga,9,2013,1
,26,Vihiga,9,2013,1
,20,Vihiga,9,2013,1
,20,Vihiga,9,2013,1
,15,Vihiga,9,2013,1
,15,Vihiga,9,2013,1
,18,Vihiga,9,2013,1
,22,Vihiga,9,2013,1
,16,Vihiga,8,2013,1
,28,Vihiga,8,2013,1
,37,Vihiga,9,2013,1
,24,Vihiga,9,2013,1
,36,Vihiga,9,2013,1
,22,Vihiga,9,2013,1
,16,Vihiga,9,2013,1
,18,Vihiga,9,2013,1
,18,Vihiga,9,2013,1
,14,Vihiga,9,2013,1
,26,Vihiga,9,2013,1
,12,Vihiga,9,2013,1
,98,Vihiga,9,2013,1
,23,Vihiga,9,2013,1
,49,Vihiga,9,2013,1
,18,Vihiga,9,2013,1
,36,Vihiga,9,2013,1
,30,Vihiga,9,2013,1
,15,Vihiga,9,2013,1
,23,Vihiga,9,2013,1
,26,Vihiga,9,2013,1
,20,Vihiga,9,2013,1
,20,Vihiga,9,2013,1
,17,Vihiga,9,2013,1
,22,Vihiga,9,2013,1
,20,Vihiga,9,2013,1
,16,Vihiga,10,2013,1
,23,Vihiga,9,2013,1
,31,Vihiga,9,2013,1
,61,Vihiga,9,2013,1
,11,Vihiga,9,2013,1
,22,Vihiga,9,2013,1
,20,Vihiga,9,2013,1
,34,Vihiga,9,2013,1
,19,Vihiga,9,2013,1
,30,Vihiga,9,2013,1
,32,Vihiga,9,2013,1
,406,Vihiga,9,2013,1
,17,Vihiga,9,2013,1
,18,Vihiga,9,2013,1
,16,Vihiga,9,2013,1
,19,Vihiga,9,2013,1
,20,Vihiga,9,2013,1
,17,Vihiga,9,2013,1
,16,Vihiga,9,2013,1
,22,Vihiga,9,2013,1
,12,Vihiga,9,2013,1
,15,Vihiga,9,2013,1
,13,Vihiga,9,2013,1
,16,Vihiga,9,2013,1
,40,Vihiga,9,2013,1
,33,Vihiga,9,2013,1
,26,Vihiga,9,2013,1
,24,Vihiga,9,2013,1
,35,Vihiga,9,2013,1
,35,Vihiga,9,2013,1
,22,Vihiga,9,2013,1
,20,Vihiga,9,2013,1
,18,Vihiga,9,2013,1
,25,Vihiga,9,2013,1
,22,Vihiga,9,2013,1
,16,Vihiga,9,2013,1
,10,Vihiga,9,2013,1
,29,Vihiga,9,2013,1
,23,Vihiga,9,2013,1
,18,Vihiga,9,2013,1
,27,Vihiga,9,2013,1
,40,Vihiga,9,2013,1
,25,Vihiga,9,2013,1
,20,Vihiga,9,2013,1
,34,Vihiga,9,2013,1
,24,Vihiga,9,2013,1
,27,Vihiga,9,2013,1
,26,Vihiga,9,2013,1
,25,Vihiga,9,2013,1
,24,Vihiga,9,2013,1
,11,Vihiga,9,2013,1
,16,Vihiga,9,2013,1
,30,Vihiga,9,2013,1
,38,Vihiga,9,2013,1
,20,Vihiga,9,2013,1
,30,Vihiga,9,2013,1
,24,Vihiga,9,2013,1
,27,Vihiga,10,2013,1
,16,Vihiga,9,2013,1
,32,Vihiga,9,2013,1
,18,Vihiga,9,2013,1
,38,Vihiga,9,2013,1
,20,Vihiga,9,2013,1
,24,Vihiga,9,2013,1
,28,Vihiga,9,2013,1
,13,Vihiga,10,2013,1
,24,Vihiga,9,2013,1
,16,Vihiga,9,2013,1
,45,Vihiga,9,2013,1
,24,Vihiga,9,2013,1
,17,Vihiga,9,2013,1
,18,Vihiga,9,2013,1
,17,Vihiga,10,2013,1
,12,Vihiga,9,2013,1
,18,Vihiga,9,2013,1
,23,Vihiga,9,2013,1
,17,Vihiga,9,2013,1
,14,Vihiga,10,2013,1
,33,Vihiga,9,2013,1
,34,Vihiga,9,2013,1
,19,Vihiga,9,2013,1
,26,Vihiga,9,2013,1
,30,Vihiga,9,2013,1
,26,Vihiga,9,2013,1
,37,Vihiga,9,2013,1
,24,Vihiga,9,2013,1
,30,Vihiga,9,2013,1
,20,Vihiga,9,2013,1
,17,Vihiga,9,2013,1
,69,Vihiga,9,2013,1
,37,Vihiga,9,2013,1
,16,Vihiga,9,2013,1
,21,Vihiga,9,2013,1
,19,Vihiga,9,2013,1
,25,Vihiga,9,2013,1
,21,Vihiga,9,2013,1
,16,Vihiga,9,2013,1
,30,Vihiga,9,2013,1
,23,Vihiga,9,2013,1
,31,Vihiga,9,2013,1
,31,Vihiga,9,2013,1
,18,Vihiga,9,2013,1
,360,Vihiga,9,2013,1
,17,Vihiga,9,2013,1
,16,Vihiga,10,2013,1
,17,Vihiga,10,2013,1
,24,Vihiga,10,2013,1
,21,Vihiga,10,2013,1
,20,Vihiga,9,2013,1
,21,Vihiga,10,2013,1
,31,Vihiga,9,2013,1
,23,Vihiga,9,2013,1
,27,Vihiga,9,2013,1
,27,Vihiga,9,2013,1
,26,Vihiga,9,2013,1
,20,Vihiga,9,2013,1
,15,Vihiga,9,2013,1
,21,Vihiga,9,2013,1
,21,Vihiga,9,2013,1
,27,Vihiga,9,2013,1
,31,Vihiga,9,2013,1
,22,Vihiga,9,2013,1
,15,Vihiga,9,2013,1
,30,Vihiga,9,2013,1
,36,Vihiga,9,2013,1
,12,Vihiga,9,2013,1
,22,Vihiga,9,2013,1
,77,Vihiga,9,2013,1
,27,Vihiga,9,2013,1
,32,Vihiga,9,2013,1
,27,Vihiga,9,2013,1
,23,Vihiga,9,2013,1
,31,Vihiga,9,2013,1
,45,Vihiga,9,2013,1
,21,Vihiga,9,2013,1
,17,Vihiga,9,2013,1
,26,Vihiga,9,2013,1
,32,Vihiga,9,2013,1
,22,Vihiga,9,2013,1
,16,Vihiga,9,2013,1
,14,Vihiga,9,2013,1
,21,Vihiga,10,2013,1
,200,Vihiga,9,2013,1
,18,Vihiga,9,2013,1
,28,Vihiga,9,2013,1
,32,Vihiga,9,2013,1
,30,Vihiga,9,2013,1
,27,Vihiga,9,2013,1
,21,Vihiga,9,2013,1
,11,Vihiga,10,2013,1
,25,Vihiga,10,2013,1
,36,Vihiga,10,2013,1
,24,Vihiga,9,2013,1
,24,Vihiga,9,2013,1
,21,Vihiga,9,2013,1
,17,Vihiga,9,2013,1
,38,Vihiga,9,2013,1
,23,Vihiga,9,2013,1
,13,Vihiga,10,2013,1
,11,Vihiga,10,2013,1
,15,Vihiga,9,2013,1
,13,Vihiga,10,2013,1
,23,Vihiga,9,2013,1
,69,Vihiga,9,2013,1
,31,Vihiga,9,2013,1
,19,Vihiga,9,2013,1
,25,Vihiga,9,2013,1
,28,Vihiga,9,2013,1
,33,Vihiga,9,2013,1
,41,Vihiga,9,2013,1
,28,Vihiga,9,2013,1
,20,Vihiga,10,2013,1
,25,Vihiga,10,2013,1
,17,Vihiga,9,2013,1
,17,Vihiga,9,2013,1
,20,Vihiga,9,2013,1
,20,Vihiga,9,2013,1
,25,Vihiga,9,2013,1
,19,Vihiga,9,2013,1
,12,Vihiga,10,2013,1
,20,Vihiga,10,2013,1
,20,Vihiga,10,2013,1
,22,Vihiga,9,2013,1
,17,Vihiga,9,2013,1
,19,Vihiga,9,2013,1
,20,Vihiga,9,2013,1
,21,Vihiga,9,2013,1
,16,Vihiga,9,2013,1
,29,Vihiga,9,2013,1
,23,Vihiga,9,2013,1
,10,Vihiga,9,2013,1
,12,Vihiga,9,2013,1
,20,Vihiga,9,2013,1
,17,Vihiga,9,2013,1
,13,Vihiga,9,2013,1
,41,Vihiga,9,2013,1
,28,Vihiga,9,2013,1
,11,Vihiga,10,2013,1
,18,Vihiga,9,2013,1
,28,Vihiga,9,2013,1
,31,Vihiga,10,2013,1
,18,Vihiga,9,2013,1
,21,Vihiga,9,2013,1
,12,Vihiga,10,2013,1
,23,Vihiga,9,2013,1
,14,Vihiga,9,2013,1
,21,Vihiga,9,2013,1
,21,Vihiga,9,2013,1
,20,Vihiga,9,2013,1
,26,Vihiga,9,2013,1
,19,Vihiga,9,2013,1
,14,Vihiga,9,2013,1
,21,Vihiga,9,2013,1
,25,Vihiga,9,2013,1
,17,Vihiga,9,2013,1
,20,Vihiga,9,2013,1
,24,Vihiga,9,2013,1
,33,Vihiga,9,2013,1
,15,Vihiga,9,2013,1
,19,Vihiga,9,2013,1
,19,Vihiga,9,2013,1
,14,Vihiga,9,2013,1
,22,Vihiga,11,2013,1
,35,Vihiga,9,2013,1
,18,Vihiga,9,2013,1
,17,Vihiga,9,2013,1
,26,Vihiga,9,2013,1
,31,Vihiga,9,2013,1
,19,Vihiga,9,2013,1
,28,Vihiga,9,2013,1
,36,Vihiga,9,2013,1
,24,Vihiga,9,2013,1
,32,Vihiga,9,2013,1
,49,Vihiga,9,2013,1
,39,Vihiga,9,2013,1
,23,Vihiga,9,2013,1
,18,Vihiga,9,2013,1
,35,Vihiga,9,2013,1
,24,Vihiga,9,2013,1
,25,Vihiga,9,2013,1
,32,Vihiga,9,2013,1
,28,Vihiga,9,2013,1
,13,Vihiga,9,2013,1
,19,Vihiga,9,2013,1
,27,Vihiga,9,2013,1
,26,Vihiga,9,2013,1
,19,Vihiga,9,2013,1
,39,Vihiga,9,2013,1
,21,Vihiga,9,2013,1
,14,Vihiga,9,2013,1
,30,Vihiga,10,2013,1
,26,Vihiga,9,2013,1
,19,Vihiga,9,2013,1
,14,Vihiga,9,2013,1
,16,Vihiga,10,2013,1
,22,Vihiga,9,2013,1
,29,Vihiga,9,2013,1
,49,Vihiga,9,2013,1
,40,Vihiga,9,2013,1
,18,Vihiga,9,2013,1
,21,Vihiga,9,2013,1
,24,Vihiga,9,2013,1
,30,Vihiga,9,2013,1
,23,Vihiga,9,2013,1
,16,Vihiga,9,2013,1
,29,Vihiga,9,2013,1
,13,Vihiga,9,2013,1
,15,Vihiga,10,2013,1
,14,Vihiga,9,2013,1
,19,Vihiga,11,2013,1
,25,Vihiga,9,2013,1
,21,Vihiga,9,2013,1
,32,Vihiga,9,2013,1
,31,Vihiga,9,2013,1
,20,Vihiga,9,2013,1
,19,Vihiga,9,2013,1
,21,Vihiga,9,2013,1
,15,Vihiga,9,2013,1
,15,Vihiga,9,2013,1
,12,Vihiga,9,2013,1
,12,Vihiga,9,2013,1
,23,Vihiga,10,2013,1
,20,Vihiga,9,2013,1
,10,Vihiga,9,2013,1
,22,Vihiga,9,2013,1
,22,Vihiga,9,2013,1
,21,Vihiga,9,2013,1
,21,Vihiga,10,2013,1
,18,Vihiga,9,2013,1
,16,Vihiga,9,2013,1
,13,Vihiga,10,2013,1
,14,Vihiga,10,2013,1
,17,Vihiga,10,2013,1
,30,Vihiga,9,2013,1
,15,Vihiga,9,2013,1
,18,Vihiga,9,2013,1
,14,Vihiga,9,2013,1
,24,Vihiga,9,2013,1
,22,Vihiga,9,2013,1
,23,Vihiga,9,2013,1
,15,Vihiga,9,2013,1
,12,Vihiga,9,2013,1
,23,Vihiga,9,2013,1
,19,Vihiga,9,2013,1
,14,Vihiga,10,2013,1
,19,Vihiga,9,2013,1
,15,Vihiga,9,2013,1
,17,Vihiga,10,2013,1
,14,Vihiga,10,2013,1
,22,Vihiga,10,2013,1
,22,Vihiga,9,2013,1
,15,Vihiga,9,2013,1
,29,Vihiga,9,2013,1
,32,Vihiga,9,2013,1
,22,Vihiga,9,2013,1
,26,Vihiga,10,2013,1
,16,Vihiga,9,2013,1
,19,Vihiga,9,2013,1
,50,Vihiga,10,2013,1
,26,Vihiga,9,2013,1
,15,Vihiga,3,2014,1
,18,Vihiga,9,2013,1
,17,Vihiga,9,2013,1
,37,Vihiga,10,2013,1
,49,Vihiga,10,2013,1
,16,Vihiga,10,2013,1
,17,Vihiga,10,2013,1
,12,Vihiga,9,2013,1
,19,Vihiga,9,2013,1
,31,Vihiga,9,2013,1
,13,Vihiga,10,2013,1
,21,Vihiga,9,2013,1
,35,Vihiga,9,2013,1
,17,Vihiga,10,2013,1
,17,Vihiga,10,2013,1
,25,Vihiga,10,2013,1
,16,Vihiga,10,2013,1
,32,Vihiga,10,2013,1
,15,Vihiga,10,2013,1
,25,Vihiga,10,2013,1
,24,Vihiga,10,2013,1
,20,Vihiga,10,2013,1
,21,Vihiga,10,2013,1
,12,Vihiga,10,2013,1
,13,Vihiga,10,2013,1
,27,Vihiga,10,2013,1
,25,Vihiga,9,2013,1
,27,Vihiga,10,2013,1
,38,Vihiga,10,2013,1
,20,Vihiga,8,2013,1
,13,Vihiga,8,2013,1
,20,Vihiga,8,2013,1
,33,Vihiga,8,2013,1
,23,Vihiga,8,2013,1
,21,Vihiga,8,2013,1
,18,Vihiga,8,2013,1
,29,Vihiga,8,2013,1
,18,Vihiga,8,2013,1
,15,Vihiga,8,2013,1
,27,Vihiga,8,2013,1
,26,Vihiga,8,2013,1
,23,Vihiga,8,2013,1
,16,Vihiga,8,2013,1
,22,Vihiga,8,2013,1
,31,Vihiga,8,2013,1
,23,Vihiga,8,2013,1
,26,Vihiga,8,2013,1
,15,Vihiga,8,2013,1
,11,Vihiga,8,2013,1
,17,Vihiga,8,2013,1
,24,Vihiga,8,2013,1
,20,Vihiga,8,2013,1
,28,Vihiga,8,2013,1
,28,Vihiga,8,2013,1
,26,Vihiga,8,2013,1
,42,Vihiga,8,2013,1
,24,Vihiga,8,2013,1
,26,Vihiga,8,2013,1
,20,Vihiga,8,2013,1
,39,Vihiga,8,2013,1
,29,Vihiga,8,2013,1
,25,Vihiga,8,2013,1
,44,Vihiga,8,2013,1
,25,Vihiga,8,2013,1
,24,Vihiga,8,2013,1
,25,Vihiga,8,2013,1
,27,Vihiga,8,2013,1
,25,Vihiga,8,2013,1
,22,Vihiga,8,2013,1
,26,Vihiga,8,2013,1
,26,Vihiga,8,2013,1
,26,Vihiga,8,2013,1
,35,Vihiga,8,2013,1
,18,Vihiga,8,2013,1
,11,Vihiga,8,2013,1
,22,Vihiga,8,2013,1
,25,Vihiga,8,2013,1
,14,Vihiga,8,2013,1
,47,Vihiga,8,2013,1
,36,Vihiga,8,2013,1
,42,Vihiga,8,2013,1
,40,Vihiga,8,2013,1
,46,Vihiga,8,2013,1
,23,Vihiga,10,2013,1
,36,Vihiga,8,2013,1
,30,Vihiga,8,2013,1
,22,Vihiga,8,2013,1
,21,Vihiga,8,2013,1
,36,Vihiga,8,2013,1
,37,Vihiga,8,2013,1
,29,Vihiga,8,2013,1
,34,Vihiga,8,2013,1
,20,Vihiga,8,2013,1
,25,Vihiga,8,2013,1
,27,Vihiga,8,2013,1
,18,Vihiga,8,2013,1
,16,Vihiga,9,2013,1
,22,Vihiga,9,2013,1
,21,Vihiga,9,2013,1
,20,Vihiga,9,2013,1
,22,Vihiga,9,2013,1
,12,Vihiga,10,2013,1
,15,Vihiga,10,2013,1
,13,Vihiga,10,2013,1
,14,Vihiga,10,2013,1
,12,Vihiga,10,2013,1
,32,Vihiga,10,2013,1
,13,Vihiga,10,2013,1
,21,Vihiga,10,2013,1
,13,Vihiga,10,2013,1
,17,Vihiga,10,2013,1
,17,Vihiga,10,2013,1
,17,Vihiga,10,2013,1
,12,Vihiga,10,2013,1
,12,Vihiga,10,2013,1
,34,Vihiga,10,2013,1
