id,vcs201_attendees_total,vcs011_prgrm,month,year,vcs009_country
,116,ZMB6,6,2015,3
,124,ZMB7,9,2015,3
,89,ZMB7,9,2015,3
,100,ZMB7,9,2015,3
,82,ZMB7,9,2015,3
,62,ZMB7,9,2015,3
,44,ZMB8,10,2015,3
,69,ZMB6,6,2015,3
,23,ZMB6,6,2015,3
,69,ZMB6,6,2015,3
,50,ZMB6,6,2015,3
,24,ZMB6,6,2015,3
,41,ZMB6,6,2015,3
,72,ZMB6,6,2015,3
,102,ZMB6,6,2015,3
,127,ZMB6,6,2015,3
,40,ZMB4,2,2015,3
,28,ZMB4,2,2015,3
,32,ZMB4,1,2015,3
,60,ZMB3,11,2014,3
,50,ZMB3,11,2014,3
,67,ZMB7,9,2015,3
,101,ZMB7,9,2015,3
,53,ZMB7,9,2015,3
,138,ZMB7,9,2015,3
,72,ZMB3,11,2014,3
,148,ZMB3,11,2014,3
,148,ZMB3,11,2014,3
,72,ZMB3,11,2014,3
,102,ZMB3,11,2014,3
,102,ZMB3,11,2014,3
,57,ZMB3,11,2014,3
,74,ZMB3,11,2014,3
,63,ZMB3,11,2014,3
,131,ZMB3,11,2014,3
,35,ZMB6,5,2015,3
,23,ZMB6,5,2015,3
,74,ZMB6,5,2015,3
,69,ZMB6,5,2015,3
,13,ZMB6,5,2015,3
,11,ZMB6,5,2015,3
,12,ZMB6,5,2015,3
,8,ZMB6,5,2015,3
,198,ZMB8,10,2015,3
,32,ZMB8,10,2015,3
,17,ZMB8,10,2015,3
,48,ZMB8,10,2015,3
,23,ZMB8,10,2015,3
,70,ZMB4,1,2015,3
,62,ZMB6,10,2015,3
,198,ZMB6,5,2015,3
,250,ZMB6,5,2015,3
,192,ZMB6,10,2015,3
,91,ZMB6,10,2015,3
,785,ZMB6,5,2015,3
,60,ZMB6,10,2015,3
,204,ZMB6,5,2015,3
,197,ZMB6,10,2015,3
,190,ZMB6,10,2015,3
,190,ZMB6,5,2015,3
,40,ZMB6,10,2015,3
,250,ZMB6,5,2015,3
,200,ZMB6,6,2015,3
,358,ZMB6,6,2015,3
,18,ZMB5,10,2015,3
,129,ZMB5,5,2015,3
,178,ZMB5,5,2015,3
,43,ZMB6,10,2015,3
,200,ZMB6,5,2015,3
,127,ZMB6,5,2015,3
,109,ZMB6,5,2015,3
,30,ZMB6,10,2015,3
,39,ZMB6,11,2015,3
,70,ZMB6,5,2015,3
,90,ZMB6,5,2015,3
,45,ZMB3,10,2014,3
,91,ZMB3,10,2014,3
,95,ZMB3,10,2014,3
,287,ZMB5,6,2015,3
,168,ZMB5,6,2015,3
,301,ZMB5,6,2015,3
,129,ZMB5,6,2015,3
,797,ZMB4,10,2014,3
,52,ZMB5,6,2015,3
,150,ZMB5,6,2015,3
,150,ZMB5,6,2015,3
,69,ZMB5,6,2015,3
,52,ZMB3,11,2014,3
,89,ZMB3,11,2014,3
,126,ZMB5,6,2015,3
,59,ZMB5,6,2015,3
,63,ZMB5,6,2015,3
,189,ZMB5,6,2015,3
,35,ZMB5,6,2015,3
,48,ZMB5,6,2015,3
,112,ZMB5,4,2015,3
,73,ZMB5,5,2015,3
,56,ZMB5,5,2015,3
,54,ZMB1,2,2014,3
,63,ZMB1,2,2014,3
,69,ZMB1,11,2013,3
,118,ZMB1,12,2013,3
,150,ZMB7,9,2015,3
,50,ZMB7,10,2015,3
,120,ZMB7,10,2015,3
,45,ZMB7,10,2015,3
,60,ZMB7,10,2015,3
,40,ZMB7,10,2015,3
,36,ZMB4,2,2015,3
,40,ZMB4,2,2015,3
,62,ZMB4,2,2015,3
,56,ZMB4,1,2015,3
,49,ZMB4,2,2015,3
,61,ZMB8,10,2015,3
,55,ZMB8,10,2015,3
,41,ZMB8,10,2015,3
,50,ZMB7,10,2015,3
,210,ZMB7,9,2015,3
,75,ZMB7,9,2015,3
,83,ZMB7,9,2015,3
,92,ZMB7,9,2015,3
,64,ZMB7,9,2015,3
,59,ZMB7,9,2015,3
,98,ZMB7,9,2015,3
,78,ZMB7,9,2015,3
,98,ZMB7,9,2015,3
,97,ZMB7,9,2015,3
,89,ZMB7,9,2015,3
,90,ZMB3,11,2014,3
,315,ZMB3,11,2014,3
,352,ZMB3,11,2014,3
,117,ZMB3,10,2014,3
,108,ZMB6,6,2015,3
,176,ZMB6,6,2015,3
,66,ZMB6,6,2015,3
,24,ZMB6,6,2015,3
,62,ZMB4,2,2015,3
,53,ZMB4,2,2015,3
,96,ZMB4,2,2015,3
,83,ZMB4,2,2015,3
,290,ZMB1,2,2014,3
,82,ZMB4,1,2015,3
,92,ZMB4,1,2015,3
,37,ZMB4,2,2015,3
,41,ZMB4,2,2015,3
,34,ZMB4,2,2015,3
,21,ZMB3,10,2014,3
,18,ZMB3,10,2014,3
,542,ZMB4,10,2014,3
,321,ZMB4,10,2014,3
,468,ZMB4,10,2014,3
,36,ZMB3,11,2014,3
,42,ZMB3,11,2014,3
,45,ZMB3,10,2014,3
,80,ZMB3,11,2014,3
,75,ZMB3,11,2014,3
,15,ZMB3,11,2014,3
,28,ZMB4,10,2014,3
,9,ZMB4,10,2014,3
,25,ZMB4,10,2014,3
,40,ZMB4,10,2014,3
,20,ZMB4,10,2014,3
,26,ZMB4,10,2014,3
,186,ZMB3,11,2014,3
,47,ZMB3,11,2014,3
,173,ZMB3,11,2014,3
,38,ZMB3,11,2014,3
,68,ZMB3,11,2014,3
,499,ZMB3,11,2014,3
,602,ZMB3,11,2014,3
,385,ZMB3,10,2014,3
,90,ZMB3,10,2014,3
,80,ZMB3,10,2014,3
,105,ZMB3,11,2014,3
,60,ZMB3,10,2014,3
,25,ZMB6,6,2015,3
,30,ZMB6,6,2015,3
,18,ZMB6,6,2015,3
,30,ZMB7,9,2015,3
,50,ZMB7,9,2015,3
,30,ZMB7,9,2015,3
,49,ZMB7,9,2015,3
,24,ZMB7,9,2015,3
,25,ZMB6,6,2015,3
,23,ZMB6,6,2015,3
,69,ZMB7,10,2015,3
,61,ZMB7,10,2015,3
,172,ZMB7,10,2015,3
,48,ZMB8,10,2015,3
,61,ZMB8,10,2015,3
,32,ZMB8,10,2015,3
,95,ZMB7,9,2015,3
,205,ZMB7,10,2015,3
,91,ZMB7,10,2015,3
,607,ZMB7,10,2015,3
,25,ZMB5,4,2015,3
,20,ZMB5,4,2015,3
,25,ZMB5,4,2015,3
,22,ZMB5,4,2015,3
,160,ZMB7,9,2015,3
,300,ZMB7,9,2015,3
,300,ZMB7,9,2015,3
,225,ZMB7,9,2015,3
,82,ZMB3,11,2014,3
,46,ZMB3,11,2014,3
,117,ZMB3,10,2014,3
,68,ZMB3,11,2014,3
,96,ZMB7,9,2015,3
,176,ZMB7,9,2015,3
,50,ZMB5,4,2015,3
,45,ZMB5,4,2015,3
,119,ZMB5,4,2015,3
,105,ZMB5,5,2015,3
,64,ZMB5,5,2015,3
,65,ZMB7,9,2015,3
,39,ZMB7,9,2015,3
,62,ZMB7,9,2015,3
,47,ZMB7,9,2015,3
,37,ZMB7,9,2015,3
,31,ZMB7,9,2015,3
,72,ZMB6,5,2015,3
,90,ZMB6,5,2015,3
,50,ZMB6,5,2015,3
,73,ZMB6,10,2015,3
,80,ZMB6,5,2015,3
,79,ZMB6,10,2015,3
,61,ZMB6,5,2015,3
,28,ZMB6,5,2015,3
,20,ZMB4,10,2014,3
,89,ZMB4,10,2014,3
,41,ZMB4,11,2014,3
,39,ZMB4,11,2014,3
,15,ZMB1,2,2014,3
,32,ZMB1,2,2014,3
,23,ZMB1,2,2014,3
,36,ZMB1,2,2014,3
,100,ZMB3,10,2014,3
,110,ZMB3,10,2014,3
,89,ZMB3,10,2014,3
,90,ZMB3,10,2014,3
,360,ZMB4,10,2014,3
,400,ZMB4,10,2014,3
,120,ZMB5,6,2015,3
,1254,ZMB5,6,2015,3
,203,ZMB5,6,2015,3
,320,ZMB5,6,2015,3
,412,ZMB5,6,2015,3
,55,ZMB4,10,2014,3
,45,ZMB4,10,2014,3
,80,ZMB7,9,2015,3
,110,ZMB7,9,2015,3
,180,ZMB7,9,2015,3
,240,ZMB7,9,2015,3
,240,ZMB7,9,2015,3
