id,cr011_prgrm,cr102_wpt_id,total_chl_used,total_period_day,total_period_30day,avrg_30day_usage,avrg_30day_usage_litres,num_of_Deliveries,Jerrican_delivered,date_of_first_delivery,date_of_last_delivery,month,year,country
,BTJ,70060083,20,950,31.66667,0.631579,3.157895,6,24,12-Feb-15,19-Sep-17,9,2017,2
,BTJ,70060084,16,950,31.66667,0.5052631,2.526316,5,20,12-Feb-15,19-Sep-17,9,2017,2
,BTJ,70060085,19,950,31.66667,0.6,3,6,23,12-Feb-15,19-Sep-17,9,2017,2
,BTJ,70060086,20,950,31.66667,0.631579,3.157895,6,24,12-Feb-15,19-Sep-17,9,2017,2
,BTJ,70060087,27,950,31.66667,0.8526316,4.263158,8,31,12-Feb-15,19-Sep-17,9,2017,2
,BTJ,70060088,20,901,30.03333,0.6659268,3.329634,6,24,02-Apr-15,19-Sep-17,9,2017,2
,BTJ,70060089,23,950,31.66667,0.7263158,3.631579,7,27,12-Feb-15,19-Sep-17,9,2017,2
,BTJ,70060090,15,901,30.03333,0.4994451,2.497225,5,19,02-Apr-15,19-Sep-17,9,2017,2
,BTJ,70060091,16,901,30.03333,0.5327414,2.663707,5,20,02-Apr-15,19-Sep-17,9,2017,2
,BTJ,70060092,23,879,29.3,0.784983,3.924915,7,27,30-Apr-15,25-Sep-17,9,2017,2
,BTJ,70060093,20,854,28.46667,0.7025761,3.512881,6,24,12-Feb-15,15-Jun-17,6,2017,2
,BTJ,70060095,24,953,31.76667,0.7555089,3.777544,7,28,12-Feb-15,22-Sep-17,9,2017,2
,BTJ,70060096,28,953,31.76667,0.8814271,4.407135,8,32,12-Feb-15,22-Sep-17,9,2017,2
,BTJ,70060097,24,957,31.9,0.7523511,3.761755,7,28,12-Feb-15,26-Sep-17,9,2017,2
,BTJ,70060098,12,902,30.06667,0.3991131,1.995565,4,16,08-Apr-15,26-Sep-17,9,2017,2
,BTJ,70060099,20,957,31.9,0.6269593,3.134796,6,24,12-Feb-15,26-Sep-17,9,2017,2
,BTJ,70060100,24,949,31.63333,0.7586933,3.793467,7,28,20-Feb-15,26-Sep-17,9,2017,2
,BTJ,70060101,24,957,31.9,0.7523511,3.761755,7,28,12-Feb-15,26-Sep-17,9,2017,2
,BTJ,70060102,16,910,30.33333,0.5274725,2.637362,5,20,27mar2015,22-Sep-17,9,2017,2
,BTJ,70060103,32,951,31.7,1.009464,5.047318,10,40,12-Feb-15,22-Sep-17,9,2017,2
,BTJ,70060104,20,950,31.66667,0.631579,3.157895,8,28,13-Feb-15,22-Sep-17,9,2017,2
,BTJ,70060105,23,953,31.76667,0.7240294,3.620147,7,27,12-Feb-15,22-Sep-17,9,2017,2
,BTJ,70060106,24,947,31.56667,0.7602956,3.801478,8,32,13-Feb-15,18-Sep-17,9,2017,2
,BTJ,70060107,24,948,31.6,0.7594936,3.797468,8,32,12-Feb-15,18-Sep-17,9,2017,2
,BTJ,70060108,31,949,31.63333,0.9799789,4.899895,9,35,12-Feb-15,18-Sep-17,9,2017,2
,BTJ,70060109,28,947,31.56667,0.8870116,4.435058,9,36,13-Feb-15,18-Sep-17,9,2017,2
,BTJ,70060110,24,948,31.6,0.7594936,3.797468,8,32,12-Feb-15,18-Sep-17,9,2017,2
,BTJ,70060111,32,986,32.86666,0.9736309,4.868155,9,36,12-Feb-15,25oct2017,10,2017,2
,BTJ,70060112,27,948,31.6,0.8544304,4.272152,9,35,12-Feb-15,18-Sep-17,9,2017,2
,BTJ,70060113,24,906,30.2,0.794702,3.97351,7,28,28mar2015,19-Sep-17,9,2017,2
,BTJ,70060114,23,949,31.63333,0.7270811,3.635406,7,27,12-Feb-15,18-Sep-17,9,2017,2
,BTJ,70060115,26,948,31.6,0.8227848,4.113924,8,30,13-Feb-15,18-Sep-17,9,2017,2
,BTJ,70060116,19,948,31.6,0.6012658,3.006329,7,27,12-Feb-15,18-Sep-17,9,2017,2
,BTJ,70060117,16,948,31.6,0.5063291,2.531646,6,24,12-Feb-15,18-Sep-17,9,2017,2
,BTJ,70060118,19,949,31.63333,0.6006323,3.003161,6,23,12-Feb-15,18-Sep-17,9,2017,2
,BTJ,70060120,15,903,30.1,0.4983389,2.491694,5,19,30mar2015,18-Sep-17,9,2017,2
,BTJ,70060121,20,965,32.16667,0.6217616,3.108808,6,24,12-Feb-15,04oct2017,10,2017,2
,BTJ,70060122,16,949,31.63333,0.5057956,2.528978,5,20,12-Feb-15,18-Sep-17,9,2017,2
,BTJ,70060123,22,948,31.6,0.6962025,3.481013,7,26,13-Feb-15,18-Sep-17,9,2017,2
,BTJ,70060124,20,902,30.06667,0.6651884,3.325942,6,24,01-Apr-15,19-Sep-17,9,2017,2
,BTJ,70060125,20,902,30.06667,0.6651884,3.325942,6,24,01-Apr-15,19-Sep-17,9,2017,2
,BTJ,70060127,16,804,26.8,0.597015,2.985075,5,20,31mar2015,12-Jun-17,6,2017,2
,BTJ,70060128,28,949,31.63333,0.8851423,4.425711,8,32,13-Feb-15,19-Sep-17,9,2017,2
,BTJ,70060129,20,850,28.33333,0.7058823,3.529412,6,24,13-Feb-15,12-Jun-17,6,2017,2
,BTJ,70060130,20,851,28.36667,0.7050529,3.525264,6,24,12-Feb-15,12-Jun-17,6,2017,2
,BTJ,70060131,28,949,31.63333,0.8851423,4.425711,8,32,13-Feb-15,19-Sep-17,9,2017,2
,BTJ,70060132,24,851,28.36667,0.8460634,4.230317,7,28,12-Feb-15,12-Jun-17,6,2017,2
,BTJ,70060133,16,853,28.43333,0.5627198,2.813599,5,20,12-Feb-15,14-Jun-17,6,2017,2
,BTJ,70060134,24,853,28.43333,0.8440797,4.220399,7,28,12-Feb-15,14-Jun-17,6,2017,2
,BTJ,70060135,22,819,27.3,0.8058608,4.029304,7,26,18mar2015,14-Jun-17,6,2017,2
,BTJ,70060136,20,853,28.43333,0.7033998,3.516999,6,24,12-Feb-15,14-Jun-17,6,2017,2
,BTJ,70060137,16,754,25.13333,0.6366048,3.183024,5,20,12-Feb-15,07mar2017,3,2017,2
,BTJ,70060138,12,754,25.13333,0.4774536,2.387268,4,16,12-Feb-15,07mar2017,3,2017,2
,BTJ,70060139,19,852,28.4,0.6690141,3.34507,6,23,13-Feb-15,14-Jun-17,6,2017,2
,BTJ,70060140,20,753,25.1,0.7968127,3.984064,6,24,13-Feb-15,07mar2017,3,2017,2
,BTJ,70060142,24,899,29.96667,0.8008898,4.004449,7,28,10-Apr-15,25-Sep-17,9,2017,2
,BTJ,70060143,29,956,31.86667,0.9100418,4.550209,9,33,12-Feb-15,25-Sep-17,9,2017,2
,BTJ,70060144,29,954,31.8,0.9119497,4.559749,9,33,14-Feb-15,25-Sep-17,9,2017,2
,BTJ,70060145,20,950,31.66667,0.631579,3.157895,6,24,12-Feb-15,19-Sep-17,9,2017,2
