id,t011_program,t313_wpt_fail,t301b_wpt_flow_rate_slow,t302_landowner_personality,t302a_rep_WSB_talkedto,t302b_rep_WSB_accepted_disp,t310_wpt_drinking_water,t303b_turbitube_100ntu,t303_turbidity_wet,t304_turbidity_dry,t305b_flow_how_many_months,avg_users,t311_wpt_pass,t008_country,month,year
,Zomba 1,,,1,,,1,,3,3,,11,1,3,1,2016
,Zomba 3,,,,1,1,1,,3,3,,40,1,3,9,2014
,Zomba 3,,,,1,1,1,,3,3,,32.33333333,1,3,9,2014
,Zomba 6,,,,1,1,1,,3,3,,35.33333333,1,3,5,2015
,Zomba 4,,1,,1,1,1,,3,3,,15,1,3,10,2014
,Zomba 4,,,,1,1,1,,3,3,,17,1,3,9,2014
,Zomba 5,,,,1,1,1,,3,3,,82,1,3,4,2015
,Zomba 4,,,,1,1,1,,3,3,,12,1,3,2,2016
,Zomba 7,,1,,1,1,1,,3,3,12,91.33333333,1,3,7,2015
,Zomba 7,,,,1,1,1,,3,3,,25,1,3,8,2015
,Zomba 1,,,1,,,1,,3,3,,17,1,3,1,2016
,Zomba 6,,,,1,1,1,,3,3,,40,1,3,4,2015
,Zomba 1_2,,,1,,,1,,3,3,10,,1,3,1,2014
,Zomba 3,,,,1,1,1,,3,3,,165,1,3,9,2014
,Zomba 3,,,1,,,1,,3,3,,33.5,1,3,9,2014
,Zomba 4,,,,1,1,1,,3,3,,55,1,3,10,2014
,Zomba 4,,,,1,1,1,,3,3,,50,1,3,9,2014
,Zomba 5,,1,,1,1,1,,3,3,,30,1,3,2,2015
,Zomba 5,,,,1,1,1,,3,3,,100,1,3,4,2015
,Zomba 6,,,1,,,1,,3,3,,14,1,3,1,2016
,Zomba 4,,,,1,1,1,,3,3,,56.66666667,1,3,10,2014
,Zomba 3,,1,,1,1,1,,3,3,,70,1,3,9,2014
,Zomba 3,,,1,,,1,,3,3,,70,1,3,9,2014
,Zomba 5,,,,1,1,1,,3,3,,21.66666667,1,3,3,2015
,Zomba 4,,,,0,,1,,3,3,,25,1,3,2,2016
,Zomba 6,,,,1,1,1,,3,3,,51,1,3,4,2015
,Zomba 6,,,1,,,1,,3,3,,22,1,3,4,2015
,Zomba 5,,,1,,,1,,2,2,,11,1,3,1,2016
,Zomba 5,,1,,0,,1,,3,3,,120,1,3,2,2015
,Zomba 1,,,,,,1,,3,3,,,1,3,1,2014
,Zomba 4,,,,1,1,1,,3,3,,12,1,3,9,2014
,Zomba 3,,,,0,,1,,3,3,,17,1,3,9,2014
,Zomba 6,,,,0,,1,,3,3,,33.33333333,1,3,4,2015
,Zomba 6,1,0,,,,,,,,,,,3,4,2015
,Zomba 6,,,,1,1,1,,3,3,,35,1,3,9,2015
,Zomba 1_2,1,,,,,,,,,,,,3,1,2014
,Zomba 5,,,1,,,1,,3,3,,13,1,3,4,2015
,Zomba 3,,,,1,1,1,,3,3,,47.5,1,3,9,2014
,Zomba 3,,,,1,1,1,,3,3,,400,1,3,8,2014
,Zomba 4,,,1,,,1,,3,3,,20,1,3,9,2015
,Zomba 3,1,,1,,,1,,1,1,,,,3,9,2014
,Zomba 4,,,,1,1,1,,3,3,,15,1,3,10,2014
,Zomba 4,,,,1,1,1,,3,3,,11.5,1,3,10,2014
,Zomba 4,,,,1,1,1,,3,3,,12,1,3,10,2014
,Zomba 4,,,,1,1,1,,3,3,,30,1,3,9,2014
,Zomba 6,,,,0,,1,,3,3,,153,1,3,4,2015
,Zomba 4,,,,1,1,1,,3,3,,309,1,3,10,2014
,Zomba 7,,,,1,1,1,,3,3,,67.5,1,3,7,2015
,Zomba 5,,,,0,,1,,3,3,,89,1,3,2,2015
,Zomba 5,,,,0,,1,,3,3,,41.66666667,1,3,2,2015
,Zomba 6,,,,1,1,1,,3,3,,11.33333333,1,3,9,2015
,Zomba 6,,,,1,1,1,,3,3,,24,1,3,4,2015
,Zomba 1,,,,1,1,1,,3,3,,65,1,3,2,2016
,Zomba 6,,,,1,1,1,,3,3,,18.66666667,1,3,4,2015
,Zomba 4,,,,1,1,1,,2,3,,18,1,3,10,2014
,Zomba 3,,,,0,,1,,3,3,,200,1,3,9,2014
,Zomba 6,,,,1,1,1,,3,3,,60,1,3,5,2015
,Zomba 5,,,,1,1,1,,3,3,,60,1,3,1,2015
,Zomba 6,,,1,,,1,,3,3,,13,1,3,9,2015
,Zomba 3,,,,1,1,1,,3,3,,190,1,3,9,2014
,Zomba 4,,,,1,1,1,,3,3,,24.16666667,1,3,10,2014
,Zomba 3,,,1,,,1,1,,,,50,1,3,2,2016
,Zomba 5,,,,0,,1,,3,3,,52,1,3,2,2015
,Zomba 7,,,,0,,1,,3,3,,70,1,3,7,2015
,Zomba 7,,1,,1,1,1,,3,3,,30,1,3,7,2015
,Zomba 4,0,0,,,,,,,,,,,3,9,2015
,Zomba 4,,,,1,1,1,,3,3,,20,1,3,9,2014
,Zomba 9,,,,1,1,1,,3,3,,10,1,3,12,2015
,Zomba 6,,,,1,1,1,,3,3,,60,1,3,4,2015
,Zomba 4,,,,1,1,1,,3,3,,11,1,3,10,2014
,Zomba 5,,,1,,,1,,3,3,,21.66666667,1,3,1,2016
,Zomba 5,,1,,1,1,1,,3,3,,35,1,3,1,2016
,Zomba 3,,,1,,,1,,3,3,,75,1,3,9,2014
,Zomba 6,,,,1,1,1,,3,3,,25,1,3,4,2015
,Zomba 5,,,,1,1,1,,3,3,,38,1,3,2,2015
,Zomba 1,,,,,,1,,3,3,12,,1,3,1,2014
,Zomba 5,,,,1,1,1,,3,3,,41.25,1,3,3,2015
,Zomba 6,0,0,,,,,,,,,,,3,4,2015
,Zomba 4,,,,1,1,1,,3,3,,18,1,3,2,2016
,Zomba 5,,,,0,,1,,3,3,,113.3333333,1,3,3,2015
,Zomba 4,,,,1,1,1,,3,3,,56.66666667,1,3,10,2014
,Zomba 4,,1,,1,1,1,,3,3,,23,1,3,9,2014
,Zomba 4,,,,1,1,1,,3,3,,84,1,3,9,2014
,Zomba 7,,,,1,1,1,,3,3,,115,1,3,8,2015
,Zomba 3,,,,1,1,1,,3,3,,86.66666667,1,3,9,2014
,Zomba 6,,,,1,1,1,,3,3,,23,1,3,4,2015
,Zomba 6,,,,1,1,1,,3,3,,46.66666667,1,3,4,2015
,Zomba 3,1,1,,1,1,0,,,,,,,3,9,2014
,Zomba 1,,,1,,,1,,3,3,,20,1,3,1,2016
,Zomba 7,,,,1,1,1,,3,3,,54.16666667,1,3,8,2015
,Zomba 8,,,,1,1,1,,3,3,,42.91666667,1,3,8,2015
,Zomba 5,,,,1,1,1,,3,3,,77,1,3,2,2015
,Zomba 6,,,,1,1,1,,3,3,,11.66666667,1,3,4,2015
,Zomba 6,,,,1,1,1,,3,3,,17,1,3,4,2015
,Zomba 5,,,,1,1,1,,3,3,,50,1,3,4,2015
,Zomba 3,,,,1,1,1,,3,3,,30,1,3,8,2014
,Zomba 7,,,,0,,1,,3,3,,93.33333333,1,3,8,2015
,Zomba 4,,,,1,1,1,,3,3,,26,1,3,10,2014
,Zomba 7,,,,0,,1,,3,3,,57.33333333,1,3,7,2015
,Zomba 4,,1,,1,1,1,,3,3,,12,1,3,10,2014
,Zomba 5,,,,1,1,1,,3,3,,28.33333333,1,3,2,2015
,Zomba 6,,,1,,,1,,3,3,,50,1,3,9,2015
,Zomba 5,,,,1,1,1,,3,3,,300,1,3,4,2015
,Zomba 3,,,,1,1,1,,3,3,,65,1,3,9,2014
,Zomba 8,,,,1,1,1,,3,3,,150,1,3,8,2015
,Zomba 6,,,,0,,1,,3,3,,30,1,3,4,2015
,Zomba 3,0,,,1,1,1,0,,,,,,3,2,2016
,Zomba 6,,,,1,1,1,,3,3,,25,1,3,5,2015
,Zomba 6,,,,1,1,1,,3,3,,46.66666667,1,3,4,2015
,Zomba 6,,,,0,,1,,3,3,,15,1,3,4,2015
,Zomba 4,,,1,,,1,,3,3,,29.33333333,1,3,9,2015
,Zomba 1,,,1,,,1,,3,3,,35,1,3,1,2016
,Zomba 5,,,,0,,1,,3,3,,50,1,3,3,2015
,Zomba 5,,,,0,,1,,3,3,,58,1,3,2,2015
,Zomba 5,,,,0,,1,,3,3,9,83.33333333,1,3,1,2014
,Zomba 3,,,,1,1,1,,3,3,,15,1,3,9,2014
,Zomba 5,,,,1,1,1,,3,3,,45,1,3,4,2015
,Zomba 5,,,,0,,1,,3,3,,77.5,1,3,2,2015
,Zomba 5,,,1,,,1,,3,3,,25.83333333,0,3,1,2016
,Zomba 9,,,,0,,1,,3,3,,15.83333333,1,3,12,2015
,Zomba 4,,,,1,1,1,,3,3,,20,1,3,2,2016
,Zomba 5,,,,1,1,1,,3,3,,25,1,3,4,2015
,Zomba 9,,1,,1,1,1,,3,3,,16,1,3,12,2015
,Zomba 8,1,0,,,,,,,,,,,3,8,2015
,Zomba 6,,,,1,1,1,,3,3,,120,1,3,4,2015
,Zomba 5,,,,1,1,1,,3,3,,147,1,3,4,2015
,Zomba 4,,,,0,,1,,3,3,,20,1,3,10,2014
,Zomba 9,,,,0,,1,,3,3,,20,1,3,12,2015
,Zomba 5,,,,1,1,1,,3,3,,160,1,3,4,2015
,Zomba 6,,,1,,,1,,3,3,,10,1,3,1,2016
,Zomba 3,0,,,1,1,1,,3,3,,5.833333333,,3,9,2014
,Zomba 3,,,,0,,1,,3,3,,52,1,3,9,2014
,Zomba 6,,,,1,1,1,,3,3,,215,1,3,8,2015
,Zomba 4,,,,1,1,1,,3,3,,31,1,3,10,2014
,Zomba 4,,,,1,1,1,,3,3,,40,1,3,9,2014
,Zomba 4,0,0,,,,,,,,,,,3,9,2014
,Zomba 8,,,1,,,1,,3,3,,43.33333333,1,3,8,2015
,Zomba 6,,,,1,1,1,,3,3,,14.5,1,3,4,2015
,Zomba 6,,,,1,1,1,,3,3,,47.08333333,1,3,4,2015
,Zomba 3,,,,0,,1,,3,3,,46.66666667,1,3,9,2014
,Zomba 9,,,1,,,1,,3,3,,18.33333333,1,3,1,2016
,Zomba 7,,1,,1,1,1,,3,3,,51,1,3,7,2015
,Zomba 7,,,,1,1,1,,3,3,,50,1,3,7,2015
,Zomba 4,,1,,0,,1,,3,3,,38.33333333,1,3,10,2014
,Zomba 8,,,,1,1,1,,3,3,,20,1,3,8,2015
,Zomba 7,,1,,1,1,1,,3,3,,33.33333333,1,3,7,2015
,Zomba 2,,,,,,1,,3,3,,,1,3,1,2014
,Zomba 7,,,,1,1,1,,3,3,,30,1,3,8,2015
,Zomba 6,,,,1,1,1,,3,3,,110,1,3,4,2015
,Zomba 6,,,,0,,1,,3,3,,16.25,1,3,4,2015
,Zomba 9,,,,1,1,1,,3,3,,54.41666667,1,3,12,2015
,Zomba 7,,,,0,,1,,3,3,,70,1,3,7,2015
,Zomba 6,,,,0,,1,,3,3,,22,1,3,4,2015
,Zomba 7,,,,0,,1,,3,3,,200,1,3,7,2015
,Zomba 7,,,,0,,1,,3,3,,17.5,1,3,7,2015
,Zomba 6,,,,1,1,1,,3,3,,12,1,3,4,2015
,Zomba 4,,,,1,1,1,,3,3,,15,1,3,2,2016
,Zomba 5,,,,0,,1,,3,3,,38.33333333,1,3,2,2015
,Zomba 4,,,1,,,1,,2,3,,43.75,1,3,10,2014
,Zomba 4,,,,1,1,1,,3,3,,50.16666667,1,3,10,2014
,Zomba 3,,,,0,,1,,3,3,,20,1,3,9,2014
,Zomba 5,,,,1,1,1,,3,3,,112.0833333,1,3,4,2015
,Zomba 9,,,,1,1,1,,3,3,,55,1,3,12,2015
,Zomba 5,,,,1,1,1,,3,3,,40,1,3,3,2015
,Zomba 1,,,,,,1,,3,3,,,1,3,11,2013
,Zomba 6,,,,0,,1,,3,3,,25,1,3,4,2015
,Zomba 6,,,1,,,1,,3,3,,11,1,3,1,2016
,Zomba 5,,,1,,,1,,3,3,,32,1,3,8,2015
,Zomba 3,,,,1,1,1,,3,3,,56,1,3,1,2016
,Zomba 7,,,,1,1,1,,3,3,12,470.8333333,1,3,7,2015
,Zomba 4,,,,1,1,1,,3,3,,14,1,3,9,2014
,Zomba 9,,,1,,,1,,3,3,,11.25,1,3,12,2015
,Zomba 7,,,,1,1,1,,3,3,,170,1,3,7,2015
,Zomba 1,1,,1,,,1,,1,3,,,,3,11,2013
,Zomba 8,0,0,,,,,,,,,,,3,8,2015
,Zomba 4,0,,1,,,1,,3,3,,3,,3,9,2014
,Zomba 3,,1,,0,,1,,3,3,,66.66666667,1,3,8,2014
,Zomba 4,,1,,0,,1,,3,3,,80,1,3,10,2014
,Zomba 5,,,,0,,1,,3,3,,89,1,3,2,2015
,Zomba 5,,,,0,,1,,3,3,,25,1,3,3,2015
,Zomba 3,,,,0,,1,,3,3,,22.91666667,1,3,8,2014
,Zomba 4,,,,1,1,1,,3,3,,20,1,3,9,2015
,Zomba 5,,,,0,,1,,3,3,,80,1,3,1,2015
,Zomba 9,,,,1,1,1,,3,3,,23,1,3,12,2015
,Zomba 6,,,1,,,1,,3,3,,11,1,3,8,2015
,Zomba 8,,,,1,1,1,,3,3,,70,1,3,9,2015
,Zomba 4,,,,0,,1,,3,3,,10,1,3,8,2015
,Zomba 5,,,,1,1,1,,3,3,,26.66666667,1,3,4,2015
,Zomba 5,,,,1,1,1,,3,3,,40,1,3,4,2015
,Zomba 5,,,,1,1,1,,3,3,,60,1,3,4,2015
,Zomba 4,,,,1,1,1,,3,3,,32,1,3,9,2014
,Zomba 4,,,,1,1,1,,3,3,,11.33333333,1,3,10,2014
,Zomba 1,,,,1,1,1,,3,3,,58.33333333,1,3,1,2016
,Zomba 7,,,,1,1,1,,3,3,,54,1,3,7,2015
,Zomba 5,,,,0,,1,,3,3,,65,1,3,2,2015
,Zomba 3,,,,0,,1,,3,3,,23,1,3,9,2014
,Zomba 7,,,,1,1,1,,3,3,,75,1,3,8,2015
,Zomba 4,,,,1,1,1,,3,3,,10,1,3,9,2014
,Zomba 4,,,,1,1,1,,3,3,,35.33333333,1,3,10,2014
,Zomba 6,,,1,,,1,,3,3,,14,1,3,1,2016
,Zomba 3,,,,1,1,1,,3,3,,36,1,3,8,2014
,Zomba 5,,,,1,1,1,,3,3,,114.6666667,1,3,3,2015
,Zomba 5,,,,1,1,1,,3,3,,35,1,3,3,2015
,Zomba 7,,,,0,,1,,3,3,,27.5,1,3,7,2015
,Zomba 6,,,,0,,1,,3,3,,40.5,1,3,4,2015
,Zomba 7,,,,0,,1,,3,3,,30,1,3,7,2015
,Zomba 7,,,,0,,1,,3,3,,30,1,3,7,2015
,Zomba 5,,,,1,1,1,,3,3,12,40,1,3,3,2015
,Zomba 3,,,,0,,1,,3,3,12,50,1,3,9,2014
,Zomba 6,,,1,,,1,,3,3,,17,1,3,4,2015
,Zomba 3,,,1,,,1,,3,3,,19.08333333,1,3,1,2016
,Zomba 7,,,,1,1,1,,3,3,,90,1,3,8,2015
,Zomba 9,,,,0,,1,,3,3,,48.75,1,3,12,2015
,Zomba 3,,,,1,1,1,,3,3,,35.33333333,1,3,9,2014
,Zomba 8,,1,1,,,1,,3,3,,10,1,3,8,2015
,Zomba 3,,,,0,,1,,3,3,,69.16666667,1,3,2,2016
,Zomba 6,,,,1,1,1,,3,3,,17,1,3,9,2015
,Zomba 5,,,,1,1,1,,3,3,,155.3333333,1,3,4,2015
,Zomba 5,,,,1,1,1,,3,3,,204,1,3,2,2015
,Zomba 4,,,,1,1,1,,2,3,,13,1,3,10,2014
,Zomba 3,,,,1,1,1,,3,3,,42,1,3,8,2014
,Zomba 5,,,,1,1,1,,3,3,,70,1,3,4,2015
,Zomba 4,,,1,,,1,,3,3,,20,1,3,9,2015
,Zomba 4,,,,1,1,1,,3,3,,21.5,1,3,10,2014
,Zomba 5,,,,0,,1,,3,3,,28.5,1,3,3,2015
,Zomba 3,,,,0,,1,,3,3,,25,1,3,9,2014
,Zomba 2,1,,1,,,1,,1,3,,,,3,1,2014
,Zomba 5,,,,0,,1,,3,3,,63,1,3,2,2015
,Zomba 5,,,,1,1,1,,3,3,,26.66666667,1,3,4,2015
,Zomba 9,,,,1,1,1,,3,3,,22,1,3,1,2016
,Zomba 4,,,,1,1,1,,3,3,,60,1,3,9,2014
,Zomba 6,,,,1,1,1,,3,3,,23.33333333,1,3,4,2015
,Zomba 4,,,,1,1,1,,3,3,,74.16666667,1,3,10,2014
,Zomba 4,,,,1,1,1,,3,3,,21,1,3,10,2014
,Zomba 4,,,,1,1,1,,3,3,,20,1,3,10,2014
,Zomba 4,,,,1,1,1,,3,3,,10,1,3,10,2014
,Zomba 4,,,,1,1,1,,3,3,,97,1,3,10,2014
,Zomba 3,,,,1,1,1,,3,3,,38,1,3,9,2014
,Zomba 1,1,,,,,1,,1,1,,,,3,1,2014
,Zomba 6,,,,0,,1,,3,3,,16,1,3,1,2016
,Zomba 3,Don't know,0,,,,,,,,,,,3,9,2014
,Zomba 3,1,0,,,,,,,,,,,3,8,2014
,Zomba 4,,,,1,1,1,,3,3,,15,1,3,2,2016
,Zomba 3,,,,1,1,1,,3,3,,80,1,3,9,2014
,Zomba 7,,,,1,1,1,,3,3,,53,1,3,8,2015
,Zomba 7,,,,0,,1,,3,3,,66.66666667,1,3,7,2015
,Zomba 6,,,,1,1,1,,3,3,,23.33333333,1,3,4,2015
,Zomba 8,,,,1,1,1,,3,3,,28,1,3,8,2015
,Zomba 5,,,,1,1,1,,3,3,,20,1,3,3,2015
,Zomba 4,,,,1,1,1,,3,3,,49,1,3,10,2014
,Zomba 5,,,,1,1,1,,3,3,,94.33333333,1,3,4,2015
,Zomba 7,,,,1,1,1,,3,3,,40,1,3,8,2015
,Zomba 7,,,,1,1,1,,3,3,,53.33333333,1,3,7,2015
,Zomba 5,,,,1,1,1,,3,3,,67.58333333,1,3,2,2015
,Zomba 4,,,,0,,1,,3,3,,10.83333333,1,3,8,2015
,Zomba 6,,,,0,,1,,3,3,,15,1,3,4,2015
,Zomba 9,,,,1,1,1,,3,3,,25.66666667,1,3,12,2015
,Zomba 3,,,,1,1,1,,3,3,,50,1,3,1,2016
,Zomba 9,,,,1,1,1,,3,3,,11,1,3,12,2015
,Zomba 5,,,,1,1,1,,3,3,,68.33333333,1,3,4,2015
,Zomba 5,,,,1,1,1,,3,3,,90,1,3,2,2015
,Zomba 9,,,,0,,1,,3,3,,12,1,3,4,2016
,Zomba 4,,,,1,1,1,,3,3,,29,1,3,9,2015
,Zomba 3,,,,1,1,1,,3,3,,116.6666667,1,3,9,2014
,Zomba 3,,,,1,1,1,,3,3,,80.83333333,1,3,9,2014
,Zomba 4,,1,,1,1,1,,3,3,,184,1,3,10,2014
,Zomba 6,,,1,,,1,,3,3,,16.5,1,3,4,2015
,Zomba 8,,1,,1,1,1,,3,3,,50,1,3,8,2015
,Zomba 7,,,,1,1,1,,3,3,,36.91666667,1,3,8,2015
,Zomba 4,,,,0,,1,,3,3,,18,1,3,10,2014
,Zomba 8,,,,1,1,1,,3,3,,16,1,3,8,2015
,Zomba 7,,,,1,1,1,,3,3,10,79,1,3,7,2015
,Zomba 6,,,,1,1,1,,3,3,,36.5,1,3,4,2015
,Zomba 4,,,,1,1,1,,3,3,,59.16666667,1,3,9,2014
,Zomba 4,,1,,0,,1,,3,3,,30,1,3,10,2014
,Zomba 5,,,,1,1,1,,3,3,,56,1,3,3,2015
,Zomba 8,,,,0,,1,,3,3,,14,1,3,8,2015
,Zomba 3,,,1,,,1,,3,3,,12,1,3,7,2015
,Zomba 6,,,,1,1,1,,3,3,,43,1,3,4,2015
,Zomba 6,,,,1,1,1,,3,3,,36.25,1,3,4,2015
,Zomba 2,1,,1,,,1,,1,3,,,,3,1,2014
,Zomba 9,,,,1,1,1,,3,3,,22,0,3,1,2016
,Zomba 3,,,,1,1,1,,3,3,,20.75,1,3,9,2014
,Zomba 8,,,,0,,1,,3,3,,13,1,3,8,2015
,Zomba 6,,,,0,,1,,3,3,,11.66666667,1,3,4,2015
,Zomba 6,,,,1,1,1,,3,3,10,25.33333333,1,3,4,2015
,Zomba 5,,,,1,1,1,,3,3,,45,1,3,4,2015
,Zomba 9,,,,,,1,,3,3,,18,1,3,1,2016
,Zomba 7,,,,1,1,1,,3,3,,50,1,3,8,2015
,Zomba 7,,,,0,,1,,3,3,,26.66666667,1,3,8,2015
,Zomba 6,,,,1,1,1,,3,3,,34.16666667,1,3,4,2015
,Zomba 6,,,,1,1,1,,3,3,,145.8333333,1,3,5,2015
,Zomba 4,,,,0,,1,,3,3,,14.5,1,3,7,2015
,Zomba 6,,,1,,,1,,3,3,,12,1,3,1,2016
,Zomba 4,,,,1,1,1,,3,3,,78.33333333,1,3,10,2014
,Zomba 5,,,,1,1,1,,3,3,,45,1,3,3,2015
,Zomba 5,,,,1,1,1,,3,3,,23,1,3,2,2015
,Zomba 6,,,,1,1,1,,3,3,,19.66666667,1,3,8,2015
,Zomba 5,,,,0,,1,,3,3,,90,1,3,3,2015
,Zomba 9,,,,0,,1,,3,3,,23.75,1,3,12,2015
,Zomba 9,,,,1,1,1,,3,3,,186.6666667,1,3,12,2015
,Zomba 4,,,,1,1,1,,3,3,,18,1,3,10,2014
,Zomba 4,,,,1,1,1,,3,3,,33.75,1,3,10,2014
,Zomba 8,,,,0,,1,,3,3,,27,1,3,8,2015
,Zomba 3,1,,0,,,,,,,,,,3,9,2014
,Zomba 5,,,,0,,1,,3,3,,60,1,3,8,2015
,Zomba 5,,,,0,,1,,3,3,,90,1,3,2,2015
,Zomba 6,,,,1,1,1,,3,3,,20.16666667,1,3,4,2015
,Zomba 6,,,,0,,1,,3,3,,59.5,1,3,5,2015
,Zomba 5,,,,0,,1,,3,3,,20,1,3,2,2015
,Zomba 6,,,,1,1,1,,3,3,9,33.5,1,3,4,2015
,Zomba 3,,,,1,1,1,,3,3,,127.5,1,3,9,2014
,Zomba 8,,,,1,1,1,,3,3,,17,1,3,8,2015
,Zomba 5,,,,0,,1,,3,3,,30,1,3,8,2015
,Zomba 4,,,1,,,1,,3,3,,20,1,3,8,2015
,Zomba 9,,,,1,1,1,,3,3,,16.66666667,1,3,12,2015
,Zomba 9,,,,1,1,1,,3,3,,22.83333333,1,3,12,2015
,Zomba 5,,,,1,1,1,,3,3,,30,1,3,2,2015
,Zomba 4,,1,,0,,1,,3,3,,35.83333333,1,3,9,2015
,Zomba 4,,,,1,1,1,,3,3,,45,1,3,10,2014
,Zomba 3,,,,1,1,1,,3,3,,32,1,3,1,2016
,Zomba 4,,,1,,,1,,3,3,,56.66666667,1,3,9,2014
,Zomba 6,,1,,1,1,1,,3,3,,22.5,1,3,4,2015
,Zomba 7,,,,0,,1,,3,3,,10,1,3,7,2015
,Zomba 6,,,,1,1,1,,3,3,,19.16666667,1,3,4,2015
,Zomba 9,,,,0,,1,,3,3,,25,1,3,1,2016
,Zomba 9,,,,1,1,1,,3,3,,18.33333333,1,3,1,2016
,Zomba 5,0,1,,0,,1,,1,3,,,,3,2,2015
,Zomba 3,,,,1,1,1,,3,3,,21.66666667,1,3,9,2014
,Zomba 4,,,,1,1,1,,3,3,,110,1,3,10,2014
,Zomba 3,,,,1,1,1,,3,3,,41,1,3,9,2014
,Zomba 4,,1,,0,,1,,3,3,,80,1,3,10,2014
,Zomba 6,,,,0,,1,,3,3,,54.5,1,3,9,2015
,Zomba 3,,,,0,,1,,3,3,,20,1,3,9,2014
,Zomba 6,,,,1,1,1,,3,3,,15,1,3,4,2015
,Zomba 7,,,,1,1,1,,3,3,,30,1,3,7,2015
,Zomba 4,,,,1,1,1,,3,3,,17,1,3,10,2014
,Zomba 9,,,,0,,1,,3,3,,73.75,1,3,12,2015
,Zomba 6,,,,1,1,1,,3,3,,39,1,3,4,2015
,Zomba 1,,,1,,,1,,3,3,,18.33333333,1,3,2,2016
,Zomba 7,,,,0,,1,,3,3,,70,1,3,7,2015
,Zomba 9,,,1,,,1,,3,3,,30,1,3,1,2016
,Zomba 8,,,,1,1,1,,3,3,,35,1,3,8,2015
,Zomba 6,,,1,,,1,,3,3,,42.66666667,1,3,4,2015
,Zomba 5,,,,1,1,1,,3,3,,48,1,3,4,2015
,Zomba 3,,,,0,,1,,3,3,,124,1,3,9,2014
,Zomba 6,,,,1,1,1,,3,3,,21,1,3,4,2015
,Zomba 2,,,,,,1,,3,3,,,1,3,1,2014
,Zomba 6,,,,0,,1,,2,3,,12,1,3,4,2015
,Zomba 3,,,,1,1,1,,3,3,,78,1,3,9,2014
,Zomba 6,,,,0,,1,,3,3,,11.33333333,1,3,4,2015
,Zomba 6,,,,1,1,1,,3,3,,30,1,3,4,2015
,Zomba 7,,,,1,1,1,,3,3,,63.33333333,1,3,7,2015
,Zomba 5,,,,1,1,1,,3,3,,83.33333333,1,3,4,2015
,Zomba 6,,,1,,,1,,3,3,,16,1,3,1,2016
,Zomba 3,,,,1,1,1,,3,3,,150,1,3,9,2014
,Zomba 4,,,,1,1,1,,3,3,,40,1,3,2,2016
,Zomba 3,,,,1,1,1,,3,3,,56.66666667,1,3,8,2015
,Zomba 6,,,,1,1,1,,3,3,,63,1,3,4,2015
,Zomba 6,,,,0,,1,,3,3,,50,1,3,4,2015
,Zomba 1,1,,,,,,,,,,,,3,1,2014
,Zomba 4,,,1,,,1,,3,3,,30,1,3,9,2014
,Zomba 6,,,,1,1,1,,3,3,,30,1,3,4,2015
,Zomba 3,,,,1,Don't know,1,,3,3,,87.5,1,3,9,2014
,Zomba 9,,,,1,1,1,,3,3,,45,1,3,12,2015
,Zomba 6,,1,,1,1,1,,3,3,,33.33333333,1,3,4,2015
,Zomba 9,,,,1,1,1,,3,3,,18.08333333,1,3,12,2015
,Zomba 6,,,,1,1,1,,3,3,,33.33333333,1,3,4,2015
,Zomba 7,,,1,,,1,,3,3,,30,1,3,7,2015
,Zomba 9,,,,1,1,1,,3,3,,19,1,3,12,2015
,Zomba 5,,,,1,1,1,,3,3,,64.58333333,1,3,4,2015
,Zomba 5,,,,1,1,1,,3,3,,50,1,3,4,2015
,Zomba 4,0,,,1,1,1,,3,3,4,,,3,10,2014
,Zomba 6,,,1,,,1,,3,3,,17,1,3,9,2015
,Zomba 6,,,,1,1,1,,3,3,,40,1,3,5,2015
,Zomba 5,,,,0,,1,,3,3,,17.91666667,1,3,1,2016
,Zomba 4,,,1,,,1,,2,3,,30,1,3,10,2014
,Zomba 5,,,,1,1,1,,3,3,,50,1,3,8,2015
,Zomba 4,,,,1,1,1,,3,3,,300.6666667,1,3,4,2015
,Zomba 5,,,,1,1,1,,3,3,,84,1,3,2,2015
,Zomba 7,,,,1,1,1,,3,3,,60,1,3,7,2015
,Zomba 5,,,1,,,1,,2,3,,11.5,1,3,4,2015
,Zomba 5,,,,1,Don't know,1,,3,3,,61.66666667,1,3,2,2015
,Zomba 3,,,,1,1,1,,3,3,,49.33333333,1,3,8,2014
,Zomba 7,,,,1,1,1,,3,3,,10,1,3,7,2015
,Zomba 4,,,,0,,1,,3,3,,20,1,3,9,2014
,Zomba 6,,,,1,1,1,,3,3,,20.83333333,1,3,8,2015
,Zomba 5,,,1,,,1,,3,3,,18.75,1,3,3,2015
,Zomba 9,,,1,,,1,,3,3,,16,1,3,11,2015
,Zomba 6,,,,1,1,1,,3,3,,50,1,3,4,2015
,Zomba 6,,,,1,1,1,,3,3,,41.66666667,1,3,4,2015
,Zomba 9,,,,0,,1,,3,3,,11.33333333,1,3,12,2015
,Zomba 6,,,,1,1,1,,3,3,,15,1,3,5,2015
,Zomba 6,,,,,,1,,3,3,,30,1,3,9,2015
,Zomba 4,,1,,0,,1,,3,3,,48,1,3,10,2014
,Zomba 5,,,,1,1,1,,3,3,,86.66666667,1,3,3,2015
,Zomba 5,,,,0,,1,,3,3,,65,1,3,8,2015
,Zomba 5,,1,,1,1,1,,3,3,,21,1,3,3,2015
