ID,vcs201_attendees_total,vcs011_prgrm,month,year,vcs009_country
,28,Sironko,10,2014,2
,45,Sironko,10,2014,2
,29,Sironko,10,2014,2
,25,Sironko,10,2014,2
,37,Manafwa,10,2014,2
,24,Sironko,10,2014,2
,21,Sironko,10,2014,2
,20,Sironko,10,2014,2
,41,Mbale,10,2014,2
,27,Sironko,10,2014,2
,28,Sironko,10,2014,2
,25,Sironko,10,2014,2
,36,Sironko,10,2014,2
,26,Sironko,10,2014,2
,19,Sironko,10,2014,2
,23,Sironko,10,2014,2
,21,Sironko,10,2014,2
,69,Sironko,10,2014,2
,36,Sironko,10,2014,2
,39,Sironko,10,2014,2
,25,Sironko,10,2014,2
,30,Sironko,10,2014,2
,32,Sironko,10,2014,2
,50,Sironko,10,2014,2
,38,Sironko,10,2014,2
,30,Sironko,10,2014,2
,47,Sironko,10,2014,2
,21,Sironko,10,2014,2
,29,Sironko,10,2014,2
,23,Sironko,10,2014,2
,24,Sironko,10,2014,2
,23,Sironko,10,2014,2
,24,Sironko,10,2014,2
,31,Sironko,10,2014,2
,28,Sironko,10,2014,2
,30,Sironko,10,2014,2
,25,Sironko,10,2014,2
,25,Sironko,10,2014,2
,43,Sironko,10,2014,2
,49,Sironko,10,2014,2
,19,Sironko,10,2014,2
,51,Sironko,10,2014,2
,31,Sironko,10,2014,2
,41,Sironko,10,2014,2
,69,Sironko,10,2014,2
,23,Sironko,10,2014,2
,27,Sironko,10,2014,2
,33,Sironko,10,2014,2
,42,Sironko,10,2014,2
,30,Sironko,10,2014,2
,32,Sironko,10,2014,2
,28,Sironko,10,2014,2
,19,Sironko,10,2014,2
,26,Sironko,10,2014,2
,25,Sironko,10,2014,2
,42,Sironko,10,2014,2
,24,Sironko,10,2014,2
,37,Sironko,10,2014,2
,54,Sironko,10,2014,2
,26,Sironko,10,2014,2
,35,Sironko,10,2014,2
,49,Sironko,10,2014,2
,27,Sironko,10,2014,2
,31,Sironko,10,2014,2
,49,Sironko,10,2014,2
,28,Sironko,10,2014,2
,43,Sironko,10,2014,2
,22,Sironko,10,2014,2
,22,Sironko,10,2014,2
,62,Sironko,10,2014,2
,39,Sironko,10,2014,2
,39,Sironko,10,2014,2
,33,Sironko,10,2014,2
,31,Sironko,10,2014,2
,31,Sironko,10,2014,2
,40,Sironko,10,2014,2
,38,Sironko,10,2014,2
,46,Sironko,10,2014,2
,14,Sironko,10,2014,2
,46,Sironko,10,2014,2
,33,Sironko,10,2014,2
,48,Sironko,10,2014,2
,35,Sironko,10,2014,2
,20,Sironko,10,2014,2
,24,Sironko,10,2014,2
,37,Sironko,10,2014,2
,26,Sironko,10,2014,2
,29,Sironko,10,2014,2
,19,Sironko,10,2014,2
,24,Sironko,10,2014,2
,24,Sironko,10,2014,2
,26,Sironko,10,2014,2
,31,Sironko,10,2014,2
,25,Sironko,10,2014,2
,31,Sironko,10,2014,2
,46,Sironko,10,2014,2
,31,Sironko,10,2014,2
,30,Sironko,10,2014,2
,35,Sironko,10,2014,2
,31,Sironko,10,2014,2
,37,Sironko,10,2014,2
,36,Sironko,10,2014,2
,24,Sironko,10,2014,2
,30,Sironko,10,2014,2
,25,Sironko,10,2014,2
,19,Sironko,10,2014,2
,20,Sironko,10,2014,2
,30,Sironko,10,2014,2
,47,Sironko,10,2014,2
,38,Sironko,10,2014,2
,35,Sironko,10,2014,2
,35,Sironko,10,2014,2
,35,Sironko,10,2014,2
,40,Sironko,10,2014,2
,40,Sironko,10,2014,2
,41,Sironko,10,2014,2
,22,Sironko,10,2014,2
,36,Sironko,10,2014,2
,25,Sironko,10,2014,2
,42,Sironko,10,2014,2
,42,Sironko,10,2014,2
,35,Sironko,10,2014,2
,25,Sironko,10,2014,2
,46,Sironko,10,2014,2
,28,Manafwa,10,2014,2
,36,Sironko,10,2014,2
,52,Sironko,10,2014,2
,31,Sironko,10,2014,2
,32,Sironko,10,2014,2
,28,Sironko,10,2014,2
,32,Sironko,10,2014,2
,25,Sironko,10,2014,2
,34,Sironko,10,2014,2
,25,Sironko,10,2014,2
,21,Sironko,10,2014,2
,31,Sironko,10,2014,2
,37,Sironko,10,2014,2
,32,Sironko,10,2014,2
,40,Sironko,10,2014,2
,34,Sironko,10,2014,2
,34,Sironko,10,2014,2
,30,Sironko,10,2014,2
,42,Sironko,10,2014,2
,22,Sironko,10,2014,2
,25,Sironko,10,2014,2
,28,Sironko,10,2014,2
,24,Sironko,10,2014,2
,33,Sironko,10,2014,2
,37,Sironko,10,2014,2
,28,Sironko,10,2014,2
,30,Sironko,10,2014,2
,33,Sironko,10,2014,2
,28,Sironko,10,2014,2
,35,Sironko,10,2014,2
,49,Sironko,10,2014,2
,48,Sironko,10,2014,2
,27,Sironko,10,2014,2
,34,Sironko,10,2014,2
,23,Sironko,10,2014,2
,11,Sironko,10,2014,2
,16,Sironko,10,2014,2
,30,Sironko,10,2014,2
,29,Sironko,10,2014,2
,16,Sironko,10,2014,2
,32,Sironko,10,2014,2
,45,Sironko,10,2014,2
,44,Sironko,10,2014,2
,32,Sironko,10,2014,2
,24,Sironko,10,2014,2
,25,Sironko,10,2014,2
,23,Sironko,10,2014,2
,19,Sironko,10,2014,2
,18,Sironko,10,2014,2
,21,Sironko,10,2014,2
,98,Sironko,10,2014,2
,33,Sironko,10,2014,2
,33,Sironko,10,2014,2
,41,Sironko,10,2014,2
,35,Sironko,10,2014,2
,25,Sironko,10,2014,2
,57,Sironko,10,2014,2
,26,Sironko,10,2014,2
,28,Sironko,10,2014,2
,30,Sironko,10,2014,2
,24,Sironko,10,2014,2
,29,Sironko,10,2014,2
,24,Sironko,10,2014,2
,24,Sironko,10,2014,2
,26,Mbale,10,2014,2
,41,Sironko,10,2014,2
,25,Sironko,10,2014,2
,30,Sironko,10,2014,2
,24,Sironko,10,2014,2
,24,Sironko,10,2014,2
,21,Sironko,10,2014,2
,21,Sironko,10,2014,2
,45,Sironko,10,2014,2
,39,Sironko,10,2014,2
,24,Sironko,10,2014,2
,20,Sironko,10,2014,2
,33,Sironko,10,2014,2
,34,Sironko,10,2014,2
,32,Sironko,10,2014,2
,29,Sironko,10,2014,2
,42,Sironko,10,2014,2
,28,Sironko,10,2014,2
,19,Sironko,10,2014,2
,33,Sironko,10,2014,2
,39,Sironko,10,2014,2
,27,Sironko,10,2014,2
,32,Sironko,10,2014,2
,24,Sironko,10,2014,2
,38,Sironko,10,2014,2
,35,Sironko,10,2014,2
,25,Sironko,10,2014,2
,50,Sironko,10,2014,2
,41,Sironko,10,2014,2
,30,Sironko,10,2014,2
,49,Sironko,10,2014,2
,24,Sironko,10,2014,2
,35,Sironko,10,2014,2
,40,Sironko,10,2014,2
,34,Sironko,10,2014,2
,30,Sironko,10,2014,2
,38,Sironko,10,2014,2
,31,Sironko,10,2014,2
,44,Sironko,10,2014,2
,34,Sironko,10,2014,2
,37,Sironko,10,2014,2
,31,Sironko,10,2014,2
,49,Sironko,10,2014,2
,36,Sironko,10,2014,2
,39,Sironko,10,2014,2
,40,Sironko,10,2014,2
,47,Sironko,10,2014,2
