ID,t101a_wpt_verifn_id,t011_prgrm,t313_wpt_fail,t301b_wpt_flow_rate_slow,t302_landowner_personality,t302a_rep_WSB_talkedto,t302b_rep_WSB_accepted_disp,t310_wpt_drinking_water,t303b_turbitube_100ntu,t303_turbidity_wet,t304_turbidity_dry,t305b_flow_how_many_months,avg_users,t311_wpt_pass,t009_country,month,year,t005_today
,6042445209,BSA3,1,,1,,,1,,2,3,,6.666666667,,1,2,2015,28-Feb-15
,6042445207,BSA3,,,,,,1,,3,3,,18.33333333,1,1,2,2015,28-Feb-15
,6042445206,BSA3,1,,,,,1,,2,3,,5,,1,2,2015,28-Feb-15
,6042445202,BSA3,1,,1,,,1,,2,3,,5.833333333,,1,2,2015,27-Feb-15
,6042445205,BSA3,1,,,,,1,,3,3,10,7,,1,2,2015,28-Feb-15
,6042445204,BSA3,,,,,,1,,3,3,,15.83333333,1,1,2,2015,28-Feb-15
,6042445203,BSA3,,,1,,,1,,3,3,,15,1,1,2,2015,27-Feb-15
,6042445107,BSA3,1,,,,,1,,2,3,,1.333333333,,1,3,2015,02-Mar-15
,6042445101,BSA3,1,,1,,,0,,,,,,,1,3,2015,02-Mar-15
,6042445105,BSA3,1,,1,,,1,,2,3,,2.333333333,,1,3,2015,02-Mar-15
,6042445102,BSA3,,,1,,,1,,3,3,,16,1,1,3,2015,02-Mar-15
,6042445104,BSA3,1,,1,,,1,,3,3,,7.5,,1,3,2015,02-Mar-15
,6042445103,BSA3,,,1,,,1,,3,3,,16.66666667,1,1,3,2015,02-Mar-15
,6042445106,BSA3,1,,1,,,1,,3,3,2,,,1,3,2015,02-Mar-15
,5751425202,WASHB 75,,,,,,1,,3,3,,37.5,1,1,1,2016,21-Jan-16
,5751425203,WASHB 75,,,1,,,1,,2,3,,14,1,1,1,2016,21-Jan-16
,6045425320,BSA2,,,1,,,1,,2,2,,10,1,1,9,2014,30-Sep-14
,6045425304,BSA2,,,1,,,1,,3,3,,15,1,1,8,2014,28-Aug-14
,6045425302,BSA2,,,1,,,1,,3,3,,20,1,1,8,2014,28-Aug-14
,6045425321,BSA2,1,0,,,,,,,,,,,1,9,2014,30-Sep-14
,6045425308,BSA2,,,1,,,1,,3,3,,20,1,1,8,2014,28-Aug-14
,6045425322,BSA2,1,,,0,,1,,2,2,11,2,,1,9,2014,30-Sep-14
,6045425305,BSA2,,,1,,,1,,3,3,,22,1,1,8,2014,28-Aug-14
,6045425309,BSA2,,,1,,,1,,3,3,,13.25,1,1,8,2014,28-Aug-14
,6045425306,BSA2,,,1,,,1,,2,3,,23,1,1,8,2014,28-Aug-14
,6045425303,BSA2,,,1,,,1,,2,3,,10,1,1,8,2014,28-Aug-14
,6042435140,BSA4,1,0,,,,,,,,,,,1,6,2015,05-Jun-15
,6042435104,BSA4,,,,,,1,,3,3,,13,1,1,3,2015,21-Mar-15
,6042435601,BSA4,,,,,,1,,3,3,,20,1,1,3,2015,21-Mar-15
,6042435106,BSA4,1,0,,,,,,,,,,,1,3,2015,21-Mar-15
,6042435103,BSA4,,,1,,,1,,3,3,,15,1,1,3,2015,21-Mar-15
,6042435102,BSA4,,,1,,,1,,3,3,,20,1,1,3,2015,21-Mar-15
,6042435107,BSA4,1,,1,,,0,,,,,,,1,3,2015,21-Mar-15
,6042435105,BSA4,,,1,,,1,,3,3,,40,1,1,3,2015,21-Mar-15
,5945415501,BGM2,,,1,,,1,,2,3,,30,1,1,3,2015,06-Mar-15
,5945426103,BGM2,,,1,,,1,,3,3,,14.25,1,1,2,2015,28-Feb-15
,5734415212,LGR,1,,,,,1,,3,3,,,,1,10,2013,07-Oct-13
,5945415507,BGM2,,,1,,,1,,3,3,,26,1,1,3,2015,06-Mar-15
,5734415207,LGR,1,,1,,,1,,2,3,,,,1,10,2013,07-Oct-13
,5945415502,BGM2,1,,,,,0,,,,,,,1,3,2015,06-Mar-15
,5941415306,BGM2,,,1,,,1,,3,3,,10.75,1,1,3,2015,12-Mar-15
,5734425103,LGR,,,1,,,1,,2,3,,,1,1,1,2014,10-Jan-14
,5945415508,BGM2,1,,,,,1,,3,3,,2,,1,3,2015,06-Mar-15
,5734415204,LGR,1,,1,,,0,,,,,,,1,10,2013,07-Oct-13
,5945415514,BGM2,1,,1,,,1,,3,3,,1,,1,3,2015,06-Mar-15
,5943415103,BGM2,1,,1,,,0,,,,,,,1,3,2015,09-Mar-15
,5945415503,BGM2,1,,1,,,0,,,,,,,1,3,2015,06-Mar-15
,5950415103,BGM2,,,1,,,1,,3,3,,30,1,1,3,2015,27-Mar-15
,5735435220,LGR,1,,,,,,,,,,,,1,6,2014,05-Jun-14
,5734415216,LGR,1,,,,,1,,3,3,,,,1,10,2013,07-Oct-13
,5944425602,BGM2,1,,1,,,1,,3,3,,7.5,,1,3,2015,28-Mar-15
,5734415208,LGR,1,,,,,1,,3,3,,,,1,10,2013,07-Oct-13
,5941415304,BGM2,1,,1,,,1,,3,3,,1,,1,3,2015,12-Mar-15
,5943415105,BGM2,1,,1,,,0,,,,,,,1,3,2015,09-Mar-15
,5734415215,LGR,1,,1,,,0,,,,,,,1,10,2013,07-Oct-13
,5734415201,LGR,,,1,,,1,,3,3,,,1,1,10,2013,07-Oct-13
,5945415505,BGM2,1,,,,,0,,,,,,,1,3,2015,06-Mar-15
,5734415206,LGR,,,1,,,1,,3,3,,,1,1,10,2013,07-Oct-13
,5735435225,LGR,1,,1,,,1,,2,3,,,,1,6,2014,05-Jun-14
,5945415506,BGM2,1,,1,,,1,,3,3,,1,,1,3,2015,06-Mar-15
,5943415106,BGM2,1,,1,,,0,,,,,,,1,3,2015,09-Mar-15
,5945415511,BGM2,1,0,,,,,,,,,,,1,3,2015,06-Mar-15
,5734415210,LGR,1,,1,,,0,,,,,,,1,10,2013,07-Oct-13
,5734415203,LGR,1,,1,,,0,,,,,,,1,10,2013,07-Oct-13
,5945415515,BGM2,1,,,,,1,,3,3,,2,,1,3,2015,06-Mar-15
,5945426104,BGM2,1,,1,,,1,,3,3,,7.5,,1,2,2015,28-Feb-15
,5943415104,BGM2,,,1,,,1,,3,3,,37.5,1,1,3,2015,09-Mar-15
,5734416101,LGR,1,,1,,,1,,3,3,,,,1,2,2014,11-Feb-14
,5945426101,BGM2,,,1,,,1,,3,3,,11.5,1,1,2,2015,28-Feb-15
,5735435205,LGR,,,1,,,1,,3,3,,,1,1,1,2014,20-Jan-14
,5734425102,LGR,,,1,,,1,,3,3,,,1,1,1,2014,10-Jan-14
,5735435202,LGR,,,1,,,1,,3,3,,,1,1,1,2014,20-Jan-14
,5735435223,LGR,1,,1,,,1,,2,3,,,,1,6,2014,05-Jun-14
,5944425601,BGM2,1,,1,,,0,,,,,,,1,3,2015,28-Mar-15
,5945415509,BGM2,,,1,,,1,,3,3,,10,1,1,3,2015,06-Mar-15
,5945426105,BGM2,,,1,,,1,,3,3,,38.75,1,1,2,2015,28-Feb-15
,5734415213,LGR,1,,,,,,,,,,,,1,10,2013,07-Oct-13
,5735435201,LGR,,,,1,1,1,,3,3,,,1,1,1,2014,20-Jan-14
,5941415301,BGM2,1,,1,,,0,,,,,,,1,3,2015,12-Mar-15
,5945415510,BGM2,1,,1,,,0,,,,,,,1,3,2015,12-Mar-15
,5941415303,BGM2,,,1,,,1,,3,3,,57.5,1,1,3,2015,12-Mar-15
,5734415211,LGR,1,,1,,,1,,3,3,,,,1,10,2013,07-Oct-13
,5735435222,LGR,1,,1,,,1,,3,3,,,,1,6,2014,05-Jun-14
,5945415504,BGM2,1,0,,,,,,,,,,,1,3,2015,06-Mar-15
,5945415513,BGM2,1,0,,,,,,,,,,,1,3,2015,06-Mar-15
,5734425101,LGR,1,,,,,,,,,,,,1,1,2014,10-Jan-14
,5735435224,LGR,1,,1,,,1,,1,3,,,,1,6,2014,05-Jun-14
,5943415102,BGM2,,,1,,,1,,3,3,,38.75,1,1,3,2015,09-Mar-15
,5945426102,BGM2,1,,1,,,1,,3,3,,2.75,,1,2,2015,28-Feb-15
,5941415305,BGM2,,,1,,,1,,3,3,,14.25,1,1,3,2015,12-Mar-15
,5735435221,LGR,1,,1,,,1,,1,3,,,,1,6,2014,05-Jun-14
,5950415102,BGM2,,,1,,,1,,3,3,,30,1,1,3,2015,27-Mar-15
,5944425603,BGM2,1,,1,,,0,,,,,,,1,3,2015,28-Mar-15
,5735435204,LGR,1,,1,,,0,,,,,,,1,1,2014,20-Jan-14
,5945415516,BGM2,1,,,,,0,,,,,,,1,3,2015,06-Mar-15
,5950415101,BGM2,,,1,,,1,,3,3,,40,1,1,3,2015,27-Mar-15
,5943415101,BGM2,,,1,,,1,,3,3,,18.75,1,1,3,2015,09-Mar-15
,5734415205,LGR,,,,,,1,,3,3,,,1,1,10,2013,07-Oct-13
,5735435203,LGR,,,1,,,1,,3,3,,,1,1,1,2014,20-Jan-14
,5940415601,BGM2,1,,,,,1,,2,2,,3.666666667,,1,3,2015,25-Mar-15
,5734415202,LGR,,,1,,,1,,3,3,,,1,1,10,2013,07-Oct-13
,5734415214,LGR,1,,1,,,1,,3,3,,,,1,10,2013,07-Oct-13
,5940415602,BGM2,1,,,,,0,,,,,,,1,3,2015,25-Mar-15
,5945415512,BGM2,1,0,,,,,,,,,,,1,3,2015,06-Mar-15
,5950415104,BGM2,,,1,,,1,,3,3,,30,1,1,3,2015,27-Mar-15
,5734415209,LGR,1,,1,,,1,,3,3,,,,1,10,2013,07-Oct-13
,5944425604,BGM2,1,,1,,,0,,,,,,,1,3,2015,28-Mar-15
,6437426601,MGR,,,1,,,1,,3,3,,22.25,1,1,8,2014,27-Aug-14
,4742416101,UGS,,,1,,,1,,3,3,,30.83333333,1,1,11,2014,20-Nov-14
,6436425501,MGR,,,1,,,1,,2,3,,17.83333333,1,1,3,2014,20-Mar-14
,6438435202,MGR,,1,1,,,1,,2,2,,16,1,1,3,2014,12-Mar-14
,6438435205,MGR,1,0,,,,,,,,,,,1,3,2014,12-Mar-14
,6438435204,MGR,,,1,,,1,,3,3,,22.25,1,1,3,2014,12-Mar-14
,6438435203,MGR,1,,,,,0,,,,,,,1,3,2014,12-Mar-14
,6438435201,MGR,1,,1,,,0,,,,,,,1,3,2014,12-Mar-14
,6438435207,MGR,,,,,,1,,2,3,,50,1,1,3,2014,12-Mar-14
,6438435206,MGR,1,,,,,0,,,,,,,1,3,2014,12-Mar-14
,6438435102,MGR,1,1,,,,1,,2,2,,9,,1,3,2014,12-Mar-14
,6438435103,MGR,,,1,,,1,,3,3,,16,1,1,3,2014,12-Mar-14
,6438435101,MGR,1,,1,,,0,,,,,,,1,3,2014,12-Mar-14
,6438435104,MGR,1,,1,,,0,,,,,,,1,3,2014,12-Mar-14
,5944425502,BGM2,,,1,,,1,,3,3,,20,1,1,3,2015,24-Mar-15
,5944425508,BGM2,1,0,,,,,,,,,,,1,3,2015,24-Mar-15
,5944425511,BGM2,1,,1,,,0,,,,,,,1,3,2015,24-Mar-15
,5944425507,BGM2,1,0,,,,,,,,,,,1,3,2015,24-Mar-15
,5944425503,BGM2,1,,1,,,1,,3,3,,1,,1,3,2015,24-Mar-15
,5944425505,BGM2,1,,1,,,0,,,,,,,1,3,2015,24-Mar-15
,5944425501,BGM2,,,1,,,1,,3,3,,15,1,1,3,2015,24-Mar-15
,5944425514,BGM2,1,,1,,,0,,,,,,,1,3,2015,30-Mar-15
,5944425512,BGM2,1,,1,,,0,,,,,,,1,3,2015,30-Mar-15
,5944425513,BGM2,1,0,,,,,,,,,,,1,3,2015,30-Mar-15
,5944425509,BGM2,,,1,,,1,,3,3,,10,1,1,3,2015,24-Mar-15
,5944425506,BGM2,1,,1,,,0,,,,,,,1,3,2015,24-Mar-15
,5944425510,BGM2,1,,1,,,0,,,,,,,1,3,2015,24-Mar-15
,6149445201,SYA,,,,,,1,,3,3,,,1,1,7,2013,17-Jul-13
,6149445203,SYA,1,,0,,,,,,,,,,1,7,2013,17-Jul-13
,6149445202,SYA,,,,,,1,,3,3,,,1,1,7,2013,17-Jul-13
,5949415102,BGM2,,,,,,1,,2,3,,10,1,1,3,2015,03-Mar-15
,5949415103,BGM2,1,,1,,,0,,,,,,,1,3,2015,03-Mar-15
,5949415101,BGM2,1,,,,,1,,1,3,,,,1,3,2015,03-Mar-15
,5949415104,BGM2,1,,,,,1,,2,3,,2,,1,3,2015,03-Mar-15
,4644416910,TNZ,1,,,,,1,,3,3,,5.75,,1,3,2015,10-Mar-15
,4644416908,TNZ,1,,1,,,1,,3,3,,5,,1,3,2015,10-Mar-15
,4644416907,TNZ,,,,,,1,,3,3,,10,1,1,3,2015,10-Mar-15
,4644416909,TNZ,1,,1,,,1,,3,3,,4,,1,3,2015,10-Mar-15
,4735425402,UGS,1,,,,,1,,3,3,,4.75,,1,6,2015,08-Jun-15
,4640416703,TNZ,1,,,0,,0,,,,,,,1,11,2014,26-Nov-14
,4640416702,TNZ,1,,,,,1,,2,3,,9,,1,11,2014,26-Nov-14
,4654415703,TNZ,1,,,,,0,,,,,,,1,10,2015,24-Oct-15
,4640416701,TNZ,,,,0,,1,,2,3,,22,1,1,11,2014,26-Nov-14
,4735425401,UGS,1,,1,,,1,,3,3,,2.333333333,,1,6,2015,08-Jun-15
,4654415701,TNZ,,,,,,1,,2,3,,23.33333333,1,1,10,2015,24-Oct-15
,4640416704,TNZ,1,,,,,1,,2,3,,5,,1,11,2014,26-Nov-14
,4654415702,TNZ,1,,,,,0,,,,,,,1,10,2015,24-Oct-15
,4644417805,TNZ,1,,,,,0,,,,,,,1,3,2015,13-Mar-15
,4644417804,TNZ,1,,,,,1,,3,3,,2.75,,1,3,2015,13-Mar-15
,4644417801,TNZ,,1,1,,,1,,3,3,,12.75,1,1,3,2015,13-Mar-15
,4644417809,TNZ,,,1,,,1,,3,3,,12.25,1,1,3,2015,13-Mar-15
,4644417808,TNZ,1,,,,,0,,,,,,,1,3,2015,13-Mar-15
,4644417807,TNZ,1,,1,,,0,,,,,,,1,3,2015,13-Mar-15
,4644417803,TNZ,,,,1,1,1,,3,3,,35.25,1,1,3,2015,13-Mar-15
,4644417802,TNZ,1,0,,,,,,,,,,,1,3,2015,13-Mar-15
,4644417806,TNZ,,,1,,,1,,3,3,,26.5,1,1,3,2015,13-Mar-15
,4644417891,TNZ,,,1,,,1,,3,3,,10,1,1,6,2015,23-Jun-15
,4743415706,UGS,1,0,,,,,,,,,,,1,11,2014,23-Nov-14
,4743415705,UGS,1,,1,,,0,,,,,,,1,11,2014,23-Nov-14
,4743415704,UGS,1,,1,,,1,,3,3,,5,,1,11,2014,23-Nov-14
,4743415703,UGS,1,,1,,,0,,,,,,,1,11,2014,23-Nov-14
,6340425903,RNG,,,1,,,1,,3,3,,25,1,1,9,2014,10-Sep-14
,6340425902,RNG,1,0,,,,,,,,,,,1,9,2014,10-Sep-14
,6340425901,RNG,1,,,,,0,,,,,,,1,9,2014,10-Sep-14
,6038415305,BSA2,1,,1,,,0,,,,,,,1,9,2014,01-Sep-14
,6038415307,BSA2,1,,,,,0,,,,,,,1,9,2014,01-Sep-14
,6038415311,BSA2,1,,1,,,0,,,,,,,1,9,2014,01-Sep-14
,6038415304,BSA2,,,,,,1,,3,3,9,16,1,1,9,2014,01-Sep-14
,6038415308,BSA2,1,1,-999,,,0,,,,,,,1,9,2014,01-Sep-14
,6038415306,BSA2,1,,,,,0,,,,,,,1,9,2014,01-Sep-14
,6038415310,BSA2,1,0,,,,,,,,,,,1,9,2014,01-Sep-14
,6038415320,BSA2,,,1,,,1,,3,3,,20,1,1,9,2014,30-Sep-14
,6038415301,BSA2,,,,1,1,1,,3,3,,19,1,1,9,2014,01-Sep-14
,6038415321,BSA2,,,1,,,1,,2,3,,12,1,1,10,2014,01-Oct-14
,6038415313,BSA2,,,1,,,1,,3,3,,11,1,1,9,2014,01-Sep-14
,6038415302,BSA2,,,1,,,1,,3,3,,26.25,1,1,9,2014,01-Sep-14
,6038415315,BSA2,1,,1,,,0,,,,,,,1,9,2014,01-Sep-14
,6038415314,BSA2,1,1,,,,0,,,,,,,1,9,2014,01-Sep-14
,6038415309,BSA2,1,1,-999,,,0,,,,,,,1,9,2014,01-Sep-14
,6038415303,BSA2,1,0,,,,,,,,,,,1,9,2014,01-Sep-14
,6038415312,BSA2,1,1,,,,0,,,,,,,1,9,2014,01-Sep-14
,5837425714,VHG,1,,1,,,1,,3,3,9,,,1,7,2013,04-Jul-13
,5837425710,VHG,,,1,,,1,,3,3,,,1,1,7,2013,02-Jul-13
,5837425713,VHG,1,,,,,,,,,,,,1,7,2013,02-Jul-13
,5837425712,VHG,,,,,,1,,3,3,,,1,1,7,2013,02-Jul-13
,5837425718,VHG,,,1,,,1,,3,3,11,,1,1,7,2013,02-Jul-13
,5837425703,VHG,,,1,,,1,,3,2,,,1,1,7,2013,02-Jul-13
,5837425716,VHG,1,,,,,1,,3,3,7,,,1,7,2013,02-Jul-13
,5837425707,VHG,,,1,,,1,,3,3,9,,1,1,7,2013,02-Jul-13
,5837425702,VHG,,,,,,1,,3,3,9,,1,1,7,2013,02-Jul-13
,5837425705,VHG,,,1,,,1,,3,3,11,,1,1,7,2013,02-Jul-13
,5837425711,VHG,,,,0,,1,,2,3,,,1,1,7,2013,02-Jul-13
,5837425706,VHG,,,,,,1,,3,3,11,,1,1,7,2013,02-Jul-13
,5837425704,VHG,1,,0,,,,,,,,,,1,7,2013,02-Jul-13
,5837425709,VHG,,,1,,,1,,3,3,,,1,1,7,2013,02-Jul-13
,5837425701,VHG,,,,1,1,1,,1,3,,,1,1,7,2013,04-Jul-13
,5837425717,VHG,1,,1,,,1,,3,3,,,,1,7,2013,02-Jul-13
,5837425715,VHG,1,,,,,,,,,,,,1,7,2013,02-Jul-13
,5837425708,VHG,,,1,,,1,,3,3,,,1,1,7,2013,02-Jul-13
,6432415903,KRA,,,,,,1,,3,3,,16,1,1,9,2014,02-Sep-14
,6432415902,KRA,,,1,,,1,,3,3,,31,1,1,9,2014,02-Sep-14
,6432415105,KRA,1,,1,,,0,,,,,,,1,9,2014,01-Sep-14
,6432415101,KRA,,,,,,1,,3,3,,12,1,1,9,2014,01-Sep-14
,6432415102,KRA,,,,,,1,,3,3,,21,1,1,9,2014,01-Sep-14
,6432415103,KRA,1,,1,,,0,,,,,,,1,9,2014,01-Sep-14
,6432415702,KRA,,,1,,,1,,3,3,,16,1,1,9,2014,02-Sep-14
,6432415803,KRA,1,,1,,,0,,,,,,,1,9,2014,02-Sep-14
,6432415802,KRA,1,,,,,0,,,,,,,1,9,2014,02-Sep-14
,,UJA,,,1,,,,,3,3,,,,1,8,2012,24-Aug-12
,5843436301,VHG,,,1,,,1,,3,3,,48,1,1,3,2014,24-Mar-14
,6140455201,SYA,,,,,,1,,2,3,,,1,1,7,2013,12-Jul-13
,6140455204,SYA,1,,,,,1,,2,3,,,,1,7,2013,12-Jul-13
,6140455203,SYA,1,,1,,,0,,,,,,,1,7,2013,12-Jul-13
,6140455202,SYA,,,,,,1,,2,3,,,1,1,7,2013,12-Jul-13
,6140455206,SYA,,,,,,1,,2,3,,,1,1,7,2013,12-Jul-13
,6140455205,SYA,,,1,,,1,,2,3,,,1,1,7,2013,12-Jul-13
,,UJA,,,0,,,,,,,,,,1,8,2012,29-Aug-12
,,UJA,,,,1,1,1,,2,3,,,1,1,5,2013,20-May-13
,,UJA,,,-999,,,,,1,1,0,,,1,8,2012,29-Aug-12
,,UJA,,,,,,,,1,2,,,,1,8,2012,29-Aug-12
,,UJA,,,-999,,,,,2,2,,,,1,8,2012,29-Aug-12
,,UJA,,,1,,,,,2,2,,,,1,8,2012,29-Aug-12
,5732415320,LGR,,,1,,,1,,3,3,,,1,1,6,2014,07-Jun-14
,5732415322,LGR,1,,1,,,1,,3,3,,,,1,6,2014,07-Jun-14
,5732415201,LGR,1,,,,,1,,2,3,,,,1,1,2014,15-Jan-14
,6047436601,BSA3,,,1,,,1,,3,3,,15,1,1,3,2015,10-Mar-15
,6047436402,BSA3,,,,,,1,,3,2,,13,1,1,3,2015,09-Mar-15
,6047436403,BSA3,1,0,,,,,,,,,,,1,3,2015,09-Mar-15
,4660435304,TNZ,1,,,,,0,,,,,,,1,9,2015,30-Sep-15
,4660435301,TNZ,1,,,,,1,,3,3,,5,,1,9,2015,30-Sep-15
,4660435305,TNZ,1,,,,,1,,3,3,10,3,,1,9,2015,30-Sep-15
,4660435302,TNZ,,,,,,1,,3,3,,23.33333333,1,1,9,2015,30-Sep-15
,4660435306,TNZ,1,,1,,,1,,3,3,,5.666666667,,1,9,2015,30-Sep-15
,4660435303,TNZ,,,,,,1,,3,3,,10.66666667,1,1,9,2015,30-Sep-15
,4660435201,TNZ,1,,,,,1,,2,3,,9.333333333,,1,10,2015,01-Oct-15
,4660435202,TNZ,1,,,,,1,,3,3,,1,,1,10,2015,01-Oct-15
,,UJA,,,,,,1,,3,3,,,1,1,5,2013,06-May-13
,,UJA,1,,,,,0,,,,,,,1,5,2013,06-May-13
,,UJA,1,,1,,,0,,,,,,,1,5,2013,06-May-13
,,UJA,,,1,,,1,,3,3,,,1,1,5,2013,06-May-13
,,UJA,,,1,,,1,,3,3,,,1,1,5,2013,06-May-13
,,UJA,1,,1,,,0,,,,,,,1,5,2013,06-May-13
,,UJA,,,,,,1,,3,3,,,1,1,5,2013,27-May-13
,,UJA,,,1,,,1,,3,3,,16,1,1,8,2014,13-Aug-14
,,UJA,,,1,,,1,,3,3,,32,1,1,8,2014,19-Aug-14
,,UJA,,,,,,,,1,2,10,,,1,8,2012,25-Aug-12
,,UJA,,,1,,,,,3,3,,,,1,9,2012,03-Sep-12
,,UJA,,,,,,,,3,3,,,,1,10,2012,08-Oct-12
,,UJA,,,,,,,,3,3,12,,,1,8,2012,25-Aug-12
,,UJA,,,1,,,,,1,2,,,,1,8,2012,25-Aug-12
,,UJA,,,1,,,,,2,3,9,,,1,1,2013,31-Jan-13
,,UJA,,,,,,1,,3,3,,,1,1,5,2013,13-May-13
,,UJA,,,1,,,,,3,3,,,,1,9,2012,03-Sep-12
,6149426601,SYA,,,,,,1,,3,3,,,1,1,7,2013,17-Jul-13
,6149426603,SYA,,,1,,,1,,3,3,,,1,1,7,2013,16-Jul-13
,6149426604,SYA,,,1,,,1,,3,3,,,1,1,7,2013,16-Jul-13
,6149426605,SYA,,,1,,,1,,3,3,,,1,1,7,2013,17-Jul-13
,6149426602,SYA,,,1,,,1,,3,3,,,1,1,7,2013,15-Jul-13
,5731416102,LGR,1,,1,,,1,,3,2,3,,,1,12,2013,10-Dec-13
,5731416103,LGR,,,1,,,1,,2,3,,,1,1,12,2013,10-Dec-13
,5731416104,LGR,1,,,,,,,,,,,,1,12,2013,10-Dec-13
,5731416101,LGR,,,1,,,1,,2,3,,,1,1,12,2013,10-Dec-13
,5735415303,LGR,1,,1,,,1,,3,3,,,,1,1,2014,22-Jan-14
,5735415304,LGR,,,1,,,1,,3,3,,,1,1,1,2014,22-Jan-14
,5735415301,LGR,,,1,,,1,,3,3,,,1,1,1,2014,22-Jan-14
,5735415320,LGR,1,,0,,,,,,,,,,1,6,2014,08-Jun-14
,5735415302,LGR,,,1,,,1,,3,3,,,1,1,1,2014,22-Jan-14
,,UJA,1,,,,,,,,,,,,1,5,2013,30-May-13
,,UJA,,,1,,,1,,3,3,,,1,1,5,2013,30-May-13
,,UJA,,,,,,,,3,3,,,,1,8,2012,28-Aug-12
,,UJA,,,,,,,,3,3,10,,,1,8,2012,28-Aug-12
,,UJA,,,1,,,,,3,3,,,,1,8,2012,28-Aug-12
,,UJA,,,1,,,,,3,3,,,,1,8,2012,28-Aug-12
,,UJA,,,1,,,,,3,3,,,,1,8,2012,28-Aug-12
,,UJA,,,1,,,,,3,3,,,,1,2,2013,02-Feb-13
,,UJA,,,1,,,,,3,3,,,,1,8,2012,28-Aug-12
,,UJA,,,1,,,,,3,3,,,,1,1,2013,31-Jan-13
,,UJA,,,1,,,,,3,3,,,,1,8,2012,28-Aug-12
,,UJA,,,1,,,,,2,2,,,,1,8,2012,25-Aug-12
,,UJA,,,1,,,,,2,3,,,,1,8,2012,25-Aug-12
,,UJA,,,1,,,,,3,3,,,,1,9,2012,01-Sep-12
,,UJA,,,1,,,,,3,3,,,,1,10,2012,30-Oct-12
,,UJA,,,1,,,,,3,3,,,,1,9,2012,02-Sep-12
,,UJA,,,1,,,,,3,3,,,,1,9,2012,01-Sep-12
,,UJA,,,1,,,,,2,3,,,,1,10,2012,30-Oct-12
,,UJA,,,1,,,,,2,3,,,,1,10,2012,07-Oct-12
,6140455902,SYA,1,,,,,0,,,,,,,1,7,2013,13-Jul-13
,6140455907,SYA,1,,1,,,1,,2,3,,,,1,7,2013,13-Jul-13
,6140455906,SYA,1,,,,,1,,2,3,,,,1,7,2013,13-Jul-13
,6140455904,SYA,,,,,,1,,2,3,,,1,1,7,2013,13-Jul-13
,6140455908,SYA,1,,,,,,,,,,,,1,7,2013,13-Jul-13
,6140455903,SYA,,,,,,1,,2,3,,,1,1,7,2013,13-Jul-13
,6140455905,SYA,,,,,,1,,2,3,,,1,1,7,2013,13-Jul-13
,6140455901,SYA,,,,,,1,,2,3,,,1,1,7,2013,13-Jul-13
,6461435302,MGR,1,,1,,,1,,1,2,,,,1,3,2014,28-Mar-14
,6461435304,MGR,,,1,,,1,,3,2,,16.5,1,1,3,2014,28-Mar-14
,6461435303,MGR,1,,0,,,,,,,,,,1,3,2014,28-Mar-14
,6461435301,MGR,1,,,,,1,,1,2,,,,1,3,2014,28-Mar-14
,6461435307,MGR,1,,,,,1,,1,2,,,,1,3,2014,28-Mar-14
,6461435306,MGR,1,,1,,,1,,1,3,,,,1,3,2014,28-Mar-14
,6461435305,MGR,1,,1,,,1,,1,3,,,,1,3,2014,28-Mar-14
,6438425103,MGR,1,0,,,,,,,,,,,1,3,2014,06-Mar-14
,6438425102,MGR,1,0,,,,,,,,,,,1,3,2014,06-Mar-14
,4735415605,UGS,1,,1,,,1,,2,3,,5,,1,9,2014,13-Sep-14
,4740415902,UGS,1,,1,,,1,,3,3,,4.25,,1,10,2014,02-Oct-14
,4741425301,UGS,1,,1,,,1,,3,3,,1,,1,5,2015,13-May-15
,4740415906,UGS,1,,,,,1,,3,3,,4.75,,1,10,2014,02-Oct-14
,4740415901,UGS,1,,1,,,1,,3,3,9,3.5,,1,10,2014,02-Oct-14
,4740415903,UGS,,,,,,1,,3,3,,12.5,1,1,10,2014,02-Oct-14
,4735415601,UGS,1,,1,,,1,,3,3,,3,,1,9,2014,13-Sep-14
,4735415608,UGS,1,,,,,1,,3,3,,4,,1,9,2014,13-Sep-14
,4735415606,UGS,1,,1,,,1,,3,3,,6,,1,9,2014,13-Sep-14
,4740417305,UGS,,,1,,,1,,3,3,,11,1,1,10,2014,02-Oct-14
,4735415607,UGS,1,,1,,,1,,2,3,,2,,1,9,2014,13-Sep-14
,4735415604,UGS,1,,1,,,1,,3,3,,3,,1,9,2014,13-Sep-14
,4735415602,UGS,1,,1,,,1,,2,3,,5,,1,9,2014,13-Sep-14
,4740417304,UGS,1,,,,,1,,3,3,9,5,,1,10,2014,02-Oct-14
,4653445902,TNZ,1,,1,,,1,,3,3,,4,,1,4,2015,23-Apr-15
,4653445907,TNZ,1,,1,,,1,,3,3,,2,,1,4,2015,24-Apr-15
,4653445905,TNZ,1,,1,,,1,,3,3,,2,,1,4,2015,23-Apr-15
,4653445908,TNZ,1,,1,,,1,,3,3,,4,,1,4,2015,23-Apr-15
,4653445903,TNZ,1,,1,,,1,,3,3,,2,,1,4,2015,23-Apr-15
,4653445904,TNZ,1,,1,,,1,,3,2,,7,,1,4,2015,23-Apr-15
,4653445906,TNZ,1,,1,,,1,,3,3,,3,,1,4,2015,30-Apr-15
