cem102_wpt_id,cem011_prgrm,cem301_attendees_total,cem009_country,month,year,cem005_today
"10290090","VHG","14","1",6,2014,06jun2014
"10290331","VHG","15","1",6,2014,06jun2014
"10290091","VHG","24","1",6,2014,06jun2014
"10290339","VHG","12","1",6,2014,06jun2014
"10290477","VHG","18","1",6,2014,22jun2014
"10290325","VHG","21","1",6,2014,24jun2014
"10290474","VHG","26","1",6,2014,22jun2014
"10290475","VHG","25","1",6,2014,09jun2014
"10290328","VHG","24","1",6,2014,07jun2014
"10290499","VHG","22","1",6,2014,22jun2014
"10070132","KKM","13","1",6,2014,09jun2014
"10290484","VHG","24","1",6,2014,09jun2014
"10290496","VHG","25","1",6,2014,09jun2014
"10290463","VHG","24","1",6,2014,09jun2014
"10290341","VHG","22","1",6,2014,09jun2014
"10290088","VHG","36","1",6,2014,09jun2014
"10290081","VHG","22","1",6,2014,09jun2014
"10290326","VHG","24","1",6,2014,09jun2014
"10290413","VHG","23","1",6,2014,23jun2014
"10290335","VHG","16","1",6,2014,09jun2014
"10290329","VHG","20","1",6,2014,09jun2014
"10290330","VHG","9","1",6,2014,09jun2014
"10290415","VHG","14","1",6,2014,23jun2014
"10290502","VHG","17","1",6,2014,18jun2014
"10290336","VHG","22","1",6,2014,10jun2014
"10290483","VHG","11","1",6,2014,18jun2014
"10290334","VHG","19","1",6,2014,10jun2014
"10290409","VHG","13","1",6,2014,23jun2014
"10290481","VHG","24","1",6,2014,10jun2014
"10290416","VHG","12","1",6,2014,23jun2014
"10320274","MGR","17","1",6,2014,11jun2014
"10320430","MGR","17","1",6,2014,12jul2014
"10290410","VHG","20","1",6,2014,11jun2014
"10050071","BSA","12","1",6,2014,12jun2014
"10290338","VHG","19","1",6,2014,11jun2014
"10290504","VHG","23","1",6,2014,11jun2014
"10310002","RNG","20","1",6,2014,28jun2014
"10320429","MGR","22","1",6,2014,11jun2014
"10290333","VHG","42","1",6,2014,11jun2014
"10290412","VHG","19","1",6,2014,11jun2014
"10290156","VHG","10","1",6,2014,23jun2014
"10320431","MGR","33","1",6,2014,11jun2014
"10320432","MGR","23","1",6,2014,11jun2014
"10290458","VHG","31","1",6,2014,12jun2014
"10320487","MGR","13","1",6,2014,12jul2014
"10290353","VHG","26","1",6,2014,12jun2014
"10290155","VHG","10","1",6,2014,23jun2014
"10290153","VHG","23","1",6,2014,12jun2014
"10320012","MGR","27","1",6,2014,16jun2014
"10050076","BSA","16","1",6,2014,12jun2014
"10290152","VHG","17","1",6,2014,12jun2014
"10290457","VHG","28","1",6,2014,12jun2014
"10050072","BSA","20","1",6,2014,12jun2014
"10320013","MGR","22","1",6,2014,17jun2014
"10290154","VHG","15","1",6,2014,12jun2014
"10290465","VHG","40","1",6,2014,12jun2014
"10290151","VHG","11","1",6,2014,23jun2014
"10320238","MGR","22","1",6,2014,13jul2014
"10290337","VHG","21","1",6,2014,13jun2014
"10290486","VHG","23","1",6,2014,13jun2014
"10320227","MGR","18","1",6,2014,17jun2014
"10320010","MGR","24","1",6,2014,16jun2014
"10290473","VHG","29","1",6,2014,13jun2014
"10320239","MGR","30","1",6,2014,25jun2014
"10290312","VHG","20","1",6,2014,13jun2014
"10290352","VHG","29","1",6,2014,17jun2014
"10290480","VHG","26","1",6,2014,13jun2014
"10320132","MGR","19","1",6,2014,13jun2014
"10290476","VHG","21","1",6,2014,17jun2014
"10290172","VHG","25","1",6,2014,13jun2014
"10320225","MGR","19","1",6,2014,14jul2014
"10290170","VHG","21","1",6,2014,13jun2014
"10320228","MGR","23","1",6,2014,12jul2014
"10290404","VHG","21","1",6,2014,23may2014
"10290439","VHG","31","1",6,2014,24jun2014
"10320133","MGR","23","1",6,2014,13jun2014
"10320003","MGR","19","1",6,2014,12jul2014
"10320002","MGR","20","1",6,2014,17jun2014
"10290453","VHG","23","1",6,2014,13jun2014
"10290450","VHG","15","1",6,2014,13jun2014
"10290440","VHG","10","1",6,2014,23jun2014
"10050073","BSA","15","1",6,2014,13jun2014
"10290448","VHG","20","1",6,2014,13jun2014
"10290116","VHG","27","1",6,2014,14jun2014
"10290106","VHG","20","1",6,2014,23jun2014
"10290355","VHG","28","1",6,2014,15jun2014
"10290115","VHG","26","1",6,2014,14jun2014
"10300429","LGR","17","1",6,2014,16jun2014
"10290377","VHG","30","1",6,2014,16jun2014
"10300285","LGR","19","1",6,2014,16jun2014
"10310006","RNG","19","1",6,2014,17jun2014
"10300288","LGR","26","1",6,2014,16jun2014
"10290508","VHG","20","1",6,2014,16jun2014
"10300264","LGR","12","1",6,2014,16jun2014
"10300289","LGR","18","1",6,2014,16jun2014
"10290368","VHG","63","1",6,2014,16jun2014
"10300233","LGR","14","1",6,2014,16jun2014
"10310009","RNG","15","1",6,2014,17jun2014
"10290360","VHG","31","1",6,2014,16jun2014
"10320005","MGR","20","1",6,2014,14jul2014
"10320419","MGR","21","1",6,2014,20jun2014
"10290378","VHG","29","1",6,2014,16jun2014
"10300260","LGR","10","1",6,2014,16jun2014
"10300291","LGR","32","1",6,2014,17jun2014
"10290506","VHG","39","1",6,2014,16jun2014
"10310007","RNG","21","1",6,2014,17jun2014
"10320137","MGR","27","1",6,2014,13jul2014
"10300279","LGR","21","1",6,2014,16jun2014
"10310001","RNG","17","1",6,2014,16jun2014
"10300480","LGR","13","1",6,2014,17jun2014
"10320136","MGR","18","1",6,2014,20jun2014
"10320266","MGR","19","1",6,2014,19jun2014
"10290503","VHG","15","1",6,2014,16jun2014
"10320488","MGR","20","1",6,2014,16jun2014
"10300482","LGR","21","1",6,2014,16jun2014
"10300286","LGR","13","1",6,2014,16jun2014
"10300481","LGR","39","1",6,2014,16jun2014
"10320244","MGR","13","1",6,2014,09jul2014
"10320420","MGR","13","1",6,2014,17jun2014
"10320275","MGR","16","1",6,2014,17jun2014
"10290128","VHG","25","1",6,2014,24jun2014
"10320462","MGR","30","1",6,2014,14jul2014
"10290346","VHG","14","1",6,2014,17jun2014
"10290118","VHG","30","1",6,2014,16jun2014
"10300261","LGR","22","1",6,2014,16jun2014
"10290129","VHG","19","1",6,2014,24jun2014
"10320008","MGR","12","1",6,2014,12jul2014
"10300280","LGR","31","1",6,2014,16jun2014
"10290500","VHG","62","1",6,2014,16jun2014
"10300276","LGR","25","1",6,2014,16jun2014
"10300428","LGR","18","1",6,2014,16jun2014
"10290369","VHG","40","1",6,2014,16jun2014
"10320006","MGR","13","1",6,2014,16jun2014
"10310004","RNG","19","1",6,2014,16jun2014
"10290507","VHG","20","1",6,2014,16jun2014
"10300427","LGR","11","1",6,2014,16jun2014
"10300479","LGR","15","1",6,2014,16jun2014
"10290117","VHG","14","1",6,2014,16jun2014
"10320463","MGR","18","1",6,2014,16jun2014
"10300287","LGR","20","1",6,2014,16jun2014
"10290344","VHG","13","1",6,2014,17jun2014
"10320240","MGR","24","1",6,2014,16jun2014
"10320338","MGR","25","1",6,2014,17jun2014
"10310022","RNG","22","1",6,2014,17jun2014
"10290505","VHG","22","1",6,2014,17jun2014
"10320236","MGR","17","1",6,2014,28jun2014
"10320138","MGR","13","1",6,2014,17jun2014
"10320424","MGR","14","1",6,2014,12jul2014
"10290501","VHG","13","1",6,2014,17jun2014
"10300435","LGR","15","1",6,2014,17jun2014
"10290347","VHG","13","1",6,2014,17jun2014
"10300563","LGR","14","1",6,2014,17jun2014
"10320383","MGR","16","1",6,2014,22jun2014
"10290039","VHG","12","1",6,2014,17jun2014
"10310014","RNG","19","1",6,2014,17jun2014
"10290399","VHG","27","1",6,2014,17jun2014
"10290509","VHG","18","1",6,2014,17jun2014
"10300430","LGR","28","1",6,2014,17jun2014
"10320384","MGR","20","1",6,2014,13jul2014
"10310011","RNG","23","1",6,2014,17jun2014
"10290397","VHG","17","1",6,2014,17jun2014
"10300259","LGR","16","1",6,2014,17jun2014
"10300564","LGR","21","1",6,2014,17jun2014
"10320129","MGR","14","1",6,2014,17jun2014
"10300290","LGR","11","1",6,2014,18jun2014
"10050024","BSA","16","1",6,2014,17jun2014
"10310016","RNG","19","1",6,2014,17jun2014
"10310918","RNG","13","1",6,2014,21jul2014
"10300436","LGR","11","1",6,2014,17jun2014
"10320127","MGR","23","1",6,2014,25jun2014
"10290479","VHG","32","1",6,2014,17jun2014
"10310012","RNG","20","1",6,2014,18jun2014
"10300434","LGR","20","1",6,2014,17jun2014
"10320039","MGR","22","1",6,2014,17jun2014
"10300437","LGR","13","1",6,2014,17jun2014
"10320040","MGR","14","1",6,2014,29jun2014
"10290343","VHG","12","1",6,2014,17jun2014
"10290349","VHG","29","1",6,2014,17jun2014
"10290345","VHG","16","1",6,2014,17jun2014
"10320242","MGR","16","1",6,2014,17jun2014
"10310013","RNG","17","1",6,2014,17jun2014
"10310003","RNG","14","1",6,2014,17jun2014
"10290398","VHG","25","1",6,2014,17jun2014
"10320219","MGR","13","1",6,2014,10jul2014
"10290350","VHG","37","1",6,2014,14jul2014
"10310072","RNG","35","1",6,2014,18jun2014
"10310078","RNG","24","1",6,2014,18jun2014
"10300302","LGR","19","1",6,2014,18jun2014
"10300300","LGR","16","1",6,2014,23jun2014
"10310075","RNG","25","1",6,2014,18jun2014
"10290359","VHG","18","1",6,2014,19jun2014
"10320379","MGR","31","1",6,2014,12jul2014
"10300234","LGR","19","1",6,2014,18jun2014
"10320056","MGR","17","1",6,2014,12jul2014
"10310532","RNG","18","1",6,2014,18jun2014
"10290471","VHG","21","1",6,2014,18jun2014
"10320258","MGR","34","1",6,2014,22jun2014
"10300266","LGR","19","1",6,2014,19jun2014
"10320043","MGR","26","1",6,2014,18jun2014
"10300263","LGR","20","1",6,2014,18jun2014
"10320259","MGR","38","1",6,2014,25jun2014
"10290357","VHG","18","1",6,2014,18jun2014
"10310493","RNG","18","1",6,2014,18jun2014
"10300303","LGR","21","1",6,2014,23jun2014
"10310170","RNG","17","1",6,2014,18jun2014
"10320271","MGR","18","1",6,2014,22jun2014
"10300474","LGR","31","1",6,2014,18jun2014
"10300494","LGR","16","1",6,2014,19jun2014
"10310169","RNG","18","1",6,2014,18jun2014
"10300305","LGR","17","1",6,2014,18jun2014
"10290470","VHG","23","1",6,2014,18jun2014
"10310489","RNG","18","1",6,2014,18jun2014
"10310492","RNG","19","1",6,2014,18jun2014
"10320272","MGR","24","1",6,2014,25jun2014
"10320118","MGR","20","1",6,2014,18jun2014
"10300304","LGR","40","1",6,2014,18jun2014
"10300235","LGR","17","1",6,2014,18jun2014
"10310436","RNG","19","1",6,2014,18jun2014
"10320278","MGR","21","1",6,2014,14jul2014
"10310190","RNG","42","1",6,2014,18jun2014
"10290145","VHG","14","1",6,2014,18jun2014
"10310188","RNG","23","1",6,2014,18jun2014
"10310533","RNG","15","1",6,2014,18jun2014
"10310180","RNG","17","1",6,2014,18jun2014
"10300301","LGR","24","1",6,2014,18jun2014
"10320217","MGR","46","1",6,2014,20jun2014
"10310175","RNG","16","1",6,2014,18jun2014
"10320121","MGR","12","1",6,2014,18jun2014
"10290144","VHG","15","1",6,2014,18jun2014
"10290460","VHG","20","1",6,2014,18jun2014
"10310433","RNG","24","1",6,2014,02jul2014
"10300265","LGR","19","1",6,2014,18jun2014
"10310077","RNG","25","1",6,2014,18jun2014
"10050055","BSA","18","1",6,2014,18jun2014
"10300332","LGR","17","1",6,2014,18jun2014
"10030014","BSA","18","1",6,2014,18jun2014
"10300299","LGR","13","1",6,2014,18jun2014
"10300296","LGR","21","1",6,2014,19jun2014
"10300477","LGR","22","1",6,2014,19jun2014
"10310442","RNG","24","1",6,2014,02jul2014
"10320319","MGR","12","1",6,2014,19jun2014
"10310181","RNG","21","1",6,2014,21jun2014
"10310198","RNG","20","1",6,2014,19jun2014
"10300282","LGR","15","1",6,2014,19jun2014
"10290235","VHG","18","1",6,2014,24jun2014
"10310422","RNG","17","1",6,2014,21jun2014
"10290356","VHG","25","1",6,2014,19jun2014
"10310438","RNG","16","1",6,2014,19jun2014
"10320316","MGR","16","1",6,2014,28jun2014
"10320317","MGR","36","1",6,2014,29jun2014
"10300493","LGR","15","1",6,2014,19jun2014
"10290363","VHG","18","1",6,2014,22jun2014
"10300273","LGR","14","1",6,2014,20jun2014
"10310066","RNG","41","1",6,2014,19jun2014
"10300283","LGR","20","1",6,2014,19jun2014
"10290162","VHG","16","1",6,2014,19jun2014
"10310892","RNG","25","1",6,2014,20jun2014
"10290461","VHG","24","1",6,2014,19jun2014
"10320067","MGR","20","1",6,2014,14jul2014
"10300216","LGR","23","1",6,2014,19jun2014
"10290161","VHG","10","1",6,2014,19jun2014
"10050025","BSA","19","1",6,2014,19jun2014
"10320445","MGR","11","1",6,2014,19jun2014
"10300268","LGR","11","1",6,2014,20jun2014
"10320447","MGR","18","1",6,2014,23jun2014
"10320448","MGR","24","1",6,2014,19jun2014
"10300241","LGR","11","1",6,2014,19jun2014
"10300272","LGR","24","1",6,2014,19jun2014
"10320320","MGR","14","1",6,2014,19jun2014
"10300271","LGR","14","1",6,2014,20jun2014
"10290143","VHG","14","1",6,2014,19jun2014
"10290142","VHG","11","1",6,2014,28jul2014
"10310424","RNG","19","1",6,2014,19jun2014
"10320449","MGR","25","1",6,2014,23jun2014
"10310010","RNG","14","1",6,2014,19jun2014
"10300292","LGR","39","1",6,2014,19jun2014
"10300295","LGR","20","1",6,2014,19jun2014
"10290364","VHG","11","1",6,2014,22jun2014
"10320117","MGR","26","1",6,2014,25jun2014
"10310179","RNG","19","1",6,2014,21jun2014
"10310441","RNG","23","1",6,2014,21jun2014
"10050058","BSA","14","1",6,2014,19jun2014
"10310439","RNG","20","1",6,2014,19jun2014
"10320422","MGR","10","1",6,2014,12jul2014
"10300231","LGR","18","1",6,2014,19jun2014
"10320066","MGR","38","1",6,2014,14jul2014
"10310202","RNG","15","1",6,2014,19jun2014
"10290354","VHG","23","1",6,2014,19jun2014
"10310204","RNG","18","1",6,2014,19jun2014
"10290469","VHG","17","1",6,2014,19jun2014
"10310440","RNG","18","1",6,2014,21jun2014
"10310431","RNG","16","1",6,2014,20jun2014
"10310196","RNG","26","1",6,2014,21jun2014
"10310420","RNG","19","1",6,2014,20jun2014
"10320349","MGR","11","1",6,2014,20jun2014
"10310200","RNG","28","1",6,2014,20jun2014
"10310189","RNG","25","1",6,2014,20jun2014
"10050088","BSA","25","1",6,2014,20jun2014
"10320347","MGR","23","1",6,2014,20jun2014
"10320380","MGR","52","1",6,2014,23jun2014
"10290456","VHG","33","1",6,2014,20jun2014
"10290147","VHG","14","1",6,2014,24jun2014
"10300490","LGR","16","1",6,2014,20jun2014
"10300325","LGR","33","1",6,2014,20jun2014
"10300352","LGR","16","1",6,2014,23jun2014
"10300491","LGR","16","1",6,2014,20jun2014
"10320111","MGR","14","1",6,2014,20jun2014
"10300433","LGR","18","1",6,2014,20jun2014
"10300258","LGR","20","1",6,2014,20jun2014
"10300554","LGR","17","1",6,2014,20jun2014
"10320050","MGR","40","1",6,2014,20jun2014
"10290216","VHG","17","1",6,2014,20jun2014
"10310453","RNG","26","1",6,2014,20jun2014
"10300489","LGR","20","1",6,2014,20jun2014
"10310093","RNG","16","1",6,2014,20jun2014
"10310083","RNG","25","1",6,2014,26jun2014
"10320346","MGR","20","1",6,2014,29jun2014
"10290472","VHG","21","1",6,2014,20jun2014
"10310074","RNG","36","1",6,2014,20jun2014
"10310452","RNG","16","1",6,2014,02jul2014
"10290148","VHG","15","1",6,2014,24jun2014
"10300243","LGR","24","1",6,2014,20jun2014
"10300256","LGR","20","1",6,2014,20jun2014
"10300492","LGR","22","1",6,2014,20jun2014
"10320054","MGR","37","1",6,2014,14jul2014
"10290100","VHG","9","1",6,2014,20jun2014
"10290467","VHG","20","1",6,2014,22jun2014
"10290485","VHG","13","1",6,2014,20jun2014
"10310187","RNG","32","1",6,2014,20jun2014
"10310186","RNG","24","1",6,2014,20jun2014
"10310197","RNG","27","1",6,2014,20jun2014
"10290468","VHG","15","1",6,2014,22jun2014
"10300232","LGR","15","1",6,2014,22jun2014
"10300438","LGR","12","1",6,2014,22jun2014
"10320113","MGR","14","1",6,2014,20jun2014
"10320045","MGR","17","1",6,2014,20jun2014
"10290092","VHG","27","1",6,2014,20jun2014
"10300354","LGR","20","1",6,2014,20jun2014
"10290215","VHG","29","1",6,2014,20jun2014
"10320051","MGR","14","1",6,2014,20jun2014
"10300515","LGR","19","1",6,2014,23jun2014
"10320381","MGR","28","1",6,2014,23jun2014
"10300350","LGR","17","1",6,2014,20jun2014
"10300357","LGR","12","1",6,2014,23jun2014
"10290375","VHG","28","1",6,2014,21jun2014
"10300344","LGR","19","1",6,2014,21jun2014
"10310094","RNG","11","1",6,2014,21jun2014
"10290478","VHG","15","1",6,2014,22jun2014
"10310073","RNG","31","1",6,2014,21jun2014
"10310421","RNG","11","1",6,2014,21jun2014
"10310919","RNG","19","1",6,2014,21jun2014
"10300358","LGR","18","1",6,2014,21jun2014
"10290370","VHG","21","1",6,2014,22jun2014
"10300238","LGR","15","1",6,2014,22jun2014
"10310089","RNG","13","1",6,2014,21jun2014
"10290164","VHG","14","1",6,2014,24jun2014
"10290240","VHG","29","1",6,2014,21jun2014
"10300236","LGR","33","1",6,2014,22jun2014
"10290495","VHG","32","1",6,2014,22jun2014
"10290396","VHG","24","1",6,2014,24jun2014
"10300343","LGR","23","1",6,2014,21jun2014
"10300359","LGR","18","1",6,2014,23jun2014
"10290099","VHG","48","1",6,2014,21jun2014
"10290494","VHG","31","1",6,2014,22jun2014
"10300239","LGR","31","1",6,2014,22jun2014
"10300240","LGR","17","1",6,2014,22jun2014
"10300475","LGR","24","1",6,2014,22jun2014
"10300327","LGR","15","1",6,2014,22jun2014
"10300476","LGR","26","1",6,2014,22jun2014
"10290182","VHG","15","1",6,2014,29jun2014
"10300326","LGR","24","1",6,2014,22jun2014
"10300486","LGR","17","1",6,2014,24jun2014
"10290411","VHG","13","1",6,2014,23jun2014
"10320477","MGR","12","1",6,2014,12jul2014
"10290132","VHG","16","1",6,2014,23jun2014
"10290163","VHG","13","1",6,2014,24jun2014
"10310444","RNG","27","1",6,2014,02jul2014
"10300341","LGR","22","1",6,2014,23jun2014
"10290361","VHG","24","1",6,2014,23jun2014
"10300138","LGR","20","1",6,2014,23jun2014
"10300310","LGR","42","1",6,2014,23jun2014
"10310164","RNG","17","1",6,2014,23jun2014
"10310095","RNG","32","1",6,2014,28jun2014
"10320438","MGR","20","1",6,2014,24jun2014
"10310163","RNG","25","1",6,2014,23jun2014
"10310418","RNG","19","1",6,2014,23jun2014
"10300441","LGR","19","1",6,2014,23jun2014
"10320478","MGR","19","1",6,2014,09jul2014
"10300221","LGR","11","1",6,2014,23jun2014
"10320433","MGR","30","1",6,2014,23jun2014
"10300442","LGR","10","1",6,2014,23jun2014
"10300340","LGR","17","1",6,2014,23jun2014
"10310070","RNG","16","1",6,2014,23jun2014
"10310178","RNG","16","1",6,2014,23jun2014
"10290408","VHG","20","1",6,2014,26jun2014
"10320264","MGR","32","1",6,2014,21jul2014
"10320479","MGR","12","1",6,2014,21jul2014
"10320093","MGR","14","1",6,2014,28jun2014
"10310427","RNG","27","1",6,2014,23jun2014
"10300312","LGR","23","1",6,2014,23jun2014
"10320333","MGR","18","1",6,2014,29jun2014
"10300314","LGR","17","1",6,2014,23jun2014
"10310082","RNG","20","1",6,2014,23jun2014
"10310171","RNG","21","1",6,2014,28jun2014
"10290274","VHG","11","1",6,2014,23jun2014
"10320092","MGR","32","1",6,2014,28jun2014
"10320262","MGR","23","1",6,2014,23jun2014
"10290373","VHG","26","1",6,2014,23jun2014
"10300558","LGR","21","1",6,2014,23jun2014
"10310412","RNG","22","1",6,2014,21jul2014
"10320058","MGR","17","1",6,2014,23jun2014
"10310893","RNG","18","1",6,2014,23jun2014
"10310160","RNG","27","1",6,2014,23jun2014
"10290133","VHG","12","1",6,2014,23jun2014
"10320436","MGR","18","1",6,2014,23jun2014
"10300338","LGR","17","1",6,2014,23jun2014
"10050093","BSA","16","1",6,2014,23jun2014
"10320434","MGR","21","1",6,2014,23jun2014
"10050094","BSA","24","1",6,2014,23jun2014
"10320437","MGR","12","1",6,2014,23jun2014
"10310429","RNG","15","1",6,2014,23jun2014
"10310161","RNG","19","1",6,2014,23jun2014
"10310460","RNG","14","1",6,2014,23jun2014
"10310923","RNG","17","1",6,2014,18jun2014
"10310177","RNG","18","1",6,2014,23jun2014
"10310069","RNG","14","1",6,2014,26jun2014
"10300284","LGR","14","1",6,2014,24jun2014
"10300245","LGR","19","1",6,2014,24jun2014
"10290362","VHG","31","1",6,2014,24jun2014
"10310461","RNG","18","1",6,2014,24jun2014
"10290376","VHG","17","1",6,2014,24jun2014
"10050095","BSA","12","1",6,2014,24jun2014
"10300356","LGR","15","1",6,2014,24jun2014
"10310458","RNG","19","1",6,2014,24jun2014
"10320400","MGR","16","1",6,2014,24jun2014
"10300308","LGR","27","1",6,2014,24jun2014
"10300345","LGR","18","1",6,2014,24jun2014
"10290230","VHG","20","1",6,2014,24jun2014
"10310158","RNG","21","1",6,2014,24jun2014
"10270558","LGR","12","1",6,2014,25jun2014
"10310248","RNG","32","1",6,2014,24jun2014
"10310443","RNG","26","1",6,2014,02jul2014
"10300556","LGR","14","1",6,2014,25jun2014
"10300244","LGR","19","1",6,2014,24jun2014
"10300323","LGR","14","1",6,2014,24jun2014
"10310249","RNG","42","1",6,2014,24jun2014
"10310247","RNG","42","1",6,2014,24jun2014
"10320094","MGR","18","1",6,2014,24jun2014
"10300342","LGR","16","1",6,2014,24jun2014
"10270449","LGR","13","1",6,2014,25jun2014
"10300473","LGR","37","1",6,2014,24jun2014
"10310445","RNG","17","1",6,2014,02jul2014
"10310159","RNG","17","1",6,2014,23jun2014
"10300319","LGR","19","1",6,2014,24jun2014
"10320508","MGR","18","1",6,2014,28jun2014
"10320439","MGR","27","1",6,2014,24jun2014
"10300347","LGR","11","1",6,2014,25jun2014
"10300320","LGR","12","1",6,2014,25jun2014
"10310464","RNG","16","1",6,2014,28jun2014
"10310081","RNG","23","1",6,2014,24jun2014
"10320049","MGR","21","1",6,2014,21jul2014
"10310162","RNG","18","1",6,2014,24jun2014
"10290367","VHG","42","1",6,2014,24jun2014
"10300248","LGR","15","1",6,2014,24jun2014
"10300297","LGR","16","1",6,2014,24jun2014
"10300309","LGR","17","1",6,2014,24jun2014
"10300514","LGR","11","1",6,2014,25jun2014
"10310487","RNG","15","1",6,2014,21jul2014
"10320499","MGR","17","1",6,2014,24jun2014
"10310157","RNG","21","1",6,2014,24jun2014
"10310156","RNG","21","1",6,2014,24jun2014
"10300559","LGR","14","1",6,2014,24jun2014
"10310250","RNG","19","1",6,2014,24jun2014
"10320165","MGR","13","1",6,2014,24jun2014
"10290112","VHG","13","1",6,2014,08jul2014
"10290113","VHG","11","1",6,2014,02jul2014
"10310446","RNG","21","1",6,2014,02jul2014
"10310135","RNG","16","1",6,2014,24jun2014
"10320399","MGR","20","1",6,2014,24jun2014
"10310478","RNG","25","1",6,2014,24jun2014
"10310486","RNG","21","1",6,2014,26jun2014
"10290093","VHG","12","1",6,2014,24jun2014
"10300431","LGR","17","1",6,2014,24jun2014
"10290231","VHG","14","1",6,2014,24jun2014
"10310479","RNG","35","1",6,2014,26jun2014
"10320376","MGR","14","1",6,2014,12jul2014
"10320382","MGR","13","1",6,2014,24jun2014
"10310463","RNG","31","1",6,2014,28jun2014
"10290135","VHG","19","1",6,2014,08jul2014
"10320052","MGR","45","1",6,2014,12jul2014
"10050091","BSA","22","1",6,2014,25jun2014
"10320055","MGR","21","1",6,2014,11jul2014
"10300339","LGR","11","1",6,2014,24jun2014
"10300351","LGR","15","1",6,2014,24jun2014
"10300360","LGR","15","1",6,2014,24jun2014
"10310480","RNG","23","1",6,2014,24jun2014
"10320377","MGR","21","1",6,2014,24jun2014
"10320480","MGR","17","1",6,2014,13jul2014
"10050061","BSA","12","1",6,2014,25jun2014
"10290358","VHG","22","1",6,2014,25jun2014
"10300555","LGR","13","1",6,2014,25jun2014
"10300311","LGR","16","1",6,2014,25jun2014
"10300560","LGR","20","1",6,2014,25jun2014
"10290403","VHG","16","1",6,2014,25jun2014
"10290212","VHG","29","1",6,2014,25jun2014
"10300230","LGR","18","1",6,2014,25jun2014
"10310092","RNG","18","1",6,2014,25jun2014
"10290417","VHG","21","1",6,2014,02jul2014
"10310296","RNG","17","1",6,2014,26jun2014
"10320405","MGR","43","1",6,2014,29jun2014
"10310473","RNG","30","1",6,2014,28jun2014
"10320232","MGR","13","1",6,2014,25jun2014
"10320059","MGR","23","1",6,2014,21jul2014
"10300361","LGR","23","1",6,2014,25jun2014
"10310203","RNG","28","1",6,2014,25jun2014
"10290390","VHG","20","1",6,2014,25jun2014
"10290414","VHG","17","1",6,2014,02jul2014
"10310481","RNG","22","1",6,2014,25jun2014
"10310472","RNG","16","1",6,2014,28jun2014
"10310182","RNG","14","1",6,2014,25jun2014
"10300561","LGR","12","1",6,2014,25jun2014
"10310298","RNG","20","1",6,2014,25jun2014
"10300322","LGR","20","1",6,2014,25jun2014
"10310065","RNG","28","1",6,2014,25jun2014
"10300227","LGR","17","1",6,2014,25jun2014
"10310068","RNG","30","1",6,2014,25jun2014
"10290395","VHG","18","1",6,2014,25jun2014
"10300321","LGR","11","1",6,2014,26jun2014
"10310490","RNG","20","1",6,2014,26jun2014
"10310245","RNG","21","1",6,2014,25jun2014
"10300251","LGR","27","1",6,2014,25jun2014
"10290371","VHG","15","1",6,2014,25jun2014
"10300521","LGR","17","1",6,2014,25jun2014
"10310137","RNG","18","1",6,2014,25jun2014
"10320110","MGR","16","1",6,2014,02aug2014
"10310477","RNG","26","1",6,2014,04aug2014
"10290063","VHG","20","1",6,2014,25jun2014
"10320060","MGR","27","1",6,2014,29jun2014
"10300557","LGR","12","1",6,2014,25jun2014
"10050063","BSA","16","1",6,2014,26jun2014
"10300324","LGR","15","1",6,2014,25jun2014
"10300250","LGR","23","1",6,2014,25jun2014
"10320061","MGR","14","1",6,2014,25jun2014
"10290365","VHG","27","1",6,2014,25jun2014
"10320108","MGR","33","1",6,2014,29jun2014
"10310246","RNG","20","1",6,2014,25jun2014
"10290374","VHG","20","1",6,2014,25jun2014
"10310476","RNG","15","1",6,2014,04aug2014
"10320247","MGR","18","1",6,2014,16jul2014
"10290241","VHG","10","1",6,2014,25jun2014
"10300249","LGR","15","1",6,2014,25jun2014
"10290229","VHG","15","1",6,2014,25jun2014
"10320167","MGR","35","1",6,2014,25jun2014
"10300294","LGR","12","1",6,2014,26jun2014
"10290372","VHG","12","1",6,2014,25jun2014
"10320458","MGR","20","1",6,2014,25jun2014
"10310071","RNG","14","1",6,2014,25jun2014
"10320063","MGR","19","1",6,2014,25jun2014
"10290389","VHG","28","1",6,2014,25jun2014
"10290402","VHG","13","1",6,2014,25jun2014
"10310136","RNG","21","1",6,2014,25jun2014
"10320263","MGR","11","1",6,2014,13jul2014
"10310139","RNG","20","1",6,2014,25jun2014
"10310183","RNG","24","1",6,2014,25jun2014
"10300246","LGR","10","1",6,2014,25jun2014
"10320062","MGR","21","1",6,2014,25jun2014
"10300484","LGR","22","1",6,2014,26jun2014
"10310292","RNG","20","1",6,2014,26jun2014
"10310457","RNG","18","1",6,2014,12jul2014
"10320326","MGR","16","1",6,2014,26jun2014
"10300222","LGR","19","1",6,2014,26jun2014
"10320444","MGR","18","1",6,2014,26jun2014
"10320152","MGR","20","1",6,2014,28jun2014
"10310928","RNG","23","1",6,2014,29jun2014
"10320065","MGR","22","1",6,2014,16jul2014
"10300270","LGR","20","1",6,2014,26jun2014
"10310467","RNG","24","1",6,2014,04aug2014
"10300334","LGR","12","1",6,2014,26jun2014
"10300281","LGR","21","1",6,2014,26jun2014
"10310079","RNG","19","1",6,2014,26jun2014
"10310243","RNG","47","1",6,2014,26jun2014
