id,t011_program,t313_wpt_fail,t301b_wpt_flow_rate_slow,t302_landowner_personality,t302a_rep_WSB_talkedto,t302b_rep_WSB_accepted_disp,t310_wpt_drinking_water,t303b_turbitube_100ntu,t303_turbidity_wet,t304_turbidity_dry,t305b_flow_how_many_months,avg_users,t311_wpt_pass,t008_country,month,year
,Zomba 3,0,0,0,0,0,1,0,3,3,0,49.66667,1,3,9,2014
,Zomba 3,0,0,0,0,0,1,0,3,3,0,10,1,3,9,2014
,Zomba 3,0,0,0,0,0,1,0,3,3,0,30,1,3,9,2014
,Zomba 3,0,1,0,0,0,1,0,3,3,0,50,1,3,9,2014
,Zomba 3,0,1,0,0,0,1,0,3,3,0,18,1,3,9,2014
,Zomba 3,0,0,0,0,0,1,0,3,3,0,26,1,3,9,2014
,Zomba 3,0,1,0,0,0,1,0,3,3,0,24.16667,1,3,9,2014
,Zomba 3,0,0,0,0,0,1,0,3,3,0,23,1,3,9,2014
,Zomba 3,0,0,0,0,0,1,0,3,3,0,11,1,3,9,2014
,Zomba 3,0,0,1,0,0,1,0,3,3,0,10,1,3,9,2014
,Zomba 3,0,0,0,0,0,1,0,3,3,0,29,1,3,9,2014
,Zomba 3,0,0,0,0,0,1,0,3,3,0,15,1,3,9,2014
,Zomba 3,0,0,0,0,0,1,0,3,3,0,17,1,3,9,2014
,Zomba 3,0,0,0,0,0,1,0,3,3,0,38.33333,1,3,9,2014
,Zomba 3,0,0,0,0,0,1,0,3,3,0,51.66667,1,3,9,2014
,Zomba 3,0,0,0,0,0,1,0,3,3,0,15,1,3,9,2014
,Zomba 3,0,0,0,0,0,1,0,3,3,0,300,0,3,9,2014
,Zomba 3,0,0,0,0,0,1,0,3,3,0,150,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,18,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,17.91667,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,12,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,50,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,15,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,20,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,14,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,16,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,16,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,22,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,14,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,20,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,30,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,17,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,46.5,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,15,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,97,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,28,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,15,1,3,9,2014
,Zomba 4,0,1,0,0,0,1,0,3,3,0,10,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,10,1,3,1,2012
,Zomba 4,0,0,0,0,0,1,0,3,3,0,10,1,3,1,2012
,Zomba 4,0,0,0,0,0,1,0,3,3,0,25,1,3,1,2012
,Zomba 4,0,0,0,0,0,1,0,3,3,0,10,1,3,1,2012
,Zomba 4,1,0,0,0,0,1,0,3,3,9,7.333333,0,3,1,2012
,Zomba 4,0,0,0,0,0,1,0,3,3,0,55,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,25,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,111.6667,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,2,2,0,15,1,3,1,2013
,Zomba 4,0,1,1,0,0,1,0,3,3,12,15,1,3,1,2013
,Zomba 4,0,0,0,0,0,1,0,2,3,0,17.91667,1,3,1,2013
,Zomba 4,0,0,0,0,0,1,0,3,3,0,20,1,3,1,2013
,Zomba 4,0,0,0,0,0,1,0,3,3,0,19.66667,1,3,1,2013
,Zomba 4,0,0,1,0,0,1,0,2,3,0,13.25,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,2,3,0,12.33333,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,2,3,0,15.83333,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,26,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,2,3,0,16,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,18,1,3,9,2014
,Zomba 4,0,0,0,0,0,0,0,0,0,0,,0,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,2,3,0,17,0,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,2,3,0,26,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,10,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,2,3,0,18.08333,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,2,3,0,22.16667,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,2,3,0,21.33333,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,2,3,0,32.91667,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,2,3,0,12,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,18,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,2,3,0,13,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,2,3,0,11,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,32.91667,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,2,3,0,30.91667,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,2,3,0,16.66667,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,10,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,14,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,15,1,3,9,2014
,Zomba 4,1,0,0,0,0,1,0,3,3,0,7,0,3,9,2014
,Zomba 4,0,1,0,0,0,1,0,3,3,0,12,0,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,37.41667,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,25.5,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,21.5,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,50.16667,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,41.91667,Don't know,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,2,0,65.83334,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,55.5,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,42.5,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,40,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,20,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,15,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,10,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,30,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,20,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,10,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,20,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,10,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,10,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,10,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,10,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,20,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,26,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,10,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,40,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,15,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,11.5,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,25,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,0,0,0,,0,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,25,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,10,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,20,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,15,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,10,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,15,1,3,9,2014
,Zomba 4,0,0,1,0,0,1,0,3,3,0,15,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,12,1,3,10,2014
,Zomba 4,0,0,1,0,0,1,0,3,3,0,12,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,50,1,3,10,2014
,Zomba 4,0,0,1,0,0,1,0,3,3,0,13,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,15,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,56.66667,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,76.66666,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,76.66666,1,3,9,2014
,Zomba 4,0,1,0,0,0,1,0,3,3,0,184,1,3,1,2012
,Zomba 4,0,0,0,0,0,1,0,3,3,0,70,1,3,1,2012
,Zomba 4,0,0,0,0,0,1,0,3,3,0,80,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,68,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,32,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,45,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,48.66667,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,156,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,86,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,56.66667,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,56.66667,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,56.66667,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,56.66667,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,56.66667,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,46.66667,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,203.3333,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,193.3333,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,51.66667,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,78.33334,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,86.66666,1,3,9,2014
,Zomba 4,0,0,1,0,0,1,0,3,3,0,30,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,93.33334,1,3,9,2014
,Zomba 4,0,0,1,0,0,1,0,3,3,0,56.66667,1,3,9,2014
,Zomba 4,0,0,1,0,0,1,0,3,3,0,25,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,52,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,84.5,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,97,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,124,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,20,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,44,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,46.66667,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,46.66667,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,33.33333,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,53.33333,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,46.66667,1,3,9,2014
,Zomba 4,1,0,0,0,0,0,0,0,0,0,,0,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,53.33333,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,23.66667,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,40,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,12,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,25,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,10,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,90,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,15,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,22,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,40,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,30,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,50,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,20,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,45,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,36.66667,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,56.66667,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,84,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,55,1,3,9,2014
,Zomba 4,1,0,0,0,0,0,0,0,0,0,,0,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,45,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,36.25,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,31,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,2,3,0,26.25,1,3,9,2014
,Zomba 4,0,0,1,0,0,1,0,2,3,0,31,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,25,1,3,9,2014
,Zomba 4,0,1,0,0,0,1,0,3,3,0,50,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,20,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,150,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,40,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,25,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,20,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,47,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,35.66667,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,35,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,23,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,20,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,16,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,20,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,42,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,10,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,12,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,15,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,98,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,59.16667,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,38.33333,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,83.5,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,30,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,33,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,50,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,55,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,70,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,50,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,10,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,50,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,32,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,9,32,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,15,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,15,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,23,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,23,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,27,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,13,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,33,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,33.33333,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,48.33333,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,57,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,30,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,60,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,30,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,48.33333,1,3,9,2014
,Zomba 4,0,1,0,0,0,1,0,3,3,0,100,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,50,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,40,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,48.33333,1,3,9,2014
,Zomba 4,0,1,0,0,0,1,0,3,3,0,29,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,28.33333,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,40,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,18.33333,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,12,30,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,30,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,20,1,3,9,2014
,Zomba 4,0,1,0,0,0,1,0,3,3,0,50.5,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,12,1,3,9,2014
,Zomba 4,0,0,1,0,0,1,0,3,3,0,14,1,3,10,2014
,Zomba 4,0,0,1,0,0,1,0,3,3,0,26,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,26,1,3,10,2014
,Zomba 4,0,0,1,0,0,1,0,3,3,0,13,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,11,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,60,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,50,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,30,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,57.5,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,55,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,25,1,3,10,2014
,Zomba 4,0,1,0,0,0,1,0,3,3,0,133.3333,1,3,10,2014
,Zomba 4,0,1,0,0,0,1,0,3,3,0,41.66667,1,3,10,2014
,Zomba 4,0,1,0,0,0,1,0,3,3,0,38.33333,1,3,10,2014
,Zomba 4,0,1,0,0,0,1,0,3,3,0,91.66666,1,3,10,2014
,Zomba 4,0,1,0,0,0,1,0,3,3,0,41.25,1,3,10,2014
,Zomba 4,0,1,0,0,0,1,0,3,3,0,12,1,3,10,2014
,Zomba 4,0,1,0,0,0,1,0,3,3,0,45,1,3,10,2014
,Zomba 4,0,1,0,0,0,1,0,3,3,0,48,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,105,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,45,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,29,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,50,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,110,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,26.66667,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,23.66667,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,63.33333,1,3,10,2014
,Zomba 4,0,1,0,0,0,1,0,3,3,0,98,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,9,28.33333,1,3,10,2014
,Zomba 4,0,1,0,0,0,1,0,3,3,0,64,1,3,10,2014
,Zomba 4,0,1,0,0,0,1,0,3,3,0,44,1,3,10,2014
,Zomba 4,0,1,0,0,0,1,0,3,3,0,145,1,3,10,2014
,Zomba 4,0,1,0,0,0,1,0,3,3,0,75,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,51.66667,1,3,10,2014
,Zomba 4,0,1,0,0,0,1,0,3,3,0,80,1,3,10,2014
,Zomba 4,0,1,0,0,0,1,0,3,3,0,45,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,22.5,1,3,1,2012
,Zomba 4,0,0,0,0,0,1,0,3,3,0,58,1,3,1,2012
,Zomba 4,0,0,1,0,0,1,0,3,3,0,20,1,3,1,2012
,Zomba 4,1,0,0,0,0,0,0,0,0,0,,0,3,1,2012
,Zomba 4,0,0,0,0,0,1,0,3,3,0,109,1,3,1,2012
,Zomba 4,0,0,0,0,0,1,0,3,3,0,80,1,3,1,2012
,Zomba 4,0,0,0,0,0,1,0,3,3,0,60,1,3,1,2012
,Zomba 4,0,0,0,0,0,1,0,3,3,0,55,1,3,1,2012
,Zomba 4,0,0,0,0,0,1,0,3,3,0,50,1,3,1,2012
,Zomba 4,0,1,0,0,0,1,0,3,3,0,42,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,9,45.75,1,3,10,2014
,Zomba 4,0,1,0,0,0,1,0,3,3,9,53.25,1,3,10,2014
,Zomba 4,0,1,0,0,0,1,0,3,3,0,100.3333,1,3,10,2014
,Zomba 4,0,1,0,0,0,1,0,3,3,0,80,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,9,25,1,3,10,2014
,Zomba 4,1,1,0,0,0,0,0,0,0,0,,1,3,10,2014
,Zomba 4,0,0,0,0,0,0,0,0,0,0,,0,3,10,2014
,Zomba 4,0,0,0,0,0,0,0,0,0,0,,0,3,10,2014
,Zomba 4,0,0,0,0,0,0,0,0,0,0,,0,3,10,2014
,Zomba 4,0,0,0,0,0,0,0,0,0,0,,0,3,10,2014
,Zomba 4,0,0,0,0,0,0,0,0,0,0,,0,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,51.66667,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,60,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,63.66667,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,46,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,96.66666,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,41.66667,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,40,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,109.5,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,95,1,3,10,2014
,Zomba 4,0,0,1,0,0,1,0,3,3,0,36.66667,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,78.33334,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,43.33333,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,56,1,3,10,2014
,Zomba 4,0,1,0,0,0,1,0,3,3,0,50,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,50,1,3,10,2014
,Zomba 4,0,1,0,0,0,1,0,3,3,0,60,1,3,10,2014
,Zomba 4,0,1,0,0,0,1,0,3,3,0,60,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,50,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,60,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,59.66667,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,45,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,79.75,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,21.75,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,13.16667,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,80.16666,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,34.66667,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,80,1,3,1,2013
,Zomba 4,0,0,0,0,0,1,0,3,3,0,226,1,3,10,2014
,Zomba 4,0,1,0,0,0,1,0,3,3,0,95,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,150,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,100,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,291.6667,1,3,1,2013
,Zomba 4,0,0,0,0,0,1,0,3,3,0,23.33333,1,3,1,2013
,Zomba 4,0,0,0,0,0,1,0,3,3,0,61.25,1,3,1,2013
,Zomba 4,0,0,0,0,0,1,0,3,3,0,253.3333,1,3,1,2013
,Zomba 4,0,0,0,0,0,1,0,3,3,0,24.66667,1,3,1,2013
,Zomba 4,0,0,0,0,0,1,0,3,3,0,47,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,309,1,3,10,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,15,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,25,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,12,12,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,13,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,32,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,109,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,20,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,95,1,3,9,2014
,Zomba 4,0,0,1,0,0,1,0,3,3,0,15,1,3,9,2014
,Zomba 4,0,0,1,0,0,1,0,3,3,0,13,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,13,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,10,1,3,9,2014
,Zomba 4,0,0,0,0,0,1,0,3,3,0,31.66667,1,3,9,2014
