ID,t011_prgrm,t311_wpt_pass,t313_wpt_fail,t301_wpt_flow_rate,t302_landowner_personality,t302a_rep_WSB_talkedto,t302b_rep_WSB_accepted_disp,t310_wpt_drinking_water,t303b_turbitube_100ntu,t303_turbidity_wet,t304_turbidity_dry,t305b_flow_how_many_months,avg_users,t311_wpt_pass,t009_country,month,year
,Busia,0,1,1,.s,,,0,,.s,.s,.s,,,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Pallisa,1,,1,.s,0,,1,,3,3,.s,100,1,2,3,2015
,Busia,1,,1,.s,1,1,1,,3,3,.s,36,1,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,80,1,2,3,2015
,Pallisa,1,,1,.s,1,1,1,,3,3,.s,50,1,2,3,2015
,Pallisa,1,,1,.s,1,1,1,,3,3,.s,35,1,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,55,1,2,3,2015
,Pallisa,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Pallisa,1,,1,.s,1,1,1,,3,3,.s,50,1,2,3,2015
,Pallisa,1,,1,.s,1,1,1,,3,3,.s,150,1,2,3,2015
,Pallisa,1,,1,.s,1,1,1,,3,3,.s,55,1,2,3,2015
,Pallisa,1,,1,.s,0,,1,,3,3,.s,100,1,2,3,2015
,Busia,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Busia,0,1,1,.s,1,-999,1,,1,1,.s,,,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,25,1,2,3,2015
,Pallisa,1,,1,.s,1,1,1,,3,3,.s,37.5,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,96.66666412,1,2,3,2015
,Pallisa,1,,1,.s,1,1,1,,3,3,.s,150,1,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Pallisa,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,36.66666794,1,2,3,2015
,Pallisa,1,,1,.s,1,1,1,,3,3,.s,35,1,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,57.08333206,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,183.3333282,1,2,3,2015
,Pallisa,1,,1,.s,,,1,,3,3,.s,60,1,2,3,2015
,Pallisa,1,,1,.s,1,1,1,,3,3,.s,113.3333359,1,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,35.83333206,1,2,3,2015
,Bugiri,1,,1,.s,,,1,,3,3,.s,20,1,2,3,2015
,Pallisa,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Busia,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,0,1,1,.s,1,1,0,,.s,.s,.s,,,2,3,2015
,Pallisa,1,,1,.s,,,1,,3,3,.s,80,1,2,3,2015
,Pallisa,1,,1,.s,0,,1,,3,3,.s,50,1,2,3,2015
,Busia,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Pallisa,1,,1,.s,1,1,1,,3,3,.s,71.66666412,1,2,3,2015
,Bugiri,0,,1,.s,0,,1,,3,3,.s,252,0,2,3,2015
,Busia,0,1,1,1,,,1,,3,1,.s,,,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,0,1,0,,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,0,1,1,.s,,,0,,.s,.s,.s,,,2,3,2015
,Pallisa,1,,1,.s,1,1,1,,3,3,.s,70,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,200,1,2,3,2015
,Pallisa,1,,1,.s,1,1,1,,3,3,.s,40,1,2,3,2015
,Pallisa,1,,1,.s,0,,1,,3,3,.s,50,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,90,1,2,3,2015
,Pallisa,1,,1,.s,1,1,1,,3,3,.s,108.3333359,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,88.33333588,1,2,3,2015
,Pallisa,1,,1,.s,0,,1,,3,3,.s,97.08333588,1,2,3,2015
,Pallisa,1,,1,.s,1,1,1,,3,3,.s,60,1,2,3,2015
,Pallisa,1,,1,.s,0,,1,,3,3,.s,47.08333206,1,2,3,2015
,Pallisa,1,,1,.s,1,1,1,,3,3,.s,28,1,2,3,2015
,Pallisa,1,,1,.s,1,1,1,,3,3,.s,40,1,2,3,2015
,Bugiri,0,1,1,.s,1,1,0,,.s,.s,.s,,,2,3,2015
,Pallisa,1,,1,.s,1,1,1,,3,3,.s,47.91666794,1,2,3,2015
,Bugiri,1,,1,1,,,1,,3,3,.s,20,1,2,3,2015
,Bugiri,0,1,1,1,,,0,,.s,.s,.s,,,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,129.1666718,1,2,3,2015
,Pallisa,1,,1,.s,,,1,,3,3,.s,60,1,2,3,2015
,Pallisa,1,,1,1,,,1,,3,3,.s,70,1,2,3,2015
,Pallisa,1,,1,.s,0,,1,,3,3,.s,55.83333206,1,2,3,2015
,Pallisa,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,270.8333435,1,2,3,2015
,Bugiri,0,1,1,1,,,0,,.s,.s,.s,,,2,3,2015
,Bugiri,0,1,1,1,,,0,,.s,.s,.s,,,2,3,2015
,Pallisa,1,,1,.s,1,1,1,,3,3,.s,50,1,2,3,2015
,Pallisa,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,0,1,0,,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,70,1,2,3,2015
,Pallisa,0,1,1,.s,0,,1,,1,3,.s,,,2,3,2015
,Pallisa,1,,1,.s,1,1,1,,3,3,.s,40,1,2,3,2015
,Pallisa,1,,1,.s,0,,1,,3,3,.s,40,1,2,3,2015
,Pallisa,1,,1,.s,0,,1,,3,3,.s,57.91666794,1,2,3,2015
,Bugiri,0,1,1,.s,,,0,,.s,.s,.s,,,2,3,2015
,Pallisa,1,,1,.s,1,1,1,,3,3,.s,35,1,2,3,2015
,Bugiri,1,,1,1,,,1,,3,3,.s,47,1,2,3,2015
,Pallisa,1,,1,.s,1,1,1,,3,3,.s,70,1,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,60,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,172.0833282,1,2,3,2015
,Pallisa,0,1,0,.s,,,0,,.s,.s,.s,,,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,50,1,2,3,2015
,Pallisa,1,,1,.s,1,1,1,,3,3,.s,50,1,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,43.5,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,79.41666412,1,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,188.3333282,1,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,40,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,250,1,2,3,2015
,Bugiri,1,,1,.s,,,1,,2,3,.s,12,1,2,3,2015
,Pallisa,0,1,0,,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,25,1,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Pallisa,1,,1,.s,0,,1,,3,3,.s,47.91666794,1,2,3,2015
,Pallisa,1,,1,1,,,1,,3,3,.s,80,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,60,1,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Pallisa,1,,1,.s,1,1,1,,3,3,.s,50,1,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,110,1,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Pallisa,0,1,1,.s,0,,1,,1,3,.s,,,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,39,1,2,3,2015
,Pallisa,1,,1,.s,0,,1,,3,3,.s,45,1,2,3,2015
,Bugiri,0,1,1,.s,,,1,,1,2,.s,,,2,3,2015
,Pallisa,1,,1,.s,1,1,1,,3,3,.s,60,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,35.83333206,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,60,1,2,3,2015
,Pallisa,1,,1,.s,1,1,1,,3,3,.s,45.83333206,1,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,1,,1,1,,,1,,3,3,.s,27.5,1,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,134.5833282,1,2,3,2015
,Bugiri,0,1,1,1,,,0,,.s,.s,.s,,,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,100,1,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,50,1,2,3,2015
,Pallisa,1,,1,.s,0,,1,,3,3,.s,55,1,2,3,2015
,Pallisa,1,,1,1,,,1,,3,3,.s,10,1,2,3,2015
,Pallisa,1,,1,.s,1,1,1,,3,3,.s,40,1,2,3,2015
,Bugiri,0,1,1,.s,0,,1,,3,3,8,,,2,3,2015
,Pallisa,1,,1,.s,0,,1,,3,3,.s,35,1,2,3,2015
,Bugiri,0,1,1,.s,1,0,,,.s,.s,.s,,,2,3,2015
,Pallisa,1,,1,.s,1,1,1,,3,3,.s,35,1,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,200,1,2,3,2015
,Pallisa,.s,1,1,.s,0,,1,,3,3,.s,8.583333015,.s,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,95.83333588,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,30,1,2,3,2015
,Pallisa,0,1,1,.s,0,,0,,.s,.s,.s,,,2,3,2015
,Pallisa,0,1,0,,,,,,.s,.s,.s,,,2,3,2015
,Pallisa,1,,1,.s,0,,1,,3,3,.s,20,1,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,45,1,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,0,1,1,.s,,,0,,.s,.s,.s,,,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Pallisa,1,,1,.s,1,1,1,,3,3,.s,45.83333206,1,2,3,2015
,Pallisa,1,,1,.s,0,,1,,3,3,.s,45.83333206,1,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,50,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,73.33333588,1,2,3,2015
,Pallisa,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Pallisa,1,,1,.s,0,,1,,3,3,.s,35,1,2,3,2015
,Pallisa,1,,1,.s,0,,1,,3,3,.s,15,1,2,3,2015
,Bugiri,0,1,0,.s,,,1,,3,3,6,,,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,35.83333206,1,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,83.33333588,1,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,300,1,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,40,1,2,3,2015
,Bugiri,0,1,1,.s,1,1,1,,3,3,7,,,2,3,2015
,Pallisa,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,358.3333435,1,2,3,2015
,Pallisa,1,,1,.s,0,,1,,3,3,.s,25.83333397,1,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,27,1,2,3,2015
,Bugiri,1,,1,1,,,1,,3,3,.s,20,1,2,3,2015
,Bugiri,0,1,1,.s,,,0,,.s,.s,.s,,,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,50,1,2,3,2015
,Pallisa,1,,1,.s,1,1,1,,3,3,.s,45,1,2,3,2015
,Pallisa,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Pallisa,1,,1,.s,1,1,1,,3,3,.s,40,1,2,3,2015
,Pallisa,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,1,,1,1,,,1,,3,3,.s,27.5,1,2,3,2015
,Pallisa,1,,1,.s,0,,1,,3,3,.s,67.08333588,1,2,3,2015
,Pallisa,1,,1,.s,,,1,,3,3,.s,40,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,88.33333588,1,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,40,1,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,0,1,0,.s,1,0,,,.s,.s,.s,,,2,3,2015
,Pallisa,1,,1,.s,,,1,,3,3,.s,55,1,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,32.91666794,1,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,70,1,2,3,2015
,Bugiri,0,1,1,.s,,,1,,1,1,.s,,,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,35.83333206,1,2,3,2015
,Pallisa,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,0,1,0,,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,50,1,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Pallisa,1,,1,.s,0,,1,,3,3,.s,75.83333588,1,2,3,2015
,Bugiri,0,1,0,,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,32.91666794,1,2,3,2015
,Pallisa,1,,1,.s,1,1,1,,3,3,.s,35,1,2,3,2015
,Pallisa,1,,1,.s,1,1,1,,3,3,.s,60,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,95.83333588,1,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Pallisa,1,,1,.s,1,1,1,,3,3,.s,30,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,90,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,90,1,2,3,2015
,Pallisa,1,,1,.s,0,,1,,3,3,.s,37.91666794,1,2,3,2015
,Pallisa,1,,1,.s,1,1,1,,3,3,.s,35,1,2,3,2015
,Bugiri,0,1,1,.s,,,1,,1,1,.s,,,2,3,2015
,Pallisa,0,1,1,.s,,,0,,.s,.s,.s,,,2,3,2015
,Bugiri,0,1,1,.s,,,0,,.s,.s,.s,,,2,3,2015
,Pallisa,1,,1,.s,0,,1,,3,3,.s,67.08333588,1,2,3,2015
,Bugiri,0,1,1,.s,1,1,0,,.s,.s,.s,,,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,30,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,30.83333397,1,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,40,1,2,3,2015
,Bugiri,.s,1,1,1,,,1,,3,3,.s,1,.s,2,3,2015
,Bugiri,0,1,1,.s,,,0,,.s,.s,.s,,,2,3,2015
,Bugiri,0,1,1,.s,1,1,0,,.s,.s,.s,,,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,0,1,1,.s,1,1,0,,.s,.s,.s,,,2,3,2015
,Bugiri,1,,1,1,,,1,,3,3,.s,23.75,1,2,3,2015
,Bugiri,0,1,0,.s,1,1,0,,.s,.s,.s,,,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,61.66666794,1,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,120,1,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,76,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,83.33333588,1,2,3,2015
,Bugiri,0,1,1,.s,,,1,,1,1,.s,,,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,46.66666794,1,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,80,1,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,0,1,1,.s,,,1,,1,1,.s,,,2,3,2015
,Bugiri,1,,1,.s,1,-999,1,,3,3,.s,22.91666603,1,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,30,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,27.91666603,1,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,80,1,2,3,2015
,Bugiri,0,1,0,,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,55,1,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,33.33333206,1,2,3,2015
,Bugiri,1,,1,1,,,1,,3,3,.s,32.08333206,1,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,145,1,2,3,2015
,Tororo,0,1,1,,0,,1,,3,3,,7.583333333,,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,37.08333206,1,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,100,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,73.33333588,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,66.66666412,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,150,1,2,3,2015
,Bugiri,0,1,1,1,,,0,,.s,.s,.s,,,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,47.08333206,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,46.66666794,1,2,3,2015
,Bugiri,0,1,0,,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,52.08333206,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,60,1,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,45,1,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,95,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,50,1,2,3,2015
,Bugiri,0,1,1,.s,,,1,,1,1,.s,,,2,3,2015
,Pallisa,1,,1,.s,1,1,1,,3,3,.s,38.33333206,1,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,50,1,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,47.08333206,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,20,1,2,3,2015
,Bugiri,0,1,1,.s,,,0,,.s,.s,.s,,,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,85.66666412,1,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,130,1,2,3,2015
,Pallisa,0,0,1,.s,1,0,,,.s,.s,.s,,,2,3,2015
,Bugiri,0,1,1,.s,1,1,0,,.s,.s,.s,,,2,3,2015
,Bugiri,0,1,0,,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,35.83333206,1,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Pallisa,0,0,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,0,1,1,1,,,0,,.s,.s,.s,,,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,1,,1,1,,,1,,3,3,.s,95,1,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,80,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,30,1,2,3,2015
,Bugiri,0,1,1,1,,,0,,.s,.s,.s,,,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Pallisa,0,0,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,46.25,1,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,50,1,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,25,1,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,27.91666603,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,20,1,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,70,1,2,3,2015
,Bugiri,1,,1,1,,,1,,3,3,.s,65,1,2,3,2015
,Bugiri,0,1,1,1,,,0,,.s,.s,.s,,,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,33.33333206,1,2,3,2015
,Bugiri,0,1,0,,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,100,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,63.33333206,1,2,3,2015
,Tororo,1,,0,,0,,1,,3,3,,80,1,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,80,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,63.33333206,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,66,1,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,38.66666794,1,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,50,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,93.66666412,1,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,288.3333435,1,2,3,2015
,Bugiri,0,1,1,.s,,,1,,1,1,.s,,,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,150,1,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,40,1,2,3,2015
,Bugiri,1,,1,1,,,1,,3,3,.s,47.5,1,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,0,1,1,.s,0,,0,,.s,.s,.s,,,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,0,,1,.s,0,,1,,3,3,.s,40,0,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,0,1,1,1,,,0,,.s,.s,.s,,,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,0,1,1,.s,1,1,0,,.s,.s,.s,,,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,43.33333206,1,2,3,2015
,Bugiri,0,1,1,.s,1,1,0,,.s,.s,.s,,,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,56.66666794,1,2,3,2015
,Bugiri,0,1,1,.s,,,1,,1,1,.s,,,2,3,2015
,Tororo,0,,0,,0,,1,,3,3,9,30,0,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,90,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,1,,1,1,1,,3,3,7,,,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,53.33333333,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,42.08333206,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,97.08333588,1,2,3,2015
,Bugiri,0,1,0,.s,,,,,.s,.s,.s,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,100,1,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,47.58333333,1,2,3,2015
,Bugiri,1,,1,.s,,,1,,3,3,.s,50,1,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,33,1,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,60,1,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,47,1,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,94.16666412,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,1,,,,0,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,10,150,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,25,1,2,3,2015
,Tororo,0,1,0,1,,,0,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Bugiri,0,,1,.s,0,,1,,3,3,.s,160,0,2,3,2015
,Bugiri,1,,1,.s,,,1,,3,3,.s,50,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Bugiri,1,,1,1,,,1,,3,3,.s,20,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,40,1,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,60,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Bugiri,0,1,1,.s,1,1,0,,.s,.s,.s,,,2,3,2015
,Tororo,0,1,0,,1,1,0,,,,,,,2,3,2015
,Tororo,1,,1,,1,1,1,,3,3,,49.16666667,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,74.16666412,1,2,3,2015
,Bugiri,1,,1,.s,1,1,1,,3,3,.s,68.66666412,1,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,50,1,2,3,2015
,Tororo,1,,1,,,,1,,3,3,,30,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
,Bugiri,1,,1,.s,0,,1,,3,3,.s,130,1,2,3,2015
,Tororo,1,,1,,0,,1,,3,3,,42.91666667,1,2,3,2015
,Tororo,0,1,0,,,,,,,,,,,2,3,2015
