id,cem301_attendees_total,cem011_prgrm,month,year,cem009_country,cem005_today
,13,Migori,6,2014,1,25-Jun-14
,16,Migori,7,2014,1,18-Jul-14
,17,Migori,6,2014,1,28-Jun-14
,22,Migori,6,2014,1,13-Jul-14
,30,Migori,6,2014,1,25-Jun-14
,24,Migori,6,2014,1,16-Jun-14
,17,Migori,7,2014,1,17-Jul-14
,16,Migori,6,2014,1,17-Jun-14
,27,Migori,7,2014,1,22-Jul-14
,13,Migori,6,2014,1,09-Jul-14
,31,Migori,6,2014,1,11-Jul-14
,14,Migori,6,2014,1,16-Jul-14
,18,Migori,6,2014,1,16-Jul-14
,13,Migori,7,2014,1,15-Jul-14
,27,Migori,7,2014,1,14-Jul-14
,17,Migori,7,2014,1,11-Jul-14
,20,Migori,7,2014,1,04-Jul-14
,21,Migori,7,2014,1,17-Jul-14
,13,Migori,7,2014,1,03-Aug-14
,10,Migori,7,2014,1,03-Aug-14
,34,Migori,6,2014,1,22-Jun-14
,38,Migori,6,2014,1,25-Jun-14
,16,Migori,6,2014,1,30-Jun-14
,23,Migori,6,2014,1,23-Jun-14
,11,Migori,6,2014,1,13-Jul-14
,32,Migori,6,2014,1,21-Jul-14
,15,Migori,7,2014,1,17-Jul-14
,19,Migori,6,2014,1,19-Jun-14
,17,Migori,7,2014,1,18-Jul-14
,18,Migori,6,2014,1,22-Jun-14
,24,Migori,6,2014,1,25-Jun-14
,17,Migori,6,2014,1,11-Jun-14
,16,Migori,6,2014,1,17-Jun-14
,16,Migori,7,2014,1,17-Jul-14
,21,Migori,6,2014,1,14-Jul-14
,16,Migori,7,2014,1,24-Jul-14
,26,Migori,7,2014,1,08-Jul-14
,28,Migori,7,2014,1,15-Jul-14
,20,Migori,7,2014,1,08-Jul-14
,18,Migori,7,2014,1,08-Jul-14
,25,Migori,7,2014,1,08-Jul-14
,18,Migori,6,2014,1,27-Jun-14
,13,Migori,7,2014,1,15-Jul-14
,18,Migori,7,2014,1,10-Jul-14
,15,Migori,7,2014,1,10-Jul-14
,17,Migori,7,2014,1,17-Jul-14
,21,Migori,6,2014,1,21-Jul-14
,18,Migori,6,2014,1,16-Jul-14
,18,Migori,7,2014,1,08-Jul-14
,22,Migori,7,2014,1,08-Jul-14
,23,Migori,7,2014,1,08-Jul-14
,18,Migori,7,2014,1,21-Jul-14
,50,Migori,7,2014,1,07-Jul-14
,13,Migori,7,2014,1,09-Jul-14
,15,Migori,7,2014,1,21-Jul-14
,15,Migori,7,2014,1,20-Jul-14
,22,Migori,7,2014,1,02-Jul-14
,13,Migori,7,2014,1,21-Jul-14
,17,Migori,7,2014,1,03-Jul-14
,17,Migori,7,2014,1,13-Jul-14
,24,Migori,7,2014,1,04-Jul-14
,15,Migori,7,2014,1,13-Jul-14
,16,Migori,6,2014,1,28-Jun-14
,36,Migori,6,2014,1,29-Jun-14
,13,Migori,7,2014,1,17-Jul-14
,12,Migori,6,2014,1,19-Jun-14
,14,Migori,6,2014,1,19-Jun-14
,13,Migori,6,2014,1,27-Jun-14
,16,Migori,6,2014,1,28-Jun-14
,21,Migori,6,2014,1,29-Jun-14
,15,Migori,6,2014,1,28-Jun-14
,10,Migori,6,2014,1,30-Jun-14
,16,Migori,6,2014,1,26-Jun-14
,15,Migori,6,2014,1,28-Jun-14
,10,Migori,6,2014,1,26-Jun-14
,17,Migori,6,2014,1,01-Jul-14
,19,Migori,6,2014,1,01-Jul-14
,18,Migori,6,2014,1,29-Jun-14
,23,Migori,6,2014,1,26-Jun-14
,21,Migori,6,2014,1,01-Jul-14
,15,Migori,6,2014,1,01-Jul-14
,18,Migori,6,2014,1,29-Jun-14
,25,Migori,6,2014,1,17-Jun-14
,20,Migori,6,2014,1,29-Jun-14
,23,Migori,6,2014,1,20-Jun-14
,11,Migori,6,2014,1,20-Jun-14
,22,Migori,7,2014,1,18-Jul-14
,15,Migori,7,2014,1,17-Jul-14
,29,Migori,7,2014,1,10-Jul-14
,35,Migori,7,2014,1,10-Jul-14
,21,Migori,7,2014,1,17-Jul-14
,15,Migori,7,2014,1,17-Jul-14
,15,Migori,7,2014,1,16-Jul-14
,19,Migori,7,2014,1,09-Jul-14
,13,Migori,7,2014,1,08-Jul-14
,18,Migori,7,2014,1,08-Jul-14
,12,Migori,7,2014,1,08-Jul-14
,15,Migori,7,2014,1,12-Jul-14
,44,Migori,7,2014,1,16-Jul-14
,30,Migori,7,2014,1,08-Jul-14
,25,Migori,7,2014,1,08-Jul-14
,12,Migori,7,2014,1,10-Jul-14
,12,Migori,7,2014,1,10-Jul-14
,15,Migori,7,2014,1,09-Jul-14
,17,Migori,7,2014,1,09-Jul-14
,16,Migori,7,2014,1,09-Jul-14
,28,Migori,7,2014,1,09-Jul-14
,14,Migori,7,2014,1,09-Jul-14
,14,Migori,6,2014,1,12-Jul-14
,21,Migori,6,2014,1,24-Jun-14
,16,Migori,7,2014,1,22-Jul-14
,31,Migori,6,2014,1,12-Jul-14
,52,Migori,6,2014,1,23-Jun-14
,28,Migori,6,2014,1,23-Jun-14
,13,Migori,6,2014,1,24-Jun-14
,16,Migori,6,2014,1,22-Jun-14
,20,Migori,6,2014,1,13-Jul-14
,18,Migori,7,2014,1,07-Jul-14
,13,Migori,7,2014,1,03-Jul-14
,19,Migori,7,2014,1,14-Jul-14
,15,Migori,6,2014,1,30-Jun-14
,16,Migori,6,2014,1,29-Jun-14
,25,Migori,7,2014,1,18-Jul-14
,15,Migori,6,2014,1,30-Jun-14
,17,Migori,6,2014,1,30-Jun-14
,12,Migori,6,2014,1,27-Jun-14
,31,Migori,7,2014,1,10-Jul-14
,20,Migori,6,2014,1,24-Jun-14
,16,Migori,6,2014,1,24-Jun-14
,15,Migori,6,2014,1,01-Aug-14
,11,Migori,7,2014,1,23-Jul-14
,15,Migori,7,2014,1,21-Jul-14
,43,Migori,6,2014,1,29-Jun-14
,19,Migori,7,2014,1,14-Jul-14
,21,Migori,7,2014,1,14-Jul-14
,31,Migori,7,2014,1,14-Jul-14
,21,Migori,7,2014,1,14-Jul-14
,23,Migori,7,2014,1,15-Jul-14
,16,Migori,7,2014,1,15-Jul-14
,20,Migori,7,2014,1,14-Jul-14
,21,Migori,6,2014,1,20-Jun-14
,13,Migori,6,2014,1,17-Jun-14
,10,Migori,6,2014,1,12-Jul-14
,21,Migori,7,2014,1,17-Jul-14
,14,Migori,6,2014,1,12-Jul-14
,22,Migori,6,2014,1,11-Jun-14
,17,Migori,6,2014,1,12-Jul-14
,33,Migori,6,2014,1,11-Jun-14
,23,Migori,6,2014,1,11-Jun-14
,30,Migori,6,2014,1,23-Jun-14
,21,Migori,6,2014,1,23-Jun-14
,18,Migori,6,2014,1,23-Jun-14
,12,Migori,6,2014,1,23-Jun-14
,20,Migori,6,2014,1,24-Jun-14
,27,Migori,6,2014,1,24-Jun-14
,33,Migori,6,2014,1,27-Jun-14
,13,Migori,7,2014,1,15-Jul-14
,10,Migori,6,2014,1,26-Jun-14
,18,Migori,6,2014,1,26-Jun-14
,11,Migori,6,2014,1,19-Jun-14
,17,Migori,7,2014,1,18-Jul-14
,18,Migori,6,2014,1,23-Jun-14
,24,Migori,6,2014,1,19-Jun-14
,25,Migori,6,2014,1,23-Jun-14
,20,Migori,7,2014,1,17-Jul-14
,19,Migori,6,2014,1,13-Jul-14
,15,Migori,7,2014,1,04-Jul-14
,25,Migori,7,2014,1,02-Jul-14
,24,Migori,7,2014,1,09-Jul-14
,19,Migori,7,2014,1,08-Jul-14
,17,Migori,7,2014,1,02-Jul-14
,20,Migori,6,2014,1,25-Jun-14
,18,Migori,7,2014,1,21-Jul-14
,30,Migori,6,2014,1,14-Jul-14
,18,Migori,6,2014,1,16-Jun-14
,18,Migori,7,2014,1,15-Jul-14
,15,Migori,7,2014,1,23-Jul-14
,17,Migori,6,2014,1,21-Jul-14
,28,Migori,6,2014,1,21-Jul-14
,15,Migori,6,2014,1,12-Jul-14
,21,Migori,7,2014,1,14-Jul-14
,22,Migori,7,2014,1,15-Jul-14
,20,Migori,7,2014,1,22-Jul-14
,12,Migori,6,2014,1,12-Jul-14
,19,Migori,6,2014,1,09-Jul-14
,12,Migori,6,2014,1,21-Jul-14
,17,Migori,6,2014,1,13-Jul-14
,14,Migori,7,2014,1,16-Jul-14
,13,Migori,7,2014,1,16-Jul-14
,30,Migori,7,2014,1,16-Jul-14
,31,Migori,7,2014,1,11-Jul-14
,17,Migori,7,2014,1,15-Jul-14
,13,Migori,6,2014,1,12-Jul-14
,20,Migori,6,2014,1,16-Jun-14
,31,Migori,7,2014,1,11-Jul-14
,18,Migori,7,2014,1,07-Jul-14
,22,Migori,7,2014,1,07-Jul-14
,30,Migori,7,2014,1,07-Jul-14
,20,Migori,7,2014,1,10-Jul-14
,22,Migori,7,2014,1,10-Jul-14
,12,Migori,7,2014,1,10-Jul-14
,28,Migori,7,2014,1,11-Jul-14
,17,Migori,6,2014,1,24-Jun-14
,18,Migori,7,2014,1,22-Jul-14
,13,Migori,7,2014,1,03-Jul-14
,33,Migori,7,2014,1,03-Jul-14
,24,Migori,7,2014,1,22-Jul-14
,18,Migori,6,2014,1,28-Jun-14
,33,Migori,7,2014,1,08-Jul-14
,18,Migori,7,2014,1,18-Jul-14
,24,Migori,7,2014,1,17-Jul-14
,17,Migori,7,2014,1,08-Jul-14
,21,Migori,7,2014,1,08-Jul-14
,17,Migori,7,2014,1,14-Jul-14
,15,Migori,7,2014,1,08-Jul-14
,14,Migori,7,2014,1,09-Jul-14
,18,Migori,7,2014,1,14-Jul-14
,17,Migori,7,2014,1,09-Jul-14
,11,Migori,7,2014,1,09-Jul-14
,18,Migori,7,2014,1,09-Jul-14
,25,Migori,7,2014,1,09-Jul-14
,20,Migori,7,2014,1,09-Jul-14
,17,Migori,6,2014,1,30-Jun-14
,19,Kuria,11,2014,1,25-Nov-14
,31,Kuria,12,2014,1,10dec2014
,33,Kuria,12,2014,1,10dec2014
,32,Kuria,12,2014,1,10dec2014
,34,Kuria,11,2014,1,03-Nov-14
,22,Kuria,12,2014,1,10dec2014
,14,Kuria,12,2014,1,10dec2014
,21,Kuria,12,2014,1,09dec2014
,26,Kuria,12,2014,1,09dec2014
,27,Kuria,11,2014,1,05-Nov-14
,27,Kuria,11,2014,1,05-Nov-14
,17,Kuria,11,2014,1,05-Nov-14
,15,Kuria,11,2014,1,05-Nov-14
,21,Kuria,12,2014,1,04dec2014
,19,Kuria,12,2014,1,04dec2014
,24,Kuria,12,2014,1,04dec2014
,12,Kuria,12,2014,1,05dec2014
,10,Kuria,12,2014,1,05dec2014
,27,Kuria,12,2014,1,04dec2014
,26,Kuria,1,2015,1,14-Jan-15
,22,Kuria,11,2014,1,11-Nov-14
,29,Kuria,11,2014,1,10-Nov-14
,20,Kuria,12,2014,1,04dec2014
,19,Kuria,12,2014,1,04dec2014
,22,Kuria,12,2014,1,04dec2014
,25,Kuria,12,2014,1,04dec2014
,13,Kuria,12,2014,1,15dec2014
,21,Kuria,11,2014,1,12-Nov-14
,41,Kuria,11,2014,1,12-Nov-14
,25,Kuria,11,2014,1,12-Nov-14
,30,Kuria,11,2014,1,12-Nov-14
,22,Kuria,11,2014,1,12-Nov-14
,19,Kuria,11,2014,1,12-Nov-14
,16,Kuria,11,2014,1,12-Nov-14
,29,Kuria,11,2014,1,28-Nov-14
,15,Kuria,11,2014,1,28-Nov-14
,21,Kuria,12,2014,1,01dec2014
,28,Kuria,12,2014,1,01dec2014
,18,Kuria,12,2014,1,08dec2014
,38,Kuria,10,2014,1,28oct2014
,26,Kuria,10,2014,1,28oct2014
,39,Kuria,10,2014,1,28oct2014
,34,Kuria,10,2014,1,28oct2014
,14,Kuria,11,2014,1,02-Nov-14
,28,Kuria,10,2014,1,28oct2014
,18,Kuria,10,2014,1,28oct2014
,13,Kuria,11,2014,1,02-Nov-14
,36,Kuria,11,2014,1,13-Nov-14
,18,Kuria,11,2014,1,14-Nov-14
,16,Kuria,12,2014,1,18dec2014
,25,Kuria,1,2015,1,13-Jan-15
,23,Kuria,12,2014,1,11dec2014
,19,Kuria,12,2014,1,11dec2014
,22,Kuria,12,2014,1,15dec2014
,40,Kuria,12,2014,1,11dec2014
,31,Kuria,12,2014,1,11dec2014
,31,Kuria,12,2014,1,11dec2014
,29,Kuria,12,2014,1,11dec2014
,17,Kuria,1,2015,1,13-Jan-15
,18,Kuria,1,2015,1,13-Jan-15
,30,Kuria,1,2015,1,12-Jan-15
,17,Kuria,1,2015,1,12-Jan-15
,26,Kuria,1,2015,1,12-Jan-15
,36,Kuria,1,2015,1,12-Jan-15
,36,Kuria,1,2015,1,15-Jan-15
,24,Kuria,11,2014,1,24-Nov-14
,19,Kuria,11,2014,1,24-Nov-14
,21,Kuria,11,2014,1,24-Nov-14
,22,Kuria,11,2014,1,29-Nov-14
,22,Kuria,11,2014,1,26-Nov-14
,26,Kuria,11,2014,1,25-Nov-14
,30,Kuria,11,2014,1,25-Nov-14
,22,Kuria,12,2014,1,16dec2014
,41,Kuria,1,2015,1,15-Jan-15
,25,Kuria,11,2014,1,24-Nov-14
,17,Kuria,11,2014,1,25-Nov-14
,32,Kuria,11,2014,1,25-Nov-14
,18,Kuria,11,2014,1,15-Jan-15
,30,Kuria,11,2014,1,15-Jan-15
,25,Kuria,11,2014,1,29-Nov-14
,23,Kuria,11,2014,1,26-Nov-14
,19,Kuria,11,2014,1,26-Nov-14
,18,Kuria,12,2014,1,15dec2014
,23,Kuria,11,2014,1,27-Nov-14
,20,Kuria,11,2014,1,27-Nov-14
,15,Kuria,11,2014,1,29-Nov-14
,26,Kuria,10,2014,1,31oct2014
,15,Kuria,10,2014,1,08dec2014
,50,Kuria,12,2014,1,19dec2014
,22,Kuria,12,2014,1,19dec2014
,24,Kuria,12,2014,1,18dec2014
,26,Kuria,12,2014,1,18dec2014
,24,Kuria,10,2014,1,27oct2014
,21,Kuria,10,2014,1,27oct2014
,24,Kuria,10,2014,1,29oct2014
,23,Kuria,10,2014,1,27oct2014
,28,Kuria,10,2014,1,27oct2014
,20,Kuria,10,2014,1,29oct2014
,24,Kuria,11,2014,1,05-Nov-14
,31,Kuria,10,2014,1,28oct2014
,17,Kuria,11,2014,1,14-Nov-14
,16,Kuria,12,2014,1,15dec2014
,25,Kuria,10,2014,1,28oct2014
,18,Kuria,10,2014,1,29oct2014
,19,Kuria,10,2014,1,29oct2014
,39,Kuria,10,2014,1,29oct2014
,25,Kuria,10,2014,1,29oct2014
,30,Kuria,10,2014,1,29oct2014
,22,Kuria,10,2014,1,29oct2014
,16,Kuria,10,2014,1,29oct2014
,20,Kuria,10,2014,1,29oct2014
,18,Kuria,11,2014,1,14-Nov-14
,11,Kuria,12,2014,1,11dec2014
,24,Kuria,12,2014,1,11dec2014
,21,Kuria,12,2014,1,11dec2014
,23,Kuria,12,2014,1,11dec2014
,24,Kuria,12,2014,1,13dec2014
,20,Kuria,12,2014,1,13dec2014
,17,Kuria,12,2014,1,13dec2014
,17,Kuria,12,2014,1,13dec2014
,20,Kuria,12,2014,1,13dec2014
,12,Kuria,12,2014,1,09dec2014
,22,Kuria,12,2014,1,08dec2014
,13,Kuria,12,2014,1,08dec2014
,15,Kuria,12,2014,1,09dec2014
,18,Kuria,11,2014,1,25-Nov-14
,19,Kuria,11,2014,1,29-Nov-14
,20,Kuria,11,2014,1,29-Nov-14
,14,Kuria,11,2014,1,29-Nov-14
,16,Kuria,11,2014,1,29-Nov-14
,25,Kuria,11,2014,1,18-Jan-15
,16,Kuria,12,2014,1,26-Nov-14
,27,Kuria,11,2014,1,26-Nov-14
,17,Kuria,11,2014,1,26-Nov-14
,15,Kuria,11,2014,1,26-Nov-14
,19,Kuria,11,2014,1,28-Nov-14
,21,Kuria,11,2014,1,27-Nov-14
,46,Kuria,11,2014,1,27-Nov-14
,30,Kuria,11,2014,1,27-Nov-14
,18,Kuria,11,2014,1,27-Nov-14
,18,Kuria,11,2014,1,28-Nov-14
,15,Kuria,11,2014,1,28-Nov-14
,21,Kuria,11,2014,1,28-Nov-14
,30,Kuria,11,2014,1,04-Nov-14
,20,Kuria,11,2014,1,04-Nov-14
,25,Kuria,11,2014,1,04-Nov-14
,37,Kuria,11,2014,1,04-Nov-14
,41,Kuria,11,2014,1,04-Nov-14
,28,Kuria,10,2014,1,04-Nov-14
,19,Kuria,11,2014,1,24-Nov-14
,20,Kuria,12,2014,1,01dec2014
,18,Kuria,12,2014,1,01dec2014
,21,Kuria,12,2014,1,01dec2014
,18,Kuria,12,2014,1,01dec2014
,33,Kuria,11,2014,1,05-Nov-14
,24,Kuria,11,2014,1,05-Nov-14
,13,Kuria,12,2014,1,02dec2014
,18,Kuria,11,2014,1,05-Nov-14
,16,Kuria,12,2014,1,01dec2014
,20,Kuria,12,2014,1,01dec2014
,23,Kuria,12,2014,1,01dec2014
,20,Kuria,12,2014,1,01dec2014
,18,Kuria,12,2014,1,01dec2014
,36,Kuria,10,2014,1,15-Jan-15
,22,Kuria,11,2014,1,17-Nov-14
,24,Kuria,12,2014,1,10dec2014
,24,Kuria,12,2014,1,10dec2014
,21,Kuria,12,2014,1,10dec2014
,40,Kuria,12,2014,1,09dec2014
,18,Kuria,12,2014,1,09dec2014
,17,Kuria,12,2014,1,15dec2014
,25,Kuria,12,2014,1,05dec2014
,22,Kuria,12,2014,1,04dec2014
,19,Kuria,12,2014,1,04dec2014
,20,Kuria,12,2014,1,05dec2014
,18,Kuria,12,2014,1,03dec2014
,22,Kuria,12,2014,1,03dec2014
,21,Kuria,12,2014,1,03dec2014
,18,Kuria,12,2014,1,02dec2014
,17,Kuria,12,2014,1,15dec2014
,35,Kuria,12,2014,1,03dec2014
,25,Kuria,12,2014,1,03dec2014
,36,Kuria,12,2014,1,05dec2014
,23,Kuria,12,2014,1,03dec2014
,17,Kuria,12,2014,1,08dec2014
,27,Kuria,12,2014,1,03dec2014
,18,Kuria,12,2014,1,03dec2014
,26,Kuria,12,2014,1,05dec2014
,19,Kuria,12,2014,1,03dec2014
,23,Kuria,12,2014,1,03dec2014
,14,Kuria,12,2014,1,03dec2014
,16,Kuria,12,2014,1,03dec2014
,50,Kuria,12,2014,1,03dec2014
,15,Kuria,12,2014,1,03dec2014
,40,Kuria,11,2014,1,10-Nov-14
,23,Kuria,1,2015,1,15-Jan-15
,20,Kuria,11,2014,1,10-Nov-14
,25,Kuria,11,2014,1,10-Nov-14
,23,Kuria,11,2014,1,10-Nov-14
,24,Kuria,11,2014,1,10-Nov-14
,29,Kuria,12,2014,1,10dec2014
,21,Kuria,12,2014,1,10dec2014
,17,Kuria,12,2014,1,02dec2014
,20,Kuria,12,2014,1,02dec2014
,18,Kuria,11,2014,1,10-Jan-15
,24,Kuria,12,2014,1,02dec2014
,33,Kuria,12,2014,1,02dec2014
,24,Kuria,12,2014,1,02dec2014
,20,Kuria,12,2014,1,02dec2014
,21,Kuria,12,2014,1,02dec2014
,24,Kuria,12,2014,1,17dec2014
,21,Kuria,12,2014,1,02dec2014
,35,Kuria,12,2014,1,02dec2014
,13,Kuria,12,2014,1,02dec2014
,30,Kuria,12,2014,1,17dec2014
,22,Kuria,12,2014,1,02dec2014
,18,Kuria,12,2014,1,02dec2014
,16,Kuria,12,2014,1,06dec2014
,15,Kuria,12,2014,1,06dec2014
,24,Kuria,12,2014,1,07dec2014
,23,Kuria,12,2014,1,06dec2014
,19,Kuria,12,2014,1,06dec2014
,24,Kuria,12,2014,1,07dec2014
,16,Kuria,1,2015,1,16-Jan-15
,30,Kuria,1,2015,1,12-Jan-15
,21,Kuria,1,2015,1,12-Jan-15
,24,Kuria,1,2015,1,12-Jan-15
,31,Kuria,1,2015,1,12-Jan-15
,13,Kuria,1,2015,1,16-Jan-15
,16,Kuria,1,2015,1,15-Jan-15
,33,Kuria,1,2015,1,12-Jan-15
,32,Kuria,11,2014,1,11-Nov-14
,21,Kuria,11,2014,1,11-Nov-14
,19,Kuria,11,2014,1,11-Nov-14
,23,Kuria,11,2014,1,11-Nov-14
,28,Kuria,11,2014,1,10-Nov-14
,18,Kuria,11,2014,1,11-Nov-14
,32,Kuria,11,2014,1,05-Nov-14
,26,Kuria,11,2014,1,11-Nov-14
,24,Kuria,11,2014,1,05-Nov-14
,15,Kuria,11,2014,1,13-Nov-14
,15,Kuria,11,2014,1,13-Nov-14
,34,Kuria,11,2014,1,12-Nov-14
,22,Kuria,11,2014,1,10-Nov-14
,24,Kuria,11,2014,1,12-Nov-14
,18,Kuria,11,2014,1,14-Nov-14
,16,Kuria,12,2014,1,05dec2014
,13,Kuria,12,2014,1,05dec2014
,29,Kuria,12,2014,1,05dec2014
,49,Kuria,11,2014,1,11-Nov-14
,27,Kuria,11,2014,1,11-Nov-14
,12,Kuria,11,2014,1,22-Jan-15
,21,Kuria,11,2014,1,09-Nov-14
,20,Kuria,12,2014,1,05dec2014
,20,Kuria,12,2014,1,05dec2014
,15,Kuria,12,2014,1,05dec2014
,24,Kuria,12,2014,1,05dec2014
,20,Kuria,12,2014,1,05dec2014
,21,Kuria,11,2014,1,14-Nov-14
,25,Kuria,11,2014,1,14-Nov-14
,20,Kuria,11,2014,1,11-Nov-14
,19,Kuria,11,2014,1,11-Nov-14
,19,Kuria,11,2014,1,11-Nov-14
,20,Kuria,11,2014,1,11-Nov-14
,19,Kuria,12,2014,1,19dec2014
,14,Kuria,12,2014,1,17dec2014
,24,Kuria,11,2014,1,05-Nov-14
,21,Kuria,11,2014,1,05-Nov-14
,24,Kuria,12,2014,1,17dec2014
,30,Kuria,12,2014,1,17dec2014
,16,Kuria,11,2014,1,09-Nov-14
,20,Kuria,12,2014,1,19dec2014
,38,Kuria,11,2014,1,05-Nov-14
,15,Kuria,12,2014,1,17dec2014
,24,Kuria,1,2015,1,16-Jan-15
,20,Kuria,12,2014,1,18dec2014
,33,Kuria,11,2014,1,11-Nov-14
,30,Kuria,11,2014,1,11-Nov-14
,17,Kuria,11,2014,1,11-Nov-14
,26,Kuria,11,2014,1,17-Nov-14
,24,Kuria,11,2014,1,14-Nov-14
,16,Kuria,11,2014,1,14-Nov-14
,25,Kuria,11,2014,1,14-Nov-14
,17,Kuria,11,2014,1,24-Nov-14
,23,Kuria,12,2014,1,15dec2014
,17,Kuria,12,2014,1,15dec2014
,25,Kuria,12,2014,1,15dec2014
,24,Kuria,12,2014,1,15dec2014
,21,Kuria,12,2014,1,15dec2014
,19,Kuria,12,2014,1,15dec2014
,20,Kuria,11,2014,1,13-Nov-14
,12,Kuria,11,2014,1,26-Nov-14
,20,Kuria,12,2014,1,06dec2014
,11,Kuria,12,2014,1,02dec2014
,26,Kuria,12,2014,1,06dec2014
,18,Kuria,12,2014,1,06dec2014
,21,Kuria,12,2014,1,06dec2014
,19,Kuria,12,2014,1,03dec2014
,13,Kuria,12,2014,1,04dec2014
,19,Kuria,12,2014,1,04dec2014
,21,Kuria,12,2014,1,04dec2014
,21,Kuria,1,2015,1,13-Jan-15
,22,Kuria,1,2015,1,10-Jan-15
,10,Kuria,12,2014,1,19dec2014
,14,Kuria,12,2014,1,19dec2014
,19,Kuria,12,2014,1,18dec2014
,17,Kuria,12,2014,1,17dec2014
,14,Kuria,12,2014,1,17dec2014
,16,Kuria,12,2014,1,19dec2014
,19,Kuria,12,2014,1,19dec2014
,19,Kuria,11,2014,1,10-Nov-14
,23,Kuria,11,2014,1,10-Nov-14
,17,Kuria,11,2014,1,11-Nov-14
,22,Kuria,11,2014,1,10-Nov-14
,16,Kuria,11,2014,1,10-Nov-14
,16,Kuria,11,2014,1,10-Nov-14
,23,Kuria,1,2015,1,14-Jan-15
,24,Kuria,1,2015,1,14-Jan-15
,17,Kuria,1,2015,1,12-Jan-15
,23,Kuria,1,2015,1,14-Jan-15
,31,Kuria,1,2015,1,14-Jan-15
,29,Kuria,1,2015,1,12-Jan-15
,22,Kuria,1,2015,1,14-Jan-15
,21,Kuria,1,2015,1,15-Jan-15
,18,Kuria,1,2015,1,14-Jan-15
,26,Kuria,1,2015,1,13-Jan-15
,32,Kuria,1,2015,1,13-Jan-15
,22,Kuria,1,2015,1,09-Jan-15
,25,Kuria,1,2015,1,09-Jan-15
,22,Kuria,1,2015,1,09-Jan-15
,19,Kuria,1,2015,1,09-Jan-15
,24,Kuria,11,2014,1,04-Nov-14
,27,Kuria,11,2014,1,04-Nov-14
,15,Kuria,11,2014,1,05-Nov-14
,24,Kuria,11,2014,1,04-Nov-14
,21,Kuria,11,2014,1,04-Nov-14
,43,Kuria,1,2015,1,14-Jan-15
,32,Kuria,11,2014,1,05-Nov-14
,27,Kuria,11,2014,1,03-Nov-14
,30,Kuria,11,2014,1,03-Nov-14
,28,Kuria,1,2015,1,16-Jan-15
,29,Kuria,1,2015,1,13-Jan-15
,37,Kuria,1,2015,1,13-Jan-15
,21,Kuria,1,2015,1,09-Jan-15
,20,Kuria,12,2014,1,15dec2014
,37,Kuria,12,2014,1,15dec2014
,11,Kuria,12,2014,1,15dec2014
,15,Kuria,12,2014,1,15dec2014
,32,Kuria,12,2014,1,15dec2014
,14,Kuria,12,2014,1,17dec2014
,23,Kuria,12,2014,1,15dec2014
,15,Kuria,12,2014,1,17dec2014
,25,Kuria,12,2014,1,04dec2014
,24,Kuria,12,2014,1,04dec2014
,24,Kuria,12,2014,1,04dec2014
,21,Kuria,12,2014,1,04dec2014
,18,Kuria,12,2014,1,08dec2014
,22,Kuria,12,2014,1,08dec2014
,27,Kuria,1,2015,1,15-Jan-15
,23,Kuria,11,2014,1,16-Jan-15
,47,Kuria,11,2014,1,13-Nov-14
,22,Kuria,1,2015,1,15-Jan-15
,24,Kuria,11,2014,1,13-Nov-14
,24,Kuria,11,2014,1,03-Nov-14
,24,Kuria,11,2014,1,03-Nov-14
,27,Kuria,11,2014,1,12-Nov-14
,23,Kuria,11,2014,1,12-Nov-14
,27,Kuria,11,2014,1,16-Jan-15
,30,Kuria,10,2014,1,31oct2014
,20,Kuria,12,2014,1,01dec2014
,17,Kuria,12,2014,1,17dec2014
,16,Kuria,11,2014,1,29-Nov-14
,16,Kuria,12,2014,1,08dec2014
,34,Kuria,10,2014,1,28oct2014
,27,Kuria,10,2014,1,28oct2014
,18,Kuria,10,2014,1,29oct2014
,23,Kuria,10,2014,1,31oct2014
,20,Kuria,10,2014,1,29oct2014
,21,Kuria,10,2014,1,29oct2014
,23,Kuria,10,2014,1,18-Jan-15
,30,Kuria,10,2014,1,17-Jan-15
,46,Kuria,10,2014,1,28oct2014
,21,Kuria,10,2014,1,28oct2014
,21,Kuria,11,2014,1,03-Nov-14
,18,Kuria,11,2014,1,03-Nov-14
,12,Kuria,12,2014,1,13dec2014
,24,Kuria,11,2014,1,05-Nov-14
,26,Kuria,11,2014,1,03-Nov-14
,22,Kuria,1,2015,1,13-Jan-15
,28,Kuria,10,2014,1,16-Jan-15
,14,Kuria,10,2014,1,29-Nov-14
,29,Kuria,10,2014,1,16-Jan-15
,33,Kuria,11,2014,1,04-Nov-14
,21,Kuria,10,2014,1,04-Nov-14
,19,Kuria,11,2014,1,03-Nov-14
,21,Kuria,1,2015,1,15-Jan-15
,16,Kuria,10,2014,1,31oct2014
,32,Kuria,12,2014,1,10dec2014
,31,Kuria,11,2014,1,03-Nov-14
,23,Kuria,11,2014,1,03-Nov-14
,15,Kuria,12,2014,1,17dec2014
,15,Kuria,12,2014,1,17dec2014
,16,Kuria,1,2015,1,15-Jan-15
,18,Kuria,12,2014,1,02dec2014
,20,Kuria,12,2014,1,08dec2014
,18,Kuria,12,2014,1,08dec2014
,22,Kuria,12,2014,1,08dec2014
,21,Kuria,12,2014,1,09dec2014
,17,Kuria,12,2014,1,15dec2014
,16,Kuria,12,2014,1,09dec2014
,37,Kuria,11,2014,1,14-Nov-14
