id,cr011_prgrm,cr102_wpt_id,total_chl_used,total_period_day,total_period_30day,avrg_30day_usage,avrg_30day_usage_litres,num_of_Deliveries,Jerrican_delivered,date_of_first_delivery,date_of_last_delivery,month,year,country
4831,VHG,10250168,1,16,0.5333334,1.875,9.374999,2,4,2014/02/25,2014/03/13,3,2014,1
4832,VHG,10250169,1,15,0.5,2,10,2,4,2014/02/26,2014/03/13,3,2014,1
4833,VHG,10250174,3,16,0.5333334,5.625,28.125,2,6,2014/02/25,2014/03/13,3,2014,1
4834,VHG,10250175,1,20,0.6666667,1.5,7.5,2,4,2014/02/21,2014/03/13,3,2014,1
4835,VHG,10250176,1,21,0.7,1.428571,7.142858,2,4,2014/02/20,2014/03/13,3,2014,1
4836,VHG,10250178,1,16,0.5333334,1.875,9.374999,2,4,2014/02/25,2014/03/13,3,2014,1
4837,VHG,10250181,1,20,0.6666667,1.5,7.5,2,4,2014/02/21,2014/03/13,3,2014,1
4838,VHG,10250182,1,20,0.6666667,1.5,7.5,2,4,2014/02/21,2014/03/13,3,2014,1
4839,VHG,10250183,1,20,0.6666667,1.5,7.5,2,4,2014/02/21,2014/03/13,3,2014,1
4840,VHG,10250185,5,415,13.83333,0.3614458,1.807229,3,7,2014/03/13,2015/05/02,5,2015,1
4841,VHG,10250188,4,612,20.4,0.1960784,0.9803922,3,7,2014/02/10,2015/10/15,10,2015,1
4842,VHG,10250196,2,610,20.33333,0.0983607,0.4918033,2,4,2014/02/12,2015/10/15,10,2015,1
4843,VHG,10250200,5,587,19.56667,0.2555366,1.277683,3,6,2014/03/13,2015/10/21,10,2015,1
4844,VHG,10250201,4,81,2.7,1.481481,7.407407,3,7,2014/02/27,2014/05/19,5,2014,1
4845,VHG,10250202,4,81,2.7,1.481481,7.407407,3,7,2014/02/27,2014/05/19,5,2014,1
4846,VHG,10250203,1,79,2.633333,0.3797468,1.898734,2,4,2014/02/27,2014/05/17,5,2014,1
4847,VHG,10250206,1,65,2.166667,0.4615384,2.307692,2,3,2014/03/13,2014/05/17,5,2014,1
4848,VHG,10250207,2,68,2.266667,0.8823529,4.411765,2,4,2014/03/12,2014/05/19,5,2014,1
