No.	County	County ID	District Name	District ID	Division Name	Division ID	School Name	School Id	MOE code	School Type	Treatment Type	Closed	Total Number of Children
	Homabay	COUN08	Homa Bay	2012029	Upper Nyokal	DIV000052	Obwanda Pri	029-052-OB03	None	STH	public	None	303
	Homabay	COUN08	Homa Bay	2012029	Lower Nyokal	DIV000051	Odienya	029-051-OD01	None	STH	public	None	293
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	Ogande Jnr	029-049-OG01	None	STH	private	None	223
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	Ogande Mixed	029-049-OG02	None	STH	public	None	418
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	Ogongo Katuma	029-049-OG04	None	STH	public	None	281
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	Ojunge	029-049-OJ01	None	STH	public	None	450
	Homabay	COUN08	Homa Bay	2012029	Lower Nyokal	DIV000051	Olare Primary	029-051-OL01	None	STH	public	None	381
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	Olodo Primary	029-049-OL01	None	STH	public	None	473
	Homabay	COUN08	Homa Bay	2012029	Rangwe	DIV000050	Oluso	029-050-OL01	None	STH	public	None	382
	Homabay	COUN08	Homa Bay	2012029	Rangwe	DIV000050	Omoche	029-050-OM01	None	STH	public	None	446
	Homabay	COUN08	Homa Bay	2012029	Rangwe	DIV000050	Omoche Academy	029-050-OM02	None	STH	private	None	169
	Homabay	COUN08	Homa Bay	2012029	Lower Nyokal	DIV000051	Ondiche	029-051-ON01	None	STH	public	None	212
	Homabay	COUN08	Homa Bay	2012029	Lower Nyokal	DIV000051	Oneno	029-051-ON02	None	STH	public	None	274
	Homabay	COUN08	Homa Bay	2012029	Rangwe	DIV000050	Onfganga	029-050-ON01	None	STH	public	None	680
	Homabay	COUN08	Homa Bay	2012029	Lower Nyokal	DIV000051	Ongeti	029-051-ON03	None	STH	public	None	617
	Homabay	COUN08	Homa Bay	2012029	Lower Nyokal	DIV000051	Ongoro	029-051-ON04	None	STH	public	None	136
	Homabay	COUN08	Homa Bay	2012029	Upper Nyokal	DIV000052	Onywege Pri	029-052-ON01	None	STH	public	None	337
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	Opande	029-049-OP01	None	STH	public	None	112
	Homabay	COUN08	Homa Bay	2012029	Upper Nyokal	DIV000052	Opinde Pri	029-052-OP01	None	STH	public	None	284
	Homabay	COUN08	Homa Bay	2012029	Rangwe	DIV000050	Orego	029-050-OR01	None	STH	public	None	474
	Homabay	COUN08	Homa Bay	2012029	Rangwe	DIV000050	Orero	029-050-OR02	None	STH	public	None	531
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	Otaro Primary	029-049-OT01	None	STH	public	None	259
	Homabay	COUN08	Homa Bay	2012029	Upper Nyokal	DIV000052	Othoro Pri	029-052-OT01	None	STH	public	None	446
	Homabay	COUN08	Homa Bay	2012029	Lower Nyokal	DIV000051	Otolo	029-051-OT01	None	STH	public	None	302
	Homabay	COUN08	Homa Bay	2012029	Rangwe	DIV000050	Otweyo	029-050-OT01	None	STH	public	None	281
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	Pala Masogo	029-049-PA01	None	STH	public	None	295
	Homabay	COUN08	Homa Bay	2012029	Upper Nyokal	DIV000052	Pap Alara Pri	029-052-PA01	None	STH	public	None	157
	Homabay	COUN08	Homa Bay	2012029	Lower Nyokal	DIV000051	Pap Kamathayo	029-051-PA01	None	STH	public	None	149
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	Pap Ndege	029-049-PA02	None	STH	public	None	440
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	Pedo	029-049-PE01	None	STH	public	None	598
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	Pgn Ac	029-049-PG01	None	STH	None	None	0
	Homabay	COUN08	Homa Bay	2012029	Lower Nyokal	DIV000051	Philemon Memorial Academy	029-051-PH01	None	STH	private	None	122
	Homabay	COUN08	Homa Bay	2012029	Upper Nyokal	DIV000052	Precious Juniour	029-052-PR54	None	STH	private	None	124
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	Proactive Jnr	029-049-PR01	None	STH	None	None	0
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	Pundo Kalanya	029-049-PU01	None	STH	None	None	0
	Homabay	COUN08	Homa Bay	2012029	Lower Nyokal	DIV000051	Pundo Primary	029-051-PU01	None	STH	public	None	168
	Homabay	COUN08	Homa Bay	2012029	Rangwe	DIV000050	Rabango	029-050-RA01	None	STH	public	None	364
	Homabay	COUN08	Homa Bay	2012029	Rangwe	DIV000050	Rabuor Kaura	029-050-RA02	None	STH	public	None	272
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	Rabuor Majawa	029-049-RA01	None	STH	public	None	412
	Homabay	COUN08	Homa Bay	2012029	Rangwe	DIV000050	Rabuor Ponge	029-050-RA03	None	STH	public	None	446
	Homabay	COUN08	Homa Bay	2012029	Upper Nyokal	DIV000052	Racelly Acad	029-052-RA02	None	STH	private	None	60
	Homabay	COUN08	Homa Bay	2012029	Upper Nyokal	DIV000052	Rachar Pri	029-052-RA01	None	STH	public	None	392
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	Radiro Primry	029-049-RA02	None	STH	public	None	155
	Homabay	COUN08	Homa Bay	2012029	Rangwe	DIV000050	Randung	029-050-RA04	None	STH	public	None	519
	Homabay	COUN08	Homa Bay	2012029	Rangwe	DIV000050	Rangewe	029-050-CA01	None	STH	private	None	27
	Homabay	COUN08	Homa Bay	2012029	Rangwe	DIV000050	Rangi	029-050-RA05	None	STH	public	None	684
	Homabay	COUN08	Homa Bay	2012029	Rangwe	DIV000050	Rangivcare Centre	029-050-RA06	None	STH	private	None	209
	Homabay	COUN08	Homa Bay	2012029	Rangwe	DIV000050	Rangwe	029-050-RA07	None	STH	public	None	392
	Homabay	COUN08	Homa Bay	2012029	Rangwe	DIV000050	Rangwe Tonship	029-050-RA09	None	STH	private	None	449
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	Rata Victory	029-049-RA04	None	STH	private	None	125
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	Regina Ac	029-049-RE01	None	STH	private	None	96
	Homabay	COUN08	Homa Bay	2012029	Upper Nyokal	DIV000052	Riverside Acad	029-052-RI53	None	STH	private	None	77
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	Riwa	029-049-RI01	None	STH	public	None	246
	Homabay	COUN08	Homa Bay	2012029	Rangwe	DIV000050	Roba	029-050-RO01	None	STH	public	None	752
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	Rockview Jnr	029-049-RO01	None	STH	public	None	90
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	Rodi Kopany	029-049-RO02	None	STH	public	None	1085
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	Rodi Kopany Fura	029-049-FU52	None	STH	private	None	151
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	Rodi Towmship	029-049-RO03	None	STH	private	None	263
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	Rojapas Acad	029-049-RO04	None	STH	private	None	173
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	Ruga Pr	029-049-RU04	None	STH	public	None	339
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	Sango Cademy	029-049-SA01	None	STH	private	None	315
	Homabay	COUN08	Homa Bay	2012029	Rangwe	DIV000050	Sango Gem	029-050-SA01	None	STH	public	None	199
	Homabay	COUN08	Homa Bay	2012029	Rangwe	DIV000050	Seasons Ebenezer	029-050-SE01	None	STH	private	None	121
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	Sero	029-049-SE01	None	STH	public	None	404
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	Shauri Yako Primary	029-049-SH01	None	STH	public	None	1549
	Homabay	COUN08	Homa Bay	2012029	Upper Nyokal	DIV000052	Shelter Of Hope	029-052-SH51	None	STH	private	None	166
	Homabay	COUN08	Homa Bay	2012029	Lower Nyokal	DIV000051	Shooting Stars	029-051-SH01	None	STH	private	None	70
	Homabay	COUN08	Homa Bay	2012029	Rangwe	DIV000050	Sinogo	029-050-SI01	None	STH	public	None	534
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	Sofia Cademy	029-049-SO01	None	STH	None	None	0
	Homabay	COUN08	Homa Bay	2012029	Lower Nyokal	DIV000051	Sota Kochia	029-051-SO01	None	STH	public	None	291
	Homabay	COUN08	Homa Bay	2012029	Upper Nyokal	DIV000052	Sr Doleres Acad	029-052-ST01	None	STH	private	None	251
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	St Aana Maria	029-049-ST06	None	STH	private	None	164
	Homabay	COUN08	Homa Bay	2012029	Rangwe	DIV000050	St Abigael Complex	029-050-ST01	None	STH	private	None	152
	Homabay	COUN08	Homa Bay	2012029	Upper Nyokal	DIV000052	St Agnes	029-052-ST04	None	STH	None	None	0
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	St Alfred	029-049-ST01	None	STH	private	None	150
	Homabay	COUN08	Homa Bay	2012029	Upper Nyokal	DIV000052	St Ares Acad	029-052-ST05	None	STH	None	None	0
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	St Benards	029-049-ST03	None	STH	public	None	321
	Homabay	COUN08	Homa Bay	2012029	Lower Nyokal	DIV000051	St Charles Lwanga	029-051-ST01	None	STH	private	None	92
	Homabay	COUN08	Homa Bay	2012029	Rangwe	DIV000050	St Christine Acdemy	029-050-ST02	None	STH	private	None	26
	Homabay	COUN08	Homa Bay	2012029	Rangwe	DIV000050	St Elisabeth	029-050-ST09	None	STH	private	None	306
	Homabay	COUN08	Homa Bay	2012029	Upper Nyokal	DIV000052	St Jenipher	029-052-ST02	None	STH	private	None	194
	Homabay	COUN08	Homa Bay	2012029	Upper Nyokal	DIV000052	St John Manyata	029-052-ST03	None	STH	private	None	216
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	St John Oyala	029-049-OY01	None	STH	public	None	62
	Homabay	COUN08	Homa Bay	2012029	Lower Nyokal	DIV000051	St Lwanga	029-051-ST05	None	STH	None	None	0
	Homabay	COUN08	Homa Bay	2012029	Rangwe	DIV000050	St Marys	029-050-ST11	None	STH	private	None	122
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	St Pauls	029-049-ST14	None	STH	None	None	0
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	St Pc View	029-049-ST10	None	STH	None	None	0
	Homabay	COUN08	Homa Bay	2012029	Rangwe	DIV000050	St Raphael	029-050-ST12	None	STH	private	None	33
	Homabay	COUN08	Homa Bay	2012029	Rangwe	DIV000050	St Rewben Winners	029-050-ST10	None	STH	private	None	111
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	St Scholastica	029-049-ST08	None	STH	None	None	0
	Homabay	COUN08	Homa Bay	2012029	Rangwe	DIV000050	St Theresa Jnr	029-050-ST04	None	STH	private	None	385
	Homabay	COUN08	Homa Bay	2012029	Rangwe	DIV000050	St Thomas	029-049-ST13	None	STH	None	None	0
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	Stp Makongeni	029-049-ST04	None	STH	public	None	425
	Homabay	COUN08	Homa Bay	2012029	Lower Nyokal	DIV000051	Tar	029-051-TA01	None	STH	public	None	185
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	The Gates	029-049-ST09	None	STH	private	None	300
	Homabay	COUN08	Homa Bay	2012029	Rangwe	DIV000050	The Intergrated	029-050-NY13	None	STH	private	None	101
	Homabay	COUN08	Homa Bay	2012029	Rangwe	DIV000050	Township Educ	029-050-TO01	None	STH	private	None	199
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	Viannee Ed C	029-049-VI02	None	STH	None	None	0
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	Victoria Ac	029-049-VI01	None	STH	private	None	187
	Homabay	COUN08	Homa Bay	2012029	Upper Nyokal	DIV000052	Victory Township	029-052-VI01	None	STH	None	None	0
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	W Kobuola	029-049-WA02	None	STH	public	None	276
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	Wahambla	029-049-WA01	None	STH	public	None	515
	Homabay	COUN08	Homa Bay	2012029	Rangwe	DIV000050	Wanga Pala Kolielo	029-050-WA01	None	STH	public	None	315
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	Watata	029-049-WA03	None	STH	None	None	0
	Homabay	COUN08	Homa Bay	2012029	Upper Nyokal	DIV000052	White Dave	029-052-WH01	None	STH	private	None	316
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	Wiameni	029-049-WI01	None	STH	public	None	312
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	Wiga	029-049-WI02	None	STH	public	None	392
	Homabay	COUN08	Homa Bay	2012029	Rangwe	DIV000050	Wikoteng	029-050-WI01	None	STH	public	None	637
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	Wiobiero	029-049-WI03	None	STH	public	None	291
	Homabay	COUN08	Homa Bay	2012029	Asego	DIV000049	Yawo Primary	029-049-YA01	None	STH	public	None	260
	Homabay	COUN08	Homa Bay	2012029	Rangwe	DIV000050	Yogo	029-050-YO01	None	STH	public	None	383
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Adams Junior	067-125-AD01	None	STH	private	None	129
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Agiro	067-125-AG01	None	STH	public	None	373
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Alara	067-125-AL01	None	STH	private	None	68
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Aleki	067-125-AL03	None	STH	private	None	136
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Alero	067-125-AL02	None	STH	public	None	240
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Anglican Mwangaza	067-125-AN01	None	STH	private	None	109
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Ap Line	067-125-AP01	None	STH	private	None	97
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	Aringo	067-126-AR01	None	STH	public	None	368
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	Bedie	067-126-BE01	None	STH	public	None	195
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Bethel Acad	067-124-BE02	None	STH	private	None	25
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Better Fund	067-125-BE01	None	STH	private	None	66
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Beverly Girls	067-124-BE01	None	STH	private	None	64
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Blasto Adundo	067-125-BL01	None	STH	private	None	57
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Bondo Township	067-125-BO01	None	STH	public	None	460
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	Brain Stone	067-126-BR01	None	STH	private	None	55
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Brainstorm	067-125-BR01	None	STH	private	None	75
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Bridge Inter	067-125-BR03	None	STH	private	None	97
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	Bright Angles	067-126-BR03	None	STH	private	None	39
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	Bright Future	067-126-BR52	None	STH	private	None	88
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Bright Light	067-125-BR02	None	STH	private	None	145
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	By Grace Chapel	067-124-BY01	None	STH	private	None	21
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Cape View Academy	067-125-CA01	None	STH	private	None	75
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Chamakowa	067-125-CH01	None	STH	public	None	200
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Child Fund	067-125-CH04	None	STH	private	None	110
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Chrisco Academy	067-125-CH02	None	STH	private	None	92
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Christs Gift Academy	067-125-CH03	None	STH	private	None	239
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Conerstone	067-125-CO01	None	STH	private	None	134
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Dayspring Junior	067-125-DA01	None	STH	private	None	37
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Dr Williams Baptist	067-125-DR01	None	STH	public	None	518
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Early Bird	067-125-EA01	None	STH	private	None	148
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Eddie Memorial	067-125-ED01	None	STH	public	None	190
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Edtec	067-125-ED02	None	STH	private	None	66
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Elimu Academy	067-125-EL01	None	STH	private	None	109
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Excellent Academy	067-125-EX01	None	STH	private	None	114
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	Felgona	067-126-FE53	None	STH	private	None	35
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Future Star Acad	067-124-FU01	None	STH	private	None	30
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	Gamba	067-126-GA01	None	STH	private	None	69
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Gateway Green F	067-125-GA01	None	STH	private	None	73
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Genge	067-125-GE02	None	STH	public	None	283
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Geraldo	067-125-GE01	None	STH	private	None	68
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Gethsemane Gardens	067-124-GE01	None	STH	private	None	308
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Giet	067-125-GI01	None	STH	private	None	70
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	Gikaza	067-126-JI01	None	STH	private	None	180
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	God Awendo	067-125-GO01	None	STH	public	None	241
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	God Jope Pri	067-126-GO01	None	STH	public	None	330
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Gode Ariyo	067-125-GO02	None	STH	public	None	240
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Good Hope	067-125-GO03	None	STH	private	None	82
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Good Shephered	067-125-GO04	None	STH	private	None	80
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Goodwill Academy	067-125-GO53	None	STH	private	None	208
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	Got Kopolo	067-126-GO02	None	STH	public	None	189
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	Got Nyasumbi	067-126-GO03	None	STH	public	None	167
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	Got Rateng	067-126-GO04	None	STH	public	None	250
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Grace Academy	067-125-GR01	None	STH	private	None	66
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	Green Belt	067-126-GR01	None	STH	private	None	193
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Green Fortune Academ	067-125-FU01	None	STH	private	None	73
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Gulwe Pri	067-124-GU01	None	STH	public	None	199
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Gunda Peterson	067-125-GU01	None	STH	private	None	79
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Hill	067-125-HI03	None	STH	private	None	139
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Hill Top	067-125-HI04	None	STH	private	None	74
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Hill View	067-125-HI02	None	STH	private	None	96
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	Hillgate	067-126-HI01	None	STH	private	None	72
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Hope Daycare	067-124-HO54	None	STH	private	None	61
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Hope Special	067-125-HO02	None	STH	public	None	63
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Hope Usare	067-125-HO01	None	STH	private	None	158
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Humanist	067-124-HU01	None	STH	private	None	18
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Icipe Kindergarten	067-125-IC01	None	STH	private	None	149
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Island Of Hope Human	067-125-IS01	None	STH	private	None	352
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Islanders Academy	067-125-IS02	None	STH	private	None	105
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Jacob School	067-125-JA06	None	STH	private	None	62
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	John Kero	067-125-JO02	None	STH	private	None	50
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Joylanders Academy	067-125-JO01	None	STH	private	None	342
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	Junction Acad	067-126-JU01	None	STH	private	None	42
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Kageno Ecd C	067-124-KA04	None	STH	public	None	48
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Kaghio E&E	067-125-KA50	None	STH	private	None	67
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Kagungu Pri	067-124-KA01	None	STH	public	None	142
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Kaith Academy	067-125-KA09	None	STH	private	None	60
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Kakimba Pri	067-124-KA02	None	STH	public	None	223
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Kakrigu	067-125-KA02	None	STH	public	None	253
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Kakrigu Pri	067-124-KA03	None	STH	public	None	313
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Kamasengre	067-125-KA03	None	STH	public	None	238
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	Kamato	067-126-KA01	None	STH	public	None	263
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Kamayoge	067-125-KA04	None	STH	public	None	387
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Kamsama	067-125-KA07	None	STH	public	None	317
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Kangere	067-125-KA06	None	STH	public	None	226
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Kanyala Little Stars	067-125-LI02	None	STH	private	None	373
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Kaswanga	067-125-KA52	None	STH	public	None	372
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Kelly Academy	067-125-KE01	None	STH	private	None	85
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	Kings Centre	067-126-KI03	None	STH	private	None	53
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Kirambo	067-125-KI01	None	STH	public	None	204
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Kirindo	067-125-KI02	None	STH	public	None	292
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	Kisaka	067-126-KI02	None	STH	public	None	184
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Kisamba	067-125-KI07	None	STH	public	None	286
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Kisui	067-125-KI03	None	STH	public	None	392
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Kisui Academy	067-125-KI06	None	STH	private	None	153
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Kitare Primary Schoo	067-125-KI04	None	STH	public	None	255
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Kitenyi Pri	067-124-KI01	None	STH	public	None	160
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Kiwari Pri	067-124-KI02	None	STH	public	None	169
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Kombe	067-125-KO01	None	STH	public	None	359
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Kuge	067-125-KU01	None	STH	public	None	405
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Lady Eva Academy	067-125-LA01	None	STH	private	None	173
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	Lambwe Csd	067-126-LA03	None	STH	public	None	86
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	Lambwe Pri	067-126-LA02	None	STH	public	None	396
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Leaders Of Tommorow	067-124-LE01	None	STH	private	None	49
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Lianda	067-125-LI01	None	STH	public	None	286
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Lion Of Judah	067-124-LI01	None	STH	private	None	115
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Living Waters	067-125-LI52	None	STH	private	None	157
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Luciaken Ecd	067-125-LU01	None	STH	private	None	80
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Luoma	067-125-LU02	None	STH	private	None	62
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Lwanda	067-125-LW01	None	STH	private	None	77
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Lwanda Oloo Primary	067-125-LW02	None	STH	public	None	202
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	M.A Mbita	067-125-MA01	None	STH	private	None	422
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Mama Super Prep	067-124-MA58	None	STH	private	None	43
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Marys Academy	067-125-MA02	None	STH	private	None	85
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Masisi Pri	067-124-MA01	None	STH	public	None	215
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Mauta Pri	067-124-MA02	None	STH	public	None	181
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Mawanga Rock Art	067-124-MA03	None	STH	public	None	213
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Mayfield Christian	067-124-MA51	None	STH	private	None	34
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Mbita	067-125-MB01	None	STH	public	None	440
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Mercy Support	067-125-ME01	None	STH	private	None	187
	Homabay	COUN08	Mbita	2012067	Lambwe	DIV000126	Mid Land	067-126-MI53	None	STH	private	None	46
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Mina	067-125-MI02	None	STH	private	None	140
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Misori Pri	067-124-MI01	None	STH	public	None	403
	Homabay	COUN08	Mbita	2012067	Mfangano	DIV000124	Mountain View	067-124-MO01	None	STH	private	None	49
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Mpis	067-125-MP01	None	STH	public	None	537
	Homabay	COUN08	Mbita	2012067	Mbita	DIV000125	Mwangaza Kay Junior	067-125-MW01	None	STH	private	None	137
