166	Bomet	COUN02	Bomet Central	2012300	Central	DIV000602	Valley View	004-007-VA01		STH	private		104	2018-03-17 00:00:04
167	Bomet	COUN02	Bomet Central	2012300	Central	DIV000602	Wilko Ac	004-007-WI01		STH	private		214	2018-03-17 00:00:04
168	Bomet	COUN02	Bomet Central	2012300	Central	DIV000602	Winner Sach	004-007-WI02		STH	private		697	2018-03-17 00:00:05
169	Bomet	COUN02	Bomet Central	2012300	Central	DIV000602	Yahweh	004-007-YA54		STH	private		238	2018-03-17 00:00:05
170	Bomet	COUN02	Bomet East	2012307	Longisa	DIV000005	Arise And Shine	004-005-AR01		STH	private		102	2018-03-17 00:00:05
171	Bomet	COUN02	Bomet East	2012307	Longisa	DIV000005	Baraka Acad	004-005-BA01		STH	private		78	2018-03-17 00:00:05
172	Bomet	COUN02	Bomet East	2012307	Longisa	DIV000005	Bedeket	004-005-BE51		STH	public		358	2018-03-17 00:00:05
173	Bomet	COUN02	Bomet East	2012307	Longisa	DIV000005	Boreintwet	004-005-BO01		STH	public		300	2018-03-17 00:00:05
174	Bomet	COUN02	Bomet East	2012307	Longisa	DIV000005	Bukunye Primary	004-005-BU01		STH	public		754	2018-03-17 00:00:05
175	Bomet	COUN02	Bomet East	2012307	Longisa	DIV000005	Central	004-005-CE01		STH	public		280	2018-03-17 00:00:05
176	Bomet	COUN02	Bomet East	2012307	Longisa	DIV000005	Chambori Pri	004-005-CH01		STH	public		764	2018-03-17 00:00:05
177	Bomet	COUN02	Bomet East	2012307	Longisa	DIV000005	Changchego Pry	004-005-CH02		STH	public		392	2018-03-17 00:00:00
178	Bomet	COUN02	Bomet East	2012307	Longisa	DIV000005	Chebiberek	004-005-CH15		STH	private		128	2018-03-17 00:00:00
179	Bomet	COUN02	Bomet East	2012307	Longisa	DIV000005	Chebora	004-005-CH11		STH	private		91	2018-03-17 00:00:00
180	Bomet	COUN02	Bomet East	2012307	Longisa	DIV000005	Chemaner Visionary	004-005-CH06		STH	None			2018-03-17 00:00:00
181	Bomet	COUN02	Bomet East	2012307	Longisa	DIV000005	Chener Primary	004-005-CH07		STH	public		635	2018-03-17 00:00:00
182	Bomet	COUN02	Bomet East	2012307	Longisa	DIV000005	Chepkitwal	004-005-CH10		STH	public		686	2018-03-17 00:00:00
183	Bomet	COUN02	Bomet East	2012307	Longisa	DIV000005	Day Care Acd	004-005-DA01		STH	private		52	2018-03-17 00:00:00
184	Bomet	COUN02	Bomet East	2012307	Longisa	DIV000005	Eagles Acad	004-005-EA02		STH	private		119	2018-03-17 00:00:00
185	Bomet	COUN02	Bomet East	2012307	Longisa	DIV000005	Fyka Acad	004-005-FI01		STH	private		214	2018-03-17 00:00:00
186	Bomet	COUN02	Bomet East	2012307	Longisa	DIV000005	High Rise	004-005-HI58		STH	None			2018-03-17 00:00:00
187	Bomet	COUN02	Bomet East	2012307	Longisa	DIV000005	Kageochi Pry	004-005-KA53		STH	private		100	2018-03-17 00:00:01
188	Bomet	COUN02	Bomet East	2012307	Longisa	DIV000005	Kakimirai	004-005-KA05		STH	public		484	2018-03-17 00:00:01
189	Bomet	COUN02	Bomet East	2012307	Longisa	DIV000005	Kaminjewet	004-005-KA11		STH	public		163	2018-03-17 00:00:01
190	Bomet	COUN02	Bomet East	2012307	Longisa	DIV000005	Kapcheluch	004-005-KA25		STH	None			2018-03-17 00:00:01
191	Bomet	COUN02	Bomet East	2012307	Longisa	DIV000005	Kaperuso Church Scho	004-005-KA07		STH	public		582	2018-03-17 00:00:01
192	Bomet	COUN02	Bomet East	2012307	Longisa	DIV000005	Kaporuso Chirchir	004-005-KA26		STH	None			2018-03-17 00:00:01
193	Bomet	COUN02	Bomet East	2012307	Longisa	DIV000005	Kapterenawet Ac	004-005-KA10		STH	private		60	2018-03-17 00:00:01
194	Bomet	COUN02	Bomet East	2012307	Longisa	DIV000005	Keertai	004-005-KE02		STH	public		237	2018-03-17 00:00:01
195	Bomet	COUN02	Bomet East	2012307	Longisa	DIV000005	Kembu	004-005-KE01		STH	public		461	2018-03-17 00:00:01
196	Bomet	COUN02	Bomet East	2012307	Longisa	DIV000005	Kesebel	004-005-KE03		STH	public		311	2018-03-17 00:00:01
197	Bomet	COUN02	Bomet East	2012307	Longisa	DIV000005	Kibiwot B Primary	004-005-KI02		STH	public		278	2018-03-17 00:00:02
198	Bomet	COUN02	Bomet East	2012307	Longisa	DIV000005	Kimogoro Sda	004-005-KI03		STH	public		159	2018-03-17 00:00:02
