id,county_name,county_id,division_name,division_id,district_name,district_id,survey_id,p_sch_name,p_sch_id1,p_sch_id2,p_sch_id3,p_sch_id,p_sch_type,p_sch_closed,p_pri_enroll,p_ecd_enroll,p_ecd_sa,p_ecd_sa_enroll,p_alb,p_sch_bilharzia,p_pzq,p_sch_notes
,Kisii,COUN16,Getembe,DIV000075,Kisii Central,2012042,151,JOGOO SA,42,75,JO02,042-075-JO02,Public,No,602,52,1,48,843,N,,
,Kisii,COUN16,Getembe,DIV000075,Kisii Central,2012042,151,GREEN VALLEY,42,75,GR03,042-075-GR03,Private,Yes,,,,,,,,CLOSED
,Kisii,COUN16,Getembe,DIV000075,Kisii Central,2012042,151,ST JOSEPH S NYABURURU,42,75,ST05,042-075-ST05,Public,No,635,82,0,0,861,N,,
,Kisii,COUN16,Getembe,DIV000075,Kisii Central,2012042,151,NEWLIGHT ACADEMY,42,75,NE04,042-075-NE04,Private,No,80,65,0,0,174,N,,
,Kisii,COUN16,Getembe,DIV000075,Kisii Central,2012042,151,GETEMBE,42,75,GE03,042-075-GE03,Public,No,702,73,0,0,930,N,,
,Kisii,COUN16,Getembe,DIV000075,Kisii Central,2012042,151,NYANCHWA MIXED,42,75,NY07,042-075-NY07,Public,No,462,23,0,0,582,N,,
,Kisii,COUN16,Getembe,DIV000075,Kisii Central,2012042,151,MIRROR ACADEMY,42,75,MI01,042-075-MI01,Private,No,25,68,1,40,160,N,,
,Kisii,COUN16,Getembe,DIV000075,Kisii Central,2012042,151,REHEMA,42,75,RE01,042-075-RE01,Private,No,434,350,0,0,941,N,,
,Kisii,COUN16,Getembe,DIV000075,Kisii Central,2012042,151,NYANGENA G VILLE,42,75,NY08,042-075-NY08,Private,No,80,35,0,0,138,N,,
,Kisii,COUN16,Getembe,DIV000075,Kisii Central,2012042,151,MENGO ACADEMY,42,75,ME01,042-075-ME01,Private,No,42,20,0,0,87,N,,
,Kisii,COUN16,Getembe,DIV000075,Kisii Central,2012042,151,AIC GRACE,42,75,GR01,042-075-GR01,Private,No,350,240,0,0,708,N,,
,Kisii,COUN16,Getembe,DIV000075,Kisii Central,2012042,151,NYAURA DEB,42,75,NY12,042-075-NY12,Public,No,480,87,0,0,681,N,,
,Kisii,COUN16,Getembe,DIV000075,Kisii Central,2012042,151,QUARRY ACADEMY,42,75,QU01,042-075-QU01,Private,Yes,,,,,,,,CLOSED
,Kisii,COUN16,Getembe,DIV000075,Kisii Central,2012042,151,WINNERS ACADEMY,42,75,WI57,042-075-WI57,Private,No,20,55,0,0,90,N,,
,Kisii,COUN16,Getembe,DIV000075,Kisii Central,2012042,151,SUN VALLEY,42,75,SU01,042-075-SU01,Private,No,200,76,0,0,332,N,,
,Kisii,COUN16,Getembe,DIV000075,Kisii Central,2012042,151,R M GUDKA,42,75,RM01,042-075-RM01,Private,No,137,150,0,0,345,N,,
,Kisii,COUN16,Getembe,DIV000075,Kisii Central,2012042,151,NEW HILL ACADEMY,42,75,NE02,042-075-NE02,Private,No,140,55,0,0,234,N,,
,Kisii,COUN16,Getembe,DIV000075,Kisii Central,2012042,151,DARAJA MBILI DEB,42,75,DA01,042-075-DA01,Public,No,767,76,0,0,1012,N,,
,Kisii,COUN16,Getembe,DIV000075,Kisii Central,2012042,151,UTUKUFU ACADEMY,42,75,UT01,042-075-UT01,Private,No,20,30,0,0,60,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,OTAMBA,42,76,OT01,042-076-OT01,Public,No,458,125,0,0,700,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,MILIMANI RAMASHA,42,76,MI01,042-076-MI01,Private,No,200,40,0,0,288,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,MATTER ACADEMY,42,76,MA52,042-076-MA52,Private,No,120,40,0,0,192,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,BORONYI,42,76,BO01,042-076-BO01,Public,No,341,120,0,0,554,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,CHARPHA,42,76,CH01,042-076-CH01,Private,No,340,58,0,0,478,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,GESABAKWA ACADEMY,42,76,GE56,042-076-GE56,Private,No,126,30,0,0,188,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,NEW NYABONSA,42,76,NE01,042-076-NE01,Private,No,110,30,0,0,168,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,KEGATI,42,76,KE01,042-076-KE01,Public,No,588,149,0,0,885,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,NYABIUTO,42,76,NY01,042-076-NY01,Public,No,414,96,0,0,612,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,AMARIBA,42,76,AM01,042-076-AM01,Public,No,318,120,0,0,526,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,NYANDEREM A,42,76,NY06,042-076-NY06,Public,No,348,120,0,0,562,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,MOGORORA,42,76,MO01,042-076-MO01,Public,No,604,114,0,0,862,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,KIOGORO,42,76,KI01,042-076-KI01,Public,No,158,65,0,0,268,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,RIANYAMWAMU ACADEMY,42,76,RI02,042-076-RI02,Private,No,180,56,0,0,284,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,NYAMEMISO,42,76,NY05,042-076-NY05,Public,No,591,98,0,0,827,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,NYABOTERERE,42,76,NY03,042-076-NY03,Private,No,200,68,0,0,322,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,RIVERSIDE ACADEMY,42,76,RI54,042-076-RI54,Private,No,100,70,0,0,204,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,NYANDWAKI,42,76,NY07,042-076-NY07,Private,No,240,75,0,0,378,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,MABURI MEMO,42,76,MA01,042-076-MA01,Private,No,300,25,0,0,390,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,MENYINKWA H W,42,76,ME01,042-076-ME01,Private,No,210,45,0,0,306,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,ROCK HILL,42,76,RO01,042-076-RO01,Private,Yes,,,,,,,,CLOSED
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,MASONGO,42,76,MA02,042-076-MA02,Public,No,324,75,0,0,479,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,CHIRENGE,42,76,CH02,042-076-CH02,Public,No,300,65,0,0,438,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,ALOYSIUS JUNIOR ACADEMY,42,76,AL01,042-076-AL01,Private,No,105,20,0,0,150,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,KIOGORO VALLEY,42,76,KI02,042-076-KI02,Private,No,280,80,0,0,432,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,NYATARO,42,76,NY10,042-076-NY10,Public,No,500,60,0,0,672,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,NYABIUTO ACADEMY,42,76,NY53,042-076-NY53,Private,No,110,25,0,0,162,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,NYANKO,42,76,NY09,042-076-NY09,Public,No,490,38,0,0,634,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,TIMANI,42,76,TI01,042-076-TI01,Private,No,210,50,0,0,312,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,NYONSIA,42,76,NY11,042-076-NY11,Public,No,464,76,0,0,648,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,RIABAMANYI,42,76,RI01,042-076-RI01,Public,No,612,181,0,0,952,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,MATUNWA,42,76,MA03,042-076-MA03,Public,No,236,44,0,0,336,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,KING DAVID,42,76,KI03,042-076-KI03,Private,No,220,40,0,0,312,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,RIVER BANK,42,76,RI04,042-076-RI04,Private,No,320,70,0,0,468,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,NYANGURU,42,76,NY08,042-076-NY08,Public,No,358,90,0,0,538,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,NYADWAKI SATELITE ACADEMY,42,76,NY12,042-076-NY12,Private,No,156,60,0,0,260,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,UPRIDGE,42,76,UP01,042-076-UP01,Private,No,240,80,0,0,384,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,GIPSON,42,76,GI01,042-076-GI01,Private,No,185,30,0,0,258,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,RIANYAMWAMU DEB,42,76,RI03,042-076-RI03,Public,No,100,47,0,0,177,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,ST ALOYSSIUS,42,76,ST01,042-076-ST01,Private,Yes,,,,,,,,CLOSED
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,KIDS FOR JESUS,42,76,KI50,042-076-KI50,Private,No,105,30,0,0,162,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,NYABORIBONGE,42,76,NY02,042-076-NY02,Public,No,280,85,0,0,438,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,INTUNDERO,42,76,IN01,042-076-IN01,Public,No,404,140,0,0,653,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,ROYAL EMINANCE,42,76,RO51,042-076-RO51,Private,No,56,50,0,0,128,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,MONURI,42,76,MO02,042-076-MO02,Public,No,230,80,0,0,372,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,ESAMBA,42,76,ES01,042-076-ES01,Public,No,443,92,0,0,642,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,FRANKS ACADEMY,42,76,FR55,042-076-FR55,Private,No,120,60,0,0,216,N,,
,Kisii,COUN16,Kiogoro,DIV000076,Kisii Central,2012042,150,NYAGUTA,42,76,NY04,042-076-NY04,Public,No,324,67,0,0,470,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,EMMANUEL LIGHT,42,77,EM50,042-077-EM50,Private,No,115,35,0,0,180,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,KERUJA ACADEMY,42,77,KE05,042-077-KE05,Private,No,270,98,0,0,442,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,NUR LAK,42,77,NU01,042-077-NU01,Private,No,85,58,0,0,172,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,NYANTURAGO SUNRISE,42,77,NY11,042-077-NY11,Private,No,130,54,0,0,221,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,IBERIA,42,77,IB03,042-077-IB03,Public,No,300,100,0,0,480,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,GETERERE,42,77,GE02,042-077-GE02,Public,No,294,56,0,0,420,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,GETUNGURUMU,42,77,GE03,042-077-GE03,Public,No,250,80,0,0,396,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,NYAMWARE,42,77,NY05,042-077-NY05,Public,No,405,70,0,0,570,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,KIRWA SDA,42,77,KI03,042-077-KI03,Public,No,402,108,0,0,612,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,NEIGHBOURS,42,77,NE01,042-077-NE01,Private,No,284,76,0,0,432,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,LEGACY ACADEMY,42,77,LE01,042-077-LE01,Private,No,98,35,0,0,160,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,BIRONGO SDA,42,77,BI03,042-077-BI03,Public,No,593,96,1,47,884,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,OMOMISO ACADEMY,42,77,OM01,042-077-OM01,Private,No,53,22,0,0,90,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,GIDEONS STAR ACADEMY,42,77,GI51,042-077-GI51,Private,No,130,45,0,0,210,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,NYANGENI,42,77,NY06,042-077-NY06,Public,No,459,125,0,0,701,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,KING HASSAN,42,77,KI54,042-077-KI54,Private,No,120,40,0,0,192,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,GLORIA,42,77,GL01,042-077-GL01,Private,No,152,37,0,0,227,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,RIKENDO DEB,42,77,RI04,042-077-RI04,Public,No,245,69,0,0,377,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,MERCY,42,77,ME01,042-077-ME01,Private,No,74,25,0,0,119,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,ST JOHN NOBLE,42,77,ST01,042-077-ST01,Private,No,101,49,0,0,180,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,CHINDWANI,42,77,CH01,042-077-CH01,Public,No,390,86,0,0,572,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,RIAMOKWOBE,42,77,RI02,042-077-RI02,Public,No,565,253,0,0,982,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,MALACARE,42,77,MA01,042-077-MA01,Private,No,176,54,0,0,276,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,KIANATE,42,77,KI02,042-077-KI02,Public,No,294,38,0,0,453,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,RIANGABI DEB,42,77,RI03,042-077-RI03,Public,No,435,180,0,0,180,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,GESERE DOK,42,77,GE01,042-077-GE01,Public,No,393,98,0,0,590,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,KIAMOKAMA MODERN,42,77,KI01,042-077-KI01,Private,No,160,70,0,0,276,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,NYANSIRA,42,77,NY08,042-077-NY08,Public,No,410,98,0,0,610,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,IBENO (COG),42,77,IB01,042-077-IB01,Public,No,310,79,0,0,467,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,NYAMECHEO DOK,42,77,NY04,042-077-NY04,Public,No,289,50,0,0,407,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,KENYERERE,42,77,KE01,042-077-KE01,Private,No,187,40,0,0,273,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,RITARO,42,77,RI07,042-077-RI07,Public,No,320,100,0,0,504,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,GERALD ACADEMY,42,77,GE53,042-077-GE53,Private,No,146,52,0,0,238,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,MARION ACADEMY,42,77,MA02,042-077-MA02,Private,No,450,90,0,0,648,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,AMASAGO,42,77,AM02,042-077-AM02,Public,No,772,118,0,0,1068,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,SKYLIGHT ACADEMY,42,77,SK01,042-077-SK01,Private,No,63,19,0,0,99,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,BIRONGO MIXED,42,77,BI02,042-077-BI02,Private,No,290,111,0,0,482,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,AMOMBO HILL ACADEMY,42,77,AM03,042-077-AM03,Private,No,310,102,0,0,495,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,CHIRICHIRO DEB,42,77,CH02,042-077-CH02,Public,No,272,107,0,0,455,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,NYANSIRA TOP,42,77,NY09,042-077-NY09,Private,No,110,59,0,0,203,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,NYAMAGWA SDA,42,77,NY03,042-077-NY03,Public,No,320,68,0,0,466,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,BIOMBE SDA,42,77,BI01,042-077-BI01,Public,No,456,92,0,0,658,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,RIOMWERI,42,77,RI05,042-077-RI05,Public,No,153,89,0,0,291,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,NYAKEBAKO DEB,42,77,NY02,042-077-NY02,Public,No,190,74,0,0,317,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,UPPER HILL,42,77,UP01,042-077-UP01,Private,No,224,97,0,0,286,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,LUKESTAR ACADEMY,42,77,LU01,042-077-LU01,Private,No,145,57,0,0,243,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,KEOKE,42,77,KE02,042-077-KE02,Public,No,585,165,0,0,900,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,OMOTE STAR ACADEMY,42,77,OM52,042-077-OM52,Private,No,82,72,0,0,18,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,BORUMA,42,77,BO01,042-077-BO01,Public,No,404,77,0,0,578,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,AMABIRIA,42,77,AM01,042-077-AM01,Public,No,270,50,0,0,384,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,IRUNGU PAG,42,77,IR02,042-077-IR02,Public,No,360,56,0,0,500,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,TARACHA SDA,42,77,TA01,042-077-TA01,Public,No,311,92,0,0,484,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,RIABIKERI BRIGHT STAR,42,77,RI01,042-077-RI01,Private,No,197,55,0,0,303,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,KERERA CENTRAL SDA,42,77,KE03,042-077-KE03,Public,No,162,47,1,52,314,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,IRONDI DOK,42,77,IR01,042-077-IR01,Public,No,399,108,0,0,609,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,GIANCHERE SPECIAL,42,77,GI02,042-077-GI02,Public,No,135,0,0,0,162,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,KERERA DOK,42,77,KE04,042-077-KE04,Public,No,283,62,0,0,414,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,ANNANIAS,42,77,AN01,042-077-AN01,Private,No,280,111,0,0,470,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,IBENO MISSION,42,77,IB02,042-077-IB02,Public,No,456,96,0,0,663,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,EREMO,42,77,ER01,042-077-ER01,Public,No,358,93,0,0,542,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,NYANTURAGO EXODUS,42,77,NY10,042-077-NY10,Private,No,142,48,0,0,228,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,NYABIOSI N,42,77,NY01,042-077-NY01,Public,No,520,116,0,0,764,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,NYANKORORO SDA,42,77,NY07,042-077-NY07,Public,No,398,65,0,0,556,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,KABOSI DOK,42,77,KA01,042-077-KA01,Public,No,254,35,0,0,347,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,GIANCHERE FAM,42,77,GI01,042-077-GI01,Public,No,390,51,0,0,530,N,,
,Kisii,COUN16,Keumbu,DIV000077,Kisii Central,2012042,149,RIONDONGA,42,77,RI06,042-077-RI06,Public,No,315,57,0,0,447,N,,
,Kisii,COUN16,Mosocho,DIV000078,Kisii Central,2012042,152,ST ANBELM ACADEMY,42,78,ST14,042-078-ST14,Private,No,60,90,0,0,180,N,,
,Kisii,COUN16,Mosocho,DIV000078,Kisii Central,2012042,152,GRACE ACADEMY,42,78,GR01,042-078-GR01,Private,No,115,0,0,0,138,N,,
,Kisii,COUN16,Mosocho,DIV000078,Kisii Central,2012042,152,ST KEVIN ACADEMY,42,78,ST06,042-078-ST06,Private,No,178,103,0,0,338,N,,
,Kisii,COUN16,Mosocho,DIV000078,Kisii Central,2012042,152,EBENEZER ACADEMY,42,78,EB03,042-078-EB03,Private,No,24,61,0,0,102,N,,
,Kisii,COUN16,Mosocho,DIV000078,Kisii Central,2012042,152,ELIMU BORA,42,78,EL01,042-078-EL01,Private,No,192,30,0,0,267,N,,
,Kisii,COUN16,Mosocho,DIV000078,Kisii Central,2012042,152,ST ANDREW ACADEMY,42,78,ST02,042-078-ST02,Private,No,38,78,0,0,140,N,,
,Kisii,COUN16,Mosocho,DIV000078,Kisii Central,2012042,152,RIOTERO SDA,42,78,RI03,042-078-RI03,Public,No,423,95,0,0,622,N,,
,Kisii,COUN16,Mosocho,DIV000078,Kisii Central,2012042,152,MARIBA,42,78,MA01,042-078-MA01,Public,No,300,53,0,0,424,N,,
,Kisii,COUN16,Mosocho,DIV000078,Kisii Central,2012042,152,ROYAL MIXED,42,78,RO01,042-078-RO01,Private,No,230,44,0,0,329,N,,
,Kisii,COUN16,Mosocho,DIV000078,Kisii Central,2012042,152,KISERO ACADEMY,42,78,KI05,042-078-KI05,Private,No,80,20,0,0,120,N,,
,Kisii,COUN16,Mosocho,DIV000078,Kisii Central,2012042,152,ST BENEDICT ACADEMY,42,78,ST05,042-078-ST05,Private,No,120,70,0,0,228,N,,
,Kisii,COUN16,Mosocho,DIV000078,Kisii Central,2012042,152,RERA,42,78,RE02,042-078-RE02,Public,No,417,92,0,0,611,N,,
,Kisii,COUN16,Mosocho,DIV000078,Kisii Central,2012042,152,NYATIEKO,42,78,NY14,042-078-NY14,Public,No,402,60,0,0,555,N,,
,Kisii,COUN16,Mosocho,DIV000078,Kisii Central,2012042,152,KIOGO,42,78,KI03,042-078-KI03,Public,No,357,87,0,0,533,N,,
,Kisii,COUN16,Mosocho,DIV000078,Kisii Central,2012042,152,NYAKOE STARLIGHT,42,78,NY06,042-078-NY06,Private,No,47,18,0,0,78,N,,
,Kisii,COUN16,Mosocho,DIV000078,Kisii Central,2012042,152,ST PETERS SOKO,42,78,ST10,042-078-ST10,Public,No,687,11,1,75,928,N,,
,Kisii,COUN16,Mosocho,DIV000078,Kisii Central,2012042,152,NYANCHOGOCHI,42,78,NY10,042-078-NY10,Public,No,247,82,0,0,395,N,,
,Kisii,COUN16,Mosocho,DIV000078,Kisii Central,2012042,152,MWANZO J ACADEMY,42,78,MW01,042-078-MW01,Private,No,48,30,0,0,94,N,,
,Kisii,COUN16,Mosocho,DIV000078,Kisii Central,2012042,152,ELITE PREPARATORY,42,78,EL02,042-078-EL02,Private,No,58,72,0,0,156,N,,
,Kisii,COUN16,Mosocho,DIV000078,Kisii Central,2012042,152,NYABUNDO,42,78,NY02,042-078-NY02,Public,No,354,113,0,0,561,N,,
,Kisii,COUN16,Mosocho,DIV000078,Kisii Central,2012042,152,MONEKE,42,78,MO01,042-078-MO01,Public,No,370,41,0,0,494,N,,
,Kisii,COUN16,Mosocho,DIV000078,Kisii Central,2012042,152,SIARA,42,78,SI01,042-078-SI01,Public,No,182,54,0,0,284,N,,
,Kisii,COUN16,Mosocho,DIV000078,Kisii Central,2012042,152,EMMAUS ACADEMY,42,78,EM01,042-078-EM01,Private,No,89,50,0,0,167,N,,
,Kisii,COUN16,Mosocho,DIV000078,Kisii Central,2012042,152,JOEMATHS ACADEMY,42,78,JO01,042-078-JO01,Private,No,202,113,0,0,378,N,,
,Kisii,COUN16,Mosocho,DIV000078,Kisii Central,2012042,152,ST AGNES NYOERO,42,78,ST01,042-078-ST01,Private,No,104,43,0,0,177,N,,
,Kisii,COUN16,Mosocho,DIV000078,Kisii Central,2012042,152,ST LAWRENCE,42,78,ST07,042-078-ST07,Private,No,60,35,0,0,114,N,,
,Kisii,COUN16,Mosocho,DIV000078,Kisii Central,2012042,152,RAGANGA DOK,42,78,RA01,042-078-RA01,Public,No,325,51,0,0,452,N,,
,Kisii,COUN16,Mosocho,DIV000078,Kisii Central,2012042,152,NYAMORENYO,42,78,NY09,042-078-NY09,Public,No,343,65,0,0,490,N,,
,Kisii,COUN16,Mosocho,DIV000078,Kisii Central,2012042,152,KIOGE DOK,42,78,KI02,042-078-KI02,Public,No,634,95,0,0,875,N,,
,Kisii,COUN16,Mosocho,DIV000078,Kisii Central,2012042,152,RWORA,42,78,RW01,042-078-RW01,Public,No,322,168,0,0,588,N,,
,Kisii,COUN16,Mosocho,DIV000078,Kisii Central,2012042,152,NYANGAI FLATS,42,78,NY11,042-078-NY11,Private,No,227,92,0,0,383,N,,
,Kisii,COUN16,Mosocho,DIV000078,Kisii Central,2012042,152,ST CORNELIUS STAR,42,78,ST15,042-078-ST15,Private,No,46,59,0,0,126,N,,
,Kisii,COUN16,Mosocho,DIV000078,Kisii Central,2012042,152,NYABIYONGO,42,78,NY01,042-078-NY01,Public,No,416,107,0,0,628,N,,
,Kisii,COUN16,Mosocho,DIV000078,Kisii Central,2012042,152,IRANDA DOK,42,78,IR01,042-078-IR01,Public,No,610,143,0,0,904,N,,
,Kisii,COUN16,Mosocho,DIV000078,Kisii Central,2012042,152,IKENYE,42,78,IK01,042-078-IK01,Private,No,69,30,0,0,119,N,,
,Kisii,COUN16,Mosocho,DIV000078,Kisii Central,2012042,152,GENESIS,42,78,GE04,042-078-GE04,Private,No,90,69,0,0,191,N,,
,Kisii,COUN16,Mosocho,DIV000078,Kisii Central,2012042,152,KANYIMBO,42,78,KA02,042-078-KA02,Public,No,497,110,0,0,729,N,,
